==============================================
BLEU GOLD:                               28.01
BLEU IN:                                 37.20
SIM GOLD:                               0.8616
SIM IN:                                 0.8923
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0497 -      0.00 |    0.00 |     0.52 |   0.54
0498 -      0.00 |    0.00 |     0.77 |   0.86
0499 -     23.93 |   23.53 |     0.93 |   0.95
0500 -      0.00 |    0.00 |     0.90 |   0.90
0501 -      0.00 |    0.00 |     0.91 |   0.92
0502 -     52.26 |   19.99 |     0.91 |   0.94
0503 -      0.00 |    0.00 |     0.74 |   0.83
0504 -     91.77 |   85.09 |     0.93 |   0.89
0505 -     46.84 |   52.73 |     0.89 |   0.92
0506 -     23.23 |   22.35 |     0.95 |   0.96
0507 -     13.82 |   87.06 |     0.95 |   0.96
0508 -      0.00 |    0.00 |     0.89 |   0.92
0509 -      0.00 |    0.00 |     0.92 |   0.95
0510 -      8.18 |    0.00 |     0.85 |   0.86
0511 -     31.95 |    0.00 |     0.91 |   0.92
0512 -     64.00 |   71.78 |     0.93 |   0.97
0513 -     76.23 |  100.00 |     0.88 |   1.00
0514 -     59.97 |   65.31 |     0.61 |   0.82
0515 -      0.00 |    0.00 |     0.89 |   0.89
0516 -     82.51 |   97.46 |     0.99 |   0.99
0517 -      8.31 |    8.17 |     0.80 |   0.83
0518 -      0.00 |    0.00 |     0.95 |   0.96
0519 -     17.50 |   56.46 |     0.83 |   0.91
0520 -      0.00 |    0.00 |     0.94 |   0.96
0521 -     28.84 |   70.26 |     0.83 |   0.88
0522 -     35.46 |   71.98 |     0.98 |   0.99
0523 -     37.74 |    0.00 |     0.88 |   0.94
0524 -      0.00 |    0.00 |     0.72 |   0.74
0525 -      0.00 |    0.00 |     0.98 |   0.99
0526 -     69.89 |  100.00 |     0.95 |   1.00
0527 -      0.00 |    0.00 |     0.73 |   0.73
0528 -     93.36 |   95.81 |     0.94 |   0.97
0529 -      0.00 |    0.00 |     0.84 |   0.85
0530 -      0.00 |    0.00 |     0.94 |   0.96
0531 -     79.72 |   89.92 |     0.86 |   0.95
0532 -      0.00 |   42.26 |     0.91 |   0.94
0533 -      0.00 |    0.00 |     0.86 |   0.91
0534 -      0.00 |    0.00 |     0.69 |   0.69
0535 -     83.85 |    0.00 |     0.88 |   0.88
0536 -     78.89 |  100.00 |     0.95 |   1.00
0537 -     45.70 |   66.37 |     0.76 |   0.89
0538 -      0.00 |    4.28 |     0.90 |   0.92
0539 -     36.00 |   34.95 |     0.92 |   0.95
0540 -     77.64 |   77.64 |     0.90 |   0.90
0541 -     49.67 |    0.00 |     0.94 |   1.00
0542 -     40.02 |   37.95 |     0.95 |   0.94
0543 -      0.00 |    0.00 |     0.90 |   0.94
0544 -      0.00 |    0.00 |     0.65 |   0.71
0545 -     83.39 |   72.74 |     0.91 |   0.94
0546 -      0.00 |    0.00 |     0.96 |   0.99
0547 -      0.00 |    0.00 |     0.83 |   0.88
0548 -     89.75 |   94.31 |     0.96 |   0.99
0549 -     85.82 |  100.00 |     0.96 |   1.00
0550 -      0.00 |    0.00 |     0.85 |   0.85
0551 -     39.78 |    0.00 |     0.71 |   0.82
0552 -      0.00 |    5.63 |     0.85 |   0.88
0553 -     54.79 |  100.00 |     0.95 |   1.00
0554 -     63.13 |  100.00 |     0.99 |   1.00
0555 -      0.00 |    0.00 |     0.85 |   0.84
0556 -      0.00 |    0.00 |     0.95 |   0.98
0557 -     21.00 |   25.04 |     0.86 |   0.92
0558 -     98.13 |   96.43 |     0.95 |   0.96
0559 -     52.22 |   27.26 |     0.98 |   0.99
0560 -      0.00 |    0.00 |     0.84 |   0.87
0561 -      0.00 |    0.00 |     0.76 |   0.74
0562 -      0.00 |    0.00 |     0.57 |   0.52
0563 -      0.00 |    0.00 |     0.67 |   0.74
0564 -     35.33 |   80.04 |     0.89 |   0.92
0565 -     26.94 |   26.29 |     0.98 |   0.99
0566 -      0.00 |    0.00 |     0.40 |   0.40
0567 -     43.25 |  100.00 |     0.95 |   1.00
0568 -      0.00 |    0.00 |     0.86 |   0.88
0569 -      0.00 |    0.00 |     0.85 |   0.87
0570 -      0.00 |    0.00 |     0.71 |   0.73
0571 -     17.64 |   15.14 |     0.90 |   0.92
0572 -     86.42 |   58.48 |     0.93 |   0.97
0573 -     73.52 |    0.00 |     0.97 |   0.98
0574 -      0.00 |   64.52 |     0.95 |   0.96
0575 -      0.00 |    0.00 |     0.85 |   0.88
0576 -     71.23 |   79.99 |     0.96 |   0.99
0577 -     15.15 |   87.53 |     0.92 |   0.96
0578 -     83.64 |    0.00 |     0.95 |   0.96
0579 -      0.00 |    0.00 |     0.91 |   0.92
0580 -      0.00 |    0.00 |     0.74 |   0.82
0581 -      0.00 |    0.00 |     0.91 |   0.91
0582 -     75.41 |   84.70 |     0.97 |   0.99
0583 -     41.43 |   74.74 |     0.96 |   0.92
0584 -     45.05 |   53.59 |     0.89 |   0.91
0585 -     48.28 |   76.17 |     0.93 |   0.96
0586 -     46.88 |   84.27 |     0.86 |   0.89
0587 -     63.25 |   99.10 |     0.91 |   0.93
0588 -     30.91 |   22.29 |     0.92 |   0.93
0589 -      0.00 |    0.00 |     0.83 |   0.73
0590 -      0.00 |    0.00 |     0.96 |   0.99
0591 -     40.90 |   51.25 |     0.98 |   0.99
0592 -     11.55 |   11.48 |     0.88 |   0.89
0593 -     15.33 |   81.04 |     0.89 |   0.94
0594 -      0.00 |    0.00 |     0.94 |   0.95
0595 -      0.00 |    0.00 |     0.93 |   0.97
0596 -      0.00 |    0.00 |     0.63 |   0.69
0597 -      0.00 |    0.00 |     0.81 |   0.82
0598 -      5.71 |    5.76 |     0.90 |   0.92
0599 -      6.39 |   88.37 |     0.93 |   0.94
0600 -     59.32 |   58.96 |     0.93 |   0.95
0601 -      0.00 |    0.00 |     0.88 |   0.93
0602 -     43.19 |   43.19 |     0.75 |   0.76
0603 -     59.39 |   59.39 |     0.85 |   0.88
0604 -      0.00 |    0.00 |     0.77 |   0.78
0605 -     14.51 |   14.51 |     0.84 |   0.86
0606 -     78.27 |   99.16 |     0.98 |   1.00
0607 -     15.74 |  100.00 |     0.95 |   1.00
0608 -     58.91 |   94.18 |     0.96 |   0.99
0609 -      0.00 |    0.00 |     0.74 |   0.79
0610 -      0.00 |    0.00 |     0.87 |   0.94
0611 -      0.00 |    0.00 |     0.88 |   0.87
0612 -     37.60 |   35.29 |     0.74 |   0.73
0613 -      0.00 |    0.00 |     0.82 |   0.83
0614 -     16.24 |   17.28 |     0.86 |   0.89
0615 -      0.00 |    0.00 |     0.89 |   0.89
0616 -      0.00 |    0.00 |     0.76 |   0.78
0617 -     20.39 |   32.77 |     0.65 |   0.81
0618 -     76.60 |  100.00 |     0.99 |   1.00
0619 -     20.87 |   98.93 |     0.96 |   0.98
0620 -     28.42 |   38.55 |     0.84 |   0.89
0621 -      0.00 |    0.00 |     0.88 |   0.89
0622 -      0.00 |    0.00 |     0.93 |   0.95
0623 -     11.68 |   19.49 |     0.78 |   0.79
0624 -      9.90 |    9.90 |     0.99 |   1.00
0625 -      0.00 |    0.00 |     0.79 |   0.80
0626 -      0.00 |    0.00 |     0.81 |   0.87
0627 -      0.00 |    0.00 |     0.90 |   0.89
0628 -     29.76 |   59.51 |     0.84 |   0.92
0629 -      0.00 |    0.00 |     0.97 |   0.98
0630 -     60.77 |    0.00 |     0.87 |   0.93
0631 -     33.28 |   33.04 |     0.80 |   0.80
0632 -      0.00 |    0.00 |     0.88 |   0.92
0633 -     37.66 |   47.20 |     0.96 |   0.97
0634 -      0.00 |    0.00 |     0.94 |   0.95
0635 -     61.81 |   68.71 |     0.77 |   0.79
0636 -     20.78 |   18.62 |     0.98 |   0.98
0637 -     45.77 |   45.28 |     0.85 |   0.86
0638 -      0.00 |    0.00 |     0.84 |   0.85
0639 -     53.48 |   53.92 |     0.93 |   0.95
0640 -     10.46 |   11.39 |     0.82 |   0.85
0641 -     35.64 |   63.06 |     0.71 |   0.76
0642 -     83.41 |   98.62 |     0.87 |   0.90
0643 -     58.31 |   66.16 |     0.97 |   1.00
0644 -      0.00 |    0.00 |     0.72 |   0.72
0645 -      0.00 |    0.00 |     0.82 |   0.85
0646 -      9.50 |    0.00 |     0.70 |   0.72
0647 -     13.91 |   12.20 |     0.78 |   0.80
0648 -      0.00 |    0.00 |     0.93 |   0.95
0649 -     55.14 |   58.38 |     0.94 |   0.95
0650 -      0.00 |    0.00 |     0.72 |   0.73
0651 -     87.92 |   94.79 |     0.93 |   0.94
0652 -     17.57 |   17.03 |     0.89 |   0.92
0653 -      0.00 |    0.00 |     0.49 |   0.46
0654 -      9.12 |   44.71 |     0.90 |   0.91
0655 -     26.98 |   26.87 |     0.91 |   0.93
0656 -     15.38 |    0.00 |     0.75 |   0.72
0657 -      0.00 |    0.00 |     0.76 |   0.82
0658 -      4.15 |    4.21 |     0.80 |   0.86
0659 -      0.00 |    0.00 |     0.84 |   0.89
0660 -      0.00 |  100.00 |     0.90 |   1.00
0661 -     42.53 |   48.70 |     0.97 |   1.00
0662 -     83.79 |   43.06 |     0.94 |   0.98
0663 -      0.00 |    0.00 |     0.87 |   0.89
0664 -     50.69 |   50.59 |     0.91 |   0.91
0665 -      0.00 |   19.92 |     0.70 |   0.90
0666 -     71.60 |   77.54 |     0.90 |   0.93
0667 -     42.24 |    0.00 |     0.87 |   0.87
0668 -      0.00 |    0.00 |     0.89 |   0.93
0669 -      0.00 |    0.00 |     0.84 |   0.95
0670 -     12.17 |   11.70 |     0.94 |   0.97
0671 -     74.70 |   89.26 |     0.82 |   0.90
0672 -      0.00 |    0.00 |     0.87 |   0.92
0673 -     19.93 |   92.55 |     0.94 |   0.95
0674 -      0.00 |    0.00 |     0.63 |   0.69
0675 -     10.30 |   10.86 |     0.72 |   0.72
0676 -      0.00 |    0.00 |     0.92 |   0.95
0677 -     12.45 |   12.01 |     0.83 |   0.85
0678 -      9.39 |    9.28 |     0.96 |   0.97
0679 -      0.00 |    0.00 |     0.92 |   0.93
0680 -     43.65 |   75.21 |     0.92 |   0.91
0681 -      0.00 |    0.00 |     0.70 |   0.87
0682 -      0.00 |    0.00 |     0.85 |   0.86
0683 -      0.00 |    0.00 |     0.71 |   0.75
0684 -      0.00 |    0.00 |     0.92 |   0.95
0685 -      0.00 |    0.00 |     0.78 |   0.82
0686 -     23.53 |   40.95 |     0.64 |   0.71
0687 -      0.00 |    0.00 |     0.73 |   0.71
0688 -     78.92 |   81.35 |     0.94 |   0.99
0689 -     54.65 |   55.61 |     0.95 |   0.97
0690 -      0.00 |    0.00 |     0.68 |   0.68
0691 -     36.09 |   34.33 |     0.94 |   0.96
0692 -     20.30 |   27.30 |     0.83 |   0.83
0693 -      0.00 |    0.00 |     0.87 |   0.87
0694 -     90.15 |   94.66 |     0.96 |   0.99
0695 -     24.62 |  100.00 |     0.99 |   1.00
0696 -     66.95 |   49.06 |     0.96 |   0.96
0697 -      0.00 |   35.71 |     0.99 |   0.99
0698 -     35.48 |   32.32 |     0.89 |   0.91
0699 -     48.06 |   73.60 |     0.89 |   0.98
0700 -     86.90 |   91.54 |     0.95 |   0.97
0701 -     42.57 |   42.57 |     0.86 |   0.92
0702 -     68.26 |   80.80 |     0.89 |   0.92
0703 -      0.00 |    0.00 |     0.72 |   0.80
0704 -      8.84 |    8.50 |     0.93 |   0.97
0705 -     40.50 |   92.23 |     0.87 |   0.94
0706 -     29.89 |   29.87 |     0.94 |   0.97
0707 -     78.42 |   76.27 |     0.96 |   0.99
0708 -     13.12 |    9.97 |     0.78 |   0.73
0709 -      0.00 |    0.00 |     0.47 |   0.80
0710 -     24.62 |   63.57 |     0.99 |   0.99
0711 -     17.69 |   40.70 |     0.90 |   0.97
0712 -     78.68 |  100.00 |     0.99 |   1.00
0713 -     86.64 |   92.95 |     0.87 |   0.87
0714 -      0.00 |    0.00 |     0.80 |   0.83
0715 -      0.00 |    0.00 |     0.53 |   0.56
0716 -     71.83 |   71.48 |     0.87 |   0.92
0717 -    100.00 |   61.30 |     1.00 |   0.83
0718 -     42.08 |   69.66 |     0.65 |   0.65
0719 -      0.00 |   52.65 |     0.86 |   0.87
0720 -      6.67 |    6.67 |     0.86 |   0.87
0721 -     91.71 |   93.80 |     0.96 |   0.99
0722 -     94.76 |   98.92 |     0.96 |   0.99
0723 -     19.38 |   16.02 |     0.64 |   0.77
0724 -      0.00 |    0.00 |     0.95 |   0.97
0725 -     54.39 |  100.00 |     0.98 |   1.00
0726 -     87.15 |   99.40 |     0.99 |   0.99
0727 -      4.94 |    0.00 |     0.86 |   0.88
0728 -      0.00 |    0.00 |     0.96 |   0.97
0729 -     93.47 |   98.03 |     0.89 |   0.91
0730 -      0.00 |    0.00 |     0.77 |   0.81
0731 -     18.50 |   95.19 |     0.89 |   0.95
0732 -     31.34 |    0.00 |     0.79 |   0.78
0733 -      0.00 |    0.00 |     0.94 |   0.95
0734 -     28.44 |   27.01 |     0.92 |   0.94
0735 -      0.00 |    0.00 |     0.83 |   0.85
0736 -     72.79 |   36.00 |     0.98 |   0.99
0737 -      0.00 |    0.00 |     0.44 |   0.45
0738 -     84.48 |   92.38 |     0.91 |   0.95
0739 -     60.12 |   59.36 |     0.81 |   0.80
0740 -     12.08 |   12.27 |     0.86 |   0.86
0741 -      0.00 |    0.00 |     0.74 |   0.87
0742 -     21.99 |   21.71 |     0.89 |   0.90
0743 -     52.21 |   56.38 |     0.94 |   0.95
0744 -     32.17 |   32.10 |     0.93 |   0.94
0745 -      0.00 |    0.00 |     0.92 |   0.92
0746 -      0.00 |    0.00 |     0.85 |   0.86
0747 -      0.00 |    0.00 |     0.88 |   0.92
0748 -     82.40 |   81.60 |     0.94 |   0.92
0749 -     92.38 |   94.06 |     0.96 |   0.98
0750 -      0.00 |    0.00 |     0.95 |   0.96
0751 -     37.92 |   35.72 |     0.63 |   0.65
0752 -     57.70 |   64.74 |     0.99 |   1.00
0753 -      0.00 |    0.00 |     0.92 |   0.96
0754 -     61.48 |   56.84 |     0.84 |   0.83
0755 -     33.49 |    0.00 |     0.89 |   0.94
0756 -     83.68 |  100.00 |     0.98 |   1.00
0757 -     75.57 |   96.99 |     0.99 |   0.98
0758 -     59.54 |   59.54 |     0.92 |   0.81
0759 -      5.75 |    5.83 |     0.83 |   0.84
0760 -      0.00 |    0.00 |     0.32 |   0.33
0761 -     77.17 |  100.00 |     0.94 |   1.00
0762 -     18.97 |   19.58 |     0.70 |   0.79
0763 -     26.68 |    0.00 |     0.89 |   0.93
0764 -      8.26 |    7.99 |     0.89 |   0.90
0765 -     78.61 |  100.00 |     0.87 |   1.00
0766 -     84.38 |   98.49 |     0.95 |   0.96
0767 -     80.92 |   86.77 |     0.94 |   0.97
0768 -     22.86 |   68.23 |     0.52 |   0.73
0769 -     59.46 |   41.40 |     0.84 |   0.93
0770 -      0.00 |    0.00 |     0.91 |   0.93
0771 -      0.00 |    0.00 |     0.88 |   0.89
0772 -      0.00 |    0.00 |     0.84 |   0.87
0773 -     65.90 |  100.00 |     0.99 |   1.00
0774 -     20.76 |   85.07 |     0.96 |   1.00
0775 -     25.89 |  100.00 |     0.97 |   1.00
0776 -     81.76 |  100.00 |     0.78 |   1.00
0777 -     40.66 |   44.53 |     0.75 |   0.90
0778 -      0.00 |    0.00 |     0.68 |   0.69
0779 -      0.00 |    0.00 |     0.86 |   0.87
0780 -     13.85 |   58.20 |     0.92 |   0.96
0781 -      0.00 |    0.00 |     0.92 |   1.00
0782 -      0.00 |   82.55 |     0.76 |   0.86
0783 -      0.00 |    0.00 |     0.80 |   0.82
0784 -      0.00 |    0.00 |     0.87 |   0.87
0785 -     77.34 |   95.50 |     0.93 |   0.94
0786 -     38.45 |   39.64 |     0.92 |   0.94
0787 -      5.32 |    5.32 |     0.53 |   0.54
0788 -     89.84 |    0.00 |     0.88 |   0.89
0789 -      0.00 |    0.00 |     0.76 |   0.82
0790 -      0.00 |    0.00 |     0.95 |   0.97
0791 -     12.97 |   87.82 |     0.92 |   0.93
0792 -     25.07 |   25.65 |     0.76 |   0.84
0793 -      0.00 |    0.00 |     0.84 |   0.83
0794 -     41.09 |   35.82 |     0.92 |   0.94
0795 -     94.56 |  100.00 |     0.97 |   1.00
0796 -     85.93 |   98.52 |     0.81 |   0.91
0797 -     16.24 |    0.00 |     0.90 |   0.94
0798 -     30.14 |   85.55 |     0.96 |   0.99
0799 -      0.00 |    0.00 |     0.82 |   0.85
0800 -      0.00 |    0.00 |     0.65 |   0.73
0801 -      0.00 |    0.00 |     0.71 |   0.73
0802 -     23.35 |   23.35 |     0.93 |   0.95
0803 -     15.42 |   15.94 |     0.89 |   0.91
0804 -      0.00 |    0.00 |     0.88 |   0.91
0805 -     20.46 |   20.46 |     0.89 |   0.89
0806 -     86.85 |  100.00 |     0.96 |   1.00
0807 -     64.30 |   66.03 |     0.74 |   0.79
0808 -      0.00 |    0.00 |     0.81 |   0.83
0809 -     13.58 |   13.51 |     0.87 |   0.92
0810 -     21.52 |   21.75 |     0.82 |   0.82
0811 -     66.77 |   71.68 |     0.86 |   0.88
0812 -      0.00 |    0.00 |     0.78 |   0.78
0813 -      0.00 |   49.17 |     0.90 |   0.91
0814 -     71.35 |   92.36 |     0.90 |   0.97
0815 -     46.80 |   15.08 |     0.87 |   0.95
0816 -      0.00 |    0.00 |     0.86 |   0.91
0817 -     20.50 |   31.05 |     0.86 |   0.89
0818 -     28.44 |   73.78 |     0.84 |   0.87
0819 -     29.21 |   84.88 |     0.91 |   0.95
0820 -     28.35 |   24.85 |     0.78 |   0.86
0821 -     36.97 |   97.98 |     0.86 |   0.89
0822 -     65.24 |   64.83 |     0.96 |   0.96
0823 -     46.61 |   44.47 |     0.98 |   0.98
0824 -      0.00 |    0.00 |     0.77 |   0.76
0825 -      0.00 |    0.00 |     0.90 |   0.89
0826 -      0.00 |    0.00 |     0.70 |   0.73
0827 -      0.00 |    0.00 |     0.98 |   0.97
0828 -      0.00 |    0.00 |     0.83 |   0.86
0829 -     26.39 |   92.22 |     0.93 |   0.95
0830 -     33.95 |   32.41 |     0.94 |   0.96
0831 -     78.08 |   94.77 |     0.83 |   0.99
0832 -     50.51 |   88.89 |     0.95 |   0.99
==============================================
