==============================================
BLEU GOLD:                               47.94
BLEU IN:                                 63.67
SIM GOLD:                               0.8180
SIM IN:                                 0.8918
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0067 -     63.21 |   95.98 |     0.98 |   0.99
0068 -     47.95 |  100.00 |     0.73 |   1.00
0069 -      0.00 |  100.00 |     0.93 |   1.00
0070 -      0.00 |    0.00 |     0.76 |   0.82
0071 -      4.97 |    0.00 |     0.92 |   0.94
0072 -      7.38 |    7.89 |     0.84 |   0.99
0073 -     35.56 |   27.50 |     0.81 |   0.90
0074 -      0.00 |    0.00 |     0.80 |   0.84
0075 -      8.49 |    9.48 |     0.75 |   0.77
0076 -      0.00 |    0.00 |     0.77 |   0.90
0077 -     28.21 |   52.04 |     0.88 |   0.91
0078 -      0.00 |    0.00 |     0.65 |   0.72
0079 -     17.50 |    7.22 |     0.76 |   0.82
0080 -     51.31 |   47.79 |     0.90 |   0.97
0081 -     66.10 |   79.18 |     0.92 |   0.97
0082 -      0.00 |   97.10 |     0.89 |   0.99
0083 -     15.15 |    0.00 |     0.92 |   0.94
0084 -      0.00 |    0.00 |     0.77 |   0.86
0085 -      0.00 |   46.07 |     0.65 |   0.84
0086 -      0.00 |   95.06 |     0.83 |   0.94
0087 -     78.96 |   97.72 |     0.90 |   1.00
0088 -      0.00 |    0.00 |     0.69 |   0.73
0089 -      6.51 |    7.49 |     0.85 |   0.86
0090 -     28.67 |   32.16 |     0.67 |   0.84
0091 -      0.00 |    0.00 |     0.75 |   0.83
0092 -     62.57 |   48.03 |     0.92 |   0.97
0093 -     14.11 |   27.53 |     0.87 |   1.00
0094 -      0.00 |    0.00 |     0.80 |   0.85
0095 -     90.14 |   96.66 |     0.93 |   0.99
0096 -      0.00 |    0.00 |     0.98 |   0.92
0097 -      0.00 |    0.00 |     0.79 |   0.68
0098 -     13.64 |   31.36 |     0.77 |   0.84
0099 -     80.30 |   95.99 |     0.86 |   0.98
0100 -     60.70 |   54.28 |     0.65 |   0.95
0101 -     39.55 |   96.14 |     0.78 |   0.96
0102 -     34.70 |   34.03 |     0.84 |   0.88
0103 -      0.00 |    0.00 |     0.80 |   0.86
0104 -     43.08 |   99.80 |     0.93 |   0.97
0105 -     12.39 |    8.95 |     0.85 |   0.93
0106 -     57.28 |   58.61 |     0.92 |   0.95
0107 -     20.62 |    0.00 |     0.77 |   0.86
0108 -     55.38 |   99.64 |     0.73 |   0.87
0109 -     25.79 |   20.37 |     0.75 |   0.77
0110 -      0.00 |    0.00 |     0.20 |   0.19
0111 -     31.77 |   73.38 |     0.95 |   1.00
0112 -     45.34 |   48.20 |     0.84 |   0.89
0113 -     17.33 |    6.78 |     0.87 |   0.91
0114 -     34.42 |   50.60 |     0.81 |   0.81
0115 -     58.94 |  100.00 |     0.99 |   1.00
0116 -     55.67 |  100.00 |     0.91 |   1.00
0117 -     17.19 |   60.24 |     0.93 |   0.94
0118 -      0.00 |    0.00 |     0.91 |   0.98
0119 -      0.00 |    0.00 |     0.92 |   1.00
0120 -     15.22 |   11.08 |     0.70 |   0.70
0121 -      0.00 |    0.00 |     0.83 |   0.99
0122 -     19.19 |   20.09 |     0.94 |   0.97
0123 -     22.86 |   99.84 |     0.92 |   0.99
0124 -      0.00 |    0.00 |     0.58 |   0.98
0125 -      0.00 |   18.41 |     0.88 |   0.94
0126 -      0.00 |    0.00 |     0.62 |   0.65
0127 -      0.00 |  100.00 |     0.90 |   0.95
0128 -      7.05 |    0.00 |     0.79 |   0.76
0129 -      9.08 |   12.21 |     0.59 |   0.78
0130 -     21.42 |    9.38 |     0.90 |   0.95
0131 -     62.37 |   78.15 |     0.96 |   0.98
0132 -     47.56 |   79.54 |     0.79 |   0.96
0133 -      0.00 |    0.00 |     0.80 |   0.83
0134 -     59.11 |   75.51 |     0.93 |   0.98
0135 -     20.87 |   18.17 |     0.73 |   0.76
0136 -      0.00 |    0.00 |     0.92 |   0.95
0137 -      0.00 |    0.00 |     0.58 |   0.64
0138 -      0.00 |   36.62 |     0.40 |   0.70
0139 -     55.41 |   62.70 |     0.91 |   0.97
0140 -     10.90 |   10.16 |     0.80 |   0.90
0141 -     30.30 |   26.48 |     0.80 |   0.96
0142 -     49.06 |   95.53 |     0.70 |   0.92
0143 -      0.00 |    0.00 |     0.81 |   0.88
0144 -     27.59 |   28.20 |     0.69 |   0.76
0145 -     31.40 |   99.88 |     0.95 |   0.98
0146 -     48.73 |   68.01 |     0.92 |   0.96
0147 -      0.00 |    0.00 |     0.65 |   0.79
0148 -      0.00 |    0.00 |     0.21 |   0.27
0149 -      3.87 |   32.57 |     0.84 |   0.87
0150 -     22.36 |   55.52 |     0.76 |   0.91
0151 -      0.00 |   16.69 |     0.63 |   0.83
0152 -     18.01 |   15.91 |     0.89 |   0.94
0153 -      0.00 |    0.00 |     0.90 |   0.92
0154 -     12.77 |   88.38 |     0.80 |   1.00
0155 -      0.00 |    0.00 |     0.88 |   0.93
0156 -      0.00 |    0.00 |     0.91 |   0.90
0157 -      0.00 |    0.00 |     0.82 |   1.00
0158 -      0.00 |   38.24 |     0.58 |   0.53
0159 -     45.11 |   30.48 |     0.85 |   0.83
0160 -      0.00 |    0.00 |     0.78 |   0.82
0161 -     53.32 |  100.00 |     0.88 |   1.00
0162 -     16.09 |   24.15 |     0.92 |   0.91
0163 -     35.10 |   33.47 |     0.93 |   0.94
0164 -     24.16 |   59.60 |     0.69 |   0.96
0165 -      0.00 |    7.79 |     0.79 |   0.78
0166 -      0.00 |    0.00 |     0.65 |   0.72
0167 -      0.00 |    0.00 |     0.79 |   0.79
0168 -     22.39 |   17.03 |     0.86 |   0.90
0169 -      0.00 |    0.00 |     0.64 |   0.85
0170 -     39.49 |   55.07 |     0.93 |   0.96
0171 -      0.00 |    0.00 |     0.93 |   0.93
0172 -     45.37 |   52.36 |     0.87 |   0.90
0173 -      0.00 |    0.00 |     0.78 |   0.93
0174 -      0.00 |    0.00 |     0.71 |   0.86
0175 -      0.00 |    0.00 |     0.87 |   0.94
0176 -     16.31 |  100.00 |     0.85 |   1.00
0177 -      0.00 |   18.50 |     0.86 |   0.93
0178 -      0.00 |    0.00 |     0.89 |   0.93
0179 -      0.00 |    0.00 |     0.87 |   0.93
0180 -     42.08 |   67.83 |     0.82 |   0.95
0181 -      0.00 |    0.00 |     0.74 |   0.85
0182 -      9.81 |   68.44 |     0.85 |   0.90
0183 -      0.00 |    0.00 |     0.66 |   0.65
0184 -      0.00 |    0.00 |     0.48 |   0.54
0185 -     34.68 |   99.11 |     0.56 |   0.95
0186 -      0.00 |   41.98 |     0.74 |   0.96
0187 -      0.00 |    0.00 |     0.87 |   0.80
0188 -      0.00 |    0.00 |     0.81 |   0.81
0189 -     14.56 |   27.09 |     0.88 |   0.95
0190 -     32.94 |   69.60 |     0.91 |   0.96
0191 -      0.00 |    0.00 |     0.96 |   0.98
0192 -      0.00 |   32.64 |     0.43 |   0.69
0193 -     40.76 |   16.51 |     0.88 |   1.00
0194 -     17.44 |   15.73 |     0.92 |   0.95
0195 -     17.81 |   16.56 |     0.89 |   0.93
0196 -      0.00 |   77.84 |     0.89 |   0.97
0197 -     51.18 |   39.48 |     0.88 |   1.00
0198 -      0.00 |    0.00 |     0.63 |   0.88
0199 -      0.00 |    0.00 |     0.88 |   0.93
0200 -      0.00 |    0.00 |     0.90 |   0.99
0201 -     31.52 |   26.66 |     0.84 |   0.97
0202 -      0.00 |    5.61 |     0.46 |   0.49
0203 -      0.00 |   98.52 |     0.94 |   0.98
0204 -      0.00 |   27.25 |     0.74 |   0.93
0205 -     92.65 |   97.85 |     0.96 |   0.98
0206 -      7.08 |   55.44 |     0.93 |   0.95
0207 -     40.60 |   37.45 |     0.97 |   0.98
0208 -      0.00 |   78.42 |     0.95 |   0.97
0209 -      8.21 |   23.48 |     0.92 |   0.89
0210 -     27.76 |   88.98 |     0.89 |   0.95
0211 -      9.18 |   91.60 |     0.84 |   0.99
0212 -     33.40 |   70.01 |     0.84 |   0.91
0213 -      0.00 |    7.38 |     0.82 |   0.86
0214 -      0.00 |    0.00 |     0.81 |   0.83
0215 -     36.28 |   53.00 |     0.73 |   0.77
0216 -      0.00 |   15.63 |     0.94 |   0.98
0217 -      0.00 |    0.00 |     0.57 |   0.63
0218 -      0.00 |   89.91 |     0.80 |   0.95
0219 -      0.00 |    0.00 |     0.88 |   0.95
0220 -     50.13 |   35.78 |     0.93 |   0.98
0221 -      0.00 |    0.00 |     0.80 |   0.81
0222 -      0.00 |   32.86 |     0.78 |   0.79
0223 -     55.25 |   52.82 |     0.94 |   0.98
0224 -     26.28 |   15.03 |     0.82 |   0.86
0225 -      0.00 |    0.00 |     0.81 |   0.96
0226 -     30.48 |   30.05 |     0.90 |   0.92
0227 -      7.56 |   96.84 |     0.91 |   0.95
0228 -      0.00 |    0.00 |     0.92 |   0.96
0229 -     49.33 |   97.88 |     0.51 |   1.00
0230 -      0.00 |    0.00 |     0.86 |   0.87
0231 -      0.00 |    0.00 |     0.84 |   0.83
0232 -      0.00 |   34.22 |     0.85 |   0.89
0233 -     19.20 |   41.22 |     0.92 |   0.99
0234 -     63.15 |   73.86 |     0.97 |   0.99
0235 -      0.00 |    0.00 |     0.71 |   0.79
0236 -     50.62 |   71.70 |     0.96 |   0.98
0237 -      8.82 |   98.91 |     0.92 |   0.99
0238 -      0.00 |    0.00 |     0.81 |   0.89
0239 -     49.89 |   41.38 |     0.92 |   0.97
0240 -     45.52 |   62.39 |     0.85 |   0.96
0241 -     13.39 |   99.79 |     0.95 |   0.97
0242 -      0.00 |    0.00 |     0.80 |   0.86
0243 -      0.00 |    0.00 |     0.93 |   0.96
0244 -      0.00 |    0.00 |     0.73 |   0.73
0245 -     58.88 |   63.75 |     0.82 |   0.96
0246 -      0.00 |  100.00 |     0.86 |   1.00
0247 -      0.00 |    0.00 |     0.67 |   0.71
0248 -     95.22 |  100.00 |     0.97 |   1.00
0249 -     19.03 |   65.37 |     0.87 |   0.90
0250 -      0.00 |    0.00 |     0.65 |   0.62
0251 -      0.00 |    0.00 |     0.67 |   0.73
0252 -     25.77 |   76.46 |     0.73 |   0.85
0253 -      0.00 |    0.00 |     0.81 |   0.92
0254 -      0.00 |    0.00 |     0.67 |   0.70
0255 -      0.00 |   20.88 |     0.79 |   0.93
0256 -      0.00 |    0.00 |     0.77 |   0.82
0257 -      0.00 |   16.75 |     0.67 |   0.76
0258 -     43.66 |   85.29 |     0.75 |   0.89
0259 -     40.31 |   80.57 |     0.70 |   0.80
0260 -      0.00 |    0.00 |     0.92 |   0.97
0261 -      0.00 |    0.00 |     0.86 |   0.88
0262 -      0.00 |    0.00 |     0.75 |   0.79
0263 -     34.04 |   93.61 |     0.81 |   0.94
0264 -     21.79 |   96.52 |     0.96 |   0.97
0265 -     45.67 |   33.01 |     0.73 |   0.99
0266 -     17.86 |   16.61 |     0.95 |   0.97
0267 -      0.00 |    0.00 |     0.66 |   0.65
0268 -     67.12 |   95.45 |     0.79 |   1.00
0269 -     49.44 |   42.03 |     0.91 |   0.99
0270 -     75.35 |   75.22 |     0.97 |   0.98
0271 -     18.47 |   24.23 |     0.90 |   0.92
0272 -     33.55 |   98.12 |     0.87 |   1.00
0273 -      0.00 |    0.00 |     0.94 |   0.96
0274 -     15.69 |   16.53 |     0.89 |   0.91
0275 -     53.74 |   42.12 |     0.73 |   0.88
0276 -      0.00 |    0.00 |     0.91 |   0.96
0277 -     61.93 |  100.00 |     0.91 |   1.00
0278 -     28.42 |   24.09 |     0.81 |   0.96
0279 -     41.82 |   37.85 |     0.84 |   0.97
0280 -     89.39 |   81.71 |     0.84 |   0.94
0281 -     92.79 |   96.44 |     0.82 |   0.88
0282 -      0.00 |    0.00 |     0.90 |   0.90
0283 -     37.98 |   89.73 |     0.88 |   1.00
0284 -      0.00 |    0.00 |     0.88 |   0.99
0285 -     60.38 |   77.56 |     0.78 |   0.85
0286 -      0.00 |    0.00 |     0.88 |   0.94
0287 -     65.38 |   44.34 |     0.93 |   0.84
0288 -     15.36 |   22.66 |     0.88 |   0.90
0289 -     39.12 |   73.62 |     0.85 |   0.95
0290 -      0.00 |    0.00 |     0.77 |   0.87
0291 -     34.19 |   35.63 |     0.87 |   0.98
0292 -     54.32 |  100.00 |     0.93 |   1.00
0293 -     34.95 |  100.00 |     0.99 |   1.00
0294 -      0.00 |    0.00 |     0.81 |   0.89
0295 -      0.00 |    7.93 |     0.94 |   0.99
0296 -      0.00 |    0.00 |     0.92 |   0.93
0297 -     53.48 |   94.61 |     0.93 |   0.97
0298 -      0.00 |   14.90 |     0.78 |   0.81
0299 -     13.94 |   12.47 |     0.97 |   0.97
0300 -      0.00 |    0.00 |     0.83 |   0.90
0301 -     46.71 |   90.33 |     0.93 |   0.98
0302 -     65.37 |  100.00 |     0.95 |   1.00
0303 -      0.00 |    0.00 |     0.88 |   0.94
0304 -      0.00 |   82.81 |     0.71 |   0.95
0305 -     31.90 |   29.65 |     0.93 |   0.99
0306 -      4.16 |   30.83 |     0.80 |   0.84
0307 -     25.32 |   76.83 |     0.83 |   0.98
0308 -     60.84 |   46.46 |     0.80 |   0.88
0309 -     13.25 |   53.32 |     0.85 |   0.94
0310 -      0.00 |    0.00 |     0.93 |   0.98
0311 -      0.00 |    0.00 |     0.69 |   0.79
0312 -     66.05 |   66.88 |     0.80 |   0.98
0313 -      0.00 |    0.00 |     0.78 |   0.81
0314 -      0.00 |   41.06 |     0.94 |   0.97
0315 -     86.41 |  100.00 |     0.90 |   1.00
0316 -      0.00 |    0.00 |     0.71 |   0.69
0317 -     14.73 |   29.96 |     0.89 |   0.94
0318 -      0.00 |    0.00 |     0.83 |   0.86
0319 -     10.65 |   10.42 |     0.92 |   0.94
0320 -     67.11 |  100.00 |     0.99 |   1.00
0321 -      0.00 |    0.00 |     0.86 |   0.92
0322 -      9.49 |    0.00 |     0.63 |   0.81
0323 -     21.18 |   28.00 |     0.88 |   0.90
0324 -      0.00 |    0.00 |     0.94 |   0.95
0325 -     76.66 |   23.80 |     0.93 |   0.99
0326 -      0.00 |  100.00 |     0.97 |   1.00
0327 -     33.88 |  100.00 |     0.80 |   1.00
0328 -      0.00 |    0.00 |     0.91 |   0.95
0329 -      0.00 |    0.00 |     0.72 |   0.74
0330 -     19.74 |   96.84 |     0.91 |   1.00
0331 -      0.00 |    0.00 |     0.48 |   0.66
0332 -     40.80 |   93.08 |     0.78 |   0.92
0333 -      0.00 |    0.00 |     0.92 |   0.97
0334 -      5.82 |    7.78 |     0.82 |   0.83
0335 -      0.00 |   33.95 |     0.91 |   0.95
0336 -     12.45 |   40.17 |     0.90 |   0.96
0337 -     84.67 |   86.06 |     0.93 |   0.95
0338 -      0.00 |    0.00 |     0.64 |   0.67
0339 -      0.00 |    0.00 |     0.84 |   0.85
0340 -     88.86 |   66.64 |     0.81 |   0.78
0341 -     61.46 |   72.88 |     0.78 |   0.96
0342 -     47.00 |  100.00 |     0.96 |   1.00
0343 -      8.56 |    0.00 |     0.70 |   0.77
0344 -     42.50 |    6.32 |     0.89 |   0.95
0345 -      0.00 |    0.00 |     0.76 |   0.77
0346 -      9.73 |    0.00 |     0.86 |   0.93
0347 -      0.00 |    3.69 |     0.89 |   0.90
0348 -      0.00 |    0.00 |     0.91 |   0.92
0349 -      0.00 |    4.08 |     0.73 |   0.82
0350 -      0.00 |    0.00 |     0.82 |   0.97
0351 -     20.31 |   18.39 |     0.83 |   0.90
0352 -      0.00 |    0.00 |     0.72 |   0.80
0353 -     35.40 |   60.55 |     0.92 |   0.95
0354 -      5.41 |    9.90 |     0.91 |   0.94
0355 -     10.87 |   12.32 |     0.79 |   0.89
0356 -     23.49 |   35.98 |     0.89 |   0.94
0357 -      0.00 |    0.00 |     0.73 |   0.78
0358 -     16.93 |   41.91 |     0.84 |   0.94
0359 -     33.28 |   30.34 |     0.86 |   0.93
0360 -      0.00 |    0.00 |     0.90 |   0.93
0361 -     70.22 |   97.68 |     0.98 |   1.00
0362 -      0.00 |    0.00 |     0.65 |   0.65
0363 -      0.00 |    0.00 |     0.79 |   0.84
0364 -     48.52 |   45.62 |     0.96 |   1.00
0365 -      0.00 |    0.00 |     0.81 |   0.88
0366 -      4.74 |    4.15 |     0.94 |   0.96
0367 -      0.00 |    8.87 |     0.81 |   0.84
0368 -     41.12 |  100.00 |     0.76 |   1.00
0369 -     54.70 |  100.00 |     0.93 |   1.00
0370 -      0.00 |    0.00 |     0.96 |   0.99
0371 -      0.00 |    6.75 |     0.95 |   0.96
0372 -     70.08 |   76.88 |     0.85 |   0.90
0373 -      0.00 |   49.78 |     0.68 |   0.79
0374 -     28.79 |  100.00 |     0.98 |   1.00
0375 -     45.77 |   84.23 |     0.93 |   0.98
0376 -      0.00 |    0.00 |     0.82 |   0.80
0377 -     39.31 |  100.00 |     0.81 |   1.00
0378 -      0.00 |    8.97 |     0.78 |   0.84
0379 -      0.00 |    0.00 |     0.93 |   1.00
0380 -      5.06 |    0.00 |     0.83 |   0.85
0381 -      0.00 |    4.45 |     0.81 |   0.89
0382 -     16.96 |   13.14 |     0.82 |   0.87
0383 -      0.00 |    0.00 |     0.81 |   0.90
0384 -      0.00 |    0.00 |     0.93 |   0.95
0385 -      0.00 |    7.97 |     0.94 |   0.97
0386 -      0.00 |    0.00 |     0.42 |   0.49
0387 -      0.00 |    0.00 |     0.90 |   0.90
0388 -      7.10 |    7.56 |     0.86 |   0.94
0389 -      0.00 |    0.00 |     0.90 |   0.94
0390 -     93.18 |    0.00 |     0.92 |   0.95
0391 -     29.16 |   28.30 |     0.53 |   0.66
0392 -     79.20 |   51.12 |     0.89 |   0.97
0393 -      0.00 |   69.36 |     0.79 |   0.97
0394 -      0.00 |    7.69 |     0.70 |   0.84
0395 -     44.25 |   41.87 |     0.79 |   0.82
0396 -     37.21 |   43.91 |     0.92 |   0.91
0397 -     57.37 |   53.00 |     0.75 |   0.75
0398 -      0.00 |    0.00 |     0.90 |   0.89
0399 -      0.00 |    0.00 |     0.76 |   0.89
0400 -     57.14 |   57.14 |     0.79 |   0.91
0401 -     30.70 |   71.73 |     0.89 |   0.90
0402 -      0.00 |    0.00 |     0.80 |   0.85
0403 -     71.35 |   92.49 |     0.89 |   0.97
0404 -      0.00 |    0.00 |     0.92 |   0.98
0405 -      0.00 |    0.00 |     0.85 |   0.90
0406 -      0.00 |    0.00 |     0.86 |   0.95
0407 -     64.42 |  100.00 |     0.86 |   1.00
0408 -      7.74 |   85.18 |     0.92 |   0.93
0409 -     20.71 |   53.01 |     0.85 |   0.92
0410 -     55.79 |   51.92 |     0.91 |   0.95
0411 -      0.00 |   11.57 |     0.56 |   0.62
0412 -     51.79 |  100.00 |     0.97 |   1.00
0413 -      0.00 |    0.00 |     0.67 |   0.83
0414 -      0.00 |    0.00 |     0.61 |   0.60
0415 -      0.00 |    0.00 |     0.86 |   0.93
0416 -      8.50 |   21.75 |     0.91 |   0.96
0417 -      0.00 |   49.52 |     0.74 |   0.96
0418 -      0.00 |    0.00 |     0.85 |   0.84
0419 -      0.00 |    0.00 |     0.54 |   0.78
0420 -      0.00 |    0.00 |     0.94 |   0.96
0421 -      0.00 |    0.00 |     0.85 |   0.83
0422 -     49.92 |   65.72 |     0.74 |   1.00
0423 -     17.79 |   14.48 |     0.86 |   0.87
0424 -     28.73 |  100.00 |     0.92 |   0.97
0425 -      0.00 |    0.00 |     0.48 |   0.62
0426 -      0.00 |    0.00 |     0.78 |   0.87
0427 -     17.35 |   18.65 |     0.82 |   0.85
0428 -      6.72 |   98.66 |     0.89 |   0.96
0429 -      0.00 |    0.00 |     0.59 |   0.74
0430 -      4.21 |    3.20 |     0.89 |   0.92
0431 -      0.00 |   26.12 |     0.82 |   0.86
0432 -     25.89 |   54.45 |     0.96 |   0.94
0433 -      0.00 |   33.75 |     0.72 |   0.92
0434 -      0.00 |    0.00 |     0.87 |   0.94
0435 -     19.02 |   14.41 |     0.84 |   0.94
0436 -      0.00 |    0.00 |     0.92 |   0.93
0437 -      0.00 |   40.77 |     0.78 |   0.93
0438 -     53.50 |   51.28 |     0.77 |   0.81
0439 -      0.00 |    0.00 |     0.77 |   0.88
0440 -     13.74 |   11.95 |     0.90 |   0.96
0441 -     27.35 |   72.06 |     0.73 |   0.97
0442 -      0.00 |    0.00 |     0.91 |   0.93
0443 -     31.09 |   16.81 |     0.88 |   0.88
0444 -      0.00 |    0.00 |     0.84 |   0.82
0445 -     23.01 |    0.00 |     0.93 |   0.94
0446 -      0.00 |    0.00 |     0.88 |   0.90
0447 -      0.00 |    0.00 |     0.72 |   0.94
0448 -      0.00 |    0.00 |     0.45 |   0.75
0449 -     40.28 |   88.39 |     0.86 |   0.92
0450 -      0.00 |    0.00 |     0.85 |   0.88
0451 -      0.00 |   95.75 |     0.81 |   0.98
0452 -      0.00 |   78.91 |     0.78 |   0.99
0453 -      0.00 |    0.00 |     0.53 |   0.83
0454 -      0.00 |    0.00 |     0.87 |   0.94
0455 -     75.28 |   83.40 |     0.79 |   0.92
0456 -     99.81 |   99.85 |     0.95 |   0.98
0457 -      0.00 |    0.00 |     0.88 |   0.92
0458 -     50.15 |  100.00 |     0.69 |   1.00
0459 -     76.68 |    0.00 |     0.84 |   0.93
0460 -     17.63 |   33.34 |     0.89 |   0.92
0461 -      8.93 |   62.97 |     0.86 |   0.92
0462 -     66.56 |   75.48 |     0.89 |   0.97
0463 -      0.00 |    0.00 |     0.45 |   0.48
0464 -      0.00 |    0.00 |     0.65 |   0.76
0465 -     18.49 |    0.00 |     0.95 |   0.96
0466 -     40.23 |  100.00 |     0.90 |   1.00
0467 -     12.76 |   21.31 |     0.92 |   0.92
0468 -      0.00 |    0.00 |     0.81 |   0.83
0469 -      0.00 |    0.00 |     0.93 |   0.98
0470 -     23.00 |   27.41 |     0.94 |   0.98
0471 -      4.07 |    3.82 |     0.80 |   0.84
0472 -      9.48 |   11.13 |     0.48 |   0.61
0473 -      8.56 |    5.03 |     0.81 |   0.87
0474 -      0.00 |    0.00 |     0.80 |   0.84
0475 -     39.18 |  100.00 |     0.96 |   1.00
0476 -      0.00 |    0.00 |     0.80 |   0.83
0477 -     34.99 |   35.66 |     0.97 |   1.00
0478 -     62.15 |   53.77 |     0.81 |   0.95
0479 -      0.00 |    0.00 |     0.77 |   0.80
0480 -      0.00 |   40.58 |     0.64 |   0.76
0481 -     71.61 |  100.00 |     0.98 |   1.00
0482 -     20.72 |   17.16 |     0.90 |   0.95
0483 -     19.20 |   97.24 |     0.96 |   1.00
0484 -     17.07 |   47.27 |     0.81 |   0.91
0485 -     54.16 |   77.85 |     0.90 |   0.93
0486 -      0.00 |    0.00 |     0.83 |   0.89
0487 -     45.24 |   37.03 |     0.92 |   0.96
0488 -      0.00 |    0.00 |     0.86 |   0.87
0489 -      0.00 |    0.00 |     0.63 |   0.67
0490 -     89.27 |   99.81 |     0.95 |   0.98
0491 -      0.00 |    0.00 |     0.65 |   0.66
0492 -      0.00 |    0.00 |     0.79 |   0.90
0493 -     22.13 |   18.37 |     0.91 |   0.99
0494 -     19.32 |   71.78 |     0.67 |   0.84
0495 -     20.77 |   43.72 |     0.93 |   0.94
0496 -     24.52 |   23.70 |     0.88 |   0.95
0497 -      8.29 |   37.65 |     0.85 |   0.98
0498 -     76.82 |   98.98 |     0.96 |   1.00
0499 -      0.00 |    0.00 |     0.76 |   0.81
0500 -     19.12 |    0.00 |     0.88 |   0.99
0501 -     64.30 |  100.00 |     0.91 |   1.00
0502 -     15.44 |   91.46 |     0.86 |   0.98
0503 -      0.00 |    0.00 |     0.51 |   0.57
0504 -     22.54 |   32.17 |     0.77 |   0.98
0505 -      0.00 |    0.00 |     0.52 |   0.69
0506 -     71.59 |   61.31 |     0.92 |   0.96
0507 -      0.00 |    0.00 |     0.61 |   0.90
0508 -     19.73 |   96.93 |     0.94 |   1.00
0509 -     94.59 |   76.23 |     0.88 |   0.94
0510 -      0.00 |    0.00 |     0.92 |   0.92
0511 -      0.00 |    0.00 |     0.87 |   0.89
