==============================================
BLEU GOLD:                               53.80
BLEU IN:                                 59.97
ACC GOLD:                               0.0036
ACC IN:                                 0.0697
SIM GOLD:                               0.8373
SIM IN:                                 0.8667
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0495 -     22.23 |   22.78 |     0.93 |   0.94
0496 -     19.77 |   42.58 |     0.76 |   0.83
0497 -      0.00 |    0.00 |     0.78 |   0.81
0498 -      0.00 |    0.00 |     0.51 |   0.57
0499 -     59.48 |   24.81 |     0.97 |   1.00
0500 -     32.72 |   30.51 |     0.94 |   0.95
0501 -      0.00 |    0.00 |     0.79 |   0.79
0502 -      0.00 |    0.00 |     0.86 |   0.88
0503 -     62.11 |   70.13 |     0.76 |   0.88
0504 -     18.96 |   35.59 |     0.85 |   0.81
0505 -     33.81 |   39.32 |     0.69 |   0.65
0506 -      0.00 |    0.00 |     0.93 |   0.95
0507 -      8.15 |    7.12 |     0.93 |   0.91
0508 -      0.00 |    0.00 |     0.80 |   0.83
0509 -      0.00 |    0.00 |     0.46 |   0.45
0510 -      0.00 |    0.00 |     0.89 |   0.91
0511 -      0.00 |    0.00 |     0.71 |   0.72
0512 -      0.00 |    0.00 |     0.88 |   0.92
0513 -     44.73 |   45.56 |     0.78 |   0.70
0514 -     60.00 |   84.93 |     0.68 |   0.94
0515 -     52.03 |   52.03 |     0.91 |   0.91
0516 -     77.77 |   97.40 |     0.99 |   0.99
0517 -      0.00 |    0.00 |     0.87 |   0.89
0518 -      0.00 |    0.00 |     0.68 |   0.71
0519 -      7.79 |    0.00 |     0.90 |   0.96
0520 -      0.00 |   15.66 |     0.96 |   0.97
0521 -     10.29 |    0.00 |     0.87 |   0.92
0522 -     14.04 |   32.71 |     0.96 |   0.97
0523 -      0.00 |    0.00 |     0.86 |   0.92
0524 -      0.00 |    0.00 |     0.79 |   0.82
0525 -      0.00 |    0.00 |     0.93 |   0.94
0526 -     20.70 |   61.32 |     0.83 |   0.90
0527 -     63.57 |   63.57 |     0.88 |   0.92
0528 -     62.20 |   62.50 |     0.92 |   0.94
0529 -      0.00 |    0.00 |     0.54 |   0.58
0530 -      0.00 |    0.00 |     0.95 |   0.98
0531 -     59.50 |   67.65 |     0.75 |   0.83
0532 -      0.00 |    0.00 |     0.78 |   0.78
0533 -      6.27 |    5.93 |     0.71 |   0.73
0534 -      0.00 |    0.00 |     0.90 |   0.90
0535 -      0.00 |    0.00 |     0.96 |   0.97
0536 -      0.00 |    0.00 |     0.70 |   0.68
0537 -      0.00 |    0.00 |     0.58 |   0.73
0538 -      0.00 |    0.00 |     0.86 |   0.88
0539 -      0.00 |    0.00 |     0.87 |   0.89
0540 -      0.00 |    0.00 |     0.79 |   0.79
0541 -      0.00 |    0.00 |     0.72 |   0.82
0542 -     39.35 |   39.40 |     0.82 |   0.81
0543 -      0.00 |    0.00 |     0.56 |   0.62
0544 -      0.00 |    0.00 |     0.91 |   0.96
0545 -     26.60 |   20.50 |     0.70 |   0.75
0546 -      0.00 |    0.00 |     0.85 |   0.88
0547 -      0.00 |    0.00 |     0.86 |   0.93
0548 -    100.00 |   74.56 |     1.00 |   0.97
0549 -      0.00 |    0.00 |     0.89 |   0.93
0550 -      0.00 |    0.00 |     0.77 |   0.79
0551 -     25.93 |  100.00 |     0.90 |   1.00
0552 -      0.00 |    0.00 |     0.83 |   0.86
0553 -     43.53 |  100.00 |     0.95 |   1.00
0554 -     54.75 |   95.49 |     0.98 |   0.99
0555 -     67.16 |   74.25 |     0.93 |   0.96
0556 -      0.00 |    0.00 |     0.93 |   0.90
0557 -      0.00 |    0.00 |     0.58 |   0.59
0558 -     98.52 |  100.00 |     0.99 |   1.00
0559 -      0.00 |    0.00 |     0.87 |   0.89
0560 -      0.00 |    0.00 |     0.72 |   0.75
0561 -      0.00 |    0.00 |     0.91 |   0.93
0562 -     72.28 |  100.00 |     0.82 |   0.90
0563 -     40.09 |   91.57 |     0.96 |   1.00
0564 -      0.00 |    0.00 |     0.83 |   0.87
0565 -     26.90 |   26.74 |     0.95 |   0.96
0566 -     48.55 |   34.93 |     0.93 |   0.92
0567 -     25.93 |   26.28 |     0.89 |   0.91
0568 -      7.37 |    0.00 |     0.90 |   0.91
0569 -     19.42 |   17.59 |     0.86 |   0.86
0570 -      0.00 |    0.00 |     0.83 |   0.85
0571 -     13.30 |   70.75 |     0.97 |   0.98
0572 -      0.00 |    0.00 |     0.69 |   0.73
0573 -      0.00 |    0.00 |     0.87 |   0.87
0574 -      0.00 |  100.00 |     0.94 |   1.00
0575 -     61.78 |   66.51 |     0.85 |   0.87
0576 -      0.00 |    0.00 |     0.91 |   0.92
0577 -     11.84 |   51.98 |     0.93 |   0.96
0578 -      0.00 |   20.13 |     0.83 |   0.83
0579 -      4.77 |    4.67 |     0.91 |   0.92
0580 -      0.00 |    0.00 |     0.82 |   0.87
0581 -      0.00 |    0.00 |     0.97 |   0.98
0582 -     35.89 |  100.00 |     0.98 |   1.00
0583 -     33.72 |   97.78 |     0.96 |   1.00
0584 -      5.28 |   54.78 |     0.96 |   0.95
0585 -     20.80 |    0.00 |     0.78 |   0.81
0586 -     53.53 |   99.03 |     0.92 |   0.95
0587 -      8.89 |    9.19 |     0.83 |   0.87
0588 -     21.98 |   94.54 |     0.96 |   0.98
0589 -      0.00 |    0.00 |     0.64 |   0.58
0590 -      0.00 |    0.00 |     0.92 |   0.95
0591 -      0.00 |    0.00 |     0.90 |   0.92
0592 -      0.00 |    0.00 |     0.84 |   0.85
0593 -     10.18 |   10.94 |     0.91 |   0.97
0594 -     31.20 |   31.20 |     0.79 |   0.81
0595 -      0.00 |    0.00 |     0.92 |   0.97
0596 -     15.79 |   40.31 |     0.84 |   0.82
0597 -      0.00 |    0.00 |     0.87 |   0.88
0598 -      0.00 |    0.00 |     0.89 |   0.92
0599 -      6.31 |   89.42 |     0.96 |   0.98
0600 -      0.00 |    0.00 |     0.88 |   0.91
0601 -      0.00 |    0.00 |     0.81 |   0.85
0602 -     76.44 |  100.00 |     0.99 |   1.00
0603 -     84.67 |   84.67 |     0.88 |   0.92
0604 -      0.00 |    0.00 |     0.94 |   0.95
0605 -      0.00 |    0.00 |     0.93 |   0.97
0606 -      0.00 |    0.00 |     0.83 |   0.84
0607 -      0.00 |    0.00 |     0.86 |   0.91
0608 -      0.00 |    0.00 |     0.65 |   0.71
0609 -     37.73 |   50.25 |     0.94 |   0.96
0610 -     80.51 |   79.60 |     0.84 |   0.90
0611 -     29.81 |   30.69 |     0.81 |   0.84
0612 -     53.64 |   50.65 |     0.92 |   0.93
0613 -      0.00 |    0.00 |     0.97 |   0.98
0614 -     49.03 |    0.00 |     0.90 |   0.94
0615 -     67.56 |   65.10 |     0.92 |   0.92
0616 -      0.00 |    0.00 |     0.89 |   0.89
0617 -      0.00 |    0.00 |     0.49 |   0.66
0618 -      0.00 |    0.00 |     0.65 |   0.65
0619 -     19.37 |   98.08 |     0.97 |   1.00
0620 -     41.19 |   49.98 |     0.87 |   0.94
0621 -     33.54 |   55.12 |     0.74 |   0.75
0622 -      0.00 |    0.00 |     0.95 |   0.97
0623 -      6.03 |    6.04 |     0.90 |   0.92
0624 -     26.49 |   26.49 |     0.95 |   0.94
0625 -      9.45 |    9.36 |     0.89 |   0.88
0626 -     25.97 |   28.45 |     0.83 |   0.89
0627 -      0.00 |    0.00 |     0.71 |   0.78
0628 -     34.68 |   99.74 |     0.90 |   0.93
0629 -      5.12 |    5.06 |     0.61 |   0.62
0630 -     22.70 |   88.61 |     0.87 |   0.92
0631 -      9.38 |   40.67 |     0.97 |   0.97
0632 -      6.04 |   38.40 |     0.63 |   0.72
0633 -     21.04 |   99.17 |     0.98 |   1.00
0634 -      0.00 |    0.00 |     0.91 |   0.93
0635 -      0.00 |    0.00 |     0.69 |   0.72
0636 -      0.00 |    3.59 |     0.86 |   0.86
0637 -     26.43 |   24.83 |     0.92 |   0.93
0638 -      0.00 |    4.86 |     0.92 |   0.92
0639 -     29.40 |   30.43 |     0.88 |   0.88
0640 -     13.64 |   13.72 |     0.88 |   0.97
0641 -     39.12 |   72.54 |     0.72 |   0.78
0642 -     45.61 |   59.43 |     0.92 |   0.91
0643 -     37.61 |   64.30 |     0.93 |   0.96
0644 -     66.60 |   70.32 |     0.85 |   0.86
0645 -      0.00 |    0.00 |     0.90 |   0.93
0646 -      0.00 |    0.00 |     0.82 |   0.85
0647 -      0.00 |    0.00 |     0.93 |   0.95
0648 -      0.00 |    0.00 |     0.93 |   0.95
0649 -      0.00 |    0.00 |     0.93 |   0.95
0650 -      0.00 |    0.00 |     0.73 |   0.77
0651 -     91.86 |  100.00 |     0.98 |   1.00
0652 -     85.05 |   97.63 |     0.96 |   0.99
0653 -      0.00 |   55.55 |     0.78 |   0.82
0654 -     24.06 |   52.54 |     0.90 |   0.91
0655 -     78.65 |   89.34 |     0.96 |   0.99
0656 -     37.85 |   57.98 |     0.95 |   0.97
0657 -      0.00 |    0.00 |     0.44 |   0.42
0658 -     15.31 |   15.31 |     0.68 |   0.72
0659 -      0.00 |    0.00 |     0.64 |   0.69
0660 -      0.00 |  100.00 |     0.90 |   1.00
0661 -     25.19 |   32.78 |     0.89 |   0.92
0662 -     24.17 |  100.00 |     0.97 |   1.00
0663 -      5.24 |    5.43 |     0.83 |   0.86
0664 -      0.00 |    0.00 |     0.90 |   0.91
0665 -      0.00 |  100.00 |     0.77 |   1.00
0666 -     61.31 |   64.81 |     0.86 |   0.90
0667 -      0.00 |    0.00 |     0.53 |   0.54
0668 -      0.00 |    0.00 |     0.92 |   0.97
0669 -     59.24 |   67.94 |     0.86 |   0.82
0670 -     14.66 |   14.66 |     0.96 |   1.00
0671 -     80.13 |   96.23 |     0.83 |   0.96
0672 -     29.46 |    0.00 |     0.91 |   0.97
0673 -     88.38 |   34.09 |     0.98 |   1.00
0674 -      0.00 |    0.00 |     0.54 |   0.55
0675 -      7.57 |    8.01 |     0.70 |   0.71
0676 -     56.97 |   48.71 |     0.96 |   0.99
0677 -      8.53 |    8.29 |     0.79 |   0.80
0678 -     61.01 |   95.33 |     0.98 |   1.00
0679 -     13.54 |   13.54 |     0.98 |   0.99
0680 -     69.10 |   38.61 |     0.93 |   0.88
0681 -      0.00 |    0.00 |     0.58 |   0.72
0682 -     17.07 |   17.07 |     0.82 |   0.82
0683 -      0.00 |    0.00 |     0.61 |   0.66
0684 -      0.00 |    0.00 |     0.63 |   0.65
0685 -      0.00 |    0.00 |     0.68 |   0.71
0686 -      0.00 |    0.00 |     0.61 |   0.61
0687 -     33.82 |   66.51 |     0.85 |   0.82
0688 -     95.77 |  100.00 |     0.94 |   1.00
0689 -     49.59 |   49.48 |     0.95 |   0.97
0690 -      0.00 |    0.00 |     0.85 |   0.86
0691 -     93.20 |  100.00 |     0.98 |   1.00
0692 -      7.97 |   84.96 |     0.94 |   0.94
0693 -      0.00 |    0.00 |     0.92 |   0.94
0694 -     89.71 |   94.29 |     0.95 |   0.96
0695 -     22.90 |   87.19 |     0.98 |   0.99
0696 -     50.36 |   76.53 |     0.86 |   0.88
0697 -      0.00 |    0.00 |     0.90 |   0.89
0698 -     27.15 |   65.37 |     0.85 |   0.87
0699 -     22.05 |   46.87 |     0.88 |   0.97
0700 -     92.67 |   97.62 |     0.97 |   0.99
0701 -      0.00 |    0.00 |     0.89 |   0.93
0702 -     76.10 |   60.90 |     0.87 |   0.91
0703 -      0.00 |    0.00 |     0.88 |   0.94
0704 -      0.00 |    0.00 |     0.97 |   1.00
0705 -     23.96 |   23.89 |     0.77 |   0.83
0706 -      0.00 |    0.00 |     0.86 |   0.85
0707 -     65.71 |   65.49 |     0.88 |   0.91
0708 -     23.61 |  100.00 |     0.89 |   1.00
0709 -     45.45 |   38.17 |     0.43 |   0.44
0710 -     23.16 |   30.82 |     0.78 |   0.79
0711 -     58.68 |   60.39 |     0.93 |   0.96
0712 -     14.66 |   15.06 |     0.89 |   0.90
0713 -      0.00 |    0.00 |     0.51 |   0.54
0714 -      0.00 |    0.00 |     0.81 |   0.85
0715 -      0.00 |    0.00 |     0.76 |   0.76
0716 -     89.36 |   70.79 |     0.88 |   0.95
0717 -     62.48 |  100.00 |     0.83 |   1.00
0718 -      9.95 |    0.00 |     0.24 |   0.24
0719 -     11.30 |   10.89 |     0.96 |   0.96
0720 -     10.93 |   10.84 |     0.86 |   0.86
0721 -      0.00 |    0.00 |     0.84 |   0.88
0722 -     18.89 |   32.84 |     0.96 |   0.99
0723 -     34.48 |   30.31 |     0.75 |   0.83
0724 -      0.00 |    0.00 |     0.90 |   0.91
0725 -     49.84 |  100.00 |     0.98 |   1.00
0726 -      7.82 |    7.72 |     0.98 |   0.98
0727 -     52.37 |   14.28 |     0.98 |   0.98
0728 -      0.00 |    0.00 |     0.86 |   0.85
0729 -     15.68 |   15.68 |     0.92 |   0.94
0730 -     25.73 |   43.74 |     0.87 |   0.90
0731 -     18.16 |   16.15 |     0.80 |   0.77
0732 -      0.00 |    0.00 |     0.59 |   0.63
0733 -      4.78 |    4.26 |     0.78 |   0.79
0734 -     46.04 |  100.00 |     0.99 |   1.00
0735 -      0.00 |    0.00 |     0.48 |   0.51
0736 -     41.54 |   94.60 |     0.99 |   1.00
0737 -     79.62 |   84.02 |     0.91 |   0.93
0738 -     27.80 |   28.32 |     0.91 |   0.91
0739 -     67.25 |   63.87 |     0.86 |   0.88
0740 -     30.24 |   36.26 |     0.95 |   0.96
0741 -      0.00 |    0.00 |     0.56 |   0.60
0742 -     27.10 |   27.16 |     0.68 |   0.66
0743 -     37.86 |   41.35 |     0.92 |   0.92
0744 -     21.81 |   20.78 |     0.95 |   0.97
0745 -      3.11 |    3.20 |     0.80 |   0.80
0746 -      9.82 |   17.24 |     0.83 |   0.83
0747 -      0.00 |    0.00 |     0.88 |   0.91
0748 -     29.63 |   29.75 |     0.94 |   0.93
0749 -      0.00 |    0.00 |     0.87 |   0.90
0750 -      0.00 |    0.00 |     0.96 |   0.97
0751 -      0.00 |    0.00 |     0.43 |   0.52
0752 -     50.17 |   97.02 |     0.97 |   0.98
0753 -      0.00 |    0.00 |     0.84 |   0.90
0754 -      8.46 |    7.90 |     0.20 |   0.23
0755 -      0.00 |    0.00 |     0.78 |   0.84
0756 -     69.58 |   97.42 |     0.97 |   0.99
0757 -     20.73 |   19.53 |     0.82 |   0.84
0758 -    100.00 |   78.17 |     1.00 |   0.90
0759 -      6.66 |    7.23 |     0.92 |   0.92
0760 -     82.98 |   89.59 |     0.89 |   0.96
0761 -     75.07 |  100.00 |     0.94 |   1.00
0762 -     20.02 |   21.55 |     0.62 |   0.69
0763 -      0.00 |    0.00 |     0.90 |   0.94
0764 -      7.92 |    8.02 |     0.92 |   0.93
0765 -     11.55 |    9.09 |     0.85 |   0.96
0766 -      0.00 |    0.00 |     0.72 |   0.74
0767 -     69.50 |   69.82 |     0.97 |   0.99
0768 -     12.69 |   12.68 |     0.53 |   0.72
0769 -     22.26 |   40.85 |     0.74 |   0.83
0770 -      0.00 |    0.00 |     0.86 |   0.88
0771 -      0.00 |    0.00 |     0.50 |   0.52
0772 -      0.00 |   88.55 |     0.86 |   0.90
0773 -     37.85 |    0.00 |     0.89 |   0.90
0774 -     20.32 |  100.00 |     0.96 |   1.00
0775 -     22.55 |   56.38 |     0.91 |   0.94
0776 -     43.47 |   20.93 |     0.50 |   0.75
0777 -      0.00 |    0.00 |     0.65 |   0.79
0778 -     27.70 |   28.16 |     0.93 |   0.94
0779 -     10.35 |   50.16 |     0.94 |   0.95
0780 -     12.81 |   13.52 |     0.92 |   0.93
0781 -      0.00 |    0.00 |     0.87 |   0.93
0782 -      0.00 |    0.00 |     0.87 |   0.98
0783 -      0.00 |    0.00 |     0.74 |   0.75
0784 -      0.00 |    0.00 |     0.35 |   0.36
0785 -      9.13 |    8.83 |     0.48 |   0.48
0786 -     21.22 |   22.34 |     0.78 |   0.81
0787 -     18.01 |   17.08 |     0.84 |   0.82
0788 -      0.00 |    0.00 |     0.98 |   0.98
0789 -      0.00 |    0.00 |     0.78 |   0.80
0790 -      0.00 |    0.00 |     0.91 |   0.92
0791 -     11.19 |   29.91 |     0.94 |   0.95
0792 -      0.00 |    0.00 |     0.72 |   0.80
0793 -      0.00 |    0.00 |     0.92 |   0.93
0794 -     41.42 |   38.55 |     0.90 |   0.94
0795 -     89.47 |   95.00 |     0.97 |   0.99
0796 -     85.96 |  100.00 |     0.88 |   1.00
0797 -     64.99 |   66.23 |     0.80 |   0.80
0798 -      6.80 |    9.44 |     0.95 |   0.97
0799 -      0.00 |    0.00 |     0.62 |   0.60
0800 -     13.20 |   13.20 |     0.56 |   0.58
0801 -      6.15 |    0.00 |     0.77 |   0.78
0802 -     23.55 |   96.00 |     0.97 |   0.99
0803 -     22.56 |   52.52 |     0.83 |   0.86
0804 -      0.00 |    0.00 |     0.83 |   0.86
0805 -      0.00 |    0.00 |     0.77 |   0.80
0806 -     34.46 |   45.97 |     0.94 |   0.98
0807 -     27.29 |   37.77 |     0.56 |   0.61
0808 -      0.00 |    0.00 |     0.94 |   0.94
0809 -      6.50 |    6.40 |     0.94 |   1.00
0810 -      0.00 |    0.00 |     0.69 |   0.70
0811 -     40.84 |   40.84 |     0.94 |   0.96
0812 -      0.00 |    0.00 |     0.94 |   0.95
0813 -      0.00 |    0.00 |     0.88 |   0.89
0814 -     17.65 |   44.42 |     0.88 |   0.94
0815 -     17.45 |   26.72 |     0.87 |   0.95
0816 -      0.00 |   25.14 |     0.74 |   0.77
0817 -     18.46 |  100.00 |     0.97 |   1.00
0818 -      0.00 |   11.75 |     0.92 |   0.93
0819 -     30.26 |   92.12 |     0.88 |   0.92
0820 -     31.35 |  100.00 |     0.95 |   1.00
0821 -     33.20 |   89.20 |     0.87 |   0.91
0822 -     16.34 |   16.00 |     0.88 |   0.89
0823 -     43.11 |   43.39 |     0.95 |   0.95
0824 -      0.00 |    0.00 |     0.81 |   0.79
0825 -     24.85 |   36.72 |     0.98 |   0.99
0826 -      0.00 |    0.00 |     0.68 |   0.77
0827 -      0.00 |    0.00 |     0.95 |   0.97
0828 -     37.02 |   37.18 |     0.91 |   0.93
0829 -     24.36 |   92.66 |     0.96 |   0.98
0830 -     57.00 |   99.79 |     0.93 |   0.94
0831 -      0.00 |    8.48 |     0.62 |   0.71
0832 -     36.81 |   33.99 |     0.86 |   0.90
==============================================
