==============================================
BLEU GOLD:                               57.28
BLEU IN:                                 63.65
ACC GOLD:                               0.0012
ACC IN:                                 0.0721
SIM GOLD:                               0.8616
SIM IN:                                 0.8923
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0116 -     72.75 |  100.00 |     0.95 |   1.00
0117 -      0.00 |    0.00 |     0.67 |   0.69
0118 -      0.00 |    0.00 |     0.83 |   0.86
0119 -      0.00 |    0.00 |     0.85 |   0.88
0120 -     33.15 |   32.65 |     0.79 |   0.91
0121 -      0.00 |    6.09 |     0.92 |   0.95
0122 -     96.75 |  100.00 |     0.94 |   0.99
0123 -     56.89 |   90.42 |     0.86 |   0.90
0124 -      0.00 |    0.00 |     0.97 |   0.98
0125 -     38.14 |   45.01 |     0.89 |   0.91
0126 -     81.07 |   82.81 |     0.86 |   0.88
0127 -     42.12 |   42.34 |     0.91 |   0.88
0128 -     34.93 |   33.96 |     0.94 |   0.92
0129 -     10.67 |   10.67 |     0.88 |   0.86
0130 -      0.00 |    0.00 |     0.95 |   0.97
0131 -      0.00 |    0.00 |     0.88 |   0.92
0132 -     24.03 |   34.27 |     0.77 |   0.83
0133 -     20.85 |   20.98 |     0.78 |   0.81
0134 -      8.46 |   67.93 |     0.87 |   0.93
0135 -     51.15 |   54.35 |     0.93 |   0.94
0136 -      0.00 |    0.00 |     0.70 |   0.84
0137 -     48.13 |   49.51 |     0.93 |   0.92
0138 -      0.00 |    0.00 |     0.34 |   0.41
0139 -      0.00 |    0.00 |     0.81 |   0.85
0140 -     22.73 |   26.52 |     0.60 |   0.67
0141 -      6.40 |    5.32 |     0.80 |   0.80
0142 -     32.79 |   11.71 |     0.99 |   1.00
0143 -      0.00 |    0.00 |     0.89 |   0.91
0144 -     63.43 |   91.50 |     0.97 |   0.98
0145 -      0.00 |    0.00 |     0.77 |   0.81
0146 -     15.45 |   10.54 |     0.90 |   0.97
0147 -     21.75 |   22.13 |     0.79 |   0.79
0148 -     42.56 |   58.50 |     0.98 |   1.00
0149 -      0.00 |    0.00 |     0.95 |   0.99
0150 -     12.73 |    3.31 |     0.87 |   0.86
0151 -      5.76 |    5.36 |     0.96 |   0.98
0152 -     86.94 |   98.25 |     0.94 |   1.00
0153 -     13.79 |   13.79 |     0.88 |   0.97
0154 -     23.60 |   99.69 |     0.93 |   0.95
0155 -      0.00 |    0.00 |     0.95 |   0.98
0156 -     38.89 |   40.37 |     0.92 |   0.91
0157 -     15.96 |   16.40 |     0.88 |   0.93
0158 -     84.56 |  100.00 |     0.97 |   1.00
0159 -      0.00 |    0.00 |     0.73 |   0.75
0160 -      0.00 |    0.00 |     0.74 |   0.80
0161 -     74.17 |   82.04 |     0.91 |   0.96
0162 -     30.08 |   43.32 |     0.88 |   0.89
0163 -     60.73 |   60.66 |     0.85 |   0.85
0164 -      0.00 |    0.00 |     0.89 |   0.90
0165 -     72.41 |   98.41 |     0.97 |   0.98
0166 -     51.92 |   43.00 |     0.97 |   0.98
0167 -      0.00 |    0.00 |     0.72 |   0.83
0168 -      0.00 |    0.00 |     0.14 |   0.16
0169 -     72.08 |   76.40 |     0.92 |   0.94
0170 -      0.00 |    0.00 |     0.80 |   0.83
0171 -      0.00 |    0.00 |     0.66 |   0.70
0172 -     61.92 |   60.12 |     0.93 |   0.96
0173 -     16.86 |   24.69 |     0.97 |   1.00
0174 -     63.32 |   83.81 |     0.89 |   0.91
0175 -      0.00 |    0.00 |     0.80 |   0.80
0176 -     66.29 |  100.00 |     0.99 |   1.00
0177 -     75.81 |   75.66 |     0.93 |   0.94
0178 -     65.79 |  100.00 |     0.91 |   1.00
0179 -     49.88 |   49.39 |     1.00 |   0.91
0180 -     64.09 |   73.94 |     0.91 |   0.96
0181 -      0.00 |    0.00 |     0.73 |   0.71
0182 -      0.00 |    0.00 |     0.75 |   0.75
0183 -      0.00 |    0.00 |     0.88 |   0.92
0184 -     14.37 |   13.71 |     0.84 |   0.84
0185 -      0.00 |    0.00 |     0.78 |   0.81
0186 -      0.00 |    0.00 |     0.79 |   0.81
0187 -     39.48 |   42.87 |     0.88 |   0.94
0188 -     69.08 |   68.19 |     0.98 |   0.93
0189 -     44.68 |  100.00 |     0.84 |   1.00
0190 -      0.00 |    0.00 |     0.51 |   0.58
0191 -     20.02 |   36.69 |     0.69 |   0.65
0192 -      0.00 |    0.00 |     0.80 |   0.84
0193 -      0.00 |    0.00 |     0.90 |   0.96
0194 -      0.00 |    0.00 |     0.95 |   0.96
0195 -      0.00 |    0.00 |     0.97 |   0.98
0196 -      0.00 |    0.00 |     0.88 |   0.88
0197 -      0.00 |   42.57 |     0.87 |   0.93
0198 -     78.75 |   93.51 |     0.93 |   0.96
0199 -     83.91 |   90.30 |     0.92 |   0.99
0200 -     45.87 |   63.97 |     0.78 |   0.81
0201 -     17.32 |   31.37 |     0.91 |   0.93
0202 -     48.96 |   84.89 |     0.91 |   0.94
0203 -     40.68 |   57.44 |     0.94 |   0.99
0204 -     17.45 |   98.68 |     0.99 |   1.00
0205 -      0.00 |    0.00 |     0.65 |   0.63
0206 -     24.38 |   30.19 |     0.93 |   0.95
0207 -     11.50 |   20.88 |     0.95 |   0.97
0208 -      0.00 |   15.48 |     0.96 |   0.93
0209 -     14.72 |   14.92 |     0.81 |   0.83
0210 -     34.76 |   85.08 |     0.86 |   0.87
0211 -     12.25 |   58.37 |     0.91 |   0.93
0212 -     26.67 |   25.87 |     0.96 |   0.97
0213 -     57.71 |    8.04 |     0.93 |   0.95
0214 -      5.91 |   94.45 |     0.92 |   0.96
0215 -      0.00 |    0.00 |     0.75 |   0.81
0216 -      0.00 |    0.00 |     0.92 |   0.94
0217 -      0.00 |    0.00 |     0.78 |   0.94
0218 -     71.98 |   37.86 |     0.92 |   0.95
0219 -     35.85 |   92.88 |     0.90 |   0.93
0220 -     39.69 |   47.87 |     0.85 |   0.93
0221 -      0.00 |    0.00 |     0.73 |   0.73
0222 -      0.00 |   65.17 |     0.95 |   0.95
0223 -      0.00 |    0.00 |     0.93 |   1.00
0224 -      0.00 |    0.00 |     0.89 |   0.92
0225 -      0.00 |    0.00 |     0.96 |   0.99
0226 -     67.75 |  100.00 |     0.94 |   0.98
0227 -      0.00 |    6.56 |     0.77 |   0.84
0228 -     50.04 |   50.21 |     0.87 |   0.87
0229 -      0.00 |   11.94 |     0.89 |   0.91
0230 -      0.00 |    0.00 |     0.81 |   0.83
0231 -     64.16 |   59.96 |     0.96 |   0.97
0232 -     10.35 |   77.75 |     0.95 |   0.95
0233 -     42.34 |   56.87 |     0.81 |   0.85
0234 -      0.00 |    0.00 |     0.88 |   0.90
0235 -      0.00 |    0.00 |     0.80 |   0.88
0236 -      0.00 |  100.00 |     0.94 |   1.00
0237 -      0.00 |    0.00 |     0.90 |   0.94
0238 -     66.52 |  100.00 |     0.98 |   1.00
0239 -     42.02 |    0.00 |     0.97 |   1.00
0240 -     11.10 |   99.76 |     0.92 |   0.94
0241 -     45.11 |   77.76 |     0.92 |   0.94
0242 -     16.73 |   52.66 |     0.99 |   1.00
0243 -     44.77 |   41.10 |     0.77 |   0.89
0244 -      4.84 |   11.26 |     0.89 |   0.93
0245 -     54.12 |    9.55 |     0.87 |   0.88
0246 -     19.51 |   14.27 |     0.49 |   0.54
0247 -      8.52 |    8.61 |     0.91 |   0.91
0248 -      0.00 |    0.00 |     0.73 |   0.72
0249 -     22.71 |   22.04 |     0.78 |   0.87
0250 -      0.00 |   58.80 |     0.89 |   0.90
0251 -      0.00 |    0.00 |     0.73 |   0.80
0252 -      0.00 |    0.00 |     0.94 |   0.96
0253 -      0.00 |    0.00 |     0.86 |   0.89
0254 -      4.86 |   60.84 |     0.94 |   0.99
0255 -     14.05 |   92.29 |     0.91 |   0.95
0256 -      9.20 |  100.00 |     0.98 |   1.00
0257 -      0.00 |    0.00 |     0.93 |   0.93
0258 -      0.00 |    0.00 |     0.86 |   0.90
0259 -     10.41 |   10.13 |     0.94 |   0.99
0260 -     81.01 |  100.00 |     0.85 |   1.00
0261 -      0.00 |    0.00 |     0.66 |   0.72
0262 -     24.53 |   23.33 |     0.91 |   0.91
0263 -     55.07 |  100.00 |     0.84 |   1.00
0264 -     29.68 |  100.00 |     0.90 |   1.00
0265 -      0.00 |    0.00 |     0.74 |   0.79
0266 -     59.78 |   87.28 |     0.92 |   0.96
0267 -     83.06 |    0.00 |     0.96 |   0.99
0268 -     37.55 |   43.52 |     0.90 |   0.96
0269 -      0.00 |    0.00 |     0.90 |   0.91
0270 -     45.53 |   98.44 |     0.95 |   0.97
0271 -     17.49 |   99.41 |     0.97 |   1.00
0272 -      0.00 |    0.00 |     0.00 |   0.03
0273 -      7.64 |   95.82 |     0.93 |   0.97
0274 -     30.12 |   30.26 |     0.93 |   0.94
0275 -     92.41 |  100.00 |     1.00 |   1.00
0276 -     50.83 |   98.24 |     0.98 |   1.00
0277 -      0.00 |    0.00 |     0.94 |   0.96
0278 -     23.74 |   94.41 |     0.89 |   0.98
0279 -     67.78 |   77.13 |     0.90 |   0.91
0280 -     52.71 |   74.02 |     0.97 |   0.97
0281 -      0.00 |    0.00 |     0.90 |   0.92
0282 -      9.68 |   19.90 |     0.93 |   0.93
0283 -     49.02 |  100.00 |     0.98 |   1.00
0284 -     92.46 |   92.37 |     0.96 |   0.94
0285 -     18.41 |   18.39 |     0.82 |   0.82
0286 -      0.00 |    0.00 |     0.75 |   0.78
0287 -     63.23 |    5.42 |     0.95 |   0.97
0288 -      0.00 |    0.00 |     0.97 |   0.97
0289 -      0.00 |    0.00 |     0.71 |   0.71
0290 -     71.46 |   96.19 |     0.96 |   0.98
0291 -     45.67 |  100.00 |     0.87 |   1.00
0292 -      3.82 |    3.63 |     0.74 |   0.73
0293 -     58.35 |   75.04 |     0.95 |   0.99
0294 -     55.21 |   69.16 |     0.95 |   0.96
0295 -     13.46 |   43.95 |     0.89 |   0.97
0296 -      9.72 |    9.52 |     0.93 |   0.94
0297 -      7.30 |    7.28 |     0.95 |   0.98
0298 -      0.00 |    0.00 |     0.95 |   0.98
0299 -     20.98 |   48.61 |     0.94 |   0.95
0300 -     23.30 |   23.66 |     0.94 |   0.96
0301 -     67.96 |   80.11 |     0.83 |   0.91
0302 -      0.00 |    0.00 |     0.52 |   0.52
0303 -     13.50 |   14.11 |     0.72 |   0.77
0304 -      0.00 |    0.00 |     0.85 |   0.88
0305 -     30.69 |   18.65 |     0.94 |   0.96
0306 -      0.00 |   17.03 |     0.88 |   0.88
0307 -     24.26 |  100.00 |     0.93 |   1.00
0308 -      0.00 |    0.00 |     0.55 |   0.59
0309 -     18.66 |   24.15 |     0.94 |   0.96
0310 -     11.07 |   35.01 |     0.94 |   0.99
0311 -     65.27 |   99.81 |     0.94 |   0.96
0312 -     50.77 |   50.54 |     0.89 |   0.89
0313 -     43.19 |   92.63 |     0.88 |   0.95
0314 -      0.00 |    0.00 |     0.88 |   0.91
0315 -     84.36 |  100.00 |     0.97 |   1.00
0316 -     42.11 |   43.75 |     0.93 |   0.94
0317 -      0.00 |    0.00 |     0.91 |   0.91
0318 -      0.00 |    0.00 |     0.80 |   0.95
0319 -     59.71 |   63.95 |     0.93 |   0.94
0320 -      0.00 |   23.84 |     0.98 |   1.00
0321 -     23.65 |   24.20 |     0.64 |   0.63
0322 -     32.19 |   32.19 |     0.92 |   0.93
0323 -      7.18 |   12.78 |     0.96 |   0.97
0324 -      0.00 |    0.00 |     0.48 |   0.46
0325 -      0.00 |    0.00 |     0.74 |   0.61
0326 -     32.08 |   32.19 |     0.94 |   0.96
0327 -     92.82 |   99.81 |     0.97 |   0.99
0328 -     13.38 |   74.71 |     0.95 |   0.95
0329 -      0.00 |    0.00 |     0.70 |   0.74
0330 -     72.68 |   45.98 |     0.90 |   1.00
0331 -     59.53 |   43.99 |     0.92 |   0.96
0332 -     30.10 |   97.15 |     0.96 |   1.00
0333 -      0.00 |    0.00 |     0.88 |   0.93
0334 -     85.06 |  100.00 |     0.97 |   1.00
0335 -      0.00 |    0.00 |     0.92 |   0.93
0336 -     58.78 |   85.26 |     0.87 |   0.94
0337 -      0.00 |    0.00 |     0.71 |   0.72
0338 -      0.00 |   79.03 |     0.93 |   0.88
0339 -     20.95 |   98.44 |     0.97 |   1.00
0340 -     86.93 |   93.95 |     0.98 |   0.98
0341 -     13.40 |   13.40 |     0.92 |   0.91
0342 -      0.00 |    0.00 |     0.83 |   0.84
0343 -      9.05 |    8.94 |     0.99 |   1.00
0344 -      0.00 |    0.00 |     0.95 |   0.96
0345 -     54.57 |   18.99 |     0.97 |   0.98
0346 -      0.00 |    0.00 |     0.64 |   0.64
0347 -      0.00 |    4.48 |     0.33 |   0.34
0348 -     43.90 |   91.55 |     0.94 |   0.96
0349 -     65.02 |  100.00 |     0.98 |   1.00
0350 -     42.00 |  100.00 |     0.95 |   1.00
0351 -     64.87 |   64.61 |     0.96 |   0.98
0352 -     52.43 |   48.11 |     0.83 |   0.96
0353 -     79.85 |   81.24 |     0.95 |   0.95
0354 -     38.36 |   45.45 |     0.95 |   0.96
0355 -      0.00 |    0.00 |     0.81 |   0.79
0356 -     13.43 |   15.83 |     0.86 |   0.86
0357 -     15.87 |   40.89 |     0.93 |   0.96
0358 -     72.66 |  100.00 |     0.92 |   1.00
0359 -      0.00 |    0.00 |     0.86 |   0.89
0360 -     33.27 |   99.71 |     0.90 |   0.97
0361 -      0.00 |    0.00 |     0.88 |   0.88
0362 -     14.64 |    0.00 |     0.94 |   0.96
0363 -      6.16 |   82.68 |     0.95 |   0.98
0364 -      0.00 |    0.00 |     0.86 |   0.90
0365 -      0.00 |    0.00 |     0.74 |   0.75
0366 -      0.00 |    0.00 |     0.69 |   0.74
0367 -      0.00 |    0.00 |     0.85 |   0.89
0368 -      0.00 |    0.00 |     0.90 |   0.93
0369 -     59.50 |   90.33 |     0.93 |   0.95
0370 -      9.33 |   61.32 |     0.97 |   0.99
0371 -      9.76 |   76.73 |     0.95 |   0.96
0372 -      5.49 |   14.41 |     0.84 |   0.84
0373 -     80.39 |   84.41 |     0.93 |   0.96
0374 -      0.00 |   35.57 |     0.87 |   0.89
0375 -     89.18 |   96.64 |     0.81 |   0.88
0376 -      0.00 |    0.00 |     0.81 |   0.83
0377 -     88.72 |   79.91 |     0.93 |   0.97
0378 -     21.25 |   32.95 |     0.81 |   0.91
0379 -     37.40 |   26.19 |     0.95 |   0.98
0380 -     68.36 |   70.99 |     0.90 |   0.92
0381 -      0.00 |    0.00 |     0.70 |   0.71
0382 -     69.15 |   59.47 |     0.91 |   0.98
0383 -     24.46 |   23.48 |     0.93 |   0.97
0384 -      8.53 |   11.01 |     0.77 |   0.82
0385 -      6.65 |    6.07 |     0.48 |   0.49
0386 -      5.59 |    5.36 |     0.98 |   0.98
0387 -     39.64 |   68.73 |     0.72 |   0.73
0388 -     19.06 |   20.39 |     0.96 |   0.97
0389 -     92.29 |  100.00 |     0.95 |   1.00
0390 -     13.12 |   97.48 |     0.97 |   0.99
0391 -     18.12 |   18.12 |     0.68 |   0.84
0392 -      0.00 |    0.00 |     0.86 |   0.87
0393 -     36.35 |   35.29 |     0.97 |   0.94
0394 -     26.53 |   43.58 |     0.69 |   0.74
0395 -     84.70 |   92.82 |     0.97 |   0.98
0396 -      0.00 |    0.00 |     0.97 |   0.98
0397 -     21.34 |   24.99 |     0.91 |   0.95
0398 -     21.89 |   23.21 |     0.94 |   0.96
0399 -     81.78 |  100.00 |     0.96 |   1.00
0400 -     20.12 |   20.38 |     0.94 |   0.96
0401 -     17.65 |    7.12 |     0.96 |   0.99
0402 -     32.05 |   84.07 |     0.97 |   0.98
0403 -     81.57 |   39.00 |     0.98 |   0.98
0404 -     39.63 |   45.32 |     0.87 |   0.89
0405 -     57.34 |   74.61 |     0.81 |   0.82
0406 -     17.20 |   83.05 |     0.88 |   0.92
0407 -     47.00 |   43.16 |     0.90 |   0.93
0408 -      0.00 |    0.00 |     0.98 |   0.99
0409 -      0.00 |    0.00 |     0.87 |   0.88
0410 -     81.72 |   87.75 |     0.95 |   0.96
0411 -      0.00 |    0.00 |     0.91 |   0.94
0412 -      9.03 |    7.22 |     0.53 |   0.55
0413 -     28.10 |   27.58 |     0.97 |   0.99
0414 -      0.00 |    0.00 |     0.78 |   0.81
0415 -     25.20 |   95.28 |     0.93 |   0.96
0416 -      0.00 |    0.00 |     0.97 |   1.00
0417 -      0.00 |    0.00 |     0.87 |   0.90
0418 -      0.00 |    0.00 |     0.77 |   0.78
0419 -     14.87 |    0.00 |     0.83 |   0.83
0420 -     16.58 |   14.51 |     0.75 |   0.80
0421 -      0.00 |    0.00 |     0.89 |   0.92
0422 -     26.13 |   56.01 |     0.95 |   0.95
0423 -     60.43 |   15.32 |     0.72 |   0.76
0424 -     77.74 |   77.81 |     0.83 |   0.88
0425 -      0.00 |    0.00 |     0.95 |   0.96
0426 -      0.00 |    0.00 |     0.83 |   0.89
0427 -      5.37 |   25.26 |     0.98 |   1.00
0428 -     33.88 |   31.79 |     0.88 |   0.90
0429 -      0.00 |    0.00 |     0.89 |   0.93
0430 -     88.01 |  100.00 |     0.94 |   1.00
0431 -     53.50 |   89.61 |     0.97 |   1.00
0432 -      0.00 |    0.00 |     0.87 |   0.87
0433 -     33.23 |   38.94 |     0.76 |   0.77
0434 -      0.00 |    0.00 |     0.88 |   0.92
0435 -     34.42 |   99.80 |     0.93 |   0.95
0436 -      8.83 |  100.00 |     0.98 |   1.00
0437 -      6.79 |    5.47 |     0.95 |   0.96
0438 -      9.07 |    8.14 |     0.87 |   0.88
0439 -      0.00 |    0.00 |     0.71 |   0.72
0440 -     17.08 |   15.92 |     0.83 |   0.83
0441 -     87.63 |   95.09 |     0.99 |   1.00
0442 -      5.79 |    5.87 |     0.84 |   0.86
0443 -     47.40 |  100.00 |     0.74 |   0.80
0444 -     21.35 |   13.62 |     0.95 |   0.96
0445 -     61.28 |  100.00 |     0.91 |   1.00
0446 -     42.09 |   73.85 |     0.94 |   0.95
0447 -     44.39 |  100.00 |     0.90 |   1.00
0448 -     93.84 |   99.37 |     0.98 |   0.99
0449 -     64.63 |  100.00 |     0.96 |   1.00
0450 -      0.00 |    0.00 |     0.89 |   0.89
0451 -     14.25 |   21.22 |     0.98 |   0.99
0452 -      0.00 |    0.00 |     0.97 |   0.98
0453 -      0.00 |    0.00 |     0.87 |   0.90
0454 -      0.00 |    0.00 |     0.90 |   0.93
0455 -      0.00 |    0.00 |     0.95 |   0.95
0456 -      8.36 |   29.25 |     0.85 |   0.86
0457 -     16.02 |   16.23 |     0.93 |   0.99
0458 -     23.00 |   82.57 |     1.00 |   1.00
0459 -     33.94 |   77.88 |     0.81 |   0.90
0460 -     31.57 |   23.63 |     0.97 |   0.98
0461 -     27.67 |    0.00 |     0.85 |   0.90
0462 -      0.00 |    0.00 |     0.88 |   0.90
0463 -     10.28 |   82.56 |     0.80 |   0.87
0464 -      0.00 |   28.88 |     0.51 |   0.57
0465 -     12.06 |   12.29 |     0.90 |   0.94
0466 -     16.42 |   27.21 |     0.84 |   0.94
0467 -     21.95 |   21.85 |     0.69 |   0.69
0468 -     19.73 |   22.76 |     0.75 |   0.86
0469 -     82.27 |  100.00 |     0.89 |   1.00
0470 -      0.00 |    0.00 |     0.86 |   0.92
0471 -     13.92 |   12.70 |     0.86 |   0.87
0472 -     46.27 |   54.14 |     0.89 |   0.91
0473 -     16.25 |  100.00 |     0.94 |   1.00
0474 -      3.71 |    3.77 |     0.86 |   0.93
0475 -     39.33 |   35.79 |     0.98 |   0.97
0476 -     27.45 |   80.92 |     0.92 |   0.97
0477 -      0.00 |    0.00 |     0.92 |   0.92
0478 -      0.00 |    0.00 |     0.96 |   0.96
0479 -      0.00 |    0.00 |     0.81 |   0.84
0480 -     37.91 |   39.24 |     0.90 |   0.98
0481 -     33.65 |  100.00 |     0.98 |   1.00
0482 -     34.66 |   84.07 |     0.85 |   0.95
0483 -     10.23 |  100.00 |     0.99 |   1.00
0484 -      0.00 |   10.37 |     0.86 |   0.87
0485 -      0.00 |    0.00 |     0.79 |   0.88
0486 -     11.13 |   12.14 |     0.88 |   0.91
0487 -      0.00 |    0.00 |     0.84 |   0.85
0488 -      0.00 |  100.00 |     0.97 |   1.00
0489 -      0.00 |    0.00 |     0.84 |   0.86
0490 -      0.00 |    0.00 |     0.96 |   0.99
0491 -      0.00 |   92.32 |     0.95 |   0.97
0492 -      0.00 |   41.63 |     0.99 |   1.00
0493 -      0.00 |    0.00 |     0.91 |   0.93
0494 -      0.00 |    0.00 |     0.95 |   0.98
0495 -      5.83 |    5.53 |     0.90 |   0.92
0496 -     23.30 |   22.74 |     0.86 |   0.94
0497 -      0.00 |    0.00 |     0.52 |   0.54
0498 -      0.00 |    0.00 |     0.77 |   0.86
0499 -     33.01 |   68.40 |     0.93 |   0.95
0500 -     15.36 |   14.23 |     0.90 |   0.90
0501 -      0.00 |    0.00 |     0.91 |   0.92
0502 -     19.04 |   20.78 |     0.91 |   0.94
0503 -      0.00 |    0.00 |     0.74 |   0.83
0504 -     91.40 |   54.55 |     0.93 |   0.89
0505 -     45.81 |   53.55 |     0.89 |   0.92
0506 -     22.63 |   22.37 |     0.95 |   0.96
0507 -     10.46 |   43.18 |     0.95 |   0.96
0508 -      0.00 |    0.00 |     0.89 |   0.92
0509 -      0.00 |    0.00 |     0.92 |   0.95
