==============================================
BLEU GOLD:                               50.21
BLEU IN:                                 55.80
ACC GOLD:                               0.0036
ACC IN:                                 0.0601
SIM GOLD:                               0.8121
SIM IN:                                 0.8406
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0495 -      0.00 |    0.00 |     0.93 |   0.92
0496 -     24.92 |   23.22 |     0.83 |   0.89
0497 -      0.00 |    0.00 |     0.70 |   0.68
0498 -      0.00 |    0.00 |     0.60 |   0.67
0499 -     27.36 |   29.51 |     0.90 |   0.93
0500 -      0.00 |    0.00 |     0.91 |   0.90
0501 -      0.00 |    0.00 |     0.88 |   0.90
0502 -      0.00 |    0.00 |     0.59 |   0.60
0503 -     18.46 |   28.01 |     0.76 |   0.85
0504 -     90.34 |   66.75 |     0.96 |   0.90
0505 -     44.68 |   38.40 |     0.80 |   0.78
0506 -     86.37 |  100.00 |     0.98 |   1.00
0507 -     11.13 |   92.38 |     0.99 |   1.00
0508 -      0.00 |    0.00 |     0.75 |   0.80
0509 -      0.00 |    0.00 |     0.84 |   0.83
0510 -     18.92 |   82.00 |     0.91 |   0.92
0511 -      0.00 |   35.52 |     0.70 |   0.73
0512 -      0.00 |    0.00 |     0.89 |   0.94
0513 -     75.73 |  100.00 |     0.88 |   1.00
0514 -      0.00 |    0.00 |     0.33 |   0.56
0515 -     34.86 |   36.87 |     0.87 |   0.88
0516 -     78.60 |  100.00 |     0.99 |   1.00
0517 -      7.94 |    8.22 |     0.77 |   0.79
0518 -      7.68 |   13.31 |     0.89 |   0.90
0519 -      0.00 |    0.00 |     0.61 |   0.62
0520 -      0.00 |    9.67 |     0.53 |   0.56
0521 -      0.00 |    0.00 |     0.63 |   0.63
0522 -     12.47 |   12.11 |     0.79 |   0.80
0523 -      0.00 |    0.00 |     0.82 |   0.88
0524 -      0.00 |    0.00 |     0.90 |   0.91
0525 -     79.20 |    0.00 |     0.91 |   0.93
0526 -     21.81 |   17.95 |     0.81 |   0.88
0527 -     41.06 |   41.06 |     0.80 |   0.79
0528 -     84.97 |   88.69 |     0.92 |   0.94
0529 -      0.00 |    0.00 |     0.53 |   0.53
0530 -      0.00 |    0.00 |     0.95 |   0.97
0531 -      0.00 |    0.00 |     0.52 |   0.57
0532 -      0.00 |    0.00 |     0.85 |   0.88
0533 -     48.43 |   46.91 |     0.84 |   0.81
0534 -     58.46 |   62.89 |     0.95 |   0.96
0535 -      0.00 |    0.00 |     0.89 |   0.89
0536 -     62.93 |   78.36 |     0.87 |   0.94
0537 -     46.47 |  100.00 |     0.79 |   1.00
0538 -     11.76 |    7.46 |     0.92 |   0.94
0539 -      0.00 |    0.00 |     0.72 |   0.72
0540 -    100.00 |  100.00 |     0.97 |   0.96
0541 -      0.00 |    0.00 |     0.78 |   0.74
0542 -     38.82 |   93.29 |     0.97 |   0.99
0543 -     16.12 |   62.11 |     0.69 |   0.73
0544 -      0.00 |    0.00 |     0.75 |   0.77
0545 -     26.88 |   24.23 |     0.75 |   0.80
0546 -     92.80 |  100.00 |     0.97 |   1.00
0547 -     43.03 |   97.47 |     0.72 |   0.77
0548 -     76.07 |  100.00 |     0.97 |   1.00
0549 -      0.00 |    0.00 |     0.49 |   0.56
0550 -      0.00 |    0.00 |     0.78 |   0.81
0551 -     25.93 |  100.00 |     0.90 |   1.00
0552 -      4.19 |    0.00 |     0.74 |   0.76
0553 -     43.53 |  100.00 |     0.95 |   1.00
0554 -     46.82 |    7.16 |     0.99 |   1.00
0555 -      0.00 |    0.00 |     0.63 |   0.62
0556 -      0.00 |    0.00 |     0.85 |   0.83
0557 -     40.98 |   41.85 |     0.87 |   0.91
0558 -     98.52 |  100.00 |     0.99 |   1.00
0559 -     37.20 |   33.61 |     0.95 |   0.97
0560 -      0.00 |    0.00 |     0.57 |   0.55
0561 -     19.11 |   18.31 |     0.64 |   0.68
0562 -     72.28 |   98.11 |     0.80 |   0.86
0563 -     43.19 |  100.00 |     0.96 |   1.00
0564 -     31.07 |   52.36 |     0.93 |   0.95
0565 -     55.02 |   53.97 |     0.92 |   0.93
0566 -     54.43 |   63.18 |     0.82 |   0.83
0567 -     41.81 |  100.00 |     0.95 |   1.00
0568 -      0.00 |    0.00 |     0.77 |   0.78
0569 -     21.21 |   50.24 |     0.97 |   0.98
0570 -     38.65 |   38.65 |     0.71 |   0.69
0571 -      0.00 |    0.00 |     0.89 |   0.91
0572 -     27.42 |    0.00 |     0.47 |   0.53
0573 -     11.96 |    0.00 |     0.97 |   0.98
0574 -      0.00 |    0.00 |     0.58 |   0.65
0575 -      0.00 |    0.00 |     0.55 |   0.56
0576 -      0.00 |    0.00 |     0.89 |   0.91
0577 -     11.52 |  100.00 |     0.96 |   1.00
0578 -      0.00 |    0.00 |     0.83 |   0.83
0579 -      0.00 |    0.00 |     0.70 |   0.71
0580 -     18.93 |   18.25 |     0.62 |   0.69
0581 -      0.00 |    0.00 |     0.88 |   0.88
0582 -     35.89 |  100.00 |     0.98 |   1.00
0583 -     30.52 |   29.12 |     0.64 |   0.64
0584 -      0.00 |    0.00 |     0.94 |   0.96
0585 -     18.64 |    0.00 |     0.72 |   0.77
0586 -     24.22 |   23.10 |     0.94 |   0.97
0587 -     57.14 |   82.77 |     0.88 |   0.91
0588 -     21.87 |   98.40 |     0.92 |   0.94
0589 -      0.00 |   49.71 |     0.77 |   0.91
0590 -      0.00 |    0.00 |     0.96 |   0.98
0591 -      0.00 |    0.00 |     0.91 |   0.93
0592 -      9.23 |    9.17 |     0.93 |   0.95
0593 -      9.76 |   10.46 |     0.82 |   0.85
0594 -      0.00 |    0.00 |     0.96 |   0.98
0595 -      0.00 |    0.00 |     0.85 |   0.89
0596 -      0.00 |    0.00 |     0.58 |   0.64
0597 -      0.00 |    0.00 |     0.61 |   0.61
0598 -      0.00 |    0.00 |     0.88 |   0.91
0599 -      0.00 |    0.00 |     0.86 |   0.88
0600 -      0.00 |    0.00 |     0.53 |   0.57
0601 -      0.00 |    0.00 |     0.78 |   0.82
0602 -     60.33 |   72.57 |     0.81 |   0.80
0603 -     66.34 |   66.17 |     0.90 |   0.94
0604 -      0.00 |    0.00 |     0.97 |   0.99
0605 -     30.38 |   23.11 |     0.76 |   0.73
0606 -     76.88 |  100.00 |     0.98 |   1.00
0607 -     15.28 |  100.00 |     0.95 |   1.00
0608 -      0.00 |    0.00 |     0.85 |   0.88
0609 -      7.60 |    7.60 |     0.77 |   0.81
0610 -      0.00 |    0.00 |     0.38 |   0.49
0611 -      0.00 |    0.00 |     0.84 |   0.88
0612 -     70.72 |   73.50 |     0.84 |   0.86
0613 -      0.00 |    0.00 |     0.94 |   0.94
0614 -     22.80 |   22.74 |     0.93 |   0.92
0615 -      0.00 |    0.00 |     0.74 |   0.73
0616 -     14.91 |   14.08 |     0.56 |   0.63
0617 -      0.00 |    0.00 |     0.64 |   0.77
0618 -     46.92 |   46.92 |     0.88 |   0.90
0619 -     20.34 |   80.26 |     0.95 |   0.96
0620 -     48.14 |   56.79 |     0.87 |   0.93
0621 -     15.02 |   16.00 |     0.85 |   0.86
0622 -      0.00 |    0.00 |     0.76 |   0.77
0623 -      7.19 |    7.19 |     0.41 |   0.43
0624 -      0.00 |    0.00 |     0.68 |   0.68
0625 -     10.33 |   31.20 |     0.89 |   0.90
0626 -     10.69 |   10.86 |     0.50 |   0.50
0627 -      9.83 |   53.53 |     0.83 |   0.82
0628 -     34.89 |   68.61 |     0.83 |   0.84
0629 -      4.06 |    4.06 |     0.81 |   0.81
0630 -     26.49 |   49.61 |     0.92 |   0.98
0631 -     24.96 |   25.98 |     0.70 |   0.70
0632 -      0.00 |    0.00 |     0.89 |   0.92
0633 -     20.48 |   92.60 |     0.98 |   0.97
0634 -      0.00 |    0.00 |     0.92 |   0.94
0635 -      0.00 |    0.00 |     0.78 |   0.81
0636 -     19.74 |   18.41 |     0.93 |   0.93
0637 -     18.28 |   18.16 |     0.85 |   0.86
0638 -      0.00 |    0.00 |     0.95 |   0.97
0639 -      0.00 |    0.00 |     0.83 |   0.85
0640 -     16.43 |   17.44 |     0.75 |   0.79
0641 -      0.00 |    0.00 |     0.11 |   0.15
0642 -     36.12 |   37.75 |     0.81 |   0.84
0643 -     23.32 |   20.48 |     0.87 |   0.90
0644 -     52.43 |   52.31 |     0.87 |   0.87
0645 -      0.00 |   14.78 |     0.82 |   0.79
0646 -     35.72 |   38.31 |     0.89 |   0.91
0647 -      0.00 |    0.00 |     0.70 |   0.69
0648 -      0.00 |    0.00 |     0.64 |   0.62
0649 -      0.00 |    6.04 |     0.80 |   0.82
0650 -      0.00 |    0.00 |     0.66 |   0.71
0651 -     91.86 |  100.00 |     0.98 |   1.00
0652 -     37.35 |   39.23 |     0.79 |   0.83
0653 -      0.00 |    0.00 |     0.03 |   0.11
0654 -      0.00 |   55.27 |     0.98 |   0.98
0655 -     83.18 |   76.18 |     0.89 |   0.93
0656 -     30.01 |   52.56 |     0.86 |   0.88
0657 -      0.00 |    0.00 |     0.59 |   0.72
0658 -      0.00 |    0.00 |     0.83 |   0.85
0659 -      0.00 |    0.00 |     0.77 |   0.75
0660 -      0.00 |   50.62 |     0.65 |   0.79
0661 -     26.92 |   34.95 |     0.71 |   0.75
0662 -     23.97 |   40.81 |     0.89 |   0.94
0663 -      0.00 |    0.00 |     0.88 |   0.90
0664 -     10.37 |   10.43 |     0.92 |   0.93
0665 -      0.00 |  100.00 |     0.77 |   1.00
0666 -     47.73 |   45.21 |     0.92 |   0.94
0667 -     32.69 |   38.22 |     0.82 |   0.84
0668 -      0.00 |    0.00 |     0.70 |   0.70
0669 -     14.80 |   24.50 |     0.87 |   0.96
0670 -     25.72 |   25.01 |     0.81 |   0.86
0671 -     81.86 |   93.54 |     0.82 |   0.93
0672 -      0.00 |   22.86 |     0.81 |   0.86
0673 -     58.46 |   63.38 |     0.98 |   1.00
0674 -      8.10 |    6.58 |     0.64 |   0.70
0675 -      0.00 |    0.00 |     0.89 |   0.91
0676 -      0.00 |   87.66 |     0.94 |   0.98
0677 -     27.79 |   98.27 |     0.95 |   0.96
0678 -     86.89 |   55.09 |     0.96 |   0.97
0679 -      0.00 |    0.00 |     0.84 |   0.86
0680 -     41.79 |   77.46 |     0.94 |   0.96
0681 -      0.00 |    0.00 |     0.57 |   0.69
0682 -      0.00 |    0.00 |     0.86 |   0.86
0683 -      0.00 |    0.00 |     0.63 |   0.66
0684 -      0.00 |    0.00 |     0.75 |   0.73
0685 -      0.00 |    0.00 |     0.53 |   0.60
0686 -      0.00 |    0.00 |     0.44 |   0.47
0687 -      0.00 |    0.00 |     0.35 |   0.35
0688 -     11.74 |   12.08 |     0.70 |   0.74
0689 -     92.73 |   96.37 |     0.97 |   0.98
0690 -      0.00 |    0.00 |     0.99 |   0.99
0691 -     30.40 |   29.02 |     0.95 |   0.97
0692 -      8.10 |    7.43 |     0.69 |   0.69
0693 -     18.22 |    0.00 |     0.88 |   0.90
0694 -     58.38 |   57.41 |     0.95 |   0.94
0695 -     25.62 |   46.55 |     0.90 |   0.92
0696 -     41.68 |   76.07 |     0.96 |   0.97
0697 -     23.97 |    6.68 |     0.84 |   0.84
0698 -     22.15 |   17.46 |     0.88 |   0.86
0699 -     25.32 |   25.01 |     0.69 |   0.80
0700 -     74.53 |   79.30 |     0.90 |   0.92
0701 -      0.00 |    0.00 |     0.82 |   0.86
0702 -     35.69 |   35.42 |     0.78 |   0.75
0703 -      0.00 |    0.00 |     0.85 |   0.92
0704 -      0.00 |    0.00 |     0.88 |   0.91
0705 -      0.00 |    0.00 |     0.88 |   0.96
0706 -      0.00 |    0.00 |     0.78 |   0.79
0707 -     59.26 |   62.85 |     0.87 |   0.89
0708 -      9.69 |    8.32 |     0.57 |   0.58
0709 -      0.00 |    0.00 |     0.50 |   0.67
0710 -     25.32 |   84.10 |     0.88 |   0.88
0711 -     21.10 |   44.49 |     0.91 |   0.94
0712 -     19.74 |   19.87 |     0.83 |   0.82
0713 -      0.00 |    0.00 |     0.90 |   0.91
0714 -      0.00 |    0.00 |     0.80 |   0.83
0715 -      0.00 |    0.00 |     0.71 |   0.73
0716 -      0.00 |    0.00 |     0.39 |   0.46
0717 -     62.48 |  100.00 |     0.83 |   1.00
0718 -      0.00 |    0.00 |     0.54 |   0.55
0719 -      0.00 |    0.00 |     0.87 |   0.87
0720 -      0.00 |    0.00 |     0.88 |   0.89
0721 -     12.56 |   12.56 |     0.95 |   0.99
0722 -      0.00 |    0.00 |     0.96 |   0.98
0723 -     54.50 |  100.00 |     0.96 |   1.00
0724 -      0.00 |    0.00 |     0.84 |   0.84
0725 -     49.84 |  100.00 |     0.98 |   1.00
0726 -      0.00 |    0.00 |     0.87 |   0.87
0727 -      0.00 |    0.00 |     0.45 |   0.45
0728 -      0.00 |    0.00 |     0.95 |   0.96
0729 -      0.00 |    0.00 |     0.84 |   0.84
0730 -      7.52 |   45.55 |     0.86 |   0.87
0731 -     16.13 |   70.05 |     0.84 |   0.88
0732 -      0.00 |    0.00 |     0.75 |   0.77
0733 -      0.00 |    0.00 |     0.76 |   0.76
0734 -      0.00 |   39.82 |     0.87 |   0.89
0735 -      0.00 |    0.00 |     0.34 |   0.36
0736 -     35.31 |   33.56 |     0.73 |   0.73
0737 -      0.00 |    0.00 |     0.89 |   0.91
0738 -     81.53 |   84.08 |     0.93 |   0.93
0739 -     15.68 |   15.68 |     0.85 |   0.89
0740 -     42.28 |   48.05 |     0.75 |   0.77
0741 -      0.00 |    0.00 |     0.52 |   0.66
0742 -      0.00 |    0.00 |     0.83 |   0.85
0743 -     54.37 |   57.77 |     0.94 |   0.94
0744 -     31.60 |    7.49 |     0.94 |   0.96
0745 -      0.00 |   52.80 |     0.95 |   0.95
0746 -      0.00 |    0.00 |     0.82 |   0.83
0747 -      0.00 |    0.00 |     0.89 |   0.91
0748 -     31.36 |   32.37 |     0.94 |   0.96
0749 -      0.00 |    0.00 |     0.81 |   0.81
0750 -      0.00 |    0.00 |     0.52 |   0.51
0751 -     37.21 |   33.10 |     0.76 |   0.83
0752 -     47.36 |   97.97 |     0.95 |   0.96
0753 -     45.56 |   45.56 |     0.93 |   0.99
0754 -     19.47 |   18.51 |     0.90 |   0.94
0755 -     28.37 |    0.00 |     0.77 |   0.78
0756 -     69.58 |   97.42 |     0.97 |   0.99
0757 -     20.07 |   18.11 |     0.93 |   0.95
0758 -    100.00 |   78.17 |     1.00 |   0.90
0759 -      7.90 |   27.76 |     0.78 |   0.78
0760 -      0.00 |    0.00 |     0.52 |   0.53
0761 -     75.07 |  100.00 |     0.94 |   1.00
0762 -      0.00 |    0.00 |     0.89 |   0.95
0763 -     50.12 |   60.22 |     0.67 |   0.72
0764 -      8.05 |    7.81 |     0.73 |   0.74
0765 -     46.99 |   40.74 |     0.61 |   0.54
0766 -     29.09 |   15.90 |     0.91 |   0.92
0767 -      0.00 |    0.00 |     0.91 |   0.94
0768 -      0.00 |    0.00 |     0.49 |   0.64
0769 -     23.31 |   79.29 |     0.77 |   0.92
0770 -     11.13 |    0.00 |     0.92 |   0.94
0771 -      0.00 |    0.00 |     0.79 |   0.84
0772 -      0.00 |   90.25 |     0.96 |   0.99
0773 -     61.98 |   94.36 |     0.97 |   0.98
0774 -     21.09 |   96.81 |     0.95 |   0.99
0775 -     24.40 |   87.28 |     0.91 |   0.94
0776 -     21.79 |   51.21 |     0.80 |   0.98
0777 -      0.00 |    0.00 |     0.70 |   0.86
0778 -     31.22 |   31.22 |     0.81 |   0.82
0779 -     10.56 |   29.45 |     0.83 |   0.85
0780 -     15.94 |   43.28 |     0.94 |   0.96
0781 -     36.28 |   57.94 |     0.81 |   0.87
0782 -     61.31 |   42.61 |     0.89 |   1.00
0783 -      0.00 |    0.00 |     0.47 |   0.47
0784 -     17.88 |   21.61 |     0.87 |   0.88
0785 -      0.00 |    0.00 |     0.38 |   0.38
0786 -     30.15 |   31.82 |     0.89 |   0.92
0787 -      0.00 |    0.00 |     0.85 |   0.87
0788 -      0.00 |    0.00 |     0.62 |   0.63
0789 -      0.00 |   39.06 |     0.73 |   0.79
0790 -      0.00 |    0.00 |     0.93 |   0.96
0791 -     10.61 |   40.30 |     0.94 |   0.96
0792 -     52.18 |   46.15 |     0.82 |   0.91
0793 -      0.00 |    0.00 |     0.88 |   0.90
0794 -     39.17 |  100.00 |     0.89 |   0.93
0795 -     64.51 |   70.13 |     0.96 |   0.99
0796 -     64.27 |   78.16 |     0.70 |   0.84
0797 -     55.64 |   63.63 |     0.87 |   0.89
0798 -     22.56 |  100.00 |     0.97 |   1.00
0799 -     35.89 |   33.51 |     0.86 |   0.88
0800 -      0.00 |    0.00 |     0.30 |   0.28
0801 -      0.00 |   18.29 |     0.98 |   0.99
0802 -     28.23 |   81.02 |     0.95 |   0.96
0803 -      0.00 |    0.00 |     0.75 |   0.73
0804 -     33.64 |   64.29 |     0.80 |   0.86
0805 -      0.00 |   30.01 |     0.86 |   0.87
0806 -     34.11 |   34.97 |     0.98 |   0.95
0807 -     27.73 |   23.94 |     0.69 |   0.70
0808 -      0.00 |    0.00 |     0.81 |   0.81
0809 -     16.02 |   16.02 |     0.76 |   0.83
0810 -     10.61 |   10.24 |     0.73 |   0.74
0811 -     42.73 |   42.48 |     0.82 |   0.84
0812 -      0.00 |   38.08 |     0.74 |   0.79
0813 -      0.00 |    0.00 |     0.80 |   0.81
0814 -      0.00 |   26.42 |     0.51 |   0.60
0815 -     22.99 |   18.96 |     0.84 |   0.93
0816 -      0.00 |    0.00 |     0.74 |   0.75
0817 -     18.46 |  100.00 |     0.97 |   1.00
0818 -      0.00 |    0.00 |     0.90 |   0.91
0819 -      0.00 |    0.00 |     0.65 |   0.69
0820 -     28.27 |   38.62 |     0.82 |   0.86
0821 -     31.86 |   70.38 |     0.89 |   0.93
0822 -      3.87 |    0.00 |     0.91 |   0.90
0823 -     45.14 |  100.00 |     1.00 |   1.00
0824 -      0.00 |    0.00 |     0.64 |   0.67
0825 -      0.00 |    0.00 |     0.90 |   0.89
0826 -      0.00 |   80.87 |     0.75 |   0.92
0827 -      0.00 |    0.00 |     0.95 |   0.93
0828 -     23.03 |   23.13 |     0.68 |   0.69
0829 -     25.95 |   51.21 |     0.93 |   0.96
0830 -     28.43 |   25.54 |     0.97 |   0.98
0831 -     66.13 |   60.68 |     0.75 |   0.90
0832 -     38.08 |   33.95 |     0.85 |   0.89
==============================================
