==============================================
BLEU GOLD:                               59.10
BLEU IN:                                 79.55
ACC GOLD:                               0.0010
ACC IN:                                 0.2080
SIM GOLD:                               0.8649
SIM IN:                                 0.9464
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0056 -      6.04 |    5.54 |     0.90 |   0.92
0057 -     97.87 |   98.23 |     0.97 |   0.97
0058 -      0.00 |    0.00 |     0.90 |   0.91
0059 -      0.00 |   16.59 |     0.63 |   0.79
0060 -      0.00 |    0.00 |     0.76 |   0.72
0061 -     90.01 |   14.00 |     0.99 |   0.99
0062 -     53.20 |   52.36 |     0.96 |   0.99
0063 -      0.00 |    0.00 |     0.76 |   0.81
0064 -      0.00 |    0.00 |     0.90 |   0.92
0065 -     14.97 |   14.75 |     0.98 |   1.00
0066 -     32.15 |   94.78 |     0.92 |   0.99
0067 -     18.22 |   17.06 |     0.98 |   0.98
0068 -     47.95 |  100.00 |     0.73 |   1.00
0069 -      0.00 |   28.47 |     0.73 |   0.80
0070 -     26.97 |   97.06 |     0.96 |   0.99
0071 -      7.14 |  100.00 |     0.94 |   0.99
0072 -      6.75 |    7.39 |     0.84 |   0.99
0073 -      0.00 |    0.00 |     0.75 |   0.90
0074 -      0.00 |   57.84 |     0.71 |   0.76
0075 -      9.61 |   10.34 |     0.93 |   0.96
0076 -     65.24 |   93.94 |     0.83 |   0.99
0077 -     60.76 |   56.85 |     0.93 |   0.98
0078 -      0.00 |    0.00 |     0.77 |   0.90
0079 -      0.00 |   77.42 |     0.85 |   0.90
0080 -     67.53 |  100.00 |     0.94 |   1.00
0081 -     54.44 |   58.32 |     0.93 |   0.98
0082 -      0.00 |   30.55 |     0.77 |   0.87
0083 -     18.01 |  100.00 |     0.99 |   1.00
0084 -     18.41 |   53.88 |     0.84 |   0.99
0085 -      0.00 |   92.72 |     0.67 |   0.90
0086 -      0.00 |  100.00 |     0.89 |   1.00
0087 -      9.57 |    0.00 |     0.89 |   0.99
0088 -      7.31 |    6.36 |     0.86 |   0.85
0089 -     20.18 |   20.99 |     0.89 |   0.93
0090 -     75.07 |   88.63 |     0.82 |   0.97
0091 -      0.00 |   94.33 |     0.89 |   0.98
0092 -     60.99 |   44.55 |     0.95 |   0.99
0093 -     16.11 |  100.00 |     0.87 |   1.00
0094 -      8.43 |   70.06 |     0.85 |   0.95
0095 -     93.94 |  100.00 |     0.94 |   1.00
0096 -      0.00 |    0.00 |     0.88 |   0.84
0097 -      0.00 |    0.00 |     0.91 |   0.99
0098 -     52.13 |   71.56 |     0.78 |   0.86
0099 -     84.25 |  100.00 |     0.87 |   1.00
0100 -     54.67 |   74.43 |     0.69 |   1.00
0101 -     39.55 |   98.61 |     0.83 |   0.96
0102 -      0.00 |    0.00 |     0.93 |   0.96
0103 -      0.00 |    0.00 |     0.90 |   0.93
0104 -     43.08 |   99.80 |     0.93 |   0.98
0105 -     12.05 |    9.70 |     0.93 |   1.00
0106 -      0.00 |    0.00 |     0.87 |   0.88
0107 -      0.00 |    0.00 |     0.83 |   0.96
0108 -      0.00 |    0.00 |     0.74 |   0.89
0109 -     97.14 |   87.14 |     0.88 |   0.94
0110 -      0.00 |    0.00 |     0.89 |   0.97
0111 -     55.57 |   93.52 |     0.95 |   1.00
0112 -     49.02 |   64.44 |     0.95 |   1.00
0113 -     17.98 |   15.19 |     0.86 |   0.92
0114 -      4.55 |    5.13 |     0.87 |   0.87
0115 -     55.05 |   87.65 |     0.96 |   0.97
0116 -     55.67 |  100.00 |     0.91 |   1.00
0117 -     16.95 |  100.00 |     0.99 |   1.00
0118 -     14.41 |   14.75 |     0.92 |   0.98
0119 -     89.35 |  100.00 |     0.92 |   1.00
0120 -      0.00 |    0.00 |     0.40 |   0.42
0121 -      0.00 |  100.00 |     0.82 |   1.00
0122 -      0.00 |    0.00 |     0.71 |   0.71
0123 -     23.03 |   61.98 |     0.93 |   1.00
0124 -     43.18 |  100.00 |     0.58 |   1.00
0125 -      0.00 |   84.32 |     0.94 |   0.99
0126 -      0.00 |   44.77 |     0.91 |   0.95
0127 -      0.00 |   55.12 |     0.80 |   0.82
0128 -      0.00 |    0.00 |     0.85 |   0.96
0129 -     24.79 |   26.09 |     0.81 |   0.99
0130 -     69.98 |   81.10 |     0.92 |   0.96
0131 -      0.00 |    0.00 |     0.90 |   0.93
0132 -     59.60 |  100.00 |     0.81 |   1.00
0133 -      0.00 |    0.00 |     0.96 |   1.00
0134 -      0.00 |    0.00 |     0.89 |   0.93
0135 -     41.17 |  100.00 |     0.97 |   1.00
0136 -     31.71 |   99.85 |     0.92 |   0.98
0137 -      0.00 |    0.00 |     0.95 |   0.98
0138 -      0.00 |   20.90 |     0.70 |   0.71
0139 -     61.02 |  100.00 |     0.94 |   1.00
0140 -     24.09 |   75.73 |     0.89 |   0.99
0141 -     32.21 |   24.35 |     0.85 |   0.97
0142 -      0.00 |    0.00 |     0.12 |   0.15
0143 -      0.00 |    0.00 |     0.92 |   0.97
0144 -      0.00 |    0.00 |     0.75 |   0.83
0145 -     31.40 |   99.88 |     0.96 |   0.99
0146 -     49.17 |   70.18 |     0.93 |   0.96
0147 -     10.49 |  100.00 |     0.87 |   1.00
0148 -     41.45 |   73.60 |     0.89 |   1.00
0149 -      0.00 |   99.62 |     0.96 |   1.00
0150 -     17.89 |   87.17 |     0.80 |   0.98
0151 -      0.00 |   31.82 |     0.74 |   0.88
0152 -     93.90 |   71.17 |     0.88 |   0.93
0153 -      0.00 |    0.00 |     0.91 |   0.92
0154 -     14.12 |  100.00 |     0.80 |   1.00
0155 -      0.00 |    0.00 |     0.73 |   0.84
0156 -     73.54 |    0.00 |     0.92 |   0.99
0157 -     73.09 |   92.11 |     0.76 |   0.95
0158 -     59.84 |  100.00 |     0.88 |   1.00
0159 -      0.00 |    0.00 |     0.95 |   0.97
0160 -      0.00 |    0.00 |     0.88 |   1.00
0161 -     53.32 |  100.00 |     0.88 |   1.00
0162 -     17.47 |   18.67 |     0.95 |   0.94
0163 -     70.33 |   95.89 |     0.98 |   0.99
0164 -     23.39 |   65.51 |     0.73 |   0.95
0165 -      0.00 |   44.16 |     0.95 |   0.99
0166 -      0.00 |    0.00 |     0.79 |   0.92
0167 -     20.27 |    0.00 |     0.86 |   0.93
0168 -     26.67 |   71.34 |     0.80 |   0.97
0169 -     14.78 |   46.81 |     0.75 |   0.93
0170 -      0.00 |    0.00 |     0.94 |   1.00
0171 -      0.00 |    0.00 |     0.96 |   0.96
0172 -     43.80 |  100.00 |     0.94 |   1.00
0173 -      0.00 |    0.00 |     0.79 |   0.93
0174 -      0.00 |    0.00 |     0.55 |   0.75
0175 -     21.64 |   38.87 |     0.91 |   0.96
0176 -     16.31 |  100.00 |     0.85 |   1.00
0177 -      0.00 |    0.00 |     0.47 |   0.74
0178 -      0.00 |    0.00 |     0.91 |   0.93
0179 -     33.13 |  100.00 |     0.88 |   1.00
0180 -      0.00 |    0.00 |     0.81 |   0.99
0181 -      0.00 |    0.00 |     0.76 |   0.84
0182 -     79.91 |   10.67 |     0.84 |   0.88
0183 -      0.00 |    0.00 |     0.97 |   1.00
0184 -      0.00 |    0.00 |     0.82 |   0.86
0185 -     14.78 |    0.00 |     0.58 |   1.00
0186 -     13.03 |   11.66 |     0.76 |   0.99
0187 -     24.96 |   20.61 |     0.87 |   0.94
0188 -     10.88 |    0.00 |     0.94 |   0.98
0189 -     52.22 |   96.90 |     0.90 |   1.00
0190 -      7.70 |    0.00 |     0.88 |   0.92
0191 -     66.00 |   29.60 |     0.91 |   0.94
0192 -      0.00 |   22.62 |     0.76 |   1.00
0193 -     16.88 |    0.00 |     0.86 |   0.95
0194 -     59.45 |   53.88 |     0.95 |   1.00
0195 -      0.00 |    0.00 |     0.94 |   0.92
0196 -      0.00 |   29.61 |     0.91 |   0.99
0197 -     51.18 |   39.48 |     0.88 |   1.00
0198 -      0.00 |    0.00 |     0.63 |   0.92
0199 -     16.58 |  100.00 |     0.96 |   1.00
0200 -     14.66 |  100.00 |     0.91 |   1.00
0201 -     58.08 |   64.66 |     0.83 |   0.95
0202 -     76.43 |   82.76 |     0.93 |   0.95
0203 -      0.00 |   98.52 |     0.92 |   0.96
0204 -      0.00 |    0.00 |     0.85 |   1.00
0205 -     86.36 |   91.62 |     0.96 |   0.98
0206 -      6.10 |    6.06 |     0.98 |   0.98
0207 -     51.69 |   88.62 |     0.99 |   1.00
0208 -      0.00 |   77.90 |     0.97 |   0.99
0209 -      0.00 |    0.00 |     0.89 |   0.84
0210 -     33.79 |  100.00 |     0.94 |   1.00
0211 -      9.30 |   99.87 |     0.84 |   0.98
0212 -     40.80 |   85.84 |     0.83 |   0.91
0213 -     46.48 |  100.00 |     0.87 |   1.00
0214 -     23.59 |   23.46 |     0.88 |   0.98
0215 -      0.00 |    0.00 |     0.82 |   0.86
0216 -      0.00 |   50.97 |     0.93 |   0.97
0217 -      0.00 |    0.00 |     0.94 |   0.98
0218 -      0.00 |    0.00 |     0.81 |   0.90
0219 -      0.00 |    0.00 |     0.85 |   0.91
0220 -     19.06 |  100.00 |     0.96 |   1.00
0221 -      5.21 |    5.85 |     0.84 |   0.86
0222 -      0.00 |    0.00 |     0.85 |   0.83
0223 -     68.14 |   51.56 |     0.95 |   0.98
0224 -      0.00 |   20.57 |     0.74 |   0.78
0225 -     46.87 |    0.00 |     0.83 |   0.96
0226 -     29.29 |   27.19 |     0.81 |   0.89
0227 -      0.00 |    0.00 |     0.86 |   0.91
0228 -     66.93 |   11.40 |     0.85 |   0.91
0229 -     50.79 |  100.00 |     0.51 |   1.00
0230 -      0.00 |    0.00 |     0.91 |   1.00
0231 -     26.54 |   24.83 |     0.87 |   0.95
0232 -      0.00 |   72.25 |     0.95 |   1.00
0233 -     18.78 |   15.00 |     0.93 |   1.00
0234 -     71.04 |   82.48 |     0.95 |   0.96
0235 -      0.00 |   57.07 |     0.88 |   0.94
0236 -     27.53 |   97.49 |     0.96 |   0.99
0237 -      8.88 |   46.13 |     0.83 |   0.88
0238 -     36.76 |   29.53 |     0.80 |   0.93
0239 -      0.00 |    0.00 |     0.73 |   0.92
0240 -     50.81 |   60.43 |     0.88 |   0.99
0241 -     13.92 |   71.17 |     0.98 |   1.00
0242 -      0.00 |   28.19 |     0.73 |   0.78
0243 -      0.00 |    0.00 |     0.96 |   0.98
0244 -     75.30 |   99.15 |     0.91 |   1.00
0245 -     58.88 |   97.52 |     0.83 |   1.00
0246 -      0.00 |   27.07 |     0.78 |   0.93
0247 -      9.79 |    8.69 |     0.85 |   0.90
0248 -     95.22 |  100.00 |     0.97 |   1.00
0249 -     15.84 |   17.84 |     0.97 |   0.99
0250 -      0.00 |    0.00 |     0.83 |   0.94
0251 -      0.00 |   93.42 |     0.95 |   0.99
0252 -     22.46 |   66.40 |     0.77 |   0.91
0253 -      0.00 |    0.00 |     0.81 |   1.00
0254 -      0.00 |    0.00 |     0.87 |   0.90
0255 -     31.10 |  100.00 |     0.88 |   1.00
0256 -      0.00 |    0.00 |     0.76 |   0.82
0257 -      8.51 |   13.96 |     0.81 |   0.91
0258 -     43.78 |  100.00 |     0.85 |   1.00
0259 -     63.65 |  100.00 |     0.88 |   1.00
0260 -      0.00 |    0.00 |     0.95 |   0.99
0261 -      4.80 |    4.64 |     0.81 |   0.81
0262 -     71.62 |   77.63 |     0.91 |   0.94
0263 -     38.93 |   99.79 |     0.85 |   0.97
0264 -     20.82 |   99.78 |     0.95 |   0.96
0265 -     45.67 |   33.01 |     0.73 |   0.99
0266 -     19.13 |   99.39 |     0.96 |   0.98
0267 -      0.00 |    0.00 |     0.65 |   0.67
0268 -      0.00 |    0.00 |     0.66 |   0.82
0269 -     51.76 |  100.00 |     0.92 |   1.00
0270 -     94.92 |   95.88 |     0.95 |   0.98
0271 -     19.02 |   22.32 |     0.96 |   1.00
0272 -     33.73 |  100.00 |     0.86 |   1.00
0273 -      0.00 |    0.00 |     0.98 |   1.00
0274 -     91.79 |   98.41 |     0.97 |   0.99
0275 -     94.98 |  100.00 |     0.88 |   1.00
0276 -      0.00 |    0.00 |     0.88 |   0.93
0277 -     61.93 |  100.00 |     0.91 |   1.00
0278 -     71.11 |  100.00 |     0.86 |   1.00
0279 -     53.30 |   45.57 |     0.62 |   0.68
0280 -     28.21 |   21.88 |     0.86 |   0.99
0281 -     92.79 |  100.00 |     0.92 |   1.00
0282 -      0.00 |    0.00 |     0.87 |   0.88
0283 -     33.30 |  100.00 |     0.88 |   1.00
0284 -      0.00 |    0.00 |     0.88 |   0.99
0285 -     61.07 |  100.00 |     0.95 |   1.00
0286 -     56.41 |   97.50 |     0.91 |   0.97
0287 -     99.66 |  100.00 |     0.88 |   1.00
0288 -      0.00 |    0.00 |     0.90 |   0.93
0289 -     62.43 |   64.08 |     0.88 |   0.98
0290 -     59.95 |   45.77 |     0.89 |   0.97
0291 -      0.00 |    0.00 |     0.82 |   0.94
0292 -     39.88 |   12.35 |     0.92 |   0.99
0293 -     38.20 |   36.60 |     0.97 |   0.96
0294 -      0.00 |    0.00 |     0.88 |   0.95
0295 -      0.00 |    8.35 |     0.94 |   0.99
0296 -     28.22 |   72.78 |     0.95 |   0.97
0297 -      6.77 |    6.49 |     0.95 |   1.00
0298 -      9.00 |  100.00 |     0.93 |   1.00
0299 -     22.37 |   95.58 |     0.99 |   0.99
0300 -      0.00 |    0.00 |     0.90 |   0.96
0301 -     46.71 |   90.33 |     0.93 |   0.98
0302 -     65.37 |  100.00 |     0.95 |   1.00
0303 -     44.71 |   98.75 |     0.92 |   0.96
0304 -      0.00 |   75.16 |     0.71 |   1.00
0305 -     99.23 |  100.00 |     0.94 |   1.00
0306 -      0.00 |    0.00 |     0.71 |   0.71
0307 -     25.67 |  100.00 |     0.87 |   1.00
0308 -      0.00 |    0.00 |     0.90 |   0.99
0309 -     15.09 |   93.31 |     0.90 |   0.99
0310 -     53.45 |   99.86 |     0.92 |   0.98
0311 -      7.43 |    6.74 |     0.72 |   0.91
0312 -     67.00 |  100.00 |     0.81 |   1.00
0313 -      0.00 |    0.00 |     0.93 |   1.00
0314 -      0.00 |   82.78 |     0.87 |   0.92
0315 -      0.00 |    0.00 |     0.89 |   0.98
0316 -      0.00 |    0.00 |     0.92 |   0.96
0317 -      6.02 |    0.00 |     0.95 |   1.00
0318 -     82.87 |   83.86 |     0.95 |   0.99
0319 -      9.17 |   98.64 |     0.97 |   0.99
0320 -     67.11 |  100.00 |     0.99 |   1.00
0321 -     44.70 |   45.75 |     0.89 |   0.95
0322 -      0.00 |    0.00 |     0.70 |   0.87
0323 -     20.11 |   95.98 |     0.96 |   0.99
0324 -      0.00 |   95.79 |     0.94 |   0.95
0325 -     23.09 |  100.00 |     0.93 |   1.00
0326 -      0.00 |   85.85 |     0.92 |   0.95
0327 -     33.88 |  100.00 |     0.80 |   1.00
0328 -     30.70 |  100.00 |     0.97 |   1.00
0329 -      0.00 |    5.47 |     0.93 |   0.94
0330 -     19.74 |   96.84 |     0.91 |   1.00
0331 -     29.75 |  100.00 |     0.86 |   1.00
0332 -     40.80 |   55.93 |     0.64 |   0.74
0333 -      0.00 |    0.00 |     0.91 |   0.91
0334 -      0.00 |    0.00 |     0.89 |   0.92
0335 -      0.00 |   35.82 |     0.95 |   0.99
0336 -      7.96 |  100.00 |     0.95 |   1.00
0337 -     20.07 |   19.15 |     0.93 |   0.95
0338 -      7.96 |   91.24 |     0.88 |   0.96
0339 -      0.00 |    0.00 |     0.86 |   0.87
0340 -     73.58 |   92.25 |     0.89 |   0.98
0341 -     65.67 |   99.81 |     0.74 |   0.95
0342 -     47.00 |  100.00 |     0.96 |   1.00
0343 -     22.28 |   39.31 |     0.84 |   0.93
0344 -      8.33 |    0.00 |     0.58 |   0.69
0345 -      0.00 |   15.60 |     0.68 |   0.72
0346 -      9.47 |    0.00 |     0.89 |   0.97
0347 -     56.61 |   70.89 |     0.97 |   1.00
0348 -     66.84 |  100.00 |     0.97 |   1.00
0349 -     30.28 |   34.85 |     0.79 |   0.98
0350 -     61.14 |  100.00 |     0.83 |   1.00
0351 -     19.31 |  100.00 |     0.95 |   1.00
0352 -      0.00 |    0.00 |     0.93 |   0.99
0353 -     36.55 |  100.00 |     0.97 |   1.00
0354 -     55.13 |   45.14 |     0.92 |   0.94
0355 -      0.00 |    7.50 |     0.82 |   0.90
0356 -     99.68 |   95.98 |     0.89 |   0.94
0357 -     76.85 |   77.42 |     0.95 |   1.00
0358 -     21.39 |    0.00 |     0.80 |   0.89
0359 -     18.33 |   15.45 |     0.89 |   0.84
0360 -      0.00 |    0.00 |     0.94 |   0.96
0361 -     68.69 |   64.30 |     0.98 |   1.00
0362 -     15.49 |   90.21 |     0.95 |   0.98
0363 -     57.42 |   75.37 |     0.95 |   0.99
0364 -     51.73 |  100.00 |     0.96 |   1.00
0365 -     10.69 |   11.92 |     0.89 |   1.00
0366 -     87.03 |  100.00 |     0.97 |   1.00
0367 -     34.77 |   48.24 |     0.86 |   0.89
0368 -     41.12 |  100.00 |     0.76 |   1.00
0369 -     18.13 |   16.31 |     0.76 |   0.83
0370 -      0.00 |  100.00 |     0.96 |   1.00
0371 -      0.00 |   21.11 |     0.89 |   0.92
0372 -     73.76 |  100.00 |     0.95 |   1.00
0373 -     16.54 |  100.00 |     0.88 |   1.00
0374 -     31.28 |   71.99 |     0.97 |   0.98
0375 -      0.00 |    0.00 |     0.92 |   0.94
0376 -      0.00 |    0.00 |     0.92 |   0.97
0377 -     39.31 |  100.00 |     0.81 |   1.00
0378 -     20.37 |   20.81 |     0.90 |   0.98
0379 -     28.74 |   93.09 |     0.92 |   0.99
0380 -     86.78 |    4.21 |     0.94 |   0.93
0381 -      0.00 |    0.00 |     0.92 |   0.97
0382 -     99.68 |  100.00 |     0.87 |   1.00
0383 -      0.00 |    0.00 |     0.81 |   1.00
0384 -      0.00 |    0.00 |     0.89 |   0.93
0385 -      0.00 |    0.00 |     0.94 |   0.97
0386 -      0.00 |  100.00 |     0.95 |   1.00
0387 -     28.61 |   30.68 |     0.83 |   0.82
0388 -      0.00 |    0.00 |     0.93 |   0.99
0389 -      0.00 |    0.00 |     0.57 |   0.62
0390 -     84.49 |    0.00 |     0.82 |   0.84
0391 -     17.98 |   82.02 |     0.74 |   0.92
0392 -     75.18 |   83.23 |     0.88 |   0.96
0393 -      7.68 |   56.44 |     0.80 |   0.99
0394 -      0.00 |    0.00 |     0.90 |   0.99
0395 -     55.92 |   99.69 |     0.96 |   0.98
0396 -     45.57 |  100.00 |     0.98 |   1.00
0397 -     73.69 |  100.00 |     0.98 |   1.00
0398 -      0.00 |    0.00 |     0.91 |   0.98
0399 -     65.58 |  100.00 |     0.87 |   1.00
0400 -      4.69 |    4.89 |     0.69 |   0.78
0401 -     20.43 |   99.64 |     0.92 |   0.93
0402 -     75.03 |   98.53 |     0.93 |   0.98
0403 -     76.36 |   97.69 |     0.90 |   0.98
0404 -      0.00 |    0.00 |     0.94 |   0.91
0405 -      0.00 |    0.00 |     0.86 |   0.91
0406 -      0.00 |    0.00 |     0.70 |   0.80
0407 -     64.42 |  100.00 |     0.86 |   1.00
0408 -      7.80 |   99.07 |     0.98 |   0.99
0409 -     15.09 |    0.00 |     0.87 |   0.94
0410 -     89.75 |  100.00 |     0.96 |   1.00
0411 -      0.00 |   13.35 |     0.86 |   0.92
0412 -     51.79 |  100.00 |     0.94 |   0.97
0413 -      0.00 |    0.00 |     0.82 |   0.86
0414 -     15.20 |   40.83 |     0.78 |   0.97
0415 -      0.00 |    0.00 |     0.68 |   0.69
0416 -      5.23 |    0.00 |     0.88 |   0.91
0417 -      0.00 |   53.40 |     0.81 |   0.98
0418 -     95.99 |   96.40 |     0.94 |   0.96
0419 -      0.00 |    0.00 |     0.73 |   0.97
0420 -     21.29 |   49.01 |     0.95 |   0.98
0421 -      0.00 |    0.00 |     0.72 |   0.92
0422 -     41.63 |   47.45 |     0.64 |   0.96
0423 -     48.56 |   96.48 |     0.90 |   1.00
0424 -     28.73 |  100.00 |     0.95 |   1.00
0425 -     28.32 |  100.00 |     0.83 |   1.00
0426 -      0.00 |    0.00 |     0.89 |   0.94
0427 -     22.98 |   99.70 |     0.94 |   0.96
0428 -      6.72 |   99.82 |     0.90 |   0.96
0429 -      0.00 |    0.00 |     0.63 |   0.79
0430 -     72.61 |   53.18 |     0.92 |   0.98
0431 -      0.00 |    7.67 |     0.72 |   0.78
0432 -     22.88 |   22.71 |     0.91 |   0.95
0433 -      0.00 |    0.00 |     0.72 |   0.95
0434 -     22.68 |   21.42 |     0.91 |   0.97
0435 -      0.00 |    0.00 |     0.85 |   0.97
0436 -     61.03 |   69.07 |     0.94 |   0.96
0437 -      0.00 |   96.40 |     0.83 |   0.94
0438 -     75.87 |   92.85 |     0.96 |   0.98
0439 -      0.00 |   71.42 |     0.90 |   0.92
0440 -      5.94 |    4.84 |     0.85 |   0.84
0441 -     64.35 |   37.43 |     0.70 |   0.91
0442 -      0.00 |   93.60 |     0.98 |   0.99
0443 -     41.66 |  100.00 |     0.90 |   1.00
0444 -     13.62 |   12.64 |     0.93 |   0.98
0445 -     77.71 |   99.86 |     0.99 |   1.00
0446 -      0.00 |    0.00 |     0.98 |   1.00
0447 -      0.00 |    0.00 |     0.74 |   0.92
0448 -     30.43 |   90.76 |     0.67 |   0.97
0449 -      6.21 |    4.63 |     0.86 |   0.94
0450 -     15.10 |  100.00 |     0.98 |   1.00
0451 -      0.00 |   50.22 |     0.83 |   0.97
0452 -      0.00 |  100.00 |     0.79 |   1.00
0453 -     39.53 |  100.00 |     0.60 |   1.00
0454 -     59.22 |  100.00 |     0.93 |   1.00
0455 -     55.36 |   69.07 |     0.89 |   0.99
0456 -     99.81 |   99.49 |     0.95 |   0.98
0457 -     24.31 |   21.46 |     0.96 |   1.00
0458 -     50.15 |  100.00 |     0.69 |   1.00
0459 -      0.00 |    0.00 |     0.94 |   0.99
0460 -      0.00 |   12.48 |     0.96 |   0.98
0461 -      0.00 |   16.03 |     0.74 |   0.82
0462 -     85.81 |   96.07 |     0.88 |   0.97
0463 -     99.82 |  100.00 |     0.92 |   1.00
0464 -      7.47 |    7.09 |     0.86 |   0.99
0465 -     19.60 |    0.00 |     0.95 |   0.96
0466 -      0.00 |    0.00 |     0.89 |   0.99
0467 -     19.80 |   30.73 |     0.97 |   1.00
0468 -      0.00 |    0.00 |     0.80 |   0.84
0469 -      6.65 |   96.34 |     0.95 |   1.00
0470 -     89.10 |    0.00 |     0.90 |   0.86
0471 -     16.57 |   13.68 |     0.77 |   0.78
0472 -     42.19 |   47.22 |     0.64 |   0.68
0473 -      7.23 |   89.85 |     0.88 |   0.95
0474 -      0.00 |   36.81 |     0.93 |   0.99
0475 -     42.95 |   32.30 |     0.95 |   0.99
0476 -      5.99 |    0.00 |     0.92 |   0.99
0477 -     35.25 |   35.44 |     0.97 |   1.00
0478 -     69.98 |   99.31 |     0.82 |   0.95
0479 -     52.05 |   51.32 |     0.90 |   0.95
0480 -      0.00 |   32.93 |     0.80 |   0.95
0481 -      0.00 |    0.00 |     0.94 |   0.97
0482 -     22.18 |  100.00 |     0.94 |   1.00
0483 -     19.20 |  100.00 |     0.96 |   1.00
0484 -     17.07 |   49.14 |     0.87 |   0.96
0485 -     37.83 |   33.02 |     0.91 |   0.99
0486 -     77.34 |   98.78 |     0.94 |   0.98
0487 -      0.00 |    0.00 |     0.94 |   0.99
0488 -      0.00 |    0.00 |     0.92 |   0.94
0489 -     30.91 |   64.24 |     0.93 |   0.99
0490 -     89.46 |  100.00 |     0.97 |   1.00
0491 -      0.00 |    0.00 |     0.21 |   0.22
0492 -      0.00 |    0.00 |     0.77 |   0.94
0493 -     99.81 |  100.00 |     0.92 |   1.00
0494 -     19.76 |   99.77 |     0.79 |   0.94
0495 -     20.73 |   48.63 |     0.93 |   0.95
0496 -     29.27 |   75.47 |     0.84 |   0.91
0497 -     67.20 |  100.00 |     0.87 |   1.00
0498 -     77.64 |  100.00 |     0.96 |   0.99
0499 -     53.87 |  100.00 |     0.97 |   1.00
0500 -      0.00 |   97.96 |     0.89 |   0.99
0501 -     64.30 |  100.00 |     0.91 |   1.00
0502 -     17.28 |   29.82 |     0.86 |   0.98
0503 -      0.00 |    0.00 |     0.83 |   0.80
0504 -     68.02 |  100.00 |     0.78 |   1.00
0505 -      0.00 |    0.00 |     0.62 |   0.81
0506 -     70.74 |  100.00 |     0.98 |   1.00
0507 -      0.00 |  100.00 |     0.65 |   1.00
0508 -      0.00 |    0.00 |     0.90 |   0.94
0509 -     98.71 |  100.00 |     0.94 |   1.00
