==============================================
BLEU GOLD:                               71.51
BLEU IN:                                 79.62
ACC GOLD:                               0.0084
ACC IN:                                 0.2524
SIM GOLD:                               0.9105
SIM IN:                                 0.9442
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0058 -     46.93 |   61.47 |     0.92 |   0.98
0059 -     29.78 |    0.00 |     0.96 |   0.97
0060 -     48.32 |    0.00 |     0.96 |   0.98
0061 -      0.00 |    0.00 |     0.94 |   0.94
0062 -      0.00 |    0.00 |     0.84 |   0.92
0063 -     64.78 |  100.00 |     0.91 |   1.00
0064 -      0.00 |    0.00 |     0.91 |   0.92
0065 -     67.56 |   68.42 |     0.88 |   0.94
0066 -     65.95 |  100.00 |     0.98 |   1.00
0067 -      0.00 |    0.00 |     0.96 |   0.97
0068 -      0.00 |    0.00 |     0.96 |   0.99
0069 -      0.00 |   94.17 |     0.92 |   0.95
0070 -     46.96 |   51.54 |     0.93 |   0.93
0071 -      0.00 |    0.00 |     0.88 |   0.91
0072 -     20.90 |   92.57 |     0.81 |   0.82
0073 -      0.00 |  100.00 |     0.92 |   1.00
0074 -      0.00 |    0.00 |     0.86 |   0.92
0075 -     91.21 |   96.81 |     0.91 |   0.96
0076 -      9.32 |    8.57 |     0.95 |   0.96
0077 -     33.35 |   30.09 |     0.95 |   0.98
0078 -      0.00 |    0.00 |     0.75 |   0.77
0079 -     27.71 |   93.01 |     0.93 |   0.95
0080 -     86.41 |   94.67 |     0.87 |   0.92
0081 -     36.01 |   61.14 |     0.73 |   0.74
0082 -      4.39 |    4.29 |     0.96 |   0.99
0083 -     55.11 |   99.73 |     0.87 |   0.94
0084 -     36.73 |  100.00 |     0.93 |   1.00
0085 -      0.00 |    0.00 |     0.95 |   0.97
0086 -     31.87 |   31.43 |     0.76 |   0.86
0087 -      0.00 |   30.63 |     0.54 |   0.58
0088 -      0.00 |    0.00 |     0.91 |   0.93
0089 -     29.71 |   30.04 |     0.73 |   0.77
0090 -      0.00 |    0.00 |     0.83 |   0.89
0091 -     27.25 |   26.86 |     0.96 |   0.89
0092 -     14.83 |   15.78 |     0.57 |   0.62
0093 -     59.46 |   66.50 |     0.92 |   0.99
0094 -     70.19 |  100.00 |     0.54 |   1.00
0095 -      0.00 |    0.00 |     0.95 |   0.98
0096 -     30.99 |   99.64 |     0.89 |   0.93
0097 -     65.79 |   67.01 |     0.89 |   0.91
0098 -     89.59 |   80.08 |     0.97 |   1.00
0099 -     89.04 |   92.83 |     0.97 |   0.99
0100 -     33.95 |   30.94 |     0.91 |   0.88
0101 -     51.49 |   85.13 |     0.87 |   0.89
0102 -     70.58 |   91.87 |     0.91 |   0.94
0103 -     33.63 |   86.25 |     0.91 |   0.95
0104 -     36.67 |  100.00 |     0.99 |   1.00
0105 -      6.12 |    0.00 |     0.91 |   0.89
0106 -     53.08 |  100.00 |     0.97 |   1.00
0107 -     51.59 |    0.00 |     0.96 |   0.97
0108 -      0.00 |    0.00 |     0.73 |   0.95
0109 -      0.00 |    0.00 |     0.98 |   0.99
0110 -     55.26 |   53.44 |     0.97 |   0.96
0111 -     63.63 |   90.53 |     0.93 |   0.98
0112 -     47.37 |   88.03 |     0.94 |   0.98
0113 -      0.00 |    6.73 |     0.93 |   0.95
0114 -     21.80 |  100.00 |     0.99 |   1.00
0115 -     47.57 |   54.80 |     0.88 |   0.92
0116 -     72.75 |  100.00 |     0.95 |   1.00
0117 -      8.73 |  100.00 |     0.99 |   1.00
0118 -     44.16 |   82.26 |     0.96 |   0.99
0119 -      5.20 |    5.20 |     0.79 |   0.83
0120 -     64.65 |   86.49 |     0.85 |   0.99
0121 -      0.00 |    0.00 |     0.86 |   0.88
0122 -     96.75 |  100.00 |     0.93 |   0.98
0123 -     56.89 |  100.00 |     0.96 |   1.00
0124 -      0.00 |    0.00 |     0.61 |   0.63
0125 -     89.47 |   95.05 |     0.98 |   0.99
0126 -     94.56 |   98.87 |     0.92 |   0.98
0127 -      0.00 |    0.00 |     0.91 |   0.93
0128 -     39.15 |  100.00 |     0.96 |   1.00
0129 -      0.00 |    0.00 |     0.91 |   0.95
0130 -     39.81 |   39.91 |     0.94 |   0.96
0131 -      0.00 |    0.00 |     0.48 |   0.47
0132 -     25.71 |   93.60 |     0.92 |   0.99
0133 -     45.82 |   47.08 |     0.96 |   0.99
0134 -      8.76 |   96.95 |     0.91 |   0.95
0135 -     45.42 |  100.00 |     0.99 |   1.00
0136 -      0.00 |    0.00 |     0.81 |   0.97
0137 -     94.14 |   21.59 |     0.97 |   0.98
0138 -      0.00 |    0.00 |     0.84 |   0.91
0139 -      0.00 |  100.00 |     0.97 |   1.00
0140 -     27.64 |   26.60 |     0.90 |   0.99
0141 -     37.98 |   10.50 |     0.97 |   0.98
0142 -      0.00 |    0.00 |     0.97 |   0.98
0143 -     35.10 |   88.73 |     0.97 |   0.99
0144 -     64.88 |   79.00 |     0.96 |   0.98
0145 -      0.00 |    0.00 |     0.64 |   0.65
0146 -     78.03 |   98.08 |     0.86 |   0.92
0147 -      0.00 |    0.00 |     0.79 |   0.80
0148 -      8.09 |  100.00 |     0.98 |   1.00
0149 -      0.00 |    6.64 |     0.80 |   0.85
0150 -      0.00 |    0.00 |     0.95 |   0.96
0151 -      0.00 |    0.00 |     0.89 |   0.92
0152 -      0.00 |    0.00 |     0.94 |   0.99
0153 -     55.65 |   55.65 |     0.90 |   1.00
0154 -     23.60 |  100.00 |     0.97 |   1.00
0155 -     22.07 |    0.00 |     0.97 |   1.00
0156 -    100.00 |   68.00 |     1.00 |   0.99
0157 -      0.00 |    0.00 |     0.93 |   0.99
0158 -     84.56 |  100.00 |     0.97 |   1.00
0159 -      0.00 |    5.23 |     0.75 |   0.79
0160 -     38.47 |   62.52 |     0.74 |   0.77
0161 -      0.00 |    0.00 |     0.91 |   0.95
0162 -     31.57 |  100.00 |     0.98 |   1.00
0163 -     57.85 |   58.14 |     0.97 |   0.98
0164 -     94.66 |  100.00 |     0.97 |   0.98
0165 -      6.73 |    6.72 |     0.92 |   0.94
0166 -     37.89 |   33.43 |     0.98 |   0.98
0167 -      0.00 |    0.00 |     0.88 |   0.95
0168 -     54.81 |  100.00 |     0.99 |   1.00
0169 -     92.84 |  100.00 |     0.97 |   1.00
0170 -     12.87 |   12.41 |     0.93 |   0.96
0171 -     46.72 |   96.59 |     0.91 |   0.95
0172 -     87.65 |  100.00 |     0.98 |   1.00
0173 -     92.76 |  100.00 |     0.98 |   1.00
0174 -     64.11 |   90.17 |     0.97 |   0.98
0175 -      0.00 |    0.00 |     0.92 |   0.96
0176 -     66.29 |  100.00 |     0.99 |   1.00
0177 -     73.98 |   73.98 |     0.95 |   0.98
0178 -     30.20 |   25.69 |     0.87 |   0.97
0179 -    100.00 |   81.03 |     1.00 |   0.91
0180 -     64.58 |   77.42 |     0.92 |   0.93
0181 -      0.00 |    0.00 |     0.90 |   0.89
0182 -      0.00 |    0.00 |     0.85 |   0.87
0183 -     68.43 |  100.00 |     0.97 |   1.00
0184 -     55.15 |  100.00 |     0.96 |   1.00
0185 -      0.00 |    0.00 |     0.93 |   0.96
0186 -     49.43 |    0.00 |     0.90 |   0.91
0187 -     19.78 |  100.00 |     0.94 |   1.00
0188 -     76.31 |  100.00 |     0.95 |   1.00
0189 -     49.15 |   27.90 |     0.80 |   0.95
0190 -      0.00 |   12.43 |     0.83 |   0.88
0191 -     23.60 |  100.00 |     0.94 |   1.00
0192 -     14.26 |   79.28 |     0.89 |   0.92
0193 -      0.00 |    0.00 |     0.85 |   0.90
0194 -      0.00 |    0.00 |     0.96 |   0.98
0195 -     66.95 |  100.00 |     0.99 |   1.00
0196 -      0.00 |    0.00 |     0.95 |   0.96
0197 -     24.53 |   22.24 |     0.93 |   0.99
0198 -     83.80 |   97.03 |     0.95 |   0.99
0199 -     90.79 |  100.00 |     0.93 |   1.00
0200 -      0.00 |    6.37 |     0.85 |   0.85
0201 -     14.05 |   98.50 |     0.93 |   0.95
0202 -     54.47 |   97.33 |     0.96 |   1.00
0203 -      0.00 |    0.00 |     0.94 |   0.98
0204 -     17.56 |  100.00 |     1.00 |   1.00
0205 -      0.00 |    0.00 |     0.81 |   0.86
0206 -     24.78 |   30.66 |     0.98 |   1.00
0207 -     75.66 |   83.57 |     0.97 |   0.99
0208 -    100.00 |   71.96 |     1.00 |   0.96
0209 -     91.23 |   99.64 |     0.90 |   0.94
0210 -     77.75 |   26.74 |     0.98 |   1.00
0211 -     24.74 |  100.00 |     0.97 |   1.00
0212 -     27.44 |   56.16 |     0.98 |   0.99
0213 -     39.49 |   99.85 |     0.97 |   0.99
0214 -      0.00 |    0.00 |     0.67 |   0.70
0215 -      0.00 |    0.00 |     0.94 |   1.00
0216 -     77.14 |   82.26 |     0.97 |   0.99
0217 -      0.00 |    0.00 |     0.65 |   0.80
0218 -     70.47 |   32.33 |     0.95 |   0.97
0219 -      0.00 |    0.00 |     0.95 |   0.98
0220 -     51.27 |   52.53 |     0.90 |   0.99
0221 -     81.95 |  100.00 |     0.89 |   1.00
0222 -      7.10 |   87.50 |     0.97 |   0.97
0223 -      0.00 |    0.00 |     0.93 |   1.00
0224 -     85.96 |   90.54 |     0.98 |   0.98
0225 -     44.04 |  100.00 |     0.98 |   1.00
0226 -     67.75 |  100.00 |     0.96 |   1.00
0227 -     10.84 |    0.00 |     0.84 |   0.91
0228 -      0.00 |    0.00 |     0.83 |   0.85
0229 -     24.12 |   39.51 |     0.84 |   0.86
0230 -     81.92 |  100.00 |     0.97 |   1.00
0231 -      0.00 |    0.00 |     0.95 |   0.96
0232 -      0.00 |    0.00 |     0.97 |   1.00
0233 -     51.06 |   65.22 |     0.89 |   0.93
0234 -     77.15 |    9.84 |     0.95 |   0.96
0235 -      0.00 |    0.00 |     0.86 |   0.94
0236 -      0.00 |  100.00 |     0.94 |   1.00
0237 -      0.00 |    0.00 |     0.95 |   0.99
0238 -     66.52 |  100.00 |     0.98 |   1.00
0239 -     54.84 |   57.97 |     0.83 |   0.85
0240 -     11.10 |  100.00 |     0.98 |   1.00
0241 -     41.35 |  100.00 |     0.98 |   1.00
0242 -     16.73 |   52.66 |     0.99 |   1.00
0243 -     84.79 |   74.03 |     0.96 |   0.86
0244 -     50.04 |   75.38 |     0.96 |   0.98
0245 -      0.00 |   99.87 |     0.96 |   0.98
0246 -     77.96 |  100.00 |     0.86 |   1.00
0247 -     96.88 |  100.00 |     0.99 |   1.00
0248 -      0.00 |   37.39 |     0.72 |   0.76
0249 -     36.65 |   34.77 |     0.77 |   0.84
0250 -      0.00 |   13.81 |     0.89 |   0.89
0251 -     62.21 |   92.34 |     0.93 |   0.98
0252 -      0.00 |    0.00 |     0.89 |   0.88
0253 -     72.09 |   42.56 |     0.96 |   1.00
0254 -     39.47 |  100.00 |     0.96 |   1.00
0255 -     13.58 |  100.00 |     0.95 |   1.00
0256 -     11.22 |   31.68 |     0.96 |   0.98
0257 -      0.00 |    0.00 |     0.93 |   0.94
0258 -      0.00 |    0.00 |     0.93 |   0.94
0259 -     86.47 |  100.00 |     0.94 |   1.00
0260 -     81.01 |  100.00 |     0.85 |   1.00
0261 -     88.48 |   99.75 |     0.80 |   0.94
0262 -     17.05 |    0.00 |     0.95 |   0.95
0263 -     55.07 |  100.00 |     0.84 |   1.00
0264 -     29.68 |  100.00 |     0.90 |   1.00
0265 -      0.00 |    0.00 |     0.91 |   0.97
0266 -     59.78 |   95.57 |     0.94 |   0.99
0267 -     14.36 |  100.00 |     0.98 |   1.00
0268 -      0.00 |    0.00 |     0.83 |   0.93
0269 -      0.00 |    0.00 |     0.88 |   0.88
0270 -     45.53 |  100.00 |     0.96 |   1.00
0271 -     17.72 |   98.90 |     0.93 |   0.95
0272 -      0.00 |    0.00 |     0.77 |   0.84
0273 -      9.56 |   26.96 |     0.92 |   0.98
0274 -     65.55 |   70.24 |     0.96 |   0.98
0275 -     92.41 |  100.00 |     1.00 |   1.00
0276 -     62.55 |   20.71 |     0.95 |   0.98
0277 -      0.00 |    0.00 |     0.98 |   1.00
0278 -     24.96 |  100.00 |     0.91 |   1.00
0279 -     24.02 |   26.11 |     0.90 |   0.91
0280 -     49.68 |   99.82 |     0.96 |   0.96
0281 -      0.00 |    0.00 |     0.95 |   0.96
0282 -     41.79 |   37.98 |     0.97 |   0.99
0283 -     49.02 |  100.00 |     0.98 |   1.00
0284 -     91.23 |  100.00 |     0.96 |   0.97
0285 -     17.30 |   15.55 |     0.91 |   0.94
0286 -     70.02 |   98.65 |     0.96 |   0.98
0287 -      0.00 |    0.00 |     0.96 |   0.98
0288 -      0.00 |    0.00 |     0.85 |   0.85
0289 -     15.85 |   16.16 |     0.94 |   0.97
0290 -     73.09 |  100.00 |     0.98 |   1.00
0291 -     45.67 |  100.00 |     0.87 |   1.00
0292 -      0.00 |    0.00 |     0.90 |   0.91
0293 -     65.08 |   54.72 |     0.95 |   0.98
0294 -      0.00 |    0.00 |     0.92 |   0.94
0295 -     11.37 |  100.00 |     0.90 |   1.00
0296 -     14.41 |   14.55 |     0.95 |   0.97
0297 -      0.00 |    0.00 |     0.89 |   0.91
0298 -      0.00 |   51.82 |     0.95 |   0.97
0299 -     22.83 |   23.02 |     0.96 |   0.96
0300 -     72.75 |   95.71 |     0.95 |   0.97
0301 -     48.67 |   63.07 |     0.84 |   0.94
0302 -      0.00 |    0.00 |     0.88 |   0.92
0303 -     22.44 |   14.09 |     0.85 |   0.89
0304 -     16.49 |    0.00 |     0.78 |   0.81
0305 -     20.37 |   18.87 |     0.84 |   0.83
0306 -      0.00 |   82.30 |     0.94 |   0.96
0307 -     24.26 |  100.00 |     0.93 |   1.00
0308 -     65.57 |    0.00 |     0.78 |   0.82
0309 -      0.00 |    0.00 |     0.92 |   0.94
0310 -     11.60 |  100.00 |     0.95 |   1.00
0311 -     65.27 |  100.00 |     0.99 |   1.00
0312 -     40.52 |   40.52 |     0.86 |   0.87
0313 -     56.96 |  100.00 |     0.89 |   0.94
0314 -      0.00 |    0.00 |     0.70 |   0.74
0315 -     84.36 |  100.00 |     0.97 |   1.00
0316 -     53.47 |  100.00 |     0.98 |   0.99
0317 -     45.64 |   12.90 |     0.96 |   0.96
0318 -     61.35 |   90.73 |     0.80 |   0.95
0319 -      0.00 |    0.00 |     0.91 |   0.93
0320 -      0.00 |   23.84 |     0.98 |   1.00
0321 -     48.64 |   83.99 |     0.88 |   0.88
0322 -    100.00 |   93.18 |     1.00 |   0.99
0323 -     12.04 |   99.84 |     0.96 |   0.97
0324 -      0.00 |  100.00 |     0.94 |   1.00
0325 -     83.38 |  100.00 |     0.86 |   1.00
0326 -     95.46 |   99.86 |     0.96 |   0.97
0327 -     92.82 |   99.81 |     0.97 |   0.99
0328 -      9.08 |   13.73 |     0.98 |   0.98
0329 -     20.37 |   20.66 |     0.95 |   0.99
0330 -     66.86 |  100.00 |     0.91 |   1.00
0331 -      0.00 |    0.00 |     0.84 |   0.89
0332 -     35.52 |   58.75 |     0.96 |   1.00
0333 -     18.74 |   17.58 |     0.89 |   0.94
0334 -     85.06 |  100.00 |     0.97 |   1.00
0335 -      0.00 |    0.00 |     0.83 |   0.82
0336 -     64.94 |  100.00 |     0.91 |   1.00
0337 -      0.00 |    0.00 |     0.95 |   0.95
0338 -      0.00 |   85.00 |     0.89 |   0.96
0339 -     21.29 |   99.75 |     0.95 |   0.98
0340 -     23.30 |   19.62 |     0.96 |   0.96
0341 -     13.29 |   13.29 |     0.97 |   0.97
0342 -      0.00 |    4.51 |     0.86 |   0.88
0343 -     68.70 |   42.83 |     0.99 |   1.00
0344 -     60.64 |  100.00 |     0.98 |   1.00
0345 -     54.07 |  100.00 |     0.98 |   1.00
0346 -     14.45 |   14.45 |     0.89 |   0.90
0347 -     16.10 |    5.53 |     0.74 |   0.75
0348 -     14.72 |   13.64 |     0.97 |   0.99
0349 -     39.43 |    0.00 |     0.98 |   1.00
0350 -     42.00 |  100.00 |     0.95 |   1.00
0351 -      8.57 |    8.71 |     0.95 |   0.97
0352 -     25.25 |   23.55 |     0.86 |   0.99
0353 -      7.92 |    7.92 |     0.94 |   0.94
0354 -     88.15 |   95.13 |     0.98 |   0.99
0355 -      0.00 |    0.00 |     0.93 |   0.94
0356 -     55.65 |   48.74 |     0.98 |   0.99
0357 -     87.20 |   68.12 |     0.96 |   0.98
0358 -     72.66 |  100.00 |     0.92 |   1.00
0359 -     93.51 |  100.00 |     0.98 |   1.00
0360 -     33.27 |   99.71 |     0.90 |   0.97
0361 -     26.03 |   26.03 |     0.96 |   0.97
0362 -     75.62 |   94.38 |     0.97 |   0.99
0363 -      5.99 |   82.59 |     0.90 |   0.93
0364 -     93.32 |  100.00 |     0.96 |   1.00
0365 -     96.33 |  100.00 |     0.99 |   1.00
0366 -      0.00 |    0.00 |     0.77 |   0.84
0367 -     35.92 |   43.65 |     0.91 |   0.95
0368 -      0.00 |    0.00 |     0.83 |   0.86
0369 -     66.27 |   99.76 |     0.91 |   0.92
0370 -      0.00 |   86.82 |     0.98 |   0.98
0371 -     11.59 |   92.75 |     0.98 |   0.99
0372 -      0.00 |    9.21 |     0.95 |   0.95
0373 -     89.69 |   93.80 |     0.92 |   0.96
0374 -      0.00 |   39.59 |     0.92 |   0.94
0375 -     91.09 |  100.00 |     0.91 |   1.00
0376 -      0.00 |    0.00 |     0.97 |   0.99
0377 -     48.94 |   40.18 |     0.96 |   1.00
0378 -      0.00 |   66.09 |     0.49 |   0.58
0379 -     20.98 |   20.17 |     0.93 |   0.96
0380 -      0.00 |    0.00 |     0.81 |   0.82
0381 -      0.00 |    4.23 |     0.85 |   0.85
0382 -    100.00 |   88.04 |     1.00 |   0.93
0383 -     90.69 |  100.00 |     0.95 |   1.00
0384 -     63.24 |   11.71 |     0.94 |   0.96
0385 -      0.00 |   95.32 |     0.98 |   1.00
0386 -     67.20 |  100.00 |     0.99 |   1.00
0387 -     38.84 |   98.94 |     0.96 |   0.97
0388 -     74.87 |    0.00 |     0.95 |   0.96
0389 -     92.29 |  100.00 |     0.95 |   1.00
0390 -     13.37 |  100.00 |     0.98 |   1.00
0391 -     36.06 |   36.06 |     0.81 |   0.92
0392 -     63.17 |   99.81 |     0.92 |   0.94
0393 -     39.53 |  100.00 |     0.96 |   1.00
0394 -      0.00 |    0.00 |     0.92 |   0.95
0395 -     84.32 |   86.14 |     0.98 |   0.98
0396 -     89.02 |   89.51 |     0.96 |   0.95
0397 -     92.36 |  100.00 |     0.97 |   1.00
0398 -     22.98 |  100.00 |     0.97 |   1.00
0399 -     81.78 |  100.00 |     0.96 |   1.00
0400 -     27.74 |   27.58 |     0.91 |   0.93
0401 -      8.25 |    8.25 |     0.94 |   0.96
0402 -     32.48 |   74.04 |     0.97 |   0.99
0403 -      0.00 |   27.21 |     0.95 |   0.98
0404 -     45.66 |   93.17 |     0.92 |   0.93
0405 -      0.00 |    0.00 |     0.88 |   0.93
0406 -      0.00 |    0.00 |     0.90 |   0.93
0407 -     80.81 |   96.57 |     0.95 |   0.98
0408 -      4.50 |    4.50 |     0.98 |   0.99
0409 -      0.00 |    0.00 |     0.85 |   0.87
0410 -     92.57 |  100.00 |     0.97 |   1.00
0411 -      0.00 |    0.00 |     0.97 |   1.00
0412 -      8.52 |   77.61 |     0.86 |   0.85
0413 -     27.57 |   27.44 |     0.98 |   1.00
0414 -      0.00 |    0.00 |     0.87 |   0.90
0415 -     25.20 |   95.46 |     0.97 |   1.00
0416 -     83.06 |  100.00 |     0.97 |   1.00
0417 -      0.00 |    0.00 |     0.94 |   0.98
0418 -      0.00 |    0.00 |     0.98 |   1.00
0419 -     52.81 |   76.86 |     0.95 |   0.96
0420 -      0.00 |    0.00 |     0.56 |   0.62
0421 -     18.65 |   47.81 |     0.91 |   0.94
0422 -     24.36 |  100.00 |     0.99 |   1.00
0423 -      0.00 |    0.00 |     0.90 |   0.93
0424 -     76.98 |  100.00 |     0.97 |   1.00
0425 -      0.00 |    0.00 |     0.88 |   0.89
0426 -     86.46 |   92.54 |     0.91 |   0.98
0427 -      5.11 |  100.00 |     0.98 |   1.00
0428 -     62.26 |   90.87 |     0.98 |   0.99
0429 -     80.22 |   56.71 |     0.95 |   0.99
0430 -     88.01 |  100.00 |     0.94 |   1.00
0431 -      7.14 |    7.15 |     0.97 |   1.00
0432 -     62.88 |   63.02 |     0.94 |   0.95
0433 -     21.76 |   22.18 |     0.64 |   0.64
0434 -     78.34 |   71.04 |     0.88 |   0.91
0435 -     34.42 |   99.80 |     0.96 |   0.98
0436 -      8.83 |  100.00 |     0.98 |   1.00
0437 -      7.03 |    4.83 |     0.98 |   1.00
0438 -     49.70 |  100.00 |     0.97 |   1.00
0439 -     29.85 |   21.62 |     0.95 |   0.93
0440 -     58.40 |    4.07 |     0.98 |   0.99
0441 -     92.57 |  100.00 |     1.00 |   1.00
0442 -     20.86 |    8.29 |     0.95 |   0.97
0443 -     47.40 |  100.00 |     0.92 |   1.00
0444 -     14.08 |  100.00 |     0.99 |   1.00
0445 -     61.28 |  100.00 |     0.91 |   1.00
0446 -     18.05 |   90.88 |     0.97 |   0.98
0447 -     44.39 |  100.00 |     0.90 |   1.00
0448 -     50.05 |   54.28 |     0.97 |   0.98
0449 -     72.50 |   67.80 |     0.94 |   0.95
0450 -     92.42 |  100.00 |     1.00 |   1.00
0451 -      9.65 |   17.41 |     0.97 |   0.98
0452 -     79.09 |   86.24 |     0.95 |   0.97
0453 -      6.34 |    6.34 |     0.91 |   0.95
0454 -      0.00 |    5.47 |     0.89 |   0.91
0455 -      0.00 |    0.00 |     0.94 |   0.95
0456 -      7.68 |   99.70 |     0.91 |   0.92
0457 -     88.27 |  100.00 |     0.94 |   1.00
0458 -     17.87 |   30.27 |     0.99 |   1.00
0459 -      0.00 |    0.00 |     0.80 |   0.87
0460 -     26.36 |   89.18 |     0.95 |   0.95
0461 -      0.00 |    0.00 |     0.85 |   0.91
0462 -     68.83 |  100.00 |     0.97 |   1.00
0463 -     19.78 |   65.68 |     0.89 |   0.94
0464 -     47.50 |   56.12 |     0.92 |   0.97
0465 -     88.79 |  100.00 |     0.97 |   1.00
0466 -     87.31 |  100.00 |     0.91 |   1.00
0467 -     90.20 |   88.59 |     0.98 |   0.99
0468 -     12.67 |   12.67 |     0.72 |   0.85
0469 -     82.27 |  100.00 |     0.89 |   1.00
0470 -      0.00 |   48.83 |     0.93 |   0.99
0471 -     18.99 |  100.00 |     0.98 |   1.00
0472 -     47.58 |   59.38 |     0.93 |   0.95
0473 -     16.25 |  100.00 |     0.94 |   1.00
0474 -     37.58 |  100.00 |     0.94 |   1.00
0475 -     34.72 |  100.00 |     0.98 |   1.00
0476 -     27.45 |   80.92 |     0.92 |   0.97
0477 -     76.54 |   76.62 |     0.90 |   0.90
0478 -      0.00 |    0.00 |     0.94 |   0.95
0479 -     44.59 |   64.81 |     0.86 |   0.91
0480 -     62.38 |  100.00 |     0.92 |   1.00
0481 -     33.65 |  100.00 |     0.98 |   1.00
0482 -     49.64 |   89.23 |     0.91 |   1.00
0483 -     10.23 |  100.00 |     0.99 |   1.00
0484 -     11.27 |   32.56 |     0.90 |   0.91
0485 -      0.00 |    0.00 |     0.82 |   0.90
0486 -      0.00 |    3.61 |     0.86 |   0.87
0487 -     24.47 |   31.44 |     0.96 |   0.96
0488 -      0.00 |  100.00 |     0.97 |   1.00
0489 -      0.00 |    0.00 |     0.89 |   0.92
0490 -      0.00 |    0.00 |     0.95 |   0.97
0491 -     29.83 |   66.29 |     0.98 |   1.00
0492 -      0.00 |  100.00 |     0.99 |   1.00
0493 -      0.00 |    0.00 |     0.92 |   0.94
0494 -     51.73 |  100.00 |     0.97 |   1.00
0495 -      6.90 |    7.03 |     0.97 |   0.98
0496 -     58.13 |   13.90 |     0.76 |   0.85
0497 -      0.00 |    0.00 |     0.96 |   0.99
0498 -      0.00 |    0.00 |     0.91 |   0.99
0499 -     25.31 |   24.63 |     0.97 |   1.00
0500 -      0.00 |    0.00 |     0.99 |   1.00
0501 -      0.00 |   70.84 |     0.99 |   0.99
0502 -      0.00 |    0.00 |     0.88 |   0.92
0503 -      0.00 |    0.00 |     0.78 |   0.86
0504 -     90.34 |   66.75 |     0.96 |   0.90
0505 -     36.62 |   33.76 |     0.91 |   0.88
0506 -     86.37 |  100.00 |     0.98 |   1.00
0507 -      0.00 |    5.03 |     0.97 |   0.98
0508 -      4.92 |    4.95 |     0.94 |   0.97
0509 -      0.00 |    0.00 |     0.88 |   0.90
