==============================================
BLEU GOLD:                               57.15
BLEU IN:                                 76.80
SIM GOLD:                               0.8516
SIM IN:                                 0.9311
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0139 -     30.96 |   31.08 |     0.94 |   1.00
0140 -     24.21 |   79.51 |     0.91 |   1.00
0141 -     32.21 |   26.03 |     0.87 |   0.99
0142 -     62.30 |   62.07 |     0.75 |   1.00
0143 -      0.00 |    0.00 |     0.68 |   0.76
0144 -      0.00 |    0.00 |     0.78 |   0.81
0145 -     28.61 |   70.62 |     0.90 |   0.93
0146 -     47.73 |   70.05 |     0.96 |   0.99
0147 -      0.00 |    4.15 |     0.84 |   0.96
0148 -      0.00 |   26.48 |     0.74 |   0.85
0149 -      0.00 |  100.00 |     0.96 |   1.00
0150 -     23.17 |   77.11 |     0.79 |   0.97
0151 -      0.00 |  100.00 |     0.71 |   1.00
0152 -     64.82 |   56.03 |     0.93 |   0.97
0153 -     89.35 |    4.72 |     0.99 |   1.00
0154 -     14.73 |   12.66 |     0.80 |   0.94
0155 -      0.00 |    0.00 |     0.74 |   0.87
0156 -      0.00 |    0.00 |     0.91 |   0.99
0157 -      0.00 |    0.00 |     0.82 |   1.00
0158 -     59.84 |  100.00 |     0.88 |   1.00
0159 -      0.00 |    0.00 |     0.60 |   0.63
0160 -      8.40 |    0.00 |     0.67 |   0.76
0161 -     53.32 |  100.00 |     0.88 |   1.00
0162 -      0.00 |    0.00 |     0.81 |   0.81
0163 -     35.76 |   35.70 |     0.95 |   0.96
0164 -      0.00 |    0.00 |     0.63 |   0.83
0165 -      0.00 |   57.23 |     0.92 |   0.95
0166 -     18.25 |   94.41 |     0.86 |   0.98
0167 -      8.53 |    8.99 |     0.78 |   0.85
0168 -     26.67 |  100.00 |     0.83 |   1.00
0169 -      0.00 |    0.00 |     0.72 |   0.96
0170 -     38.55 |   94.56 |     0.93 |   0.98
0171 -      0.00 |    0.00 |     0.95 |   0.97
0172 -     43.33 |   55.38 |     0.94 |   1.00
0173 -     25.80 |   17.03 |     0.80 |   0.92
0174 -      0.00 |    0.00 |     0.73 |   0.98
0175 -     22.01 |  100.00 |     0.95 |   1.00
0176 -     15.34 |   25.79 |     0.84 |   0.99
0177 -      0.00 |    0.00 |     0.60 |   0.70
0178 -      0.00 |    0.00 |     0.95 |   0.97
0179 -     23.37 |   63.70 |     0.86 |   0.96
0180 -     33.32 |   91.06 |     0.81 |   0.97
0181 -      0.00 |    0.00 |     0.79 |   0.89
0182 -     11.21 |  100.00 |     0.88 |   1.00
0183 -      0.00 |    0.00 |     0.77 |   0.79
0184 -      0.00 |   23.92 |     0.97 |   0.99
0185 -     14.78 |    0.00 |     0.58 |   1.00
0186 -      0.00 |   43.64 |     0.68 |   0.91
0187 -     34.50 |   32.83 |     0.93 |   0.87
0188 -      0.00 |    0.00 |     0.94 |   0.99
0189 -     14.71 |   14.70 |     0.86 |   0.96
0190 -     19.83 |   91.05 |     0.95 |   1.00
0191 -      5.49 |   25.44 |     0.85 |   0.91
0192 -      0.00 |  100.00 |     0.76 |   1.00
0193 -      0.00 |    0.00 |     0.57 |   0.68
0194 -     37.32 |   32.08 |     0.89 |   0.94
0195 -     24.12 |   21.68 |     0.94 |   0.98
0196 -      0.00 |   28.84 |     0.91 |   0.99
0197 -     31.80 |   23.51 |     0.81 |   0.93
0198 -      0.00 |    0.00 |     0.66 |   0.95
0199 -     16.58 |   82.02 |     0.93 |   0.98
0200 -      6.42 |    0.00 |     0.91 |   0.88
0201 -     58.08 |   64.66 |     0.86 |   0.98
0202 -     79.10 |   88.16 |     0.90 |   0.94
0203 -      0.00 |  100.00 |     0.97 |   1.00
0204 -      0.00 |    0.00 |     0.73 |   0.86
0205 -     94.72 |  100.00 |     0.98 |   1.00
0206 -      0.00 |    0.00 |     0.92 |   0.94
0207 -     56.06 |   85.26 |     0.97 |   0.98
0208 -      0.00 |  100.00 |     0.98 |   1.00
0209 -     58.19 |   97.91 |     0.91 |   0.96
0210 -     33.79 |  100.00 |     0.94 |   1.00
0211 -      9.33 |  100.00 |     0.86 |   1.00
0212 -     41.36 |   53.58 |     0.87 |   0.94
0213 -     12.01 |   13.67 |     0.86 |   0.94
0214 -      6.44 |    6.20 |     0.84 |   0.95
0215 -      0.00 |    0.00 |     0.81 |   0.86
0216 -      0.00 |   97.94 |     0.96 |   1.00
0217 -     19.19 |   17.13 |     0.63 |   0.68
0218 -      0.00 |   98.64 |     0.84 |   1.00
0219 -      0.00 |    0.00 |     0.92 |   0.99
0220 -     18.43 |   69.73 |     0.76 |   0.80
0221 -     45.27 |   53.21 |     0.81 |   0.82
0222 -      0.00 |    0.00 |     0.78 |   0.74
0223 -     77.09 |   69.51 |     0.94 |   0.95
0224 -      0.00 |    0.00 |     0.60 |   0.65
0225 -     10.08 |  100.00 |     0.86 |   1.00
0226 -      0.00 |    0.00 |     0.75 |   0.79
0227 -     11.11 |    0.00 |     0.84 |   0.88
0228 -     15.92 |   95.14 |     0.91 |   0.96
0229 -     50.79 |  100.00 |     0.51 |   1.00
0230 -      0.00 |   78.19 |     0.90 |   0.98
0231 -     30.07 |   28.48 |     0.87 |   0.96
0232 -      0.00 |   97.69 |     0.95 |   1.00
0233 -     18.78 |   15.00 |     0.93 |   1.00
0234 -     71.63 |   82.37 |     0.94 |   0.95
0235 -      0.00 |   56.70 |     0.95 |   1.00
0236 -     27.50 |   78.36 |     0.98 |   1.00
0237 -      8.75 |   64.69 |     0.84 |   0.89
0238 -      0.00 |   31.39 |     0.83 |   0.98
0239 -      0.00 |    0.00 |     0.75 |   0.87
0240 -      0.00 |    0.00 |     0.68 |   0.83
0241 -     13.92 |   71.17 |     0.98 |   1.00
0242 -      0.00 |    0.00 |     0.74 |   0.78
0243 -      0.00 |    0.00 |     0.96 |   0.98
0244 -     75.88 |  100.00 |     0.91 |   1.00
0245 -     53.74 |   36.84 |     0.86 |   0.97
0246 -      0.00 |  100.00 |     0.86 |   1.00
0247 -      0.00 |    0.00 |     0.71 |   0.67
0248 -      0.00 |    0.00 |     0.93 |   0.96
0249 -     16.62 |   24.87 |     0.94 |   0.97
0250 -      0.00 |    0.00 |     0.71 |   0.66
0251 -      0.00 |   93.28 |     0.93 |   0.97
0252 -     41.43 |   91.06 |     0.83 |   0.98
0253 -      0.00 |    0.00 |     0.82 |   1.00
0254 -      0.00 |    0.00 |     0.89 |   0.91
0255 -      0.00 |    0.00 |     0.54 |   0.66
0256 -      0.00 |    0.00 |     0.85 |   0.92
0257 -     27.60 |    0.00 |     0.82 |   0.86
0258 -     47.13 |   65.13 |     0.77 |   0.96
0259 -     63.65 |   98.48 |     0.88 |   0.99
0260 -      0.00 |    0.00 |     0.95 |   0.99
0261 -      0.00 |    0.00 |     0.51 |   0.53
0262 -     26.60 |   26.73 |     0.79 |   0.83
0263 -      8.54 |    6.85 |     0.76 |   0.88
0264 -     19.57 |   18.00 |     0.93 |   0.94
0265 -     45.67 |   33.01 |     0.73 |   0.99
0266 -     19.31 |   98.97 |     0.98 |   0.99
0267 -      7.07 |    0.00 |     0.98 |   0.89
0268 -     67.87 |  100.00 |     0.79 |   1.00
0269 -     51.76 |  100.00 |     0.92 |   1.00
0270 -     99.52 |  100.00 |     0.97 |   1.00
0271 -     37.20 |  100.00 |     0.97 |   1.00
0272 -     33.73 |  100.00 |     0.86 |   1.00
0273 -      0.00 |    0.00 |     0.95 |   0.97
0274 -     90.37 |   99.84 |     0.96 |   0.98
0275 -     80.16 |   85.61 |     0.83 |   0.95
0276 -      0.00 |    0.00 |     0.77 |   0.86
0277 -     61.93 |   84.28 |     0.91 |   1.00
0278 -     71.11 |   95.58 |     0.86 |   0.98
0279 -     80.99 |   85.51 |     0.78 |   0.93
0280 -     89.39 |   92.75 |     0.87 |   0.96
0281 -     44.65 |   35.99 |     0.87 |   0.94
0282 -     48.75 |   44.11 |     0.97 |   0.97
0283 -     83.96 |   30.89 |     0.84 |   0.80
0284 -     20.18 |   92.82 |     0.88 |   0.98
0285 -     60.52 |   64.09 |     0.67 |   0.82
0286 -      0.00 |    0.00 |     0.92 |   0.98
0287 -      9.08 |    8.12 |     0.81 |   0.94
0288 -     55.85 |   68.74 |     0.95 |   0.99
0289 -     35.40 |   90.00 |     0.88 |   0.97
0290 -     59.95 |   45.77 |     0.91 |   0.99
0291 -      0.00 |    0.00 |     0.78 |   0.91
0292 -     50.34 |   95.31 |     0.92 |   0.99
0293 -     34.95 |  100.00 |     0.99 |   1.00
0294 -      0.00 |    0.00 |     0.91 |   1.00
0295 -     63.48 |   26.55 |     0.82 |   0.89
0296 -     78.84 |   25.56 |     0.98 |   1.00
0297 -     24.13 |   22.97 |     0.95 |   1.00
0298 -      8.41 |   29.38 |     0.92 |   0.99
0299 -     25.33 |   15.44 |     0.97 |   0.98
0300 -      0.00 |    0.00 |     0.57 |   0.73
0301 -     46.25 |  100.00 |     0.94 |   1.00
0302 -     65.37 |  100.00 |     0.95 |   1.00
0303 -     44.71 |   98.75 |     0.94 |   0.98
0304 -      0.00 |   92.65 |     0.73 |   0.97
0305 -     99.23 |  100.00 |     0.94 |   1.00
0306 -      0.00 |    0.00 |     0.76 |   0.78
0307 -     25.67 |  100.00 |     0.87 |   1.00
0308 -     57.46 |   42.23 |     0.75 |   0.88
0309 -     12.93 |   76.94 |     0.85 |   0.94
0310 -     54.52 |   49.45 |     0.94 |   0.98
0311 -      0.00 |    0.00 |     0.77 |   0.98
0312 -     61.67 |   96.23 |     0.77 |   0.95
0313 -      0.00 |    0.00 |     0.93 |   1.00
0314 -      0.00 |    0.00 |     0.88 |   0.93
0315 -     86.41 |  100.00 |     0.90 |   1.00
0316 -      0.00 |    0.00 |     0.91 |   0.92
0317 -      6.24 |    5.60 |     0.92 |   0.96
0318 -      0.00 |    0.00 |     0.81 |   0.85
0319 -      8.99 |   89.13 |     0.97 |   0.98
0320 -     67.11 |  100.00 |     0.99 |   1.00
0321 -     45.42 |   46.47 |     0.91 |   0.96
0322 -      0.00 |   20.90 |     0.65 |   0.79
0323 -     19.07 |   35.12 |     0.96 |   0.98
0324 -      0.00 |   99.71 |     0.94 |   0.95
0325 -     18.44 |   55.24 |     0.77 |   0.76
0326 -      0.00 |    0.00 |     0.95 |   0.98
0327 -     33.88 |  100.00 |     0.80 |   1.00
0328 -     26.49 |   84.20 |     0.94 |   0.96
0329 -      0.00 |    0.00 |     0.67 |   0.66
0330 -     20.04 |  100.00 |     0.92 |   1.00
0331 -      9.66 |    0.00 |     0.85 |   0.99
0332 -      0.00 |   22.31 |     0.72 |   0.89
0333 -      0.00 |    0.00 |     0.77 |   0.81
0334 -      0.00 |    0.00 |     0.86 |   0.87
0335 -      0.00 |   35.82 |     0.93 |   0.96
0336 -      7.17 |   54.05 |     0.90 |   0.94
0337 -     84.12 |   85.37 |     0.97 |   0.98
0338 -      0.00 |    0.00 |     0.82 |   0.90
0339 -     39.59 |   42.52 |     0.95 |   1.00
0340 -     81.04 |   97.87 |     0.90 |   1.00
0341 -     56.77 |   65.73 |     0.78 |   0.90
0342 -     36.37 |   24.11 |     0.96 |   1.00
0343 -     21.56 |  100.00 |     0.92 |   1.00
0344 -     13.05 |   59.99 |     0.91 |   0.99
0345 -      0.00 |    0.00 |     0.94 |   0.96
0346 -     16.52 |   18.78 |     0.93 |   0.98
0347 -      0.00 |    0.00 |     0.97 |   1.00
0348 -     66.37 |   99.13 |     0.96 |   1.00
0349 -     29.61 |   32.71 |     0.76 |   0.95
0350 -      0.00 |    0.00 |     0.86 |   0.95
0351 -      9.98 |   89.76 |     0.91 |   0.96
0352 -     99.81 |  100.00 |     0.95 |   1.00
0353 -     38.18 |   64.07 |     0.93 |   0.97
0354 -     40.46 |   63.04 |     0.96 |   0.99
0355 -      0.00 |    0.00 |     0.85 |   0.95
0356 -      0.00 |    0.00 |     0.85 |   0.92
0357 -      0.00 |    0.00 |     0.88 |   0.89
0358 -     16.06 |   35.51 |     0.81 |   0.91
0359 -     21.35 |   16.03 |     0.88 |   0.93
0360 -      8.95 |    0.00 |     0.85 |   0.86
0361 -      0.00 |    0.00 |     0.58 |   0.58
0362 -      5.72 |    0.00 |     0.86 |   0.89
0363 -     54.75 |   90.66 |     0.91 |   0.96
0364 -     47.79 |   95.79 |     0.94 |   0.98
0365 -      0.00 |    0.00 |     0.85 |   0.93
0366 -     87.03 |  100.00 |     0.97 |   1.00
0367 -     87.99 |   87.72 |     0.90 |   0.91
0368 -     41.12 |  100.00 |     0.76 |   1.00
0369 -      0.00 |    0.00 |     0.89 |   0.96
0370 -      0.00 |  100.00 |     0.96 |   1.00
0371 -      0.00 |   36.75 |     0.89 |   0.92
0372 -     73.76 |  100.00 |     0.95 |   1.00
0373 -     16.54 |  100.00 |     0.88 |   1.00
0374 -     31.28 |   71.99 |     0.97 |   0.98
0375 -     42.13 |   58.81 |     0.94 |   0.99
0376 -     71.11 |   91.06 |     0.91 |   0.97
0377 -     36.67 |   77.02 |     0.74 |   0.95
0378 -      0.00 |    0.00 |     0.86 |   0.93
0379 -     29.59 |   33.38 |     0.93 |   0.98
0380 -      0.00 |    5.41 |     0.95 |   0.94
0381 -      0.00 |    0.00 |     0.88 |   0.94
0382 -     99.68 |   96.16 |     0.81 |   0.94
0383 -     75.49 |  100.00 |     0.81 |   1.00
0384 -     25.58 |   98.01 |     0.98 |   1.00
0385 -      9.25 |    0.00 |     0.94 |   0.97
0386 -      0.00 |  100.00 |     0.95 |   1.00
0387 -      0.00 |    0.00 |     0.91 |   0.89
0388 -     14.22 |   13.10 |     0.90 |   0.95
0389 -     86.49 |   95.62 |     0.79 |   0.83
0390 -     41.71 |    0.00 |     0.83 |   0.78
0391 -     21.03 |   54.82 |     0.48 |   0.69
0392 -     83.58 |   89.33 |     0.89 |   0.97
0393 -      0.00 |   13.01 |     0.80 |   0.99
0394 -      0.00 |    0.00 |     0.85 |   0.94
0395 -     55.92 |   99.69 |     0.98 |   1.00
0396 -     45.57 |  100.00 |     0.98 |   1.00
0397 -     73.69 |  100.00 |     0.98 |   1.00
0398 -      0.00 |    0.00 |     0.92 |   0.99
0399 -     65.58 |  100.00 |     0.87 |   1.00
0400 -      0.00 |    0.00 |     0.59 |   0.62
0401 -      0.00 |    0.00 |     0.98 |   1.00
0402 -     74.55 |   99.53 |     0.95 |   1.00
0403 -      0.00 |    0.00 |     0.90 |   1.00
0404 -     13.20 |    3.94 |     0.67 |   0.61
0405 -     26.78 |   26.65 |     0.87 |   0.92
0406 -      0.00 |    0.00 |     0.90 |   0.86
0407 -     64.42 |  100.00 |     0.86 |   1.00
0408 -      7.80 |  100.00 |     0.99 |   1.00
0409 -     20.56 |   73.13 |     0.92 |   1.00
0410 -     86.33 |   82.53 |     0.95 |   0.99
0411 -      0.00 |   86.41 |     0.85 |   0.99
0412 -      0.00 |    0.00 |     0.96 |   0.99
0413 -     51.31 |   70.37 |     0.84 |   1.00
0414 -     23.80 |   31.77 |     0.88 |   0.92
0415 -      0.00 |    0.00 |     0.87 |   0.85
0416 -     11.07 |    7.85 |     0.82 |   0.90
0417 -      0.00 |    0.00 |     0.79 |   0.99
0418 -      0.00 |    0.00 |     0.94 |   0.92
0419 -     13.36 |    0.00 |     0.55 |   0.75
0420 -     49.50 |   73.01 |     0.96 |   1.00
0421 -      4.96 |    0.00 |     0.80 |   0.79
0422 -     44.92 |   99.33 |     0.71 |   0.89
0423 -     49.35 |  100.00 |     0.90 |   1.00
0424 -     28.73 |  100.00 |     0.95 |   1.00
0425 -     28.32 |  100.00 |     0.83 |   1.00
0426 -      0.00 |    0.00 |     0.85 |   0.89
0427 -     22.98 |   99.70 |     0.94 |   0.96
0428 -      6.72 |   98.66 |     0.89 |   0.96
0429 -      0.00 |    0.00 |     0.76 |   0.92
0430 -     44.34 |   31.71 |     0.89 |   0.97
0431 -      0.00 |    0.00 |     0.68 |   0.77
0432 -     65.75 |  100.00 |     0.97 |   1.00
0433 -      0.00 |    0.00 |     0.62 |   0.85
0434 -     25.52 |   23.78 |     0.94 |   1.00
0435 -     84.44 |   83.17 |     0.86 |   0.97
0436 -     71.50 |   79.88 |     0.99 |   1.00
0437 -      0.00 |   36.22 |     0.76 |   0.90
0438 -      0.00 |    0.00 |     0.89 |   0.89
0439 -      0.00 |  100.00 |     0.91 |   1.00
0440 -      0.00 |    0.00 |     0.83 |   0.84
0441 -     24.55 |   15.83 |     0.63 |   0.94
0442 -      0.00 |   94.21 |     0.93 |   0.96
0443 -     39.52 |   71.14 |     0.87 |   0.96
0444 -     14.85 |   13.90 |     0.94 |   0.99
0445 -      0.00 |    0.00 |     0.94 |   0.94
0446 -      0.00 |    0.00 |     0.94 |   0.97
0447 -     16.89 |   14.70 |     0.77 |   0.95
0448 -      0.00 |    0.00 |     0.59 |   0.89
0449 -      0.00 |    0.00 |     0.90 |   0.96
0450 -      0.00 |    9.19 |     0.31 |   0.35
0451 -      0.00 |   10.91 |     0.79 |   0.96
0452 -      0.00 |   79.20 |     0.76 |   0.98
0453 -     39.53 |  100.00 |     0.60 |   1.00
0454 -     59.22 |  100.00 |     0.93 |   1.00
0455 -     99.75 |  100.00 |     0.89 |   1.00
0456 -     99.81 |   99.49 |     0.95 |   0.99
0457 -     24.31 |   20.72 |     0.95 |   0.98
0458 -     50.15 |  100.00 |     0.69 |   1.00
0459 -      0.00 |    0.00 |     0.66 |   0.71
0460 -      0.00 |    0.00 |     0.88 |   0.89
0461 -      8.58 |   65.38 |     0.87 |   0.95
0462 -     65.37 |   75.35 |     0.91 |   0.98
0463 -     36.47 |   25.76 |     0.91 |   0.99
0464 -      5.95 |    7.60 |     0.53 |   0.69
0465 -     76.51 |   94.44 |     0.93 |   0.94
0466 -     40.23 |  100.00 |     0.90 |   1.00
0467 -     54.94 |   66.40 |     0.98 |   1.00
0468 -     94.35 |  100.00 |     0.98 |   1.00
0469 -      0.00 |    0.00 |     0.87 |   0.89
0470 -      0.00 |    0.00 |     0.86 |   0.91
0471 -      0.00 |    0.00 |     0.68 |   0.65
0472 -     13.11 |   14.75 |     0.52 |   0.60
0473 -      7.23 |   99.81 |     0.90 |   0.95
0474 -      0.00 |    0.00 |     0.92 |   0.90
0475 -     39.18 |  100.00 |     0.96 |   1.00
0476 -      7.84 |    0.00 |     0.90 |   0.93
0477 -     35.25 |   35.44 |     0.97 |   1.00
0478 -     59.79 |   51.91 |     0.83 |   0.92
0479 -     53.48 |   64.82 |     0.92 |   0.98
0480 -      0.00 |   59.39 |     0.72 |   0.86
0481 -     55.92 |   55.09 |     0.96 |   0.99
0482 -     22.17 |   80.35 |     0.88 |   0.95
0483 -     10.21 |    6.33 |     0.92 |   0.95
0484 -     17.07 |   49.05 |     0.88 |   1.00
0485 -     14.15 |    0.00 |     0.80 |   0.76
0486 -     23.34 |   22.64 |     0.96 |   1.00
0487 -     25.25 |   22.11 |     0.85 |   0.80
0488 -      8.53 |    8.75 |     0.70 |   0.69
0489 -     42.12 |  100.00 |     0.94 |   1.00
0490 -     89.46 |  100.00 |     0.97 |   1.00
0491 -      0.00 |    0.00 |     0.75 |   0.80
0492 -      0.00 |    0.00 |     0.69 |   0.63
0493 -     99.81 |  100.00 |     0.92 |   1.00
0494 -      0.00 |    0.00 |     0.60 |   0.83
0495 -     20.66 |   58.65 |     0.95 |   0.96
0496 -     25.58 |   23.86 |     0.70 |   0.78
0497 -     30.64 |    8.36 |     0.86 |   1.00
0498 -     44.46 |   39.99 |     0.97 |   0.99
0499 -     65.32 |   51.37 |     0.94 |   0.97
0500 -      0.00 |  100.00 |     0.90 |   1.00
0501 -     57.66 |   65.60 |     0.89 |   0.97
0502 -     15.80 |  100.00 |     0.87 |   1.00
0503 -      0.00 |    0.00 |     0.83 |   0.88
0504 -     68.02 |  100.00 |     0.78 |   1.00
0505 -     10.06 |   79.71 |     0.70 |   0.91
0506 -     70.74 |  100.00 |     0.98 |   1.00
0507 -      0.00 |   57.46 |     0.62 |   0.97
0508 -      0.00 |    0.00 |     0.94 |   0.96
0509 -     59.72 |   50.88 |     0.89 |   0.94
0510 -      0.00 |    0.00 |     0.75 |   0.75
0511 -     15.61 |   14.32 |     0.88 |   0.90
