==============================================
BLEU GOLD:                               68.39
BLEU IN:                                 76.13
SIM GOLD:                               0.8999
SIM IN:                                 0.9321
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0102 -      0.00 |    0.00 |     0.72 |   0.76
0103 -     41.06 |   97.71 |     0.93 |   0.98
0104 -     13.38 |   11.77 |     0.99 |   1.00
0105 -     37.17 |   94.03 |     0.96 |   0.98
0106 -     53.08 |  100.00 |     0.97 |   1.00
0107 -     50.02 |    0.00 |     0.95 |   0.95
0108 -     32.41 |   30.96 |     0.74 |   0.96
0109 -      0.00 |    0.00 |     0.87 |   0.90
0110 -     80.89 |  100.00 |     0.93 |   1.00
0111 -     27.67 |   16.32 |     0.94 |   0.99
0112 -     50.92 |   92.84 |     0.96 |   0.99
0113 -      0.00 |    0.00 |     0.85 |   0.86
0114 -     21.80 |   96.45 |     0.99 |   0.99
0115 -     87.81 |   94.89 |     0.93 |   0.96
0116 -     20.80 |   20.80 |     0.94 |   0.99
0117 -      0.00 |    0.00 |     0.91 |   0.90
0118 -    100.00 |   61.75 |     1.00 |   0.97
0119 -     52.63 |   55.56 |     0.87 |   0.91
0120 -     78.52 |  100.00 |     0.87 |   1.00
0121 -     51.74 |   76.78 |     0.93 |   0.95
0122 -     96.75 |  100.00 |     0.94 |   0.98
0123 -      5.85 |    7.98 |     0.81 |   0.81
0124 -      0.00 |    0.00 |     0.98 |   0.99
0125 -     89.01 |   95.72 |     0.95 |   0.96
0126 -     94.56 |   98.87 |     0.92 |   0.98
0127 -    100.00 |   66.82 |     1.00 |   0.95
0128 -     39.15 |  100.00 |     0.96 |   1.00
0129 -     87.55 |   92.30 |     0.93 |   0.96
0130 -     11.70 |   11.96 |     0.96 |   0.98
0131 -      0.00 |  100.00 |     0.97 |   1.00
0132 -     28.38 |   57.96 |     0.86 |   0.92
0133 -     48.94 |   47.34 |     0.96 |   1.00
0134 -      8.99 |    8.58 |     0.93 |   0.97
0135 -     41.60 |   86.88 |     0.95 |   0.96
0136 -      0.00 |    0.00 |     0.71 |   0.86
0137 -     11.29 |   10.41 |     0.92 |   0.94
0138 -     43.20 |   44.46 |     0.87 |   0.94
0139 -      0.00 |  100.00 |     0.97 |   1.00
0140 -     52.76 |   62.34 |     0.84 |   0.95
0141 -      5.99 |   39.63 |     0.87 |   0.87
0142 -     31.11 |   11.11 |     0.96 |   0.97
0143 -     27.82 |   89.87 |     0.90 |   0.92
0144 -     31.60 |   34.52 |     0.97 |   0.98
0145 -      0.00 |    0.00 |     0.74 |   0.79
0146 -      0.00 |    0.00 |     0.90 |   0.96
0147 -     68.64 |   72.92 |     0.93 |   0.94
0148 -      8.09 |  100.00 |     0.98 |   1.00
0149 -     82.92 |   87.00 |     0.93 |   0.98
0150 -      3.59 |    7.66 |     0.86 |   0.86
0151 -      0.00 |    0.00 |     0.97 |   0.99
0152 -     16.45 |   16.13 |     0.90 |   0.95
0153 -     90.29 |  100.00 |     0.90 |   1.00
0154 -     24.55 |   76.79 |     0.87 |   0.91
0155 -     36.05 |    0.00 |     0.90 |   0.92
0156 -    100.00 |   68.00 |     1.00 |   0.99
0157 -      0.00 |    0.00 |     0.95 |   0.94
0158 -     84.56 |  100.00 |     0.97 |   1.00
0159 -      0.00 |    0.00 |     0.88 |   0.90
0160 -     46.00 |  100.00 |     0.96 |   1.00
0161 -      0.00 |    0.00 |     0.87 |   0.96
0162 -     30.74 |   99.82 |     0.97 |   0.99
0163 -      0.00 |    0.00 |     0.67 |   0.67
0164 -     61.08 |   66.46 |     0.96 |   0.97
0165 -      8.21 |    8.14 |     0.88 |   0.90
0166 -     32.69 |   60.46 |     0.96 |   0.97
0167 -     18.13 |   17.83 |     0.80 |   0.90
0168 -      0.00 |    0.00 |     0.75 |   0.78
0169 -     26.80 |   26.80 |     0.97 |   0.99
0170 -      7.90 |    7.43 |     0.81 |   0.84
0171 -     48.18 |   99.25 |     0.96 |   1.00
0172 -     87.65 |  100.00 |     0.98 |   1.00
0173 -     18.04 |   26.38 |     0.86 |   0.88
0174 -     57.55 |   84.62 |     0.94 |   0.96
0175 -     44.96 |   44.96 |     0.91 |   0.95
0176 -     66.29 |  100.00 |     0.99 |   1.00
0177 -     78.28 |   78.07 |     0.96 |   0.98
0178 -     65.79 |  100.00 |     0.91 |   1.00
0179 -     49.88 |   49.39 |     1.00 |   0.91
0180 -     67.49 |  100.00 |     0.94 |   1.00
0181 -      0.00 |    0.00 |     0.83 |   0.82
0182 -      0.00 |    0.00 |     0.94 |   0.93
0183 -     28.21 |   27.46 |     0.94 |   0.97
0184 -     55.15 |  100.00 |     0.96 |   1.00
0185 -      0.00 |    0.00 |     0.90 |   0.93
0186 -      0.00 |    0.00 |     0.68 |   0.70
0187 -     18.05 |   71.22 |     0.76 |   0.85
0188 -     76.31 |  100.00 |     0.95 |   1.00
0189 -     44.68 |  100.00 |     0.84 |   1.00
0190 -      0.00 |    0.00 |     0.76 |   0.81
0191 -     26.32 |   21.57 |     0.83 |   0.78
0192 -      8.10 |    0.00 |     0.77 |   0.74
0193 -      0.00 |    0.00 |     0.87 |   0.93
0194 -      0.00 |    0.00 |     0.95 |   0.97
0195 -     66.95 |  100.00 |     0.99 |   1.00
0196 -      0.00 |    0.00 |     0.95 |   0.94
0197 -     27.24 |   25.71 |     0.89 |   0.96
0198 -     85.92 |  100.00 |     0.97 |   1.00
0199 -     84.43 |   84.87 |     0.90 |   0.98
0200 -      0.00 |    5.80 |     0.96 |   0.98
0201 -     13.55 |   88.43 |     0.99 |   0.99
0202 -     10.99 |   10.09 |     0.89 |   0.92
0203 -      0.00 |    0.00 |     0.81 |   0.86
0204 -     17.56 |  100.00 |     1.00 |   1.00
0205 -      0.00 |    0.00 |     0.88 |   0.93
0206 -     15.75 |   15.68 |     0.98 |   1.00
0207 -     11.74 |   12.05 |     0.97 |   0.96
0208 -    100.00 |   71.96 |     1.00 |   0.96
0209 -     42.74 |   41.92 |     0.76 |   0.82
0210 -     69.10 |   28.48 |     0.98 |   0.99
0211 -     24.74 |  100.00 |     0.97 |   1.00
0212 -     27.74 |   57.00 |     0.96 |   0.98
0213 -     38.13 |   96.66 |     0.98 |   1.00
0214 -     16.48 |    0.00 |     0.76 |   0.81
0215 -      0.00 |    0.00 |     0.82 |   0.88
0216 -     75.32 |   81.75 |     0.96 |   0.98
0217 -      0.00 |    0.00 |     0.42 |   0.41
0218 -     52.50 |  100.00 |     0.98 |   1.00
0219 -     35.36 |   99.34 |     0.91 |   0.95
0220 -      0.00 |    0.00 |     0.90 |   0.99
0221 -      0.00 |    0.00 |     0.86 |   0.97
0222 -      7.09 |   87.59 |     0.97 |   0.97
0223 -      0.00 |    0.00 |     0.79 |   0.84
0224 -      0.00 |    0.00 |     0.95 |   0.96
0225 -     44.04 |  100.00 |     0.98 |   1.00
0226 -     67.75 |  100.00 |     0.96 |   1.00
0227 -      0.00 |    0.00 |     0.85 |   0.91
0228 -     50.72 |   50.87 |     0.90 |   0.93
0229 -      0.00 |    0.00 |     0.83 |   0.85
0230 -     25.28 |   23.93 |     0.95 |   0.98
0231 -     90.95 |  100.00 |     0.99 |   1.00
0232 -      0.00 |    0.00 |     0.97 |   1.00
0233 -     50.89 |  100.00 |     0.95 |   1.00
0234 -      4.61 |    0.00 |     0.95 |   0.97
0235 -     26.42 |   26.84 |     0.92 |   0.99
0236 -      0.00 |   98.29 |     0.63 |   0.68
0237 -      0.00 |    0.00 |     0.96 |   0.99
0238 -    100.00 |   64.90 |     1.00 |   0.98
0239 -     53.72 |  100.00 |     0.97 |   1.00
0240 -     11.10 |   99.76 |     0.92 |   0.94
0241 -     36.22 |   85.03 |     0.97 |   0.98
0242 -      5.29 |   95.60 |     0.98 |   0.99
0243 -     80.34 |   70.79 |     0.92 |   0.95
0244 -     10.59 |   10.49 |     0.72 |   0.71
0245 -      0.00 |  100.00 |     0.98 |   1.00
0246 -     29.47 |   32.21 |     0.91 |   0.94
0247 -     83.07 |   86.03 |     0.96 |   0.96
0248 -      0.00 |   11.42 |     0.62 |   0.60
0249 -      0.00 |    0.00 |     0.71 |   0.79
0250 -      0.00 |   15.05 |     0.95 |   0.97
0251 -     69.54 |  100.00 |     0.94 |   1.00
0252 -      0.00 |   23.36 |     0.90 |   0.92
0253 -      0.00 |    0.00 |     0.86 |   0.83
0254 -     42.58 |   70.44 |     0.81 |   0.85
0255 -     13.58 |  100.00 |     0.95 |   1.00
0256 -      9.20 |  100.00 |     0.98 |   1.00
0257 -      0.00 |    0.00 |     0.71 |   0.70
0258 -      0.00 |    0.00 |     0.94 |   0.96
0259 -     86.47 |  100.00 |     0.94 |   1.00
0260 -     22.76 |   23.88 |     0.85 |   1.00
0261 -      0.00 |    0.00 |     0.74 |   0.85
0262 -      7.08 |    0.00 |     0.82 |   0.82
0263 -     55.07 |  100.00 |     0.84 |   1.00
0264 -     11.97 |   11.12 |     0.90 |   1.00
0265 -      0.00 |    0.00 |     0.91 |   0.97
0266 -     63.86 |  100.00 |     0.95 |   1.00
0267 -     14.36 |  100.00 |     0.98 |   1.00
0268 -     85.80 |   91.50 |     0.89 |   0.97
0269 -      0.00 |    0.00 |     0.98 |   0.98
0270 -     45.53 |  100.00 |     0.96 |   1.00
0271 -     17.72 |   98.90 |     0.96 |   0.98
0272 -      0.00 |    0.00 |     0.38 |   0.38
0273 -      8.24 |  100.00 |     0.94 |   1.00
0274 -      0.00 |    0.00 |     0.87 |   0.90
0275 -     14.60 |   14.74 |     0.98 |   0.98
0276 -     50.89 |   61.83 |     0.93 |   0.95
0277 -      0.00 |    0.00 |     0.91 |   0.93
0278 -     24.96 |   98.06 |     0.90 |   0.99
0279 -     19.22 |   19.64 |     0.70 |   0.71
0280 -     49.68 |   99.82 |     0.98 |   0.98
0281 -      0.00 |    0.00 |     0.91 |   0.92
0282 -     47.44 |   29.98 |     0.93 |   0.94
0283 -     49.02 |  100.00 |     0.98 |   1.00
0284 -     87.69 |   96.16 |     0.96 |   0.98
0285 -     81.85 |   71.92 |     0.95 |   0.93
0286 -     10.97 |    9.87 |     0.97 |   1.00
0287 -     55.39 |   18.13 |     0.90 |   0.92
0288 -     38.28 |    0.00 |     0.66 |   0.65
0289 -      0.00 |  100.00 |     0.97 |   1.00
0290 -     65.20 |   90.68 |     0.95 |   0.97
0291 -     45.67 |  100.00 |     0.87 |   1.00
0292 -      0.00 |    0.00 |     0.85 |   0.86
0293 -     36.97 |  100.00 |     0.96 |   1.00
0294 -      0.00 |    0.00 |     0.86 |   0.88
0295 -     47.48 |   66.37 |     0.89 |   1.00
0296 -     15.15 |   15.03 |     0.98 |   1.00
0297 -      0.00 |    0.00 |     0.90 |   0.93
0298 -      0.00 |    4.62 |     0.82 |   0.83
0299 -     23.64 |   23.02 |     0.99 |   0.99
0300 -     21.47 |   21.92 |     0.90 |   0.93
0301 -     38.45 |   38.64 |     0.85 |   0.93
0302 -     28.80 |   36.46 |     0.78 |   0.78
0303 -     55.21 |   48.35 |     0.82 |   0.91
0304 -      0.00 |   98.22 |     0.97 |   0.99
0305 -     26.19 |   25.86 |     0.95 |   0.97
0306 -      0.00 |    0.00 |     0.94 |   0.96
0307 -     24.26 |  100.00 |     0.93 |   1.00
0308 -      0.00 |    0.00 |     0.75 |   0.75
0309 -      0.00 |    8.56 |     0.93 |   0.94
0310 -      0.00 |    0.00 |     0.89 |   0.94
0311 -     65.27 |  100.00 |     0.99 |   1.00
0312 -      0.00 |    0.00 |     0.95 |   0.95
0313 -     57.66 |   99.69 |     0.88 |   0.96
0314 -     41.00 |  100.00 |     0.98 |   1.00
0315 -     84.36 |  100.00 |     0.97 |   1.00
0316 -      6.57 |    6.55 |     0.96 |   0.97
0317 -      0.00 |    0.00 |     0.92 |   0.93
0318 -     61.35 |   90.73 |     0.80 |   0.95
0319 -      0.00 |    0.00 |     0.85 |   0.86
0320 -      0.00 |   24.45 |     0.98 |   1.00
0321 -     50.81 |   37.20 |     0.70 |   0.71
0322 -     36.13 |   36.31 |     0.98 |   0.98
0323 -      7.54 |    0.00 |     0.94 |   0.95
0324 -      0.00 |  100.00 |     0.94 |   1.00
0325 -      0.00 |    0.00 |     0.71 |   0.88
0326 -     95.60 |  100.00 |     0.98 |   1.00
0327 -     87.18 |   93.93 |     0.97 |   0.99
0328 -     12.83 |  100.00 |     1.00 |   1.00
0329 -     19.59 |   19.00 |     0.90 |   0.95
0330 -    100.00 |   67.74 |     1.00 |   0.91
0331 -      0.00 |    0.00 |     0.49 |   0.50
0332 -     35.52 |   58.75 |     0.96 |   1.00
0333 -      0.00 |    0.00 |     0.92 |   0.98
0334 -     85.06 |  100.00 |     0.97 |   1.00
0335 -     37.18 |   34.12 |     0.89 |   0.90
0336 -     64.94 |   99.36 |     0.90 |   0.98
0337 -      0.00 |    0.00 |     0.68 |   0.69
0338 -      0.00 |  100.00 |     0.94 |   1.00
0339 -     19.17 |    0.00 |     0.94 |   0.93
0340 -      8.73 |    0.00 |     0.71 |   0.71
0341 -     39.24 |   39.59 |     0.90 |   0.90
0342 -     10.21 |    8.65 |     0.84 |   0.86
0343 -      0.00 |    0.00 |     0.84 |   0.84
0344 -     60.64 |   99.77 |     0.89 |   0.91
0345 -     54.07 |  100.00 |     0.98 |   1.00
0346 -      8.82 |   15.95 |     0.97 |   0.98
0347 -      0.00 |   38.18 |     0.62 |   0.64
0348 -      0.00 |    0.00 |     0.97 |   0.99
0349 -     39.43 |    0.00 |     0.98 |   1.00
0350 -     42.00 |  100.00 |     0.95 |   1.00
0351 -      0.00 |    0.00 |     0.91 |   0.93
0352 -     90.12 |  100.00 |     0.87 |   1.00
0353 -     65.98 |   65.13 |     0.99 |   1.00
0354 -      9.05 |    9.05 |     0.84 |   0.84
0355 -     85.55 |   99.82 |     0.96 |   0.97
0356 -      6.90 |   10.17 |     0.88 |   0.87
0357 -     33.60 |   33.64 |     0.95 |   0.97
0358 -     72.66 |  100.00 |     0.92 |   1.00
0359 -     93.33 |   99.81 |     0.94 |   0.96
0360 -     33.27 |   99.71 |     0.88 |   0.93
0361 -      0.00 |    0.00 |     0.92 |   0.92
0362 -     80.31 |  100.00 |     0.98 |   1.00
0363 -     53.81 |    0.00 |     0.86 |   0.84
0364 -     93.32 |  100.00 |     0.96 |   1.00
0365 -     96.33 |  100.00 |     0.99 |   1.00
0366 -     88.10 |  100.00 |     0.94 |   1.00
0367 -      0.00 |    0.00 |     0.91 |   0.95
0368 -      0.00 |    0.00 |     0.91 |   0.92
0369 -     66.27 |   99.76 |     0.95 |   0.96
0370 -      4.05 |    0.00 |     0.88 |   0.89
0371 -     11.81 |   97.43 |     0.98 |   0.99
0372 -      0.00 |    0.00 |     0.75 |   0.76
0373 -     89.10 |   93.20 |     0.93 |   0.96
0374 -     19.18 |   40.80 |     0.95 |   0.96
0375 -     91.09 |  100.00 |     0.91 |   1.00
0376 -      0.00 |    0.00 |     0.73 |   0.72
0377 -     82.53 |  100.00 |     0.96 |   1.00
0378 -      0.00 |   73.66 |     0.89 |   0.99
0379 -      0.00 |    0.00 |     0.77 |   0.81
0380 -      0.00 |    0.00 |     0.97 |   0.99
0381 -      0.00 |    0.00 |     0.85 |   0.86
0382 -    100.00 |   88.04 |     1.00 |   0.93
0383 -     90.69 |  100.00 |     0.95 |   1.00
0384 -      0.00 |    0.00 |     0.82 |   0.85
0385 -      0.00 |   15.10 |     0.86 |   0.88
0386 -     67.20 |  100.00 |     0.99 |   1.00
0387 -     36.79 |   92.35 |     0.98 |   0.99
0388 -     20.93 |  100.00 |     0.98 |   1.00
0389 -     92.29 |  100.00 |     0.95 |   1.00
0390 -     13.37 |  100.00 |     0.98 |   1.00
0391 -     20.42 |   20.42 |     0.75 |   0.93
0392 -     36.65 |    0.00 |     0.96 |   0.98
0393 -     39.53 |  100.00 |     0.96 |   1.00
0394 -      0.00 |    0.00 |     0.85 |   0.86
0395 -     88.03 |  100.00 |     1.00 |   1.00
0396 -      0.00 |    0.00 |     0.95 |   0.94
0397 -      0.00 |    6.30 |     0.96 |   0.99
0398 -     22.98 |  100.00 |     0.97 |   1.00
0399 -     81.78 |  100.00 |     0.96 |   1.00
0400 -      0.00 |    0.00 |     0.78 |   0.83
0401 -      8.25 |    8.25 |     0.94 |   0.96
0402 -     32.84 |   77.07 |     0.98 |   1.00
0403 -     51.59 |   74.27 |     0.97 |   0.99
0404 -     45.66 |   93.38 |     0.95 |   0.97
0405 -     26.87 |    0.00 |     0.77 |   0.79
0406 -      0.00 |    0.00 |     0.91 |   0.94
0407 -     47.00 |   39.88 |     0.89 |   0.92
0408 -      4.52 |    4.52 |     0.97 |   0.98
0409 -      9.86 |   13.52 |     0.80 |   0.82
0410 -     92.57 |  100.00 |     0.97 |   1.00
0411 -      0.00 |    0.00 |     0.95 |   0.97
0412 -      8.57 |   21.80 |     0.88 |   0.92
0413 -      0.00 |    0.00 |     0.94 |   0.96
0414 -     53.84 |    0.00 |     0.88 |   0.91
0415 -     25.28 |   56.77 |     0.94 |   0.97
0416 -     83.06 |  100.00 |     0.97 |   1.00
0417 -      0.00 |    0.00 |     0.91 |   0.96
0418 -     88.89 |   96.67 |     0.96 |   0.97
0419 -      0.00 |    0.00 |     0.83 |   0.84
0420 -      0.00 |    0.00 |     0.84 |   0.91
0421 -      0.00 |    0.00 |     0.88 |   0.91
0422 -     24.36 |  100.00 |     0.99 |   1.00
0423 -      4.39 |   21.63 |     0.81 |   0.83
0424 -      0.00 |    0.00 |     0.92 |   0.95
0425 -     47.49 |   46.19 |     0.97 |   0.97
0426 -      6.79 |    6.79 |     0.79 |   0.75
0427 -      5.11 |  100.00 |     0.98 |   1.00
0428 -     71.16 |  100.00 |     0.99 |   1.00
0429 -     22.38 |   21.90 |     0.94 |   0.98
0430 -     88.01 |  100.00 |     0.94 |   1.00
0431 -     26.73 |    0.00 |     0.93 |   0.96
0432 -     64.55 |   64.69 |     0.92 |   0.93
0433 -      0.00 |    0.00 |     0.64 |   0.63
0434 -      0.00 |    0.00 |     0.93 |   0.98
0435 -     16.17 |   14.29 |     0.98 |   0.99
0436 -      7.57 |   67.92 |     0.98 |   1.00
0437 -      4.95 |  100.00 |     0.98 |   1.00
0438 -     49.70 |  100.00 |     0.97 |   1.00
0439 -     16.85 |   17.87 |     0.86 |   0.84
0440 -      4.66 |    4.97 |     0.89 |   0.88
0441 -     57.34 |   57.07 |     0.97 |   0.97
0442 -     40.98 |   50.78 |     0.97 |   0.99
0443 -     47.40 |  100.00 |     0.92 |   1.00
0444 -      0.00 |    0.00 |     0.81 |   0.84
0445 -     61.28 |  100.00 |     0.91 |   1.00
0446 -     19.18 |   99.41 |     0.96 |   0.97
0447 -     44.39 |  100.00 |     0.90 |   1.00
0448 -     88.51 |   91.66 |     0.98 |   0.98
0449 -     64.63 |  100.00 |     0.96 |   1.00
0450 -      0.00 |    0.00 |     0.95 |   0.95
0451 -     93.69 |  100.00 |     0.99 |   1.00
0452 -     94.94 |   84.87 |     0.98 |   0.99
0453 -     17.63 |   16.22 |     0.84 |   0.87
0454 -     51.51 |   50.96 |     0.97 |   0.99
0455 -      0.00 |    0.00 |     0.95 |   0.97
0456 -      7.68 |   96.50 |     0.97 |   0.98
0457 -     88.27 |  100.00 |     0.94 |   1.00
0458 -      0.00 |  100.00 |     1.00 |   1.00
0459 -     31.97 |  100.00 |     0.92 |   1.00
0460 -     34.20 |   96.55 |     0.95 |   0.96
0461 -     62.04 |   98.59 |     0.93 |   0.99
0462 -     37.55 |   36.85 |     0.94 |   0.96
0463 -      0.00 |    0.00 |     0.95 |   0.91
0464 -     41.89 |   22.70 |     0.76 |   0.81
0465 -     88.79 |  100.00 |     0.97 |   1.00
0466 -      0.00 |   12.39 |     0.75 |   0.84
0467 -     90.47 |  100.00 |     0.99 |   1.00
0468 -     14.61 |   16.64 |     0.77 |   0.91
0469 -     82.27 |  100.00 |     0.89 |   1.00
0470 -      0.00 |    0.00 |     0.80 |   0.76
0471 -     18.99 |  100.00 |     0.98 |   1.00
0472 -     47.58 |   59.38 |     0.93 |   0.95
0473 -     16.25 |  100.00 |     0.94 |   1.00
0474 -     37.58 |  100.00 |     0.94 |   1.00
0475 -     37.36 |   54.74 |     0.98 |   1.00
0476 -     39.49 |    0.00 |     0.91 |   0.96
0477 -      0.00 |    0.00 |     0.99 |   1.00
0478 -      0.00 |    0.00 |     0.64 |   0.64
0479 -      0.00 |    0.00 |     0.87 |   0.90
0480 -     62.38 |  100.00 |     0.92 |   1.00
0481 -     33.65 |  100.00 |     0.98 |   1.00
0482 -      0.00 |    0.00 |     0.73 |   0.86
0483 -      9.96 |   90.59 |     0.98 |   0.99
0484 -     47.68 |    0.00 |     0.91 |   0.93
0485 -     81.28 |   85.97 |     0.81 |   0.90
0486 -      0.00 |    0.00 |     0.87 |   0.88
0487 -     25.46 |   67.65 |     0.99 |   1.00
0488 -      0.00 |  100.00 |     0.97 |   1.00
0489 -     24.86 |   24.37 |     0.75 |   0.79
0490 -      0.00 |    0.00 |     0.82 |   0.85
0491 -     29.83 |   66.29 |     0.98 |   1.00
0492 -     76.15 |    0.00 |     0.97 |   0.98
0493 -      6.72 |    6.83 |     0.89 |   0.90
0494 -     51.73 |  100.00 |     0.97 |   1.00
0495 -     87.74 |   87.58 |     0.96 |   0.95
0496 -      0.00 |   65.25 |     0.66 |   0.77
0497 -      0.00 |    0.00 |     0.80 |   0.81
0498 -      0.00 |    0.00 |     0.91 |   0.99
0499 -     65.00 |   29.96 |     0.97 |   1.00
0500 -      0.00 |    0.00 |     0.97 |   0.98
0501 -      0.00 |    0.00 |     0.95 |   0.95
0502 -      4.26 |    4.58 |     0.72 |   0.73
0503 -      0.00 |    0.00 |     0.67 |   0.74
0504 -     86.92 |   61.42 |     0.95 |   0.90
0505 -     47.70 |   42.34 |     0.81 |   0.76
0506 -     23.96 |   22.91 |     0.89 |   0.88
0507 -     11.48 |   98.02 |     0.98 |   1.00
0508 -      0.00 |    0.00 |     0.71 |   0.77
0509 -      0.00 |    0.00 |     0.82 |   0.81
0510 -     11.89 |   59.00 |     0.96 |   0.98
0511 -      0.00 |    0.00 |     0.86 |   0.89
