==============================================
BLEU GOLD:                               38.60
BLEU IN:                                 55.41
SIM GOLD:                               0.9155
SIM IN:                                 0.9496
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0037 -     13.29 |  100.00 |     0.92 |   1.00
0038 -     39.43 |  100.00 |     0.96 |   1.00
0039 -     60.64 |   95.58 |     0.97 |   0.98
0040 -     50.50 |   90.57 |     0.92 |   0.92
0041 -      0.00 |    0.00 |     0.97 |   0.98
0042 -     29.04 |  100.00 |     0.92 |   1.00
0043 -      0.00 |   77.54 |     0.91 |   0.91
0044 -      0.00 |    0.00 |     0.95 |   0.97
0045 -     92.33 |   92.80 |     0.96 |   0.95
0046 -     31.67 |   37.86 |     0.88 |   0.91
0047 -     65.48 |  100.00 |     0.58 |   1.00
0048 -     93.18 |  100.00 |     0.99 |   1.00
0049 -     63.72 |  100.00 |     0.98 |   1.00
0050 -      0.00 |    0.00 |     0.90 |   0.92
0051 -      0.00 |   12.84 |     0.86 |   0.93
0052 -     16.36 |  100.00 |     0.97 |   1.00
0053 -     40.80 |   51.20 |     0.97 |   0.99
0054 -      6.66 |   97.78 |     0.93 |   0.95
0055 -     89.68 |  100.00 |     0.96 |   1.00
0056 -     84.08 |  100.00 |     0.96 |   1.00
0057 -     30.05 |  100.00 |     0.96 |   1.00
0058 -     46.25 |   79.76 |     0.89 |   0.96
0059 -     73.64 |  100.00 |     0.98 |   1.00
0060 -     75.30 |   65.44 |     0.97 |   0.98
0061 -     90.11 |   94.56 |     0.97 |   0.98
0062 -     81.38 |   92.21 |     0.92 |   1.00
0063 -     88.63 |  100.00 |     0.91 |   1.00
0064 -     48.34 |   96.16 |     0.98 |   0.99
0065 -     60.49 |   91.21 |     0.95 |   0.99
0066 -     63.72 |   92.99 |     0.95 |   0.97
0067 -      0.00 |    0.00 |     0.94 |   0.96
0068 -     90.46 |   78.57 |     0.91 |   0.95
0069 -     33.10 |   70.90 |     0.96 |   0.99
0070 -      0.00 |    0.00 |     0.91 |   0.92
0071 -     45.32 |    4.14 |     0.88 |   0.91
0072 -     26.36 |  100.00 |     0.99 |   1.00
0073 -     81.06 |    0.00 |     0.91 |   0.99
0074 -     95.74 |  100.00 |     0.98 |   1.00
0075 -     89.33 |   99.62 |     0.96 |   1.00
0076 -      0.00 |    0.00 |     0.94 |   0.96
0077 -     79.33 |  100.00 |     0.97 |   1.00
0078 -      0.00 |   80.88 |     0.89 |   0.93
0079 -     34.83 |   96.68 |     0.94 |   0.96
0080 -     91.05 |  100.00 |     0.94 |   1.00
0081 -     34.10 |   81.61 |     0.71 |   0.75
0082 -     68.17 |   98.73 |     0.96 |   0.97
0083 -     57.56 |   91.74 |     0.92 |   1.00
0084 -     81.19 |  100.00 |     0.93 |   1.00
0085 -      0.00 |    0.00 |     0.97 |   0.99
0086 -      0.00 |    0.00 |     0.71 |   0.84
0087 -      0.00 |   30.96 |     0.89 |   0.90
0088 -     11.40 |    6.10 |     0.98 |   1.00
0089 -      0.00 |    0.00 |     0.91 |   0.95
0090 -     37.46 |   37.14 |     0.80 |   0.85
0091 -     90.17 |   83.09 |     0.95 |   0.88
0092 -     66.25 |  100.00 |     0.94 |   1.00
0093 -     60.06 |   66.85 |     0.90 |   0.97
0094 -     54.96 |   78.30 |     0.40 |   0.84
0095 -      0.00 |    0.00 |     0.95 |   0.97
0096 -     27.36 |   26.76 |     0.89 |   0.93
0097 -     84.77 |   93.88 |     0.97 |   0.99
0098 -     74.53 |   82.54 |     0.97 |   1.00
0099 -      0.00 |    0.00 |     0.98 |   1.00
0100 -     30.86 |   29.45 |     0.89 |   0.86
0101 -     54.42 |   53.15 |     0.96 |   0.99
0102 -     49.46 |   45.87 |     0.81 |   0.84
0103 -     74.54 |   33.92 |     0.94 |   0.99
0104 -     38.12 |   99.05 |     0.94 |   0.95
0105 -     40.99 |   94.28 |     0.96 |   0.98
0106 -     32.59 |   27.10 |     0.90 |   0.93
0107 -     48.96 |    0.00 |     0.95 |   0.96
0108 -      0.00 |    0.00 |     0.73 |   0.95
0109 -      0.00 |    0.00 |     0.91 |   0.92
0110 -     79.93 |   98.70 |     0.93 |   1.00
0111 -     13.17 |   12.09 |     0.89 |   0.93
0112 -      0.00 |    0.00 |     0.91 |   0.90
0113 -      4.02 |    5.08 |     0.97 |   0.99
0114 -     22.67 |  100.00 |     0.99 |   1.00
0115 -      0.00 |    0.00 |     0.81 |   0.84
0116 -     74.35 |   97.40 |     0.94 |   0.99
0117 -     13.69 |  100.00 |     0.99 |   1.00
0118 -     44.64 |    0.00 |     0.69 |   0.76
0119 -     57.04 |   60.05 |     0.90 |   0.94
0120 -     77.94 |  100.00 |     0.87 |   1.00
0121 -     57.17 |   80.88 |     0.94 |   0.96
0122 -     96.56 |  100.00 |     0.95 |   0.99
0123 -     58.05 |  100.00 |     0.96 |   1.00
0124 -      0.00 |    0.00 |     0.90 |   0.92
0125 -     88.87 |   95.18 |     0.99 |   1.00
0126 -     89.81 |   93.94 |     0.92 |   0.98
0127 -      0.00 |    0.00 |     0.93 |   0.97
0128 -     37.35 |  100.00 |     0.96 |   1.00
0129 -     39.57 |   39.57 |     0.95 |   0.96
0130 -     38.02 |   38.28 |     0.93 |   0.95
0131 -      0.00 |    0.00 |     0.14 |   0.16
0132 -     19.89 |   52.08 |     0.80 |   0.87
0133 -     45.35 |   45.57 |     0.95 |   0.99
0134 -     12.45 |   96.10 |     0.91 |   0.97
0135 -     54.97 |   92.13 |     0.98 |   1.00
0136 -      0.00 |    0.00 |     0.76 |   0.91
0137 -     28.39 |  100.00 |     0.99 |   1.00
0138 -     87.43 |  100.00 |     0.93 |   1.00
0139 -      0.00 |  100.00 |     0.97 |   1.00
0140 -     78.99 |  100.00 |     0.90 |   1.00
0141 -      6.82 |   86.22 |     0.96 |   0.95
0142 -      0.00 |   11.86 |     0.99 |   0.99
0143 -     39.80 |   88.06 |     0.94 |   0.97
0144 -     45.66 |   47.15 |     0.97 |   0.98
0145 -      0.00 |    0.00 |     0.85 |   0.89
0146 -     91.66 |  100.00 |     0.93 |   1.00
0147 -     26.52 |    0.00 |     0.93 |   0.94
0148 -      9.91 |   88.32 |     0.99 |   0.98
0149 -     93.68 |  100.00 |     0.97 |   1.00
0150 -      0.00 |    0.00 |     0.90 |   0.89
0151 -      0.00 |    0.00 |     0.73 |   0.77
0152 -      0.00 |    0.00 |     0.93 |   0.98
0153 -     26.93 |   26.25 |     0.90 |   1.00
0154 -     25.91 |   98.69 |     0.88 |   0.92
0155 -      7.84 |    0.00 |     0.96 |   0.99
0156 -     87.79 |   87.79 |     0.96 |   0.97
0157 -     76.52 |   84.67 |     0.94 |   1.00
0158 -     84.51 |  100.00 |     0.97 |   1.00
0159 -      0.00 |    0.00 |     0.88 |   0.91
0160 -     49.06 |  100.00 |     0.96 |   1.00
0161 -      0.00 |    0.00 |     0.94 |   0.98
0162 -     31.14 |  100.00 |     0.98 |   1.00
0163 -     61.15 |   61.46 |     0.97 |   0.99
0164 -     63.66 |   69.17 |     0.98 |   0.99
0165 -     18.59 |   16.63 |     0.93 |   0.94
0166 -     38.22 |   98.84 |     0.95 |   0.96
0167 -      0.00 |    0.00 |     0.88 |   0.95
0168 -     48.03 |    0.00 |     0.97 |   0.98
0169 -      5.88 |    0.00 |     0.88 |   0.90
0170 -      0.00 |    0.00 |     0.81 |   0.85
0171 -      0.00 |    0.00 |     0.81 |   0.89
0172 -     86.94 |  100.00 |     0.98 |   1.00
0173 -     74.10 |   81.22 |     0.97 |   0.99
0174 -     69.82 |   98.48 |     0.92 |   0.93
0175 -      0.00 |    0.00 |     0.79 |   0.82
0176 -     79.51 |  100.00 |     0.99 |   1.00
0177 -     72.83 |   72.83 |     0.95 |   0.97
0178 -     79.16 |  100.00 |     0.91 |   1.00
0179 -    100.00 |   86.61 |     1.00 |   0.91
0180 -     78.58 |   77.57 |     0.89 |   0.93
0181 -      8.52 |    8.55 |     0.89 |   0.93
0182 -      0.00 |    0.00 |     0.68 |   0.66
0183 -      0.00 |    0.00 |     0.93 |   0.96
0184 -      5.77 |    5.18 |     0.92 |   0.95
0185 -      0.00 |    0.00 |     0.87 |   0.89
0186 -      0.00 |    6.38 |     0.78 |   0.79
0187 -     22.60 |  100.00 |     0.94 |   1.00
0188 -     89.39 |  100.00 |     0.95 |   1.00
0189 -     36.47 |  100.00 |     0.84 |   1.00
0190 -      0.00 |  100.00 |     0.96 |   1.00
0191 -     32.18 |  100.00 |     0.94 |   1.00
0192 -      0.00 |    0.00 |     0.96 |   1.00
0193 -      0.00 |    0.00 |     0.94 |   1.00
0194 -      0.00 |    0.00 |     0.95 |   0.97
0195 -     70.45 |  100.00 |     0.99 |   1.00
0196 -      0.00 |   98.06 |     0.95 |   0.97
0197 -      6.64 |   22.01 |     0.91 |   0.92
0198 -     91.66 |   97.15 |     0.95 |   0.99
0199 -     92.39 |  100.00 |     0.93 |   1.00
0200 -      0.00 |    0.00 |     0.86 |   0.87
0201 -     14.80 |   72.11 |     0.97 |   0.99
0202 -     61.91 |  100.00 |     0.97 |   1.00
0203 -      9.40 |    9.40 |     0.81 |   0.86
0204 -     87.05 |   32.75 |     0.96 |   0.97
0205 -      0.00 |    0.00 |     0.94 |   0.90
0206 -     94.01 |   98.07 |     0.96 |   0.97
0207 -     91.41 |  100.00 |     0.98 |   1.00
0208 -     65.41 |   65.05 |     0.97 |   0.92
0209 -     87.17 |   98.40 |     0.92 |   0.95
0210 -     77.94 |   27.96 |     0.98 |   1.00
0211 -     26.07 |  100.00 |     0.97 |   1.00
0212 -     64.74 |   58.95 |     0.97 |   0.98
0213 -      8.53 |    8.48 |     0.96 |   0.98
0214 -      6.15 |   97.41 |     0.94 |   0.98
0215 -     55.44 |  100.00 |     0.94 |   1.00
0216 -     29.52 |   35.53 |     0.92 |   0.94
0217 -      0.00 |    0.00 |     0.81 |   0.99
0218 -     34.45 |   33.71 |     0.95 |   0.97
0219 -     37.49 |  100.00 |     0.97 |   1.00
0220 -      0.00 |    0.00 |     0.90 |   0.99
0221 -     82.03 |  100.00 |     0.89 |   1.00
0222 -      0.00 |    0.00 |     0.97 |   0.98
0223 -      0.00 |    0.00 |     0.82 |   0.86
0224 -      0.00 |    0.00 |     0.95 |   0.96
0225 -      0.00 |    0.00 |     0.97 |   1.00
0226 -     91.53 |  100.00 |     0.96 |   1.00
0227 -      0.00 |   22.13 |     0.90 |   0.96
0228 -      0.00 |    0.00 |     0.93 |   0.96
0229 -      0.00 |    0.00 |     0.87 |   0.90
0230 -     27.13 |   25.14 |     0.73 |   0.76
0231 -      0.00 |    0.00 |     0.98 |   0.99
0232 -      9.28 |   87.60 |     0.94 |   0.97
0233 -     64.07 |  100.00 |     0.95 |   1.00
0234 -     11.79 |   11.87 |     0.95 |   0.96
0235 -      0.00 |    0.00 |     0.92 |   0.99
0236 -      0.00 |   90.48 |     0.94 |   1.00
0237 -      0.00 |    0.00 |     0.85 |   0.92
0238 -     65.56 |  100.00 |     0.98 |   1.00
0239 -     56.81 |   92.25 |     0.96 |   0.97
0240 -     11.79 |  100.00 |     0.98 |   1.00
0241 -     43.29 |  100.00 |     0.98 |   1.00
0242 -     17.15 |   52.25 |     0.99 |   1.00
0243 -     82.79 |   73.43 |     1.00 |   0.89
0244 -     26.03 |  100.00 |     0.99 |   1.00
0245 -      3.94 |  100.00 |     0.98 |   1.00
0246 -     26.41 |   28.91 |     0.75 |   0.88
0247 -     67.46 |   70.29 |     0.98 |   0.99
0248 -     55.56 |    0.00 |     0.86 |   0.90
0249 -     78.92 |  100.00 |     0.89 |   1.00
0250 -      0.00 |   15.70 |     0.64 |   0.65
0251 -     69.04 |  100.00 |     0.94 |   1.00
0252 -      0.00 |    0.00 |     0.86 |   0.89
0253 -      0.00 |    0.00 |     0.91 |   0.88
0254 -     38.73 |  100.00 |     0.96 |   1.00
0255 -     95.91 |  100.00 |     0.95 |   1.00
0256 -     14.91 |  100.00 |     0.98 |   1.00
0257 -     93.74 |   99.06 |     0.99 |   0.99
0258 -     57.88 |  100.00 |     0.98 |   1.00
0259 -     91.04 |  100.00 |     0.94 |   1.00
0260 -     65.37 |   83.43 |     0.84 |   0.99
0261 -     77.76 |   83.30 |     0.77 |   0.90
0262 -      0.00 |    0.00 |     0.78 |   0.78
0263 -     79.93 |  100.00 |     0.84 |   1.00
0264 -     86.48 |  100.00 |     0.90 |   1.00
0265 -     35.07 |   34.92 |     0.85 |   0.91
0266 -     69.10 |   95.79 |     0.94 |   0.99
0267 -     19.42 |  100.00 |     0.98 |   1.00
0268 -     92.28 |  100.00 |     0.93 |   1.00
0269 -      0.00 |    0.00 |     0.91 |   0.91
0270 -     46.35 |  100.00 |     0.96 |   1.00
0271 -     17.86 |   97.47 |     0.98 |   1.00
0272 -      0.00 |    0.00 |     0.24 |   0.23
0273 -      7.46 |   98.66 |     0.89 |   0.97
0274 -     65.22 |   69.85 |     0.98 |   0.99
0275 -     92.53 |  100.00 |     1.00 |   1.00
0276 -     82.97 |   90.70 |     0.93 |   0.95
0277 -     36.22 |   35.27 |     0.97 |   0.99
0278 -     45.67 |   53.06 |     0.89 |   0.99
0279 -     24.39 |   25.59 |     0.91 |   0.91
0280 -     50.72 |   99.24 |     0.94 |   0.95
0281 -      0.00 |    0.00 |     0.89 |   0.89
0282 -     18.22 |   66.64 |     0.97 |   0.99
0283 -     53.32 |  100.00 |     0.98 |   1.00
0284 -     76.29 |   84.41 |     0.93 |   0.95
0285 -     26.42 |   24.30 |     0.87 |   0.88
0286 -     10.76 |    9.58 |     0.93 |   0.95
0287 -     42.29 |   99.25 |     0.96 |   0.98
0288 -      0.00 |    0.00 |     0.32 |   0.32
0289 -      0.00 |   92.32 |     0.96 |   0.99
0290 -     89.47 |   68.80 |     0.96 |   0.94
0291 -     62.20 |  100.00 |     0.87 |   1.00
0292 -      0.00 |    0.00 |     0.89 |   0.88
0293 -     37.34 |   74.96 |     0.97 |   0.99
0294 -      0.00 |    0.00 |     0.92 |   0.94
0295 -     86.06 |  100.00 |     0.90 |   1.00
0296 -     14.51 |   14.64 |     0.95 |   0.96
0297 -     50.16 |   53.24 |     0.96 |   1.00
0298 -      0.00 |   16.59 |     0.90 |   0.92
0299 -     22.88 |   98.88 |     0.96 |   0.97
0300 -     30.41 |   30.41 |     0.94 |   0.97
0301 -     86.88 |  100.00 |     0.91 |   1.00
0302 -      0.00 |   13.74 |     0.91 |   0.92
0303 -     55.43 |   49.72 |     0.95 |   1.00
0304 -      0.00 |   98.25 |     0.93 |   0.95
0305 -     83.08 |  100.00 |     0.98 |   1.00
0306 -      0.00 |   91.27 |     0.94 |   0.95
0307 -     27.39 |  100.00 |     0.93 |   1.00
0308 -      0.00 |    0.00 |     0.94 |   0.97
0309 -      0.00 |    0.00 |     0.85 |   0.88
0310 -      0.00 |    0.00 |     0.95 |   1.00
0311 -     70.57 |  100.00 |     0.99 |   1.00
0312 -     15.26 |   20.82 |     0.91 |   0.92
0313 -     88.35 |  100.00 |     0.89 |   0.97
0314 -      0.00 |    0.00 |     0.70 |   0.73
0315 -     85.16 |  100.00 |     0.97 |   1.00
0316 -     96.98 |   98.97 |     0.98 |   0.99
0317 -      0.00 |    0.00 |     0.97 |   0.98
0318 -     80.58 |  100.00 |     0.87 |   1.00
0319 -     49.31 |   50.35 |     0.97 |   1.00
0320 -     14.74 |   35.87 |     0.84 |   0.88
0321 -     54.61 |   81.23 |     0.89 |   0.88
0322 -    100.00 |   93.35 |     1.00 |   0.99
0323 -      7.50 |    0.00 |     0.86 |   0.87
0324 -      0.00 |  100.00 |     0.94 |   1.00
0325 -     83.90 |  100.00 |     0.86 |   1.00
0326 -     36.61 |   36.61 |     0.98 |   1.00
0327 -     93.94 |  100.00 |     0.98 |   1.00
0328 -     14.00 |  100.00 |     1.00 |   1.00
0329 -     17.82 |   15.85 |     0.90 |   0.95
0330 -    100.00 |   95.49 |     1.00 |   0.91
0331 -      0.00 |    0.00 |     0.67 |   0.72
0332 -     52.64 |   60.33 |     0.92 |   0.96
0333 -     21.03 |   21.23 |     0.89 |   0.94
0334 -     84.89 |  100.00 |     0.97 |   1.00
0335 -     50.91 |   75.14 |     0.94 |   0.95
0336 -     26.67 |   26.51 |     0.89 |   0.99
0337 -      0.00 |    0.00 |     0.96 |   0.96
0338 -      0.00 |  100.00 |     0.94 |   1.00
0339 -     22.51 |  100.00 |     0.97 |   1.00
0340 -     18.02 |   13.89 |     0.93 |   0.94
0341 -     14.02 |   14.02 |     0.99 |   1.00
0342 -      0.00 |   16.36 |     0.93 |   0.95
0343 -     65.42 |   40.22 |     0.97 |   0.98
0344 -     61.28 |   97.67 |     0.94 |   0.96
0345 -     92.90 |  100.00 |     0.98 |   1.00
0346 -     41.55 |   47.27 |     0.89 |   0.90
0347 -      0.00 |   21.32 |     0.93 |   0.94
0348 -     51.46 |  100.00 |     0.98 |   1.00
0349 -      0.00 |    0.00 |     1.00 |   0.98
0350 -     45.52 |  100.00 |     0.95 |   1.00
0351 -     96.37 |  100.00 |     0.98 |   1.00
0352 -     84.54 |  100.00 |     0.87 |   1.00
0353 -     64.45 |   63.60 |     0.95 |   0.95
0354 -     15.09 |   14.14 |     0.92 |   0.92
0355 -      0.00 |    0.00 |     0.86 |   0.87
0356 -     69.67 |   49.29 |     0.98 |   0.99
0357 -     75.19 |   92.88 |     0.96 |   0.98
0358 -     73.84 |  100.00 |     0.92 |   1.00
0359 -     93.65 |  100.00 |     0.98 |   1.00
0360 -     85.49 |   98.36 |     0.90 |   0.97
0361 -      0.00 |    0.00 |     0.93 |   0.93
0362 -     80.02 |   96.61 |     0.98 |   1.00
0363 -      6.30 |  100.00 |     0.97 |   1.00
0364 -     72.35 |   72.11 |     0.96 |   1.00
0365 -      0.00 |    0.00 |     0.90 |   0.91
0366 -      0.00 |    0.00 |     0.83 |   0.90
0367 -     36.36 |    0.00 |     0.92 |   0.96
0368 -      0.00 |    8.01 |     0.96 |   1.00
0369 -     70.08 |   98.41 |     0.89 |   0.91
0370 -     89.82 |   95.83 |     0.98 |   0.99
0371 -     12.65 |   93.46 |     0.97 |   0.99
0372 -      5.10 |    0.00 |     0.92 |   0.92
0373 -      0.00 |    0.00 |     0.93 |   0.97
0374 -      5.88 |   52.95 |     0.97 |   0.99
0375 -     91.28 |  100.00 |     0.91 |   1.00
0376 -     20.09 |   18.36 |     0.98 |   0.99
0377 -     90.66 |  100.00 |     0.96 |   1.00
0378 -     36.24 |   62.78 |     0.77 |   0.89
0379 -     16.34 |    0.00 |     0.93 |   0.96
0380 -      0.00 |    0.00 |     0.94 |   0.96
0381 -      0.00 |   68.60 |     0.82 |   0.83
0382 -    100.00 |   89.65 |     1.00 |   0.93
0383 -     90.80 |  100.00 |     0.95 |   1.00
0384 -     14.77 |   11.71 |     0.95 |   0.98
0385 -      0.00 |    0.00 |     0.85 |   0.89
0386 -     73.50 |   87.83 |     0.96 |   0.97
0387 -     38.90 |   95.94 |     0.97 |   0.98
0388 -     75.14 |    0.00 |     0.98 |   1.00
0389 -     91.37 |  100.00 |     0.95 |   1.00
0390 -     85.40 |   18.39 |     0.98 |   0.99
0391 -     47.13 |   59.51 |     0.79 |   0.95
0392 -     66.59 |   97.90 |     0.98 |   1.00
0393 -     39.16 |   35.00 |     0.93 |   0.90
0394 -      0.00 |    0.00 |     0.79 |   0.75
0395 -      0.00 |    0.00 |     0.91 |   0.92
0396 -      0.00 |    0.00 |     0.99 |   1.00
0397 -     91.36 |  100.00 |     0.97 |   1.00
0398 -     22.09 |   90.17 |     0.94 |   0.97
0399 -     42.86 |  100.00 |     0.96 |   1.00
0400 -      0.00 |    0.00 |     0.93 |   0.96
0401 -      7.96 |    7.96 |     0.94 |   0.96
0402 -     36.06 |   88.86 |     0.97 |   0.99
0403 -     26.12 |   75.34 |     0.94 |   0.97
0404 -     49.23 |  100.00 |     0.99 |   1.00
0405 -      0.00 |    0.00 |     0.93 |   0.97
0406 -     86.51 |   89.84 |     0.93 |   0.96
0407 -     43.88 |   43.22 |     0.92 |   0.95
0408 -      0.00 |    0.00 |     0.97 |   0.98
0409 -     81.57 |   86.93 |     0.93 |   0.94
0410 -     91.88 |  100.00 |     0.97 |   1.00
0411 -      0.00 |    0.00 |     0.97 |   1.00
0412 -      7.38 |   87.83 |     0.92 |   0.95
0413 -     58.17 |   26.97 |     0.98 |   1.00
0414 -     54.64 |   54.54 |     0.95 |   0.99
0415 -     26.91 |  100.00 |     0.97 |   1.00
0416 -     44.08 |   44.08 |     0.94 |   0.97
0417 -     93.47 |  100.00 |     0.96 |   1.00
0418 -      0.00 |    0.00 |     0.95 |   0.96
0419 -      0.00 |    0.00 |     0.92 |   0.93
0420 -      0.00 |    0.00 |     0.61 |   0.66
0421 -      0.00 |    0.00 |     0.91 |   0.94
0422 -     27.95 |  100.00 |     0.99 |   1.00
0423 -     71.09 |   73.84 |     0.95 |   0.98
0424 -     81.34 |  100.00 |     0.97 |   1.00
0425 -      0.00 |    0.00 |     0.96 |   0.97
0426 -     84.59 |   91.69 |     0.88 |   0.95
0427 -     90.01 |  100.00 |     0.98 |   1.00
0428 -     76.98 |  100.00 |     0.99 |   1.00
0429 -     72.61 |   78.56 |     0.94 |   0.97
0430 -     87.69 |  100.00 |     0.94 |   1.00
0431 -     57.47 |   90.71 |     0.96 |   0.99
0432 -     88.42 |   93.58 |     0.96 |   0.97
0433 -      0.00 |    0.00 |     0.81 |   0.81
0434 -      0.00 |    0.00 |     0.87 |   0.91
0435 -     37.62 |  100.00 |     0.98 |   1.00
0436 -      7.83 |   99.38 |     0.97 |   0.99
0437 -      7.31 |    4.70 |     0.98 |   1.00
0438 -     94.15 |  100.00 |     0.97 |   1.00
0439 -      0.00 |    0.00 |     0.76 |   0.76
0440 -     42.71 |   99.42 |     0.99 |   1.00
0441 -     91.87 |   98.89 |     0.98 |   0.99
0442 -     60.41 |    5.62 |     0.98 |   1.00
0443 -     47.40 |  100.00 |     0.92 |   1.00
0444 -      0.00 |    0.00 |     0.83 |   0.87
0445 -     86.13 |  100.00 |     0.91 |   1.00
0446 -     20.08 |   99.27 |     0.95 |   0.96
0447 -     43.31 |   96.49 |     0.89 |   0.98
0448 -     91.73 |   97.99 |     0.98 |   0.98
0449 -     67.93 |  100.00 |     0.96 |   1.00
0450 -     36.66 |   36.51 |     0.99 |   1.00
0451 -      9.25 |   16.05 |     0.95 |   0.96
0452 -     80.29 |   80.29 |     0.95 |   0.97
0453 -      6.29 |   14.26 |     0.84 |   0.87
0454 -     95.73 |   98.63 |     0.97 |   1.00
0455 -      0.00 |    0.00 |     0.89 |   0.90
0456 -      8.31 |   96.95 |     0.97 |   0.98
0457 -     88.23 |  100.00 |     0.94 |   1.00
0458 -     63.64 |   43.91 |     1.00 |   1.00
0459 -     86.40 |  100.00 |     0.92 |   1.00
0460 -     27.84 |   90.41 |     0.99 |   1.00
0461 -      0.00 |    0.00 |     0.54 |   0.61
0462 -     65.60 |  100.00 |     0.97 |   1.00
0463 -     22.27 |  100.00 |     0.95 |   1.00
0464 -      0.00 |   79.15 |     0.89 |   0.94
0465 -     88.61 |  100.00 |     0.97 |   1.00
0466 -     85.42 |  100.00 |     0.91 |   1.00
0467 -     10.36 |   10.07 |     0.97 |   0.98
0468 -     65.99 |   88.34 |     0.86 |   0.90
0469 -     79.93 |  100.00 |     0.89 |   1.00
0470 -      0.00 |    0.00 |     0.72 |   0.80
0471 -     18.53 |  100.00 |     0.98 |   1.00
0472 -     50.90 |   58.67 |     0.93 |   0.95
0473 -     19.06 |  100.00 |     0.94 |   1.00
0474 -     51.05 |   57.44 |     0.93 |   0.99
0475 -     39.66 |  100.00 |     0.98 |   1.00
0476 -      0.00 |    0.00 |     0.86 |   0.92
0477 -      0.00 |    0.00 |     0.95 |   0.96
0478 -     86.66 |  100.00 |     0.99 |   1.00
0479 -      0.00 |    0.00 |     0.84 |   0.87
0480 -     63.20 |   30.12 |     0.85 |   0.96
0481 -     35.97 |  100.00 |     0.98 |   1.00
0482 -     77.59 |   82.53 |     0.85 |   0.94
0483 -     40.30 |   73.32 |     0.98 |   1.00
0484 -     13.28 |   33.37 |     0.90 |   0.91
0485 -     91.35 |   98.66 |     0.82 |   0.93
0486 -      0.00 |    0.00 |     0.95 |   0.96
0487 -     15.51 |   20.32 |     0.93 |   0.93
0488 -      0.00 |  100.00 |     0.97 |   1.00
0489 -      0.00 |    0.00 |     0.94 |   0.97
0490 -      6.69 |    7.61 |     0.89 |   0.91
0491 -      0.00 |   93.70 |     0.98 |   1.00
0492 -      0.00 |  100.00 |     0.99 |   1.00
0493 -      0.00 |    0.00 |     0.86 |   0.87
0494 -      0.00 |    0.00 |     0.94 |   0.97
0495 -     91.08 |   99.48 |     0.99 |   1.00
0496 -      0.00 |    0.00 |     0.82 |   0.93
0497 -     86.86 |   89.22 |     0.96 |   0.99
0498 -      0.00 |    0.00 |     0.91 |   0.99
0499 -     55.09 |   23.55 |     0.97 |   0.99
0500 -      0.00 |    0.00 |     0.95 |   0.96
0501 -      0.00 |    0.00 |     0.98 |   0.97
0502 -     20.79 |   21.06 |     0.93 |   0.97
0503 -     87.83 |   98.92 |     0.85 |   0.93
0504 -    100.00 |   93.35 |     1.00 |   0.96
0505 -     47.51 |   53.30 |     0.89 |   0.94
0506 -     21.15 |   21.54 |     0.94 |   0.96
0507 -     14.21 |   92.88 |     0.99 |   1.00
0508 -     14.37 |   14.51 |     0.97 |   1.00
0509 -      0.00 |    0.00 |     0.72 |   0.75
0510 -      0.00 |    0.00 |     0.63 |   0.66
0511 -      0.00 |    0.00 |     0.86 |   0.88
