==============================================
BLEU GOLD:                               29.60
BLEU IN:                                 52.77
SIM GOLD:                               0.8661
SIM IN:                                 0.9473
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0235 -      0.00 |    0.00 |     0.76 |   0.83
0236 -     29.43 |  100.00 |     0.98 |   1.00
0237 -      8.07 |   19.94 |     0.80 |   0.76
0238 -      0.00 |   31.36 |     0.89 |   1.00
0239 -     95.28 |   97.92 |     0.92 |   0.99
0240 -     40.26 |   97.47 |     0.87 |   0.99
0241 -     17.89 |   95.87 |     0.95 |   0.96
0242 -      0.00 |    0.00 |     0.82 |   0.84
0243 -      0.00 |    0.00 |     0.96 |   0.98
0244 -     13.21 |    0.00 |     0.83 |   0.92
0245 -     59.56 |   49.60 |     0.81 |   0.98
0246 -      0.00 |   98.02 |     0.87 |   0.99
0247 -      0.00 |    0.00 |     0.86 |   0.91
0248 -     95.24 |  100.00 |     0.97 |   1.00
0249 -     15.77 |   45.70 |     0.95 |   0.97
0250 -      0.00 |  100.00 |     0.87 |   1.00
0251 -      0.00 |   98.22 |     0.94 |   0.98
0252 -     26.18 |   77.63 |     0.75 |   0.86
0253 -      0.00 |   22.64 |     0.81 |   0.99
0254 -      0.00 |    0.00 |     0.73 |   0.75
0255 -      0.00 |   23.99 |     0.69 |   0.78
0256 -      0.00 |    0.00 |     0.90 |   0.96
0257 -      0.00 |    7.75 |     0.69 |   0.81
0258 -     44.19 |   97.35 |     0.84 |   0.99
0259 -     67.29 |  100.00 |     0.88 |   1.00
0260 -     69.17 |    0.00 |     0.95 |   0.99
0261 -      0.00 |    0.00 |     0.93 |   0.94
0262 -     78.03 |   99.54 |     0.95 |   1.00
0263 -      6.58 |    6.44 |     0.84 |   0.96
0264 -     18.76 |   98.53 |     0.92 |   0.94
0265 -     43.33 |  100.00 |     0.74 |   1.00
0266 -     22.91 |   96.86 |     0.99 |   0.98
0267 -      0.00 |    0.00 |     0.85 |   0.95
0268 -     67.52 |  100.00 |     0.79 |   1.00
0269 -     48.19 |  100.00 |     0.92 |   1.00
0270 -     99.40 |  100.00 |     0.97 |   1.00
0271 -     20.22 |   23.66 |     0.96 |   1.00
0272 -     33.73 |  100.00 |     0.86 |   1.00
0273 -      0.00 |    0.00 |     0.95 |   0.96
0274 -     13.41 |   14.72 |     0.81 |   0.82
0275 -     97.79 |   98.31 |     0.87 |   1.00
0276 -     10.89 |    6.99 |     0.73 |   0.80
0277 -     46.62 |  100.00 |     0.91 |   1.00
0278 -     69.37 |   93.57 |     0.83 |   0.94
0279 -     97.70 |  100.00 |     0.87 |   1.00
0280 -     88.44 |   96.18 |     0.86 |   1.00
0281 -      0.00 |    0.00 |     0.76 |   0.88
0282 -      0.00 |    0.00 |     0.98 |   0.99
0283 -     41.87 |  100.00 |     0.88 |   1.00
0284 -     23.75 |   92.43 |     0.88 |   0.98
0285 -     58.87 |   99.21 |     0.94 |   0.99
0286 -     62.00 |   94.70 |     0.84 |   0.91
0287 -     98.10 |  100.00 |     0.88 |   1.00
0288 -     14.99 |   14.79 |     0.93 |   0.97
0289 -     60.65 |   79.38 |     0.87 |   0.97
0290 -     98.62 |   99.30 |     0.92 |   0.99
0291 -      0.00 |    0.00 |     0.84 |   0.78
0292 -     55.74 |  100.00 |     0.93 |   1.00
0293 -    100.00 |   40.23 |     1.00 |   0.99
