==============================================
BLEU GOLD:                               53.69
BLEU IN:                                 59.45
SIM GOLD:                               0.8380
SIM IN:                                 0.8653
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0099 -     25.17 |   25.25 |     0.92 |   0.94
0100 -      0.00 |    0.00 |     0.93 |   0.89
0101 -     91.83 |   48.17 |     0.96 |   0.95
0102 -     40.63 |   39.58 |     0.82 |   0.86
0103 -      0.00 |   44.96 |     0.81 |   0.83
0104 -     28.23 |   92.35 |     0.98 |   0.98
0105 -      6.92 |    0.00 |     0.85 |   0.87
0106 -     25.91 |   23.14 |     0.86 |   0.92
0107 -     50.43 |    0.00 |     0.92 |   0.93
0108 -      0.00 |    0.00 |     0.56 |   0.76
0109 -      0.00 |   46.11 |     0.84 |   0.86
0110 -     80.41 |   99.48 |     0.93 |   1.00
0111 -     15.54 |   13.72 |     0.81 |   0.85
0112 -      0.00 |    0.00 |     0.81 |   0.80
0113 -      0.00 |    0.00 |     0.81 |   0.82
0114 -     21.80 |   90.60 |     0.97 |   0.98
0115 -      0.00 |   11.32 |     0.79 |   0.84
0116 -     20.80 |   20.80 |     0.94 |   0.99
0117 -      0.00 |    0.00 |     0.67 |   0.67
0118 -     21.32 |   21.46 |     0.89 |   0.91
0119 -      0.00 |    0.00 |     0.68 |   0.71
0120 -      0.00 |   11.20 |     0.82 |   0.81
0121 -     37.48 |   71.50 |     0.92 |   0.94
0122 -     80.03 |   83.17 |     0.91 |   0.95
0123 -     36.44 |   42.05 |     0.90 |   0.90
0124 -     87.81 |   93.26 |     0.97 |   0.99
0125 -     84.65 |   90.35 |     0.94 |   0.95
0126 -     14.75 |   14.61 |     0.89 |   0.93
0127 -      0.00 |    0.00 |     0.91 |   0.94
0128 -     31.18 |   31.38 |     0.93 |   0.90
0129 -     11.86 |   11.86 |     0.80 |   0.75
0130 -     69.76 |   76.04 |     0.94 |   0.96
0131 -      0.00 |    0.00 |     0.10 |   0.13
0132 -     23.56 |   66.25 |     0.76 |   0.81
0133 -      0.00 |    0.00 |     0.85 |   0.88
0134 -      8.61 |   70.50 |     0.80 |   0.85
0135 -     14.68 |   56.21 |     0.92 |   0.93
0136 -      0.00 |    8.47 |     0.47 |   0.62
0137 -     40.81 |   20.22 |     0.87 |   0.88
0138 -      0.00 |    0.00 |     0.85 |   0.93
0139 -      0.00 |    0.00 |     0.77 |   0.82
0140 -     64.99 |   87.52 |     0.89 |   0.99
0141 -      0.00 |   12.82 |     0.80 |   0.80
0142 -     21.38 |   27.82 |     0.98 |   0.98
0143 -      0.00 |    0.00 |     0.80 |   0.82
0144 -     39.22 |   38.82 |     0.91 |   0.92
0145 -      0.00 |    0.00 |     0.76 |   0.78
0146 -      0.00 |    0.00 |     0.84 |   0.89
0147 -     67.91 |   65.36 |     0.83 |   0.84
0148 -     65.95 |   17.65 |     0.85 |   0.88
0149 -      0.00 |    0.00 |     0.80 |   0.84
0150 -      0.00 |    0.00 |     0.86 |   0.87
0151 -      0.00 |    0.00 |     0.73 |   0.72
0152 -      4.97 |    5.14 |     0.43 |   0.41
0153 -     36.01 |   36.33 |     0.78 |   0.87
0154 -     26.27 |   86.66 |     0.78 |   0.81
0155 -      0.00 |    0.00 |     0.74 |   0.73
0156 -     41.62 |   11.40 |     0.80 |   0.79
0157 -      0.00 |    0.00 |     0.69 |   0.68
0158 -      0.00 |   16.59 |     0.89 |   0.90
0159 -      0.00 |    0.00 |     0.85 |   0.89
0160 -      0.00 |    0.00 |     0.88 |   0.92
0161 -      0.00 |    0.00 |     0.89 |   0.93
0162 -      0.00 |    0.00 |     0.65 |   0.66
0163 -      0.00 |    0.00 |     0.53 |   0.54
0164 -     55.94 |   55.48 |     0.92 |   0.93
0165 -     25.08 |   24.55 |     0.92 |   0.94
0166 -     43.16 |   47.44 |     0.91 |   0.93
0167 -     11.50 |   10.28 |     0.72 |   0.77
0168 -      0.00 |    0.00 |     0.92 |   0.93
0169 -      0.00 |    0.00 |     0.70 |   0.74
0170 -      0.00 |    0.00 |     0.69 |   0.72
0171 -     48.18 |   96.45 |     0.96 |   0.99
0172 -     87.65 |  100.00 |     0.98 |   1.00
0173 -      0.00 |    0.00 |     0.82 |   0.84
0174 -     10.86 |    0.00 |     0.92 |   0.94
0175 -     36.88 |   44.23 |     0.86 |   0.90
0176 -     66.29 |  100.00 |     0.99 |   1.00
0177 -     60.39 |   60.70 |     0.93 |   0.95
0178 -     59.00 |   91.95 |     0.88 |   0.97
0179 -     15.49 |   15.25 |     0.82 |   0.91
0180 -      0.00 |    0.00 |     0.78 |   0.83
0181 -      0.00 |    0.00 |     0.69 |   0.75
0182 -      0.00 |    0.00 |     0.59 |   0.58
0183 -     23.95 |   23.30 |     0.94 |   0.99
0184 -     52.06 |   60.81 |     0.95 |   0.99
0185 -     11.89 |   10.56 |     0.75 |   0.79
0186 -      0.00 |    0.00 |     0.83 |   0.84
0187 -      0.00 |    0.00 |     0.48 |   0.68
0188 -     31.83 |   30.42 |     0.90 |   0.93
0189 -     44.68 |  100.00 |     0.84 |   1.00
0190 -      0.00 |    0.00 |     0.85 |   0.91
0191 -     26.94 |   92.41 |     0.93 |   0.98
0192 -      0.00 |    0.00 |     0.93 |   0.91
0193 -      0.00 |    0.00 |     0.91 |   0.97
0194 -      0.00 |    0.00 |     0.92 |   0.91
0195 -     55.53 |   87.31 |     0.91 |   0.92
0196 -      0.00 |    0.00 |     0.88 |   0.89
0197 -      0.00 |    0.00 |     0.57 |   0.61
0198 -     85.92 |  100.00 |     0.97 |   1.00
0199 -     90.23 |   98.46 |     0.91 |   0.98
0200 -      0.00 |    0.00 |     0.81 |   0.81
0201 -     13.56 |   31.81 |     0.91 |   0.94
0202 -     36.89 |   33.83 |     0.90 |   0.94
0203 -      0.00 |    0.00 |     0.92 |   0.97
0204 -     17.56 |   99.19 |     0.99 |   0.99
0205 -      0.00 |    0.00 |     0.84 |   0.84
0206 -     27.31 |   32.55 |     0.89 |   0.91
0207 -     54.61 |   62.67 |     0.86 |   0.89
0208 -      0.00 |    0.00 |     0.98 |   0.94
0209 -     16.34 |   16.34 |     0.79 |   0.84
0210 -     28.00 |   67.41 |     0.83 |   0.85
0211 -     48.70 |   62.93 |     0.94 |   0.96
0212 -     27.35 |   56.67 |     0.96 |   0.98
0213 -      0.00 |    0.00 |     0.95 |   0.97
0214 -      4.84 |   23.22 |     0.94 |   0.97
0215 -      0.00 |    0.00 |     0.80 |   0.83
0216 -     93.51 |  100.00 |     0.98 |   1.00
0217 -     21.86 |   47.64 |     0.21 |   0.39
0218 -     65.62 |   37.91 |     0.80 |   0.83
0219 -     47.84 |   29.07 |     0.85 |   0.85
0220 -     51.27 |   52.53 |     0.90 |   0.99
0221 -      0.00 |    0.00 |     0.80 |   0.90
0222 -      0.00 |    0.00 |     0.94 |   0.95
0223 -      0.00 |    0.00 |     0.77 |   0.82
0224 -      0.00 |    0.00 |     0.96 |   0.97
0225 -     44.04 |   86.26 |     0.84 |   0.87
0226 -     67.75 |  100.00 |     0.96 |   1.00
0227 -      0.00 |    0.00 |     0.69 |   0.77
0228 -     79.81 |   80.22 |     0.88 |   0.89
0229 -      0.00 |    0.00 |     0.94 |   0.96
0230 -      0.00 |    0.00 |     0.91 |   0.92
0231 -      0.00 |    0.00 |     0.94 |   0.95
0232 -      0.00 |    0.00 |     0.84 |   0.84
0233 -     49.32 |   47.93 |     0.76 |   0.80
0234 -     23.75 |   58.62 |     0.86 |   0.87
0235 -      0.00 |    0.00 |     0.90 |   0.88
0236 -      0.00 |  100.00 |     0.94 |   1.00
0237 -      0.00 |    0.00 |     0.90 |   0.93
0238 -     66.52 |  100.00 |     0.98 |   1.00
0239 -      0.00 |    0.00 |     0.96 |   0.97
0240 -     11.10 |   99.76 |     0.94 |   0.96
0241 -     21.26 |   15.51 |     0.87 |   0.89
0242 -     35.77 |   17.97 |     0.90 |   0.91
0243 -      0.00 |    0.00 |     0.65 |   0.65
0244 -     10.47 |   12.08 |     0.93 |   0.94
0245 -      0.00 |    0.00 |     0.83 |   0.84
0246 -     77.96 |  100.00 |     0.86 |   1.00
0247 -     44.59 |   46.74 |     0.90 |   0.91
0248 -     23.01 |   18.79 |     0.71 |   0.69
0249 -      0.00 |    0.00 |     0.81 |   0.89
0250 -      0.00 |   15.05 |     0.92 |   0.93
0251 -      0.00 |    0.00 |     0.86 |   0.93
0252 -      0.00 |    0.00 |     0.78 |   0.78
0253 -     30.60 |   35.74 |     0.93 |   0.95
0254 -      5.49 |    6.04 |     0.60 |   0.60
0255 -     13.59 |   77.29 |     0.93 |   0.97
0256 -     12.60 |   17.13 |     0.97 |   0.99
0257 -     49.64 |   49.53 |     0.90 |   0.90
0258 -      0.00 |    0.00 |     0.69 |   0.72
0259 -     37.30 |   35.09 |     0.83 |   0.90
0260 -     21.63 |   21.26 |     0.70 |   0.80
0261 -     17.30 |   18.99 |     0.60 |   0.70
0262 -      0.00 |    0.00 |     0.92 |   0.92
0263 -     56.36 |   87.25 |     0.85 |   0.97
0264 -     46.10 |   25.96 |     1.00 |   0.90
0265 -      5.07 |    6.55 |     0.58 |   0.64
0266 -     63.86 |   99.74 |     0.94 |   0.99
0267 -     90.05 |   14.30 |     0.97 |   0.99
0268 -     34.41 |   34.41 |     0.83 |   0.90
0269 -      0.00 |    0.00 |     0.82 |   0.82
0270 -     45.53 |  100.00 |     0.96 |   1.00
0271 -     17.59 |   99.74 |     0.91 |   0.94
0272 -      0.00 |    0.00 |     0.32 |   0.34
0273 -      7.72 |   23.46 |     0.91 |   0.96
0274 -      3.74 |    3.74 |     0.91 |   0.92
0275 -     18.90 |   19.37 |     0.83 |   0.84
0276 -     49.33 |   21.84 |     0.88 |   0.91
0277 -      0.00 |    0.00 |     0.87 |   0.86
0278 -     12.37 |    0.00 |     0.93 |   0.83
0279 -     68.33 |   76.08 |     0.92 |   0.93
0280 -     52.87 |   71.44 |     0.96 |   0.97
0281 -      0.00 |    0.00 |     0.96 |   0.98
0282 -     17.56 |   37.96 |     0.98 |   0.97
0283 -    100.00 |   50.10 |     1.00 |   0.98
0284 -      0.00 |    0.00 |     0.71 |   0.73
0285 -      0.00 |    0.00 |     0.92 |   0.95
0286 -     10.57 |    9.81 |     0.80 |   0.79
0287 -     17.65 |   63.94 |     0.83 |   0.86
0288 -      0.00 |    0.00 |     0.52 |   0.50
0289 -      0.00 |    0.00 |     0.81 |   0.83
0290 -     89.84 |   69.39 |     0.96 |   0.94
0291 -    100.00 |   47.41 |     1.00 |   0.87
0292 -      0.00 |    0.00 |     0.81 |   0.83
0293 -     44.96 |   74.53 |     0.92 |   0.97
0294 -      0.00 |    0.00 |     0.86 |   0.86
0295 -     11.37 |  100.00 |     0.72 |   0.85
0296 -     84.14 |   88.72 |     0.92 |   0.94
0297 -      0.00 |    0.00 |     0.93 |   0.95
0298 -      0.00 |   18.62 |     0.74 |   0.77
0299 -     33.68 |   70.59 |     0.93 |   0.94
0300 -     26.39 |   26.08 |     0.92 |   0.93
0301 -      0.00 |    0.00 |     0.78 |   0.86
0302 -      0.00 |   14.98 |     0.69 |   0.73
0303 -     12.52 |   12.52 |     0.61 |   0.68
0304 -      0.00 |   10.92 |     0.72 |   0.71
0305 -      6.64 |    6.33 |     0.82 |   0.86
0306 -      0.00 |    0.00 |     0.94 |   0.96
0307 -     23.04 |   98.42 |     0.91 |   0.99
0308 -     63.29 |   18.67 |     0.84 |   0.88
0309 -      0.00 |   32.03 |     0.74 |   0.77
0310 -     11.36 |   92.97 |     0.95 |   1.00
0311 -     65.27 |  100.00 |     0.99 |   1.00
0312 -     31.36 |   31.79 |     0.83 |   0.85
0313 -     32.38 |   38.16 |     0.77 |   0.85
0314 -     48.41 |   49.68 |     0.94 |   0.96
0315 -     84.06 |   99.68 |     0.96 |   0.99
0316 -     53.47 |  100.00 |     0.98 |   0.99
0317 -      0.00 |    0.00 |     0.87 |   0.87
0318 -     43.81 |   67.27 |     0.75 |   0.88
0319 -      0.00 |    0.00 |     0.87 |   0.89
0320 -      0.00 |   23.72 |     0.97 |   0.98
0321 -      0.00 |    0.00 |     0.61 |   0.61
0322 -      0.00 |    0.00 |     0.81 |   0.82
0323 -     12.98 |   17.74 |     0.79 |   0.79
0324 -      0.00 |   59.41 |     0.83 |   0.87
0325 -      0.00 |    0.00 |     0.22 |   0.22
0326 -      5.66 |    5.59 |     0.92 |   0.93
0327 -     50.53 |   57.83 |     0.95 |   0.97
0328 -      9.64 |   13.50 |     0.94 |   0.93
0329 -     21.02 |   21.03 |     0.95 |   0.99
0330 -     48.57 |   76.16 |     0.85 |   0.81
0331 -     28.75 |   42.12 |     0.90 |   0.91
0332 -     33.23 |   21.56 |     0.89 |   0.85
0333 -     63.47 |   18.88 |     0.87 |   0.93
0334 -     36.87 |   50.56 |     0.87 |   0.91
0335 -      0.00 |    0.00 |     0.73 |   0.73
0336 -      0.00 |    0.00 |     0.87 |   0.86
0337 -      3.65 |    3.59 |     0.79 |   0.79
0338 -      0.00 |   85.00 |     0.89 |   0.96
0339 -      0.00 |    0.00 |     0.97 |   1.00
0340 -     11.10 |   11.21 |     0.94 |   0.94
0341 -     13.92 |   13.78 |     0.81 |   0.82
0342 -      0.00 |   13.70 |     0.58 |   0.62
0343 -      0.00 |    0.00 |     0.79 |   0.79
0344 -      0.00 |    0.00 |     0.38 |   0.39
0345 -     53.86 |   97.43 |     0.98 |   1.00
0346 -     15.67 |   15.67 |     0.94 |   0.94
0347 -      0.00 |    0.00 |     0.73 |   0.74
0348 -     24.48 |   72.45 |     0.95 |   0.96
0349 -      0.00 |    0.00 |     0.98 |   0.96
0350 -     42.00 |  100.00 |     0.95 |   1.00
0351 -      0.00 |    0.00 |     0.78 |   0.77
0352 -      0.00 |    0.00 |     0.68 |   0.77
0353 -     13.76 |   13.66 |     0.90 |   0.91
0354 -      0.00 |    0.00 |     0.87 |   0.88
0355 -      0.00 |    0.00 |     0.81 |   0.83
0356 -      7.99 |    9.15 |     0.94 |   0.95
0357 -     69.30 |   77.82 |     0.95 |   0.97
0358 -     72.66 |  100.00 |     0.92 |   1.00
0359 -      0.00 |    0.00 |     0.70 |   0.71
0360 -     33.27 |   99.71 |     0.90 |   0.97
0361 -      0.00 |    0.00 |     0.82 |   0.82
0362 -     72.97 |   91.08 |     0.96 |   0.98
0363 -      0.00 |    6.96 |     0.87 |   0.90
0364 -     34.09 |   34.26 |     0.93 |   0.97
0365 -      0.00 |    0.00 |     0.84 |   0.84
0366 -     43.63 |   55.09 |     0.80 |   0.86
0367 -      0.00 |    0.00 |     0.95 |   0.99
0368 -      0.00 |    0.00 |     0.71 |   0.68
0369 -     59.47 |   56.37 |     0.94 |   0.96
0370 -      0.00 |    0.00 |     0.97 |   0.98
0371 -     11.89 |   64.87 |     0.95 |   0.97
0372 -      0.00 |    0.00 |     0.94 |   0.94
0373 -      0.00 |    0.00 |     0.85 |   0.88
0374 -     26.75 |   41.57 |     0.87 |   0.90
0375 -     69.25 |   76.96 |     0.76 |   0.86
0376 -     27.36 |   25.49 |     0.78 |   0.75
0377 -      0.00 |    0.00 |     0.68 |   0.69
0378 -      0.00 |   63.45 |     0.63 |   0.68
0379 -     21.82 |   21.52 |     0.88 |   0.91
0380 -      0.00 |    0.00 |     0.71 |   0.73
0381 -      3.62 |    0.00 |     0.85 |   0.85
0382 -     57.88 |   57.66 |     0.97 |   0.91
0383 -     25.60 |   25.60 |     0.92 |   0.96
0384 -      4.55 |   62.33 |     0.83 |   0.81
0385 -     26.54 |    0.00 |     0.77 |   0.79
0386 -      0.00 |    0.00 |     0.94 |   0.94
0387 -      0.00 |    0.00 |     0.94 |   0.95
0388 -     74.11 |    0.00 |     0.94 |   0.96
0389 -     88.04 |   87.53 |     0.99 |   0.95
0390 -     16.81 |   20.48 |     0.98 |   0.99
0391 -     32.70 |   32.70 |     0.63 |   0.88
0392 -     15.93 |   16.28 |     0.78 |   0.81
0393 -     11.67 |   10.39 |     0.88 |   0.87
0394 -     31.50 |  100.00 |     0.97 |   1.00
0395 -      0.00 |    0.00 |     0.84 |   0.84
0396 -      0.00 |    0.00 |     0.25 |   0.26
0397 -     12.64 |   16.50 |     0.90 |   0.93
0398 -     23.48 |   39.07 |     0.88 |   0.89
0399 -      0.00 |    0.00 |     0.95 |   0.99
0400 -      0.00 |    0.00 |     0.68 |   0.66
0401 -      8.05 |    8.05 |     0.93 |   0.96
0402 -     32.68 |  100.00 |     0.99 |   1.00
0403 -     30.80 |   66.75 |     0.88 |   0.88
0404 -     65.13 |   47.45 |     0.91 |   0.92
0405 -      0.00 |    0.00 |     0.73 |   0.77
0406 -      0.00 |    0.00 |     0.88 |   0.92
0407 -     17.04 |   14.58 |     0.70 |   0.69
0408 -      0.00 |    0.00 |     0.85 |   0.87
0409 -      0.00 |    0.00 |     0.89 |   0.90
0410 -     92.21 |   94.69 |     0.95 |   0.97
0411 -      0.00 |    0.00 |     0.91 |   0.89
0412 -      8.79 |   22.65 |     0.93 |   0.91
0413 -     28.24 |   27.21 |     0.97 |   0.99
0414 -      0.00 |    0.00 |     0.84 |   0.87
0415 -     27.25 |   90.22 |     0.94 |   0.97
0416 -     52.48 |   47.47 |     0.97 |   0.99
0417 -     64.34 |   70.51 |     0.94 |   0.99
0418 -      0.00 |    0.00 |     0.83 |   0.85
0419 -     54.58 |   59.44 |     0.92 |   0.93
0420 -      0.00 |    0.00 |     0.05 |   0.08
0421 -      0.00 |    0.00 |     0.84 |   0.87
0422 -     25.23 |   79.67 |     0.96 |   0.97
0423 -     18.91 |   93.29 |     0.94 |   0.97
0424 -     75.12 |   74.24 |     0.92 |   0.95
0425 -      0.00 |    0.00 |     0.90 |   0.91
0426 -      0.00 |    0.00 |     0.83 |   0.82
0427 -      5.05 |   94.69 |     0.93 |   0.96
0428 -     62.88 |   60.60 |     0.92 |   0.94
0429 -      0.00 |    0.00 |     0.77 |   0.82
0430 -     86.01 |   97.92 |     0.93 |   0.99
0431 -     37.14 |   53.42 |     0.62 |   0.66
0432 -      7.63 |    7.58 |     0.83 |   0.83
0433 -      0.00 |    0.00 |     0.60 |   0.61
0434 -      0.00 |    0.00 |     0.93 |   0.97
0435 -     34.42 |  100.00 |     0.98 |   1.00
0436 -      8.54 |   68.17 |     0.98 |   0.99
0437 -      6.41 |   31.15 |     0.91 |   0.91
0438 -     64.66 |   47.89 |     0.95 |   0.97
0439 -      0.00 |    0.00 |     0.83 |   0.84
0440 -     15.34 |   14.54 |     0.91 |   0.92
0441 -      0.00 |    0.00 |     0.87 |   0.87
0442 -     22.38 |   10.25 |     0.82 |   0.84
0443 -     47.40 |  100.00 |     0.92 |   1.00
0444 -     13.78 |   90.07 |     0.93 |   0.94
0445 -     61.28 |  100.00 |     0.91 |   1.00
0446 -     18.75 |   95.14 |     0.98 |   0.99
0447 -     43.04 |   97.40 |     0.76 |   0.85
0448 -     89.54 |   92.72 |     0.98 |   0.99
0449 -     64.63 |  100.00 |     0.96 |   1.00
0450 -      0.00 |    0.00 |     0.49 |   0.49
0451 -     11.58 |   17.36 |     0.81 |   0.81
0452 -      0.00 |    0.00 |     0.87 |   0.89
0453 -      0.00 |    0.00 |     0.82 |   0.82
0454 -      0.00 |    0.00 |     0.71 |   0.68
0455 -      0.00 |    0.00 |     0.67 |   0.68
0456 -      7.66 |   96.05 |     0.98 |   0.99
0457 -     88.27 |  100.00 |     0.94 |   1.00
0458 -     18.06 |   26.62 |     0.95 |   0.96
0459 -      7.97 |    0.00 |     0.19 |   0.31
0460 -      0.00 |    0.00 |     0.84 |   0.85
0461 -      0.00 |    0.00 |     0.80 |   0.85
0462 -      0.00 |    0.00 |     0.91 |   0.94
0463 -     18.74 |   47.96 |     0.84 |   0.81
0464 -      0.00 |   18.49 |     0.64 |   0.69
0465 -     88.79 |  100.00 |     0.97 |   1.00
0466 -     14.32 |   23.48 |     0.85 |   0.94
0467 -     22.87 |   32.32 |     0.95 |   0.96
0468 -     33.04 |   34.05 |     0.75 |   0.75
0469 -     80.83 |   90.42 |     0.88 |   0.94
0470 -      0.00 |   34.31 |     0.62 |   0.69
0471 -     88.29 |   18.44 |     0.91 |   0.90
0472 -      0.00 |    0.00 |     0.84 |   0.87
0473 -     16.25 |  100.00 |     0.94 |   1.00
0474 -     36.06 |   35.42 |     0.93 |   0.99
0475 -     34.72 |  100.00 |     0.98 |   1.00
0476 -      0.00 |   20.30 |     0.82 |   0.88
0477 -      0.00 |    0.00 |     0.97 |   0.97
0478 -     18.93 |    8.32 |     0.83 |   0.84
0479 -      0.00 |    0.00 |     0.63 |   0.62
0480 -     27.88 |   24.93 |     0.82 |   0.92
0481 -     33.65 |  100.00 |     0.98 |   1.00
0482 -      0.00 |    0.00 |     0.53 |   0.64
0483 -     11.95 |   35.36 |     0.91 |   0.93
0484 -      0.00 |    0.00 |     0.91 |   0.93
0485 -      0.00 |    0.00 |     0.78 |   0.86
0486 -      0.00 |    0.00 |     0.87 |   0.89
0487 -     25.22 |   65.55 |     0.98 |   1.00
0488 -      0.00 |  100.00 |     0.97 |   1.00
0489 -      0.00 |    0.00 |     0.54 |   0.57
0490 -     52.15 |   87.03 |     0.95 |   0.97
0491 -      0.00 |    0.00 |     0.63 |   0.64
0492 -      0.00 |    0.00 |     0.92 |   0.94
0493 -      0.00 |    0.00 |     0.55 |   0.57
0494 -     51.73 |   99.77 |     0.91 |   0.93
0495 -      0.00 |   11.53 |     0.56 |   0.60
0496 -     31.97 |   57.65 |     0.88 |   0.94
0497 -      0.00 |    0.00 |     0.76 |   0.76
0498 -      0.00 |    0.00 |     0.66 |   0.73
0499 -     60.12 |   26.11 |     0.91 |   0.94
0500 -      8.82 |    0.00 |     0.94 |   0.95
0501 -      0.00 |   45.89 |     0.86 |   0.89
0502 -      0.00 |    0.00 |     0.81 |   0.83
0503 -      0.00 |    0.00 |     0.78 |   0.85
0504 -     86.92 |   61.42 |     0.95 |   0.90
0505 -     34.01 |   29.56 |     0.74 |   0.72
0506 -     58.37 |   54.46 |     0.72 |   0.73
0507 -      5.84 |    0.00 |     0.95 |   0.96
0508 -      6.64 |    6.64 |     0.80 |   0.79
0509 -      5.61 |    7.32 |     0.77 |   0.79
0510 -      0.00 |    0.00 |     0.84 |   0.87
0511 -      0.00 |    0.00 |     0.89 |   0.90
