==============================================
BLEU GOLD:                               70.15
BLEU IN:                                 78.26
ACC GOLD:                               0.0072
ACC IN:                                 0.2428
SIM GOLD:                               0.9053
SIM IN:                                 0.9386
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0261 -     97.75 |  100.00 |     0.85 |   1.00
0262 -     56.73 |    0.00 |     0.91 |   0.91
0263 -     55.07 |  100.00 |     0.84 |   1.00
0264 -     29.68 |  100.00 |     0.90 |   1.00
0265 -      6.91 |    6.91 |     0.76 |   0.80
0266 -     60.46 |   41.36 |     0.93 |   0.98
0267 -     92.83 |   14.04 |     0.97 |   0.99
0268 -     86.67 |   92.37 |     0.90 |   0.98
0269 -     73.17 |   96.07 |     0.98 |   0.99
0270 -     45.53 |  100.00 |     0.96 |   1.00
0271 -     17.72 |   98.90 |     0.94 |   0.97
0272 -      0.00 |    0.00 |     0.12 |   0.11
0273 -      8.24 |  100.00 |     0.94 |   1.00
0274 -     65.20 |   70.35 |     0.95 |   0.96
0275 -     19.69 |   19.74 |     0.90 |   0.91
0276 -     50.28 |   61.09 |     0.92 |   0.94
0277 -     62.82 |   66.37 |     0.96 |   0.98
0278 -     21.69 |   50.07 |     0.86 |   0.96
0279 -     79.42 |   95.05 |     0.98 |   0.99
0280 -     49.68 |   99.82 |     0.97 |   0.97
0281 -      0.00 |    0.00 |     0.89 |   0.91
0282 -     20.51 |   32.64 |     0.96 |   0.97
0283 -     49.02 |  100.00 |     0.98 |   1.00
0284 -     91.23 |  100.00 |     0.96 |   0.98
0285 -     72.15 |   84.06 |     0.96 |   0.94
0286 -      9.53 |    8.96 |     0.89 |   0.93
0287 -     34.71 |   95.41 |     0.96 |   0.99
0288 -      0.00 |    0.00 |     0.62 |   0.61
0289 -      0.00 |   56.68 |     0.91 |   0.94
0290 -     73.09 |  100.00 |     0.98 |   1.00
0291 -     45.67 |  100.00 |     0.87 |   1.00
0292 -      0.00 |    0.00 |     0.78 |   0.79
0293 -     58.35 |   75.04 |     0.95 |   0.99
0294 -     83.65 |   96.94 |     0.95 |   0.97
0295 -     11.37 |  100.00 |     0.90 |   1.00
0296 -     88.20 |   92.31 |     0.98 |   1.00
0297 -      5.96 |    5.68 |     0.91 |   0.94
0298 -      5.88 |   14.36 |     0.88 |   0.90
0299 -     21.48 |  100.00 |     0.99 |   1.00
0300 -     21.26 |   21.81 |     0.96 |   0.98
0301 -     76.53 |   90.21 |     0.87 |   0.95
0302 -     27.19 |  100.00 |     0.97 |   1.00
0303 -     48.25 |   48.25 |     0.95 |   1.00
0304 -      0.00 |    0.00 |     0.84 |   0.82
0305 -     44.65 |   41.64 |     0.91 |   0.92
0306 -     16.86 |    0.00 |     0.93 |   0.94
0307 -      6.37 |    7.23 |     0.92 |   1.00
0308 -     21.87 |   39.55 |     0.95 |   0.98
0309 -     32.54 |  100.00 |     0.98 |   1.00
0310 -      0.00 |    0.00 |     0.89 |   0.86
0311 -     65.27 |  100.00 |     0.99 |   1.00
0312 -      0.00 |    0.00 |     0.87 |   0.87
0313 -     48.16 |   92.35 |     0.86 |   0.94
0314 -      0.00 |    0.00 |     0.80 |   0.83
0315 -     84.36 |  100.00 |     0.97 |   1.00
0316 -     22.78 |    6.19 |     0.96 |   0.97
