==============================================
BLEU GOLD:                               27.41
BLEU IN:                                 49.25
SIM GOLD:                               0.8516
SIM IN:                                 0.9311
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0508 -      0.00 |    0.00 |     0.94 |   0.96
0509 -     61.55 |   52.95 |     0.89 |   0.94
0510 -      0.00 |    0.00 |     0.75 |   0.75
0511 -     52.38 |   64.95 |     0.88 |   0.90
0512 -     17.02 |   17.10 |     0.83 |   0.92
0513 -     16.98 |  100.00 |     0.97 |   1.00
0514 -     56.81 |  100.00 |     0.91 |   1.00
0515 -      0.00 |    7.80 |     0.83 |   0.79
0516 -     12.83 |   41.69 |     0.63 |   0.80
0517 -     28.15 |   75.90 |     0.90 |   0.99
0518 -      8.97 |    8.91 |     0.92 |   0.96
0519 -     56.50 |   92.40 |     0.98 |   1.00
0520 -      0.00 |   20.87 |     0.92 |   0.94
0521 -      0.00 |    0.00 |     0.84 |   0.98
0522 -     24.65 |   86.25 |     0.85 |   0.93
0523 -     34.02 |   75.64 |     0.94 |   0.97
0524 -      0.00 |  100.00 |     0.87 |   1.00
0525 -     65.31 |   97.18 |     0.96 |   1.00
0526 -     68.17 |   65.13 |     0.83 |   0.86
0527 -     70.08 |   95.85 |     0.95 |   0.98
0528 -     16.63 |  100.00 |     0.96 |   1.00
0529 -      0.00 |    9.06 |     0.64 |   0.70
0530 -      0.00 |   98.80 |     0.86 |   0.98
0531 -     74.96 |  100.00 |     0.82 |   1.00
0532 -     75.33 |  100.00 |     0.83 |   1.00
0533 -      0.00 |    0.00 |     0.86 |   0.88
0534 -     93.35 |  100.00 |     0.96 |   1.00
0535 -      0.00 |   98.15 |     0.80 |   0.96
0536 -      0.00 |    0.00 |     0.82 |   0.87
0537 -      0.00 |    0.00 |     0.81 |   0.96
0538 -      0.00 |    0.00 |     0.80 |   0.86
0539 -     80.09 |  100.00 |     0.93 |   1.00
0540 -     59.85 |   53.91 |     0.77 |   0.83
0541 -     40.23 |   74.98 |     0.89 |   0.98
0542 -      0.00 |    0.00 |     0.81 |   0.91
0543 -      0.00 |    0.00 |     0.94 |   0.99
0544 -      0.00 |    0.00 |     0.26 |   0.20
0545 -     89.19 |   92.55 |     0.84 |   0.96
0546 -     55.97 |   74.75 |     0.78 |   0.91
0547 -     30.80 |   27.21 |     0.95 |   0.98
0548 -     46.35 |  100.00 |     0.86 |   1.00
0549 -     62.14 |   57.57 |     0.89 |   0.98
0550 -      0.00 |    0.00 |     0.74 |   0.87
0551 -     16.96 |   14.67 |     0.88 |   0.97
0552 -     46.38 |   46.96 |     0.90 |   0.92
0553 -      0.00 |  100.00 |     0.93 |   1.00
0554 -     48.47 |  100.00 |     0.94 |   1.00
0555 -     38.99 |   97.64 |     0.98 |   1.00
0556 -      0.00 |    0.00 |     0.87 |   0.95
0557 -     96.49 |   41.36 |     0.76 |   0.99
0558 -     17.75 |   18.07 |     0.98 |   1.00
0559 -      7.29 |    0.00 |     0.64 |   0.97
0560 -      0.00 |    0.00 |     0.88 |   0.96
0561 -     12.21 |   12.12 |     0.89 |   1.00
0562 -     16.85 |  100.00 |     0.98 |   1.00
0563 -     15.80 |   17.20 |     0.93 |   0.95
0564 -      0.00 |    0.00 |     0.68 |   0.69
0565 -     23.25 |   77.80 |     0.88 |   0.93
0566 -      0.00 |    0.00 |     0.82 |   0.87
0567 -      0.00 |   99.30 |     0.94 |   0.99
0568 -     12.12 |  100.00 |     0.88 |   1.00
0569 -     12.82 |   76.90 |     0.97 |   0.95
0570 -     14.60 |   93.91 |     0.93 |   0.99
0571 -      0.00 |    0.00 |     0.41 |   0.47
0572 -      0.00 |  100.00 |     0.99 |   1.00
0573 -     57.20 |  100.00 |     0.95 |   1.00
0574 -      0.00 |   43.91 |     0.94 |   0.96
0575 -     70.00 |  100.00 |     0.79 |   1.00
0576 -     15.61 |    6.39 |     0.95 |   0.99
0577 -     71.65 |   59.93 |     0.91 |   0.92
0578 -      4.14 |    3.90 |     0.90 |   0.91
0579 -     55.99 |   45.52 |     0.83 |   0.88
0580 -     31.12 |   26.16 |     0.96 |   0.98
0581 -     56.64 |  100.00 |     0.92 |   1.00
0582 -     35.25 |  100.00 |     0.89 |   1.00
0583 -    100.00 |   74.26 |     1.00 |   0.97
0584 -     18.66 |   13.26 |     0.90 |   0.97
0585 -     57.76 |   92.49 |     0.83 |   0.98
0586 -      0.00 |    0.00 |     0.96 |   0.98
0587 -     92.33 |  100.00 |     0.86 |   1.00
0588 -      0.00 |    0.00 |     0.48 |   0.86
0589 -      0.00 |   14.05 |     0.79 |   0.86
0590 -      8.07 |   99.06 |     0.93 |   0.97
0591 -      9.21 |   77.95 |     0.67 |   0.80
0592 -      0.00 |    0.00 |     0.68 |   0.87
0593 -     92.97 |  100.00 |     0.98 |   1.00
0594 -     21.19 |   41.63 |     0.90 |   0.99
0595 -     28.18 |  100.00 |     0.96 |   1.00
0596 -     99.02 |   83.75 |     0.88 |   0.82
0597 -      0.00 |    0.00 |     0.69 |   0.76
0598 -     15.58 |   47.14 |     0.89 |   0.92
0599 -     18.19 |   18.27 |     0.83 |   0.99
0600 -     20.21 |   61.15 |     0.75 |   0.99
0601 -     55.22 |  100.00 |     0.90 |   1.00
0602 -      0.00 |    0.00 |     0.91 |   1.00
0603 -      0.00 |   41.69 |     0.44 |   0.52
0604 -      0.00 |    0.00 |     0.30 |   0.33
0605 -     34.70 |   60.88 |     0.91 |   0.97
0606 -      0.00 |   19.20 |     0.92 |   0.93
0607 -     23.47 |  100.00 |     0.96 |   1.00
0608 -     26.62 |   23.16 |     0.86 |   0.92
0609 -     42.92 |   32.90 |     0.94 |   0.98
0610 -      0.00 |    0.00 |     0.81 |   0.85
0611 -     73.23 |   92.28 |     0.82 |   0.95
0612 -     21.39 |   21.39 |     0.88 |   0.94
0613 -     17.18 |   17.77 |     0.87 |   0.90
0614 -     24.13 |   25.28 |     0.88 |   0.98
0615 -     67.02 |   91.97 |     0.87 |   0.98
0616 -     10.16 |    7.84 |     0.79 |   0.92
0617 -     30.16 |   27.85 |     0.90 |   0.96
0618 -      0.00 |   14.89 |     0.84 |   0.97
0619 -      9.11 |  100.00 |     0.92 |   1.00
0620 -     53.55 |   86.99 |     0.95 |   0.99
0621 -     35.18 |  100.00 |     0.96 |   1.00
0622 -     62.07 |   58.36 |     0.89 |   0.95
0623 -     38.13 |   47.53 |     0.93 |   0.96
0624 -     71.74 |   93.44 |     0.92 |   0.99
0625 -      0.00 |    0.00 |     0.94 |   0.97
0626 -     75.30 |  100.00 |     0.95 |   1.00
0627 -     24.42 |  100.00 |     0.95 |   1.00
0628 -      6.47 |    6.47 |     0.87 |   0.88
0629 -      6.44 |    0.00 |     0.83 |   0.83
0630 -      6.10 |   98.74 |     0.96 |   0.99
0631 -      0.00 |    0.00 |     0.86 |   0.85
0632 -     46.52 |   87.29 |     0.71 |   0.95
0633 -     24.51 |   25.13 |     0.53 |   0.57
0634 -     22.00 |  100.00 |     0.59 |   1.00
0635 -     97.54 |   90.29 |     0.92 |   0.99
0636 -      0.00 |    0.00 |     0.85 |   0.89
0637 -     22.99 |   38.78 |     0.82 |   0.99
0638 -      0.00 |    0.00 |     0.79 |   0.82
0639 -      0.00 |    0.00 |     0.93 |   1.00
0640 -     34.46 |   30.51 |     0.86 |   0.88
0641 -     33.39 |  100.00 |     0.91 |   1.00
0642 -     20.34 |   21.03 |     0.96 |   0.99
0643 -     48.87 |   99.35 |     0.99 |   1.00
0644 -     22.17 |   99.07 |     0.87 |   0.96
0645 -     31.98 |  100.00 |     0.90 |   1.00
0646 -     21.47 |   90.06 |     0.73 |   0.96
0647 -      0.00 |    0.00 |     0.71 |   0.66
0648 -     11.76 |    9.19 |     0.82 |   0.95
0649 -      0.00 |    0.00 |     0.86 |   1.00
0650 -     57.79 |   62.56 |     0.90 |   0.98
0651 -      0.00 |    0.00 |     0.83 |   0.88
0652 -     14.72 |    0.00 |     0.76 |   0.77
0653 -     13.62 |   81.26 |     0.91 |   0.94
0654 -     80.15 |   91.87 |     0.72 |   0.97
0655 -      7.86 |   57.56 |     0.81 |   0.99
0656 -     14.87 |   13.25 |     0.86 |   0.88
0657 -      3.17 |    0.00 |     0.67 |   0.68
0658 -      0.00 |  100.00 |     0.98 |   1.00
0659 -     31.79 |   34.79 |     0.92 |   0.99
0660 -      0.00 |    0.00 |     0.84 |   1.00
0661 -      0.00 |   48.20 |     0.59 |   0.94
0662 -     34.63 |   29.35 |     0.91 |   0.98
0663 -     15.82 |   76.75 |     0.84 |   1.00
0664 -     28.03 |   28.03 |     0.72 |   0.80
0665 -      0.00 |    0.00 |     0.93 |   0.95
0666 -      0.00 |    0.00 |     0.69 |   0.68
0667 -      0.00 |    0.00 |     0.77 |   0.87
0668 -      0.00 |    0.00 |     0.70 |   0.85
0669 -     57.74 |    0.00 |     0.83 |   0.81
0670 -     47.43 |   92.36 |     0.88 |   1.00
0671 -      9.22 |   11.21 |     0.84 |   0.92
0672 -     74.32 |  100.00 |     0.96 |   1.00
0673 -     38.11 |   26.60 |     0.86 |   0.86
0674 -     15.02 |   98.18 |     0.99 |   1.00
0675 -      0.00 |    0.00 |     0.79 |   0.95
0676 -     41.42 |   38.25 |     0.83 |   0.94
0677 -      0.00 |    0.00 |     0.62 |   0.86
0678 -     75.90 |   83.36 |     0.90 |   1.00
0679 -      7.45 |    7.81 |     0.84 |   0.86
0680 -     93.62 |   91.46 |     0.85 |   0.93
0681 -      0.00 |    0.00 |     0.78 |   0.81
0682 -     57.62 |   48.76 |     1.00 |   1.00
0683 -      0.00 |    0.00 |     0.93 |   1.00
0684 -      0.00 |    0.00 |     0.62 |   0.90
0685 -      0.00 |    0.00 |     0.60 |   0.65
0686 -     25.38 |   31.19 |     0.84 |   0.97
0687 -      0.00 |   55.29 |     0.93 |   0.98
0688 -     58.08 |   99.04 |     0.92 |   0.96
0689 -     21.97 |    0.00 |     0.92 |   0.95
0690 -     36.74 |   95.00 |     0.98 |   1.00
0691 -     98.69 |  100.00 |     0.97 |   1.00
0692 -     29.85 |   25.92 |     0.95 |   0.99
0693 -      7.02 |   97.34 |     0.97 |   0.98
0694 -     32.55 |    0.00 |     0.95 |   0.94
0695 -     75.86 |  100.00 |     0.97 |   1.00
0696 -      0.00 |    0.00 |     0.95 |   0.98
0697 -     61.69 |  100.00 |     0.89 |   1.00
0698 -     26.69 |   78.82 |     0.60 |   0.96
0699 -     32.73 |   98.00 |     0.89 |   1.00
0700 -     38.66 |    0.00 |     0.88 |   0.98
0701 -     63.90 |  100.00 |     0.77 |   1.00
0702 -     11.74 |    0.00 |     0.89 |   0.93
0703 -     28.05 |  100.00 |     0.99 |   1.00
0704 -     31.60 |   26.41 |     0.73 |   0.83
0705 -      0.00 |   28.15 |     0.70 |   0.82
0706 -      0.00 |    0.00 |     0.76 |   0.83
0707 -     59.73 |   95.33 |     0.96 |   0.97
0708 -      0.00 |    0.00 |     0.85 |   0.90
0709 -     12.11 |   98.66 |     0.84 |   0.95
0710 -      0.00 |   48.91 |     0.95 |   1.00
0711 -     13.55 |   13.80 |     0.61 |   0.95
0712 -      0.00 |   93.71 |     0.65 |   0.97
0713 -      0.00 |  100.00 |     0.91 |   1.00
0714 -     10.07 |   88.08 |     0.87 |   0.96
0715 -     64.95 |   94.41 |     0.88 |   0.92
0716 -      0.00 |   47.62 |     0.90 |   1.00
0717 -      0.00 |    0.00 |     0.91 |   0.99
0718 -     84.86 |  100.00 |     0.92 |   1.00
0719 -      0.00 |    5.03 |     0.84 |   0.95
0720 -      0.00 |    0.00 |     0.70 |   0.73
0721 -     12.87 |    5.39 |     0.66 |   0.72
0722 -     98.65 |   92.49 |     0.92 |   1.00
0723 -      0.00 |    0.00 |     0.70 |   0.80
0724 -      0.00 |    0.00 |     0.91 |   0.96
0725 -      0.00 |   52.39 |     0.91 |   0.98
0726 -      0.00 |   94.80 |     0.91 |   0.94
0727 -     19.01 |   19.50 |     0.78 |   0.80
0728 -    100.00 |  100.00 |     0.76 |   1.00
0729 -      0.00 |    0.00 |     0.90 |   0.94
0730 -     71.62 |   79.06 |     0.82 |   0.96
0731 -     48.47 |   74.50 |     0.79 |   0.94
0732 -     18.68 |   15.95 |     0.90 |   0.94
0733 -      0.00 |    0.00 |     0.85 |   0.89
0734 -      0.00 |  100.00 |     0.92 |   1.00
0735 -      0.00 |   29.27 |     0.82 |   0.98
0736 -     99.18 |  100.00 |     0.94 |   1.00
0737 -     62.32 |  100.00 |     0.87 |   1.00
0738 -      0.00 |    0.00 |     0.83 |   0.96
0739 -      0.00 |    0.00 |     0.82 |   0.82
0740 -     16.25 |  100.00 |     0.92 |   1.00
0741 -      0.00 |   91.73 |     0.89 |   0.95
0742 -      8.39 |   89.91 |     0.77 |   0.94
0743 -     40.14 |  100.00 |     0.96 |   1.00
0744 -     87.73 |  100.00 |     0.92 |   1.00
0745 -     16.86 |   41.34 |     0.63 |   0.83
0746 -      5.27 |    5.22 |     0.89 |   0.96
0747 -     70.76 |   98.76 |     0.90 |   0.99
0748 -      0.00 |    7.85 |     0.79 |   0.86
0749 -      0.00 |    0.00 |     0.83 |   0.94
0750 -     14.53 |   31.61 |     0.95 |   0.98
0751 -      0.00 |    0.00 |     0.84 |   1.00
0752 -      0.00 |    0.00 |     0.68 |   0.84
0753 -      0.00 |    0.00 |     0.88 |   0.90
0754 -      9.99 |   74.25 |     0.93 |   0.89
0755 -     82.74 |  100.00 |     0.75 |   1.00
0756 -      0.00 |    3.57 |     0.89 |   0.88
0757 -      0.00 |   43.32 |     0.94 |   0.95
0758 -      0.00 |   82.36 |     0.93 |   1.00
0759 -     13.78 |    0.00 |     0.83 |   0.88
0760 -      7.94 |   94.38 |     0.70 |   0.97
0761 -     32.25 |  100.00 |     0.97 |   1.00
0762 -      0.00 |    0.00 |     0.77 |   0.96
0763 -     55.16 |   81.66 |     0.90 |   0.91
0764 -      0.00 |    0.00 |     0.82 |   0.95
0765 -      0.00 |    0.00 |     0.84 |   0.96
0766 -     78.31 |  100.00 |     0.86 |   1.00
0767 -    100.00 |   96.90 |     1.00 |   0.97
0768 -     84.58 |  100.00 |     0.95 |   1.00
0769 -     44.69 |   48.72 |     0.90 |   0.98
0770 -     22.35 |  100.00 |     0.91 |   1.00
0771 -      0.00 |    0.00 |     0.70 |   0.95
0772 -      0.00 |    0.00 |     0.66 |   0.61
0773 -     17.94 |    0.00 |     0.86 |   0.96
0774 -     20.43 |   17.90 |     0.87 |   0.79
0775 -     44.23 |    0.00 |     0.79 |   0.84
0776 -      0.00 |   11.41 |     0.73 |   0.89
0777 -     73.73 |   98.39 |     0.81 |   1.00
0778 -     77.57 |  100.00 |     0.82 |   1.00
0779 -     58.31 |   60.92 |     0.97 |   1.00
0780 -     66.77 |   11.03 |     0.64 |   0.84
0781 -     64.68 |   46.57 |     0.80 |   0.99
0782 -     14.83 |   69.27 |     0.85 |   0.99
0783 -     58.30 |   86.01 |     0.86 |   0.91
0784 -     55.93 |  100.00 |     0.87 |   1.00
0785 -     35.35 |  100.00 |     0.98 |   1.00
0786 -     71.51 |  100.00 |     0.84 |   1.00
0787 -      0.00 |   42.48 |     0.84 |   0.96
0788 -     55.11 |   84.38 |     0.74 |   0.95
0789 -     21.50 |    0.00 |     0.64 |   0.90
0790 -     23.93 |   44.14 |     0.88 |   0.98
0791 -     57.11 |   99.03 |     0.88 |   0.99
0792 -      0.00 |    0.00 |     0.69 |   0.69
0793 -      0.00 |    0.00 |     0.46 |   0.47
0794 -     70.49 |   74.94 |     0.97 |   0.99
0795 -     45.27 |  100.00 |     0.92 |   1.00
0796 -     45.75 |   99.18 |     0.97 |   1.00
0797 -     10.27 |   31.22 |     0.74 |   0.90
0798 -      0.00 |   95.04 |     0.89 |   0.97
0799 -      0.00 |    6.03 |     0.77 |   0.87
0800 -      0.00 |    0.00 |     0.81 |   0.86
0801 -     17.92 |   89.21 |     0.79 |   0.96
0802 -     80.86 |   98.23 |     0.99 |   1.00
0803 -     38.60 |  100.00 |     0.52 |   1.00
0804 -      0.00 |   46.87 |     0.77 |   0.93
0805 -     14.66 |  100.00 |     0.88 |   1.00
0806 -     55.01 |   50.01 |     0.94 |   0.97
0807 -      0.00 |   96.28 |     0.89 |   0.98
0808 -      6.01 |    0.00 |     0.88 |   0.93
0809 -     29.56 |   95.43 |     0.92 |   0.96
0810 -     98.93 |   96.73 |     0.89 |   0.99
0811 -     18.04 |   47.02 |     0.95 |   0.96
0812 -     19.50 |   96.70 |     0.80 |   1.00
0813 -     98.68 |   99.40 |     0.90 |   0.98
0814 -     12.48 |  100.00 |     0.95 |   1.00
0815 -     63.49 |   96.44 |     0.96 |   0.99
0816 -      0.00 |   52.91 |     0.82 |   1.00
0817 -      0.00 |    0.00 |     0.86 |   0.77
0818 -     11.48 |   12.42 |     0.80 |   0.94
0819 -     28.16 |   54.43 |     0.88 |   0.91
0820 -      0.00 |    0.00 |     0.91 |   0.96
0821 -      0.00 |    0.00 |     0.84 |   0.84
0822 -      0.00 |  100.00 |     0.90 |   1.00
0823 -     18.08 |   67.57 |     0.82 |   0.93
0824 -      4.85 |   81.50 |     0.86 |   0.97
0825 -     51.71 |   50.79 |     0.92 |   0.96
0826 -     65.97 |   23.11 |     0.99 |   1.00
0827 -      0.00 |    0.00 |     0.94 |   0.96
0828 -      0.00 |   76.29 |     0.82 |   0.99
0829 -      0.00 |    0.00 |     0.78 |   0.99
0830 -     57.52 |   79.42 |     0.91 |   0.94
0831 -      0.00 |    0.00 |     0.69 |   0.67
0832 -     98.46 |  100.00 |     0.90 |   1.00
0833 -     48.01 |  100.00 |     0.95 |   1.00
0834 -      0.00 |    0.00 |     0.91 |   0.93
0835 -      0.00 |    0.00 |     0.95 |   1.00
0836 -      0.00 |  100.00 |     0.85 |   1.00
0837 -     37.44 |   95.25 |     0.92 |   0.97
0838 -      0.00 |   15.08 |     0.90 |   0.91
0839 -     16.80 |   52.08 |     0.83 |   0.90
0840 -     13.72 |   57.11 |     0.67 |   0.89
0841 -      0.00 |    0.00 |     0.82 |   0.84
0842 -      0.00 |   99.19 |     0.94 |   1.00
0843 -      0.00 |    0.00 |     0.85 |   0.90
0844 -      0.00 |  100.00 |     0.95 |   1.00
0845 -     13.78 |   13.10 |     0.94 |   0.97
0846 -     13.72 |   91.40 |     0.93 |   0.98
0847 -      0.00 |    0.00 |     0.85 |   0.96
0848 -     53.36 |   84.51 |     0.95 |   0.96
0849 -      0.00 |    0.00 |     0.67 |   0.76
0850 -      5.35 |   12.20 |     0.82 |   1.00
0851 -      0.00 |    0.00 |     0.87 |   0.97
0852 -     62.46 |   64.43 |     0.91 |   0.93
0853 -     83.61 |   98.95 |     0.93 |   0.99
0854 -      0.00 |    0.00 |     0.86 |   0.96
0855 -     36.60 |   99.34 |     0.95 |   0.99
0856 -     52.08 |   46.84 |     0.70 |   0.69
0857 -     10.11 |   96.44 |     0.97 |   1.00
0858 -      0.00 |    0.00 |     0.96 |   0.98
0859 -      0.00 |    0.00 |     0.82 |   1.00
0860 -      0.00 |    0.00 |     0.60 |   0.82
0861 -      0.00 |    0.00 |     0.78 |   0.93
0862 -     33.96 |  100.00 |     0.87 |   1.00
0863 -      0.00 |    0.00 |     0.61 |   0.63
0864 -     17.99 |   18.21 |     0.89 |   0.92
0865 -     28.64 |  100.00 |     0.92 |   1.00
0866 -      4.75 |    0.00 |     0.92 |   0.92
0867 -      0.00 |    0.00 |     0.88 |   0.88
0868 -      0.00 |    0.00 |     0.93 |   0.89
0869 -     81.15 |   75.35 |     0.92 |   0.93
0870 -     16.51 |   70.53 |     0.97 |   0.97
0871 -     82.97 |  100.00 |     0.93 |   1.00
0872 -     50.51 |   51.74 |     0.91 |   0.96
0873 -      7.79 |    0.00 |     0.80 |   0.89
0874 -      0.00 |    0.00 |     0.58 |   0.56
0875 -     88.40 |   90.70 |     0.97 |   1.00
0876 -     98.52 |   36.25 |     0.88 |   0.83
0877 -     77.53 |   42.53 |     0.91 |   0.95
0878 -      0.00 |    0.00 |     0.80 |   0.96
0879 -     19.19 |   98.90 |     0.90 |   1.00
0880 -      0.00 |   97.50 |     0.71 |   0.95
0881 -     47.45 |   36.83 |     0.91 |   0.91
0882 -     88.94 |  100.00 |     0.89 |   1.00
0883 -      0.00 |    0.00 |     0.65 |   0.59
0884 -     28.51 |   88.06 |     0.93 |   1.00
0885 -     22.17 |   31.15 |     0.91 |   0.92
0886 -      6.25 |    0.00 |     0.76 |   0.91
0887 -     10.14 |    0.00 |     0.69 |   0.66
0888 -     43.04 |  100.00 |     0.85 |   1.00
0889 -     15.71 |   12.98 |     0.92 |   0.99
0890 -     27.73 |   99.25 |     0.89 |   0.95
0891 -      4.53 |    9.15 |     0.91 |   0.99
0892 -     28.86 |   67.63 |     0.82 |   0.90
0893 -      0.00 |  100.00 |     0.97 |   1.00
0894 -      0.00 |    0.00 |     0.86 |   0.88
0895 -     46.28 |  100.00 |     0.75 |   1.00
0896 -      0.00 |   25.80 |     0.85 |   0.95
0897 -     99.36 |  100.00 |     0.97 |   1.00
0898 -     18.60 |   99.08 |     0.95 |   0.98
0899 -     99.28 |  100.00 |     0.86 |   1.00
0900 -     55.73 |   54.79 |     0.96 |   1.00
0901 -     12.09 |  100.00 |     0.96 |   1.00
0902 -     30.61 |  100.00 |     0.90 |   1.00
0903 -      0.00 |  100.00 |     0.85 |   1.00
0904 -      0.00 |    0.00 |     0.91 |   0.97
0905 -      0.00 |   84.21 |     0.90 |   0.98
0906 -     34.84 |   30.01 |     0.93 |   0.83
0907 -     14.73 |   14.59 |     0.85 |   0.92
0908 -      0.00 |    0.00 |     0.68 |   0.72
0909 -      0.00 |    0.00 |     0.94 |   1.00
0910 -      0.00 |    0.00 |     0.93 |   0.94
0911 -     37.13 |    0.00 |     0.84 |   0.92
0912 -      0.00 |   57.02 |     0.91 |   0.98
0913 -     20.37 |   97.56 |     0.96 |   1.00
0914 -      0.00 |  100.00 |     0.81 |   1.00
0915 -      3.93 |    0.00 |     0.94 |   0.98
0916 -      0.00 |  100.00 |     0.88 |   1.00
0917 -     87.24 |  100.00 |     0.95 |   1.00
0918 -     81.98 |  100.00 |     0.94 |   1.00
0919 -      0.00 |    0.00 |     0.75 |   0.75
0920 -     53.50 |   46.06 |     0.71 |   0.92
0921 -     15.33 |  100.00 |     0.88 |   1.00
0922 -      0.00 |    3.70 |     0.91 |   0.95
0923 -     70.48 |   65.98 |     0.81 |   0.99
0924 -      0.00 |    0.00 |     0.96 |   0.98
0925 -     51.88 |   47.10 |     0.81 |   0.94
0926 -     12.07 |  100.00 |     0.98 |   1.00
0927 -      0.00 |    0.00 |     0.67 |   0.95
0928 -     25.82 |   98.59 |     0.93 |   0.99
0929 -     28.46 |  100.00 |     0.96 |   1.00
0930 -      0.00 |    0.00 |     0.95 |   0.97
0931 -      0.00 |    0.00 |     0.82 |   0.76
0932 -      0.00 |    0.00 |     0.82 |   0.86
0933 -     10.20 |   98.73 |     0.98 |   1.00
0934 -      0.00 |   96.66 |     0.92 |   1.00
0935 -     55.56 |   34.12 |     0.82 |   0.84
0936 -     33.91 |  100.00 |     0.95 |   1.00
0937 -     80.37 |  100.00 |     0.93 |   1.00
0938 -     61.11 |   96.64 |     0.96 |   0.99
0939 -     94.67 |   96.08 |     0.94 |   0.98
0940 -     48.81 |   48.18 |     0.87 |   0.99
0941 -      0.00 |   41.71 |     0.67 |   0.73
0942 -      0.00 |    0.00 |     0.92 |   0.87
0943 -      8.59 |    9.58 |     0.86 |   0.97
0944 -     79.50 |   73.74 |     0.89 |   1.00
0945 -     17.77 |   78.06 |     0.97 |   0.99
0946 -      0.00 |    0.00 |     0.84 |   0.85
0947 -     62.60 |   58.04 |     0.88 |   1.00
0948 -     14.10 |   94.57 |     0.92 |   0.99
0949 -      0.00 |    0.00 |     0.76 |   0.91
0950 -     62.51 |  100.00 |     0.72 |   1.00
0951 -     52.88 |   52.11 |     0.82 |   0.84
0952 -     15.98 |   11.56 |     0.70 |   0.81
0953 -      0.00 |    0.00 |     0.90 |   0.89
0954 -     10.31 |   72.33 |     0.91 |   0.94
0955 -     72.72 |   67.84 |     0.87 |   0.86
0956 -     53.51 |  100.00 |     0.70 |   1.00
0957 -      0.00 |    0.00 |     0.87 |   0.94
0958 -     85.90 |   99.05 |     0.93 |   1.00
0959 -     44.38 |   44.38 |     0.93 |   0.98
0960 -      8.74 |   87.28 |     0.57 |   0.92
0961 -     19.72 |  100.00 |     0.84 |   1.00
0962 -     71.62 |   97.96 |     0.79 |   0.96
0963 -     71.17 |   98.58 |     0.78 |   1.00
0964 -     62.88 |  100.00 |     0.94 |   1.00
0965 -      0.00 |    0.00 |     0.92 |   0.97
0966 -     20.97 |   20.97 |     0.63 |   0.95
0967 -     10.35 |    9.28 |     0.80 |   0.98
0968 -      0.00 |   46.26 |     0.89 |   0.99
0969 -      0.00 |    7.53 |     0.65 |   0.82
0970 -      0.00 |    0.00 |     0.60 |   0.76
0971 -      5.59 |    0.00 |     0.94 |   0.90
0972 -      0.00 |    0.00 |     0.92 |   0.93
0973 -      0.00 |    0.00 |     0.90 |   0.97
0974 -     34.22 |   61.05 |     0.89 |   0.92
0975 -      0.00 |    0.00 |     0.91 |   0.99
0976 -     54.22 |   62.67 |     0.44 |   0.98
0977 -      0.00 |    0.00 |     0.86 |   0.86
0978 -      0.00 |    0.00 |     0.85 |   0.88
0979 -     23.60 |   22.36 |     0.89 |   0.94
0980 -     63.71 |   82.12 |     0.83 |   0.96
0981 -     73.82 |   73.82 |     0.89 |   0.86
0982 -      0.00 |   87.10 |     0.72 |   0.93
0983 -     75.39 |   87.05 |     0.82 |   0.98
0984 -      0.00 |    0.00 |     0.74 |   0.83
0985 -      0.00 |  100.00 |     0.75 |   1.00
0986 -      0.00 |    0.00 |     0.82 |   0.79
0987 -      0.00 |    0.00 |     0.90 |   0.88
0988 -      0.00 |    0.00 |     0.97 |   0.99
0989 -      0.00 |    0.00 |     0.60 |   0.99
0990 -     14.07 |   13.23 |     0.97 |   0.95
0991 -      0.00 |    0.00 |     0.78 |   0.83
0992 -      0.00 |    0.00 |     0.73 |   0.92
0993 -      0.00 |    0.00 |     0.87 |   0.96
0994 -     21.18 |  100.00 |     0.74 |   1.00
0995 -      0.00 |    0.00 |     0.64 |   0.65
0996 -     71.41 |  100.00 |     0.89 |   1.00
0997 -     95.63 |  100.00 |     0.95 |   1.00
0998 -     81.46 |   97.09 |     0.94 |   0.99
0999 -     30.97 |   68.32 |     0.93 |   0.99
1000 -      0.00 |   28.98 |     0.79 |   0.85
==============================================
