==============================================
BLEU GOLD:                               50.64
BLEU IN:                                 56.01
SIM GOLD:                               0.8180
SIM IN:                                 0.8455
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0143 -      0.00 |    5.87 |     0.56 |   0.61
0144 -     45.10 |   41.77 |     0.63 |   0.64
0145 -      0.00 |    8.12 |     0.81 |   0.84
0146 -      0.00 |   12.38 |     0.84 |   0.89
0147 -      0.00 |    0.00 |     0.63 |   0.64
0148 -     11.78 |    7.42 |     0.97 |   0.95
0149 -     30.67 |   34.73 |     0.68 |   0.74
0150 -      9.28 |    0.00 |     0.88 |   0.89
0151 -      0.00 |    0.00 |     0.65 |   0.63
0152 -      0.00 |    0.00 |     0.87 |   0.93
0153 -     12.63 |   13.01 |     0.47 |   0.66
0154 -     77.22 |   23.77 |     0.78 |   0.78
0155 -      0.00 |    0.00 |     0.85 |   0.87
0156 -     99.81 |   68.00 |     0.95 |   0.94
0157 -      0.00 |    0.00 |     0.86 |   0.90
0158 -     84.56 |  100.00 |     0.97 |   1.00
0159 -      0.00 |    4.87 |     0.89 |   0.92
0160 -      0.00 |    0.00 |     0.90 |   0.92
0161 -      0.00 |    0.00 |     0.73 |   0.75
0162 -     40.47 |   59.65 |     0.97 |   0.99
0163 -      0.00 |    0.00 |     0.78 |   0.79
0164 -      0.00 |    0.00 |     0.67 |   0.67
0165 -     17.28 |   15.97 |     0.76 |   0.80
0166 -     19.21 |   20.07 |     0.95 |   0.94
0167 -      0.00 |    0.00 |     0.75 |   0.86
0168 -      0.00 |    0.00 |     0.78 |   0.77
0169 -     25.58 |   25.82 |     0.84 |   0.85
0170 -      0.00 |    0.00 |     0.90 |   0.94
0171 -      0.00 |    0.00 |     0.88 |   0.91
0172 -     54.88 |   55.16 |     0.91 |   0.94
0173 -     21.55 |   29.58 |     0.96 |   0.99
0174 -      0.00 |    0.00 |     0.49 |   0.50
0175 -     22.02 |   22.38 |     0.38 |   0.38
0176 -     36.44 |   32.01 |     0.93 |   0.95
0177 -     13.86 |   13.86 |     0.88 |   0.88
0178 -     79.91 |   76.53 |     0.89 |   0.91
0179 -     15.49 |   15.25 |     0.82 |   0.91
0180 -     69.00 |   84.62 |     0.82 |   0.87
0181 -      0.00 |    0.00 |     0.82 |   0.86
0182 -     13.98 |    3.61 |     0.77 |   0.76
0183 -     22.37 |   21.00 |     0.83 |   0.87
0184 -     15.89 |   14.66 |     0.79 |   0.81
0185 -      0.00 |    0.00 |     0.78 |   0.80
0186 -     10.27 |   25.10 |     0.78 |   0.77
0187 -     22.16 |   38.26 |     0.76 |   0.82
0188 -     76.31 |   78.43 |     0.90 |   0.96
0189 -     44.68 |   67.16 |     0.82 |   0.98
0190 -      0.00 |    0.00 |     0.69 |   0.73
0191 -     65.27 |   25.88 |     0.91 |   0.87
0192 -      0.00 |    0.00 |     0.34 |   0.38
0193 -      0.00 |    0.00 |     0.89 |   0.95
0194 -      0.00 |    0.00 |     0.93 |   0.95
0195 -     65.88 |   98.41 |     0.98 |   0.99
0196 -      0.00 |    0.00 |     0.78 |   0.78
0197 -      0.00 |    0.00 |     0.66 |   0.76
0198 -     11.90 |   11.69 |     0.76 |   0.80
0199 -     67.88 |   68.26 |     0.90 |   0.98
0200 -      0.00 |    7.56 |     0.92 |   0.93
0201 -     14.29 |   12.20 |     0.80 |   0.80
0202 -     11.42 |   10.41 |     0.87 |   0.90
0203 -      0.00 |    0.00 |     0.77 |   0.79
0204 -     66.71 |   17.93 |     0.97 |   0.97
0205 -      0.00 |    0.00 |     0.85 |   0.89
0206 -     19.26 |   19.15 |     0.88 |   0.90
0207 -     49.39 |   49.59 |     0.88 |   0.89
0208 -     99.58 |   71.57 |     1.00 |   0.96
0209 -     57.23 |   56.45 |     0.75 |   0.77
0210 -     45.10 |   91.77 |     0.98 |   1.00
0211 -     14.11 |   14.85 |     0.69 |   0.71
0212 -      0.00 |    0.00 |     0.79 |   0.81
0213 -      0.00 |    0.00 |     0.93 |   0.95
0214 -      0.00 |    0.00 |     0.50 |   0.50
0215 -      0.00 |    0.00 |     0.82 |   0.87
0216 -     18.91 |   19.20 |     0.82 |   0.84
0217 -      0.00 |    0.00 |     0.65 |   0.82
0218 -     40.88 |   43.91 |     0.94 |   0.97
0219 -     32.13 |   57.12 |     0.73 |   0.76
0220 -     51.27 |   52.53 |     0.90 |   0.99
0221 -      0.00 |    0.00 |     0.75 |   0.86
0222 -      5.12 |    0.00 |     0.89 |   0.89
0223 -      0.00 |    0.00 |     0.73 |   0.78
0224 -      0.00 |    0.00 |     0.96 |   0.97
0225 -     37.47 |   27.92 |     0.65 |   0.65
0226 -     67.75 |  100.00 |     0.96 |   1.00
0227 -      8.67 |    0.00 |     0.59 |   0.58
0228 -      0.00 |   11.06 |     0.93 |   0.96
0229 -      0.00 |    0.00 |     0.83 |   0.85
0230 -      0.00 |    0.00 |     0.66 |   0.65
0231 -     12.37 |   11.16 |     0.94 |   0.93
0232 -     15.41 |    0.00 |     0.55 |   0.61
0233 -     63.39 |   77.71 |     0.75 |   0.80
0234 -     11.82 |   50.72 |     0.88 |   0.90
0235 -      4.14 |    0.00 |     0.84 |   0.83
0236 -      0.00 |  100.00 |     0.94 |   1.00
0237 -      0.00 |    0.00 |     0.94 |   0.98
0238 -     91.94 |   51.01 |     0.91 |   0.92
0239 -     54.79 |   77.47 |     0.85 |   0.88
0240 -     11.24 |   41.61 |     0.89 |   0.91
0241 -     37.22 |   55.98 |     0.78 |   0.83
0242 -      0.00 |    0.00 |     0.92 |   0.92
0243 -      0.00 |    0.00 |     0.64 |   0.67
0244 -     11.68 |    8.45 |     0.76 |   0.77
0245 -      0.00 |    0.00 |     0.84 |   0.85
0246 -     64.38 |   67.25 |     0.76 |   0.86
0247 -      7.69 |    7.69 |     0.94 |   0.95
0248 -     18.11 |   86.56 |     0.77 |   0.82
0249 -     72.53 |   70.47 |     0.87 |   0.97
0250 -     37.94 |    0.00 |     0.83 |   0.83
0251 -      0.00 |    0.00 |     0.79 |   0.85
0252 -     12.50 |    0.00 |     0.85 |   0.84
0253 -      0.00 |    4.08 |     0.69 |   0.73
0254 -      6.24 |    6.70 |     0.92 |   0.91
0255 -     13.67 |   91.03 |     0.91 |   0.96
0256 -     40.72 |   45.69 |     0.95 |   0.93
0257 -      0.00 |    0.00 |     0.86 |   0.86
0258 -     77.15 |   42.61 |     0.89 |   0.91
0259 -     37.11 |   34.93 |     0.87 |   0.94
0260 -     70.80 |   82.69 |     0.74 |   0.89
0261 -     97.75 |  100.00 |     0.85 |   1.00
0262 -      0.00 |    0.00 |     0.61 |   0.60
0263 -     55.07 |  100.00 |     0.84 |   1.00
0264 -      0.00 |    0.00 |     0.96 |   0.85
0265 -      0.00 |    0.00 |     0.39 |   0.39
0266 -     60.46 |   41.36 |     0.93 |   0.98
0267 -     87.52 |    0.00 |     0.96 |   0.99
0268 -     29.46 |   29.46 |     0.85 |   0.91
0269 -      0.00 |    0.00 |     0.80 |   0.81
0270 -    100.00 |   45.51 |     1.00 |   0.96
0271 -      0.00 |    0.00 |     0.46 |   0.46
0272 -      0.00 |    0.00 |     0.37 |   0.37
0273 -      8.24 |  100.00 |     0.94 |   1.00
0274 -     94.48 |   99.83 |     0.95 |   0.97
0275 -     16.94 |   16.94 |     0.96 |   0.97
0276 -     46.95 |   53.41 |     0.90 |   0.91
0277 -     31.95 |   35.93 |     0.90 |   0.92
0278 -     19.76 |   54.01 |     0.77 |   0.84
0279 -      0.00 |    0.00 |     0.29 |   0.29
0280 -     50.90 |   94.06 |     0.93 |   0.94
0281 -      0.00 |    0.00 |     0.83 |   0.82
0282 -      9.17 |   36.42 |     0.71 |   0.74
0283 -     49.02 |  100.00 |     0.98 |   1.00
0284 -     13.90 |   13.90 |     0.91 |   0.93
0285 -     19.13 |   19.02 |     0.90 |   0.90
0286 -     76.13 |   66.22 |     0.75 |   0.73
0287 -      0.00 |    0.00 |     0.86 |   0.89
0288 -     94.99 |    0.00 |     0.94 |   0.92
0289 -      0.00 |   12.69 |     0.84 |   0.85
0290 -     73.09 |  100.00 |     0.98 |   1.00
0291 -     68.40 |   48.07 |     0.87 |   0.78
0292 -      0.00 |    0.00 |     0.79 |   0.79
0293 -     45.76 |   81.22 |     0.95 |   0.94
0294 -     24.10 |   23.39 |     0.87 |   0.89
0295 -     11.37 |  100.00 |     0.90 |   1.00
0296 -     78.62 |   81.84 |     0.98 |   1.00
0297 -      0.00 |    0.00 |     0.78 |   0.82
0298 -      0.00 |    7.38 |     0.87 |   0.89
0299 -     21.09 |   77.35 |     0.96 |   0.97
0300 -      0.00 |    0.00 |     0.89 |   0.90
0301 -     28.62 |   42.42 |     0.80 |   0.89
0302 -      0.00 |    0.00 |     0.57 |   0.57
0303 -     17.91 |   14.50 |     0.74 |   0.79
0304 -      0.00 |    5.27 |     0.85 |   0.88
0305 -      0.00 |    0.00 |     0.82 |   0.85
0306 -      0.00 |   19.82 |     0.97 |   1.00
0307 -     24.26 |  100.00 |     0.93 |   1.00
0308 -      0.00 |    0.00 |     0.68 |   0.67
0309 -      0.00 |    8.33 |     0.94 |   0.96
0310 -      0.00 |    0.00 |     0.72 |   0.71
0311 -     65.27 |  100.00 |     0.99 |   1.00
0312 -     17.15 |   13.79 |     0.92 |   0.92
0313 -     59.55 |   34.09 |     0.83 |   0.90
0314 -     39.99 |   88.94 |     0.95 |   0.97
0315 -     82.22 |   97.50 |     0.96 |   0.98
0316 -      3.97 |    3.95 |     0.82 |   0.83
0317 -     17.06 |   16.77 |     0.86 |   0.86
0318 -      0.00 |    0.00 |     0.73 |   0.86
0319 -      0.00 |    0.00 |     0.86 |   0.87
0320 -      0.00 |   33.06 |     0.89 |   0.92
0321 -     64.50 |   35.59 |     0.75 |   0.74
0322 -     38.41 |   45.96 |     0.94 |   0.95
0323 -     12.76 |   20.86 |     0.87 |   0.89
0324 -      0.00 |  100.00 |     0.94 |   1.00
0325 -      0.00 |    0.00 |     0.33 |   0.38
0326 -     92.95 |   97.27 |     0.98 |   1.00
0327 -     87.18 |   93.93 |     0.97 |   0.99
0328 -     12.83 |  100.00 |     1.00 |   1.00
0329 -      0.00 |    0.00 |     0.78 |   0.80
0330 -    100.00 |   67.74 |     1.00 |   0.91
0331 -     14.46 |    0.00 |     0.64 |   0.64
0332 -     15.27 |   24.83 |     0.83 |   0.85
0333 -      0.00 |    0.00 |     0.63 |   0.59
0334 -     85.06 |  100.00 |     0.97 |   1.00
0335 -      0.00 |    0.00 |     0.69 |   0.68
0336 -     38.02 |   37.28 |     0.74 |   0.82
0337 -      3.71 |    3.68 |     0.76 |   0.76
0338 -      0.00 |   98.22 |     0.92 |   0.98
0339 -      0.00 |    0.00 |     0.62 |   0.63
0340 -     64.15 |   66.96 |     0.80 |   0.80
0341 -      0.00 |    0.00 |     0.92 |   0.94
0342 -      0.00 |    0.00 |     0.79 |   0.81
0343 -      0.00 |    0.00 |     0.87 |   0.87
0344 -     36.67 |   35.23 |     0.85 |   0.86
0345 -     52.53 |   98.40 |     0.97 |   0.99
0346 -      0.00 |    0.00 |     0.76 |   0.78
0347 -      0.00 |    0.00 |     0.72 |   0.73
0348 -      0.00 |    0.00 |     0.91 |   0.93
0349 -      0.00 |    0.00 |     0.98 |   0.96
0350 -     42.00 |  100.00 |     0.95 |   1.00
0351 -      0.00 |    0.00 |     0.82 |   0.81
0352 -     12.49 |   11.85 |     0.82 |   0.92
0353 -     84.69 |   87.67 |     0.93 |   0.94
0354 -      0.00 |    0.00 |     0.93 |   0.93
0355 -      0.00 |    0.00 |     0.87 |   0.88
0356 -     59.03 |   59.40 |     0.98 |   0.99
0357 -     37.16 |   34.38 |     0.88 |   0.90
0358 -     72.66 |  100.00 |     0.92 |   1.00
0359 -      0.00 |    0.00 |     0.57 |   0.58
0360 -     77.84 |   16.44 |     0.90 |   0.97
0361 -      9.94 |    9.94 |     0.92 |   0.92
0362 -     15.04 |    0.00 |     0.98 |   1.00
0363 -      0.00 |    0.00 |     0.72 |   0.70
0364 -     78.14 |   78.32 |     0.93 |   0.96
0365 -     96.33 |  100.00 |     0.99 |   1.00
0366 -     88.10 |  100.00 |     0.94 |   1.00
0367 -      0.00 |    0.00 |     0.92 |   0.96
0368 -      0.00 |    0.00 |     0.55 |   0.60
0369 -     27.12 |    0.00 |     0.64 |   0.63
0370 -      0.00 |   13.42 |     0.81 |   0.82
0371 -      9.89 |   39.04 |     0.75 |   0.78
0372 -      0.00 |   42.99 |     0.96 |   0.97
0373 -      7.55 |    7.55 |     0.69 |   0.68
0374 -      0.00 |    0.00 |     0.66 |   0.67
0375 -     37.41 |   37.41 |     0.83 |   0.91
0376 -      0.00 |    0.00 |     0.80 |   0.80
0377 -      0.00 |    0.00 |     0.82 |   0.82
0378 -      0.00 |    0.00 |     0.83 |   0.87
0379 -      0.00 |    0.00 |     0.84 |   0.87
0380 -      0.00 |    0.00 |     0.56 |   0.55
0381 -      0.00 |   75.04 |     0.88 |   0.88
0382 -     77.87 |   88.53 |     0.85 |   0.92
0383 -     81.42 |   88.40 |     0.89 |   0.94
0384 -     14.71 |   17.38 |     0.86 |   0.84
0385 -      0.00 |    6.21 |     0.52 |   0.56
0386 -      0.00 |    0.00 |     0.86 |   0.89
0387 -      8.64 |    8.68 |     0.96 |   0.97
0388 -     74.87 |    0.00 |     0.95 |   0.97
0389 -     88.37 |   88.37 |     0.95 |   0.99
0390 -     15.21 |   57.37 |     0.92 |   0.93
0391 -     13.77 |   15.02 |     0.68 |   0.82
0392 -      0.00 |    0.00 |     0.59 |   0.61
0393 -     38.18 |   63.31 |     0.92 |   0.96
0394 -      0.00 |    0.00 |     0.66 |   0.65
0395 -      0.00 |    0.00 |     0.80 |   0.81
0396 -     74.70 |   84.92 |     0.96 |   0.97
0397 -      0.00 |    0.00 |     0.76 |   0.75
0398 -     23.96 |   67.05 |     0.93 |   0.95
0399 -      0.00 |    0.00 |     0.90 |   0.94
0400 -      0.00 |    0.00 |     0.76 |   0.78
0401 -      8.68 |    8.68 |     0.92 |   0.94
0402 -     30.30 |   71.08 |     0.96 |   0.97
0403 -     13.27 |   11.87 |     0.86 |   0.88
0404 -     46.42 |   71.23 |     0.91 |   0.93
0405 -      0.00 |    0.00 |     0.83 |   0.88
0406 -      0.00 |    0.00 |     0.88 |   0.91
0407 -      0.00 |    0.00 |     0.83 |   0.87
0408 -      5.19 |    5.19 |     0.89 |   0.90
0409 -      0.00 |    0.00 |     0.77 |   0.77
0410 -     24.18 |   25.40 |     0.89 |   0.91
0411 -      0.00 |    0.00 |     0.84 |   0.86
0412 -      0.00 |    7.21 |     0.08 |   0.14
0413 -     66.20 |  100.00 |     0.98 |   1.00
0414 -     40.54 |   97.57 |     0.90 |   0.93
0415 -     52.17 |   36.74 |     0.93 |   0.95
0416 -     82.55 |   98.06 |     0.96 |   0.99
0417 -      0.00 |    0.00 |     0.66 |   0.66
0418 -     87.68 |   95.44 |     0.95 |   0.97
0419 -     22.20 |   26.81 |     0.88 |   0.89
0420 -      0.00 |    0.00 |     0.19 |   0.23
0421 -      0.00 |    0.00 |     0.78 |   0.80
0422 -     23.65 |   75.04 |     0.97 |   0.97
0423 -     20.03 |   72.22 |     0.95 |   0.98
0424 -     76.98 |   99.76 |     0.89 |   0.92
0425 -      0.00 |    0.00 |     0.81 |   0.80
0426 -      0.00 |    0.00 |     0.41 |   0.40
0427 -      5.42 |   25.89 |     0.97 |   0.99
0428 -     30.45 |    6.74 |     0.91 |   0.91
0429 -      0.00 |    0.00 |     0.84 |   0.88
0430 -     85.63 |   97.63 |     0.93 |   0.99
0431 -      0.00 |    0.00 |     0.67 |   0.69
0432 -      0.00 |    0.00 |     0.90 |   0.91
0433 -      0.00 |    0.00 |     0.66 |   0.67
0434 -      0.00 |    0.00 |     0.92 |   0.97
0435 -     40.44 |   88.05 |     0.97 |   0.99
0436 -      7.57 |   67.92 |     0.98 |   1.00
0437 -      6.01 |    4.82 |     0.89 |   0.88
0438 -      9.38 |    0.00 |     0.69 |   0.73
0439 -      0.00 |    0.00 |     0.82 |   0.82
0440 -     17.24 |   15.52 |     0.74 |   0.74
0441 -     40.02 |   40.02 |     0.95 |   0.95
0442 -     13.79 |   13.70 |     0.91 |   0.93
0443 -     47.40 |  100.00 |     0.92 |   1.00
0444 -      0.00 |    0.00 |     0.78 |   0.82
0445 -     61.28 |  100.00 |     0.91 |   1.00
0446 -     43.03 |   23.64 |     0.91 |   0.93
0447 -     43.04 |   97.40 |     0.74 |   0.82
0448 -     57.85 |   64.13 |     0.98 |   0.99
0449 -     62.01 |   61.88 |     0.67 |   0.68
0450 -     58.74 |   65.63 |     1.00 |   1.00
0451 -     11.16 |   17.88 |     0.61 |   0.63
0452 -     83.26 |  100.00 |     0.98 |   1.00
0453 -      0.00 |    0.00 |     0.85 |   0.88
0454 -      0.00 |    0.00 |     0.96 |   0.98
0455 -      0.00 |    0.00 |     0.78 |   0.78
0456 -      8.93 |    7.41 |     0.82 |   0.83
0457 -     88.27 |  100.00 |     0.94 |   1.00
0458 -     76.40 |   30.16 |     1.00 |   1.00
0459 -     31.97 |   93.27 |     0.91 |   0.99
0460 -     14.11 |    0.00 |     0.90 |   0.90
0461 -     53.07 |   89.23 |     0.92 |   0.98
0462 -      0.00 |    0.00 |     0.77 |   0.82
0463 -      5.61 |    4.29 |     0.86 |   0.91
0464 -     28.88 |   45.76 |     0.83 |   0.87
0465 -     88.79 |  100.00 |     0.97 |   1.00
0466 -      0.00 |   13.59 |     0.73 |   0.81
0467 -     82.65 |   81.13 |     0.96 |   0.97
0468 -      0.00 |    0.00 |     0.70 |   0.83
0469 -      0.00 |    0.00 |     0.57 |   0.56
0470 -      0.00 |    0.00 |     0.67 |   0.68
0471 -     19.14 |   99.12 |     0.98 |   1.00
0472 -     47.58 |   59.38 |     0.93 |   0.95
0473 -     16.25 |   99.69 |     0.90 |   0.94
0474 -     48.73 |    9.49 |     0.89 |   0.94
0475 -     39.64 |   36.03 |     0.98 |   0.97
0476 -      0.00 |    0.00 |     0.82 |   0.85
0477 -      0.00 |    0.00 |     0.87 |   0.87
0478 -      0.00 |    0.00 |     0.75 |   0.74
0479 -     38.70 |   63.85 |     0.93 |   0.97
0480 -      0.00 |    0.00 |     0.73 |   0.78
0481 -     33.65 |  100.00 |     0.98 |   1.00
0482 -      0.00 |    0.00 |     0.66 |   0.75
0483 -      5.85 |   96.80 |     0.92 |   0.93
0484 -     86.88 |   20.58 |     0.88 |   0.89
0485 -     90.11 |   94.73 |     0.83 |   0.93
0486 -      0.00 |    0.00 |     0.79 |   0.81
0487 -     45.06 |    0.00 |     0.91 |   0.91
0488 -      0.00 |   26.45 |     0.93 |   0.96
0489 -      0.00 |    0.00 |     0.84 |   0.85
0490 -      0.00 |    0.00 |     0.77 |   0.80
0491 -      0.00 |    0.00 |     0.56 |   0.60
0492 -      0.00 |    7.32 |     0.87 |   0.89
0493 -      5.94 |    6.11 |     0.66 |   0.67
0494 -      0.00 |    0.00 |     0.81 |   0.83
0495 -     72.52 |   70.28 |     0.89 |   0.88
0496 -     12.58 |   13.76 |     0.60 |   0.69
0497 -      8.23 |    8.23 |     0.80 |   0.82
0498 -      0.00 |    0.00 |     0.48 |   0.56
0499 -      0.00 |    0.00 |     0.95 |   0.97
0500 -      3.60 |    3.77 |     0.86 |   0.87
0501 -      0.00 |    0.00 |     0.65 |   0.66
0502 -     12.11 |   12.60 |     0.80 |   0.82
0503 -      0.00 |   20.97 |     0.81 |   0.89
0504 -     90.34 |   66.75 |     0.96 |   0.90
0505 -     43.62 |  100.00 |     0.95 |   1.00
0506 -     21.78 |   22.04 |     0.89 |   0.88
0507 -     11.69 |   80.63 |     0.97 |   0.98
0508 -     11.56 |   11.63 |     0.87 |   0.92
0509 -      0.00 |    0.00 |     0.72 |   0.71
0510 -     13.14 |   32.25 |     0.57 |   0.61
0511 -      0.00 |    0.00 |     0.82 |   0.82
