==============================================
BLEU GOLD:                               65.57
BLEU IN:                                 88.78
ACC GOLD:                               0.0020
ACC IN:                                 0.4000
SIM GOLD:                               0.8890
SIM IN:                                 0.9743
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0217 -     67.65 |  100.00 |     0.96 |   1.00
0218 -      0.00 |  100.00 |     0.84 |   1.00
0219 -      0.00 |    0.00 |     0.88 |   0.94
0220 -     77.27 |   35.06 |     0.94 |   0.98
0221 -     50.04 |   57.79 |     0.98 |   0.99
0222 -      0.00 |    0.00 |     0.73 |   0.69
0223 -     53.73 |   52.85 |     0.94 |   0.98
0224 -     28.31 |   26.83 |     0.92 |   0.98
0225 -     10.08 |  100.00 |     0.86 |   1.00
0226 -     86.08 |  100.00 |     0.94 |   1.00
0227 -      7.56 |   88.40 |     0.94 |   0.97
0228 -     15.92 |   95.80 |     0.94 |   1.00
0229 -     50.79 |  100.00 |     0.51 |   1.00
0230 -     11.75 |  100.00 |     0.92 |   1.00
0231 -     28.25 |   26.97 |     0.89 |   0.97
0232 -      0.00 |   48.01 |     0.95 |   1.00
0233 -      0.00 |  100.00 |     0.93 |   1.00
0234 -     88.30 |  100.00 |     0.98 |   1.00
0235 -      0.00 |    0.00 |     0.94 |   0.99
0236 -     27.50 |   78.36 |     0.98 |   1.00
0237 -      9.02 |   99.40 |     0.91 |   0.99
0238 -     36.76 |   26.39 |     0.67 |   0.78
0239 -      0.00 |    0.00 |     0.78 |   0.94
0240 -     13.02 |    0.00 |     0.80 |   0.94
0241 -     13.39 |  100.00 |     0.98 |   1.00
0242 -      0.00 |    0.00 |     0.79 |   0.83
0243 -      0.00 |    0.00 |     0.96 |   0.98
0244 -     75.88 |  100.00 |     0.91 |   1.00
0245 -     58.88 |   97.52 |     0.83 |   1.00
0246 -      0.00 |  100.00 |     0.86 |   1.00
0247 -      0.00 |    0.00 |     0.95 |   1.00
0248 -     95.22 |  100.00 |     0.97 |   1.00
0249 -     16.29 |  100.00 |     0.98 |   1.00
0250 -      0.00 |  100.00 |     0.87 |   1.00
0251 -      0.00 |   99.86 |     0.96 |   0.99
0252 -     41.43 |   91.06 |     0.83 |   0.98
0253 -      0.00 |   36.55 |     0.79 |   0.97
0254 -      0.00 |    5.64 |     0.95 |   0.96
0255 -      0.00 |   26.22 |     0.85 |   0.94
0256 -      0.00 |    0.00 |     0.69 |   0.78
0257 -      0.00 |  100.00 |     0.86 |   1.00
0258 -     43.78 |  100.00 |     0.85 |   1.00
0259 -     63.65 |  100.00 |     0.88 |   1.00
0260 -     68.04 |    0.00 |     0.93 |   0.98
0261 -     74.66 |  100.00 |     0.98 |   1.00
0262 -     79.53 |  100.00 |     0.95 |   1.00
0263 -     38.93 |   98.38 |     0.86 |   0.96
0264 -     20.82 |   99.78 |     0.96 |   0.97
0265 -     45.67 |   33.01 |     0.73 |   0.99
0266 -     19.31 |   98.97 |     0.98 |   0.99
0267 -      0.00 |  100.00 |     0.89 |   1.00
0268 -     58.60 |   52.04 |     0.79 |   0.98
0269 -     51.76 |  100.00 |     0.92 |   1.00
0270 -     99.52 |  100.00 |     0.97 |   1.00
0271 -     37.20 |  100.00 |     0.97 |   1.00
0272 -     33.73 |  100.00 |     0.86 |   1.00
0273 -      0.00 |    0.00 |     0.95 |   0.96
0274 -     93.31 |  100.00 |     0.98 |   1.00
0275 -     94.98 |  100.00 |     0.88 |   1.00
0276 -      0.00 |    0.00 |     0.95 |   0.99
0277 -     61.93 |   68.11 |     0.92 |   0.99
0278 -     71.11 |  100.00 |     0.86 |   1.00
0279 -     37.16 |   35.73 |     0.83 |   0.87
0280 -     89.39 |   99.77 |     0.86 |   1.00
0281 -     92.79 |  100.00 |     0.92 |   1.00
0282 -      0.00 |    0.00 |     0.92 |   0.92
0283 -    100.00 |   34.29 |     1.00 |   0.88
0284 -     20.18 |   92.82 |     0.88 |   0.98
0285 -     61.07 |  100.00 |     0.95 |   1.00
0286 -     56.41 |  100.00 |     0.94 |   1.00
0287 -     99.66 |  100.00 |     0.88 |   1.00
0288 -     46.95 |   46.21 |     0.95 |   1.00
0289 -     35.40 |   90.00 |     0.88 |   0.97
0290 -     99.76 |  100.00 |     0.93 |   1.00
0291 -     34.27 |   97.21 |     0.86 |   0.98
0292 -     54.32 |  100.00 |     0.93 |   1.00
0293 -     34.95 |  100.00 |     0.99 |   1.00
0294 -     32.40 |  100.00 |     0.91 |   1.00
0295 -     24.57 |   47.39 |     0.91 |   0.97
0296 -      0.00 |    0.00 |     0.98 |   1.00
0297 -     56.84 |  100.00 |     0.95 |   1.00
0298 -      8.41 |   29.42 |     0.93 |   1.00
0299 -     22.33 |  100.00 |     0.98 |   1.00
0300 -      0.00 |    0.00 |     0.81 |   0.87
0301 -     46.71 |   90.33 |     0.93 |   0.98
0302 -     65.37 |  100.00 |     0.95 |   1.00
0303 -     44.71 |   98.75 |     0.94 |   0.97
0304 -      0.00 |   92.65 |     0.73 |   0.97
0305 -     99.23 |  100.00 |     0.94 |   1.00
0306 -      0.00 |    0.00 |     0.91 |   0.92
0307 -     25.67 |  100.00 |     0.87 |   1.00
0308 -     99.76 |  100.00 |     0.91 |   1.00
0309 -     15.33 |   95.51 |     0.90 |   1.00
0310 -     53.44 |   51.47 |     0.95 |   0.99
0311 -     35.05 |  100.00 |     0.77 |   1.00
0312 -     61.67 |   96.23 |     0.77 |   0.95
0313 -      0.00 |    0.00 |     0.93 |   1.00
0314 -      0.00 |  100.00 |     0.96 |   1.00
0315 -     86.41 |  100.00 |     0.90 |   1.00
0316 -     16.38 |    0.00 |     0.95 |   0.99
0317 -      0.00 |    0.00 |     0.94 |   0.98
0318 -      0.00 |    0.00 |     0.84 |   0.89
0319 -     10.90 |    9.45 |     0.95 |   0.97
0320 -     67.11 |  100.00 |     0.99 |   1.00
0321 -      0.00 |    0.00 |     0.90 |   0.97
0322 -     34.59 |   92.90 |     0.83 |   0.98
0323 -     19.98 |  100.00 |     0.97 |   1.00
0324 -      0.00 |   99.03 |     0.96 |   0.97
0325 -     23.09 |  100.00 |     0.93 |   1.00
0326 -      0.00 |   54.34 |     0.97 |   1.00
0327 -     33.88 |  100.00 |     0.80 |   1.00
0328 -     30.70 |  100.00 |     0.97 |   1.00
0329 -     44.94 |   96.52 |     0.95 |   0.99
0330 -     20.04 |  100.00 |     0.92 |   1.00
0331 -     27.61 |   66.36 |     0.86 |   1.00
0332 -     41.36 |   90.69 |     0.83 |   0.99
0333 -      7.72 |    7.29 |     0.90 |   0.92
0334 -      8.02 |   35.87 |     0.95 |   0.98
0335 -      0.00 |   35.82 |     0.93 |   0.97
0336 -      7.96 |  100.00 |     0.95 |   1.00
0337 -     83.55 |  100.00 |     0.98 |   1.00
0338 -     14.59 |   97.71 |     0.90 |   0.99
0339 -     97.03 |   99.84 |     0.92 |   0.96
0340 -     83.27 |  100.00 |     0.91 |   1.00
0341 -     60.51 |   91.57 |     0.77 |   0.95
0342 -     36.37 |   24.11 |     0.96 |   1.00
0343 -     21.56 |  100.00 |     0.92 |   1.00
0344 -     46.45 |    6.97 |     0.90 |   0.96
0345 -      7.96 |    0.00 |     0.89 |   0.91
0346 -     16.80 |  100.00 |     0.92 |   1.00
0347 -     72.69 |   94.60 |     0.95 |   0.98
0348 -     66.84 |  100.00 |     0.97 |   1.00
0349 -     30.66 |   34.85 |     0.79 |   0.98
0350 -      0.00 |    0.00 |     0.86 |   0.96
0351 -     19.31 |  100.00 |     0.95 |   1.00
0352 -     99.81 |  100.00 |     0.95 |   1.00
0353 -      0.00 |    0.00 |     0.93 |   0.97
0354 -     35.64 |   94.63 |     0.96 |   0.99
0355 -     66.12 |   99.54 |     0.90 |   1.00
0356 -     14.61 |   13.30 |     0.95 |   0.99
0357 -      0.00 |    0.00 |     0.95 |   1.00
