==============================================
BLEU GOLD:                               27.41
BLEU IN:                                 46.70
SIM GOLD:                               0.8591
SIM IN:                                 0.9411
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0504 -     25.11 |   31.66 |     0.78 |   0.99
0505 -      8.12 |   12.00 |     0.66 |   0.85
0506 -     70.69 |  100.00 |     0.98 |   1.00
0507 -      0.00 |   98.60 |     0.66 |   1.00
0508 -      0.00 |    0.00 |     0.90 |   0.95
0509 -     99.26 |   93.46 |     0.93 |   0.99
0510 -     93.87 |   94.75 |     0.96 |   0.96
0511 -     49.97 |   57.61 |     0.91 |   0.94
0512 -     86.60 |  100.00 |     0.92 |   1.00
0513 -     16.98 |  100.00 |     0.97 |   1.00
0514 -     56.81 |  100.00 |     0.91 |   1.00
0515 -      0.00 |    0.00 |     0.92 |   0.95
0516 -      0.00 |   36.02 |     0.84 |   1.00
0517 -     26.29 |  100.00 |     0.91 |   1.00
0518 -     18.18 |   18.26 |     0.89 |   0.94
0519 -     59.33 |   93.10 |     0.97 |   0.99
0520 -      0.00 |    0.00 |     0.84 |   0.87
0521 -      0.00 |   71.63 |     0.82 |   0.94
0522 -     98.46 |   19.94 |     0.95 |   0.97
0523 -      0.00 |    0.00 |     0.92 |   0.95
0524 -     10.72 |    0.00 |     0.67 |   0.80
0525 -     68.01 |   96.75 |     0.94 |   0.97
0526 -      0.00 |    0.00 |     0.94 |   0.97
0527 -      0.00 |    0.00 |     0.90 |   0.94
0528 -      0.00 |   76.06 |     0.85 |   0.88
0529 -      7.49 |   85.47 |     0.80 |   0.96
0530 -      0.00 |    0.00 |     0.74 |   0.78
0531 -     74.96 |  100.00 |     0.82 |   1.00
0532 -     75.37 |   56.65 |     0.83 |   1.00
0533 -     55.33 |    0.00 |     0.86 |   0.91
0534 -     92.36 |   98.97 |     0.93 |   0.97
0535 -      0.00 |   57.88 |     0.81 |   0.99
0536 -     26.42 |   47.78 |     0.82 |   0.88
0537 -      7.12 |    5.82 |     0.68 |   0.86
0538 -     50.32 |   44.24 |     0.93 |   0.99
0539 -     79.81 |   99.16 |     0.89 |   0.98
0540 -     85.94 |  100.00 |     0.91 |   1.00
0541 -      0.00 |    0.00 |     0.89 |   0.97
0542 -      0.00 |    0.00 |     0.66 |   0.77
0543 -      0.00 |    0.00 |     0.79 |   0.82
0544 -     24.73 |    0.00 |     0.77 |   0.89
0545 -     10.61 |    8.08 |     0.85 |   0.97
0546 -     10.04 |    8.76 |     0.84 |   0.93
0547 -     31.27 |   27.43 |     0.97 |   0.98
0548 -     46.35 |   94.58 |     0.84 |   0.98
0549 -     23.07 |   20.81 |     0.83 |   0.95
0550 -      0.00 |    0.00 |     0.80 |   0.91
0551 -     41.16 |   29.26 |     0.81 |   0.92
0552 -      0.00 |    0.00 |     0.63 |   0.66
0553 -      0.00 |   56.98 |     0.93 |   1.00
0554 -     48.47 |  100.00 |     0.94 |   1.00
0555 -      0.00 |    0.00 |     0.95 |   0.96
0556 -      0.00 |    0.00 |     0.83 |   0.87
0557 -      0.00 |    0.00 |     0.69 |   0.94
0558 -      0.00 |    0.00 |     0.93 |   0.94
0559 -      5.27 |    0.00 |     0.62 |   0.95
0560 -     32.54 |   55.23 |     0.90 |   0.97
0561 -     88.42 |   99.72 |     0.89 |   1.00
0562 -     15.01 |   14.99 |     0.97 |   0.98
0563 -     49.29 |   94.13 |     0.96 |   0.97
0564 -      5.80 |    4.63 |     0.75 |   0.82
0565 -      0.00 |   61.09 |     0.82 |   0.90
0566 -     11.53 |   10.41 |     0.85 |   0.91
0567 -     93.38 |    0.00 |     0.95 |   1.00
0568 -     11.33 |   38.02 |     0.84 |   0.98
0569 -      9.25 |   71.85 |     0.88 |   0.91
0570 -     16.41 |    0.00 |     0.94 |   0.99
0571 -      8.75 |    0.00 |     0.78 |   0.85
0572 -      0.00 |    0.00 |     0.93 |   0.94
0573 -     59.47 |   75.39 |     0.94 |   0.99
0574 -     12.43 |   19.69 |     0.72 |   0.76
0575 -     70.05 |   92.08 |     0.80 |   1.00
0576 -     37.15 |  100.00 |     0.96 |   1.00
0577 -      0.00 |    0.00 |     0.88 |   0.92
0578 -     33.62 |   33.80 |     0.93 |   0.94
0579 -     59.03 |   94.56 |     0.94 |   1.00
0580 -      0.00 |    0.00 |     0.84 |   0.84
0581 -     60.82 |   35.27 |     0.90 |   0.96
0582 -     35.30 |   93.21 |     0.84 |   0.95
0583 -     73.04 |  100.00 |     0.97 |   1.00
0584 -     21.11 |   70.32 |     0.93 |   0.98
0585 -     59.18 |   97.33 |     0.83 |   0.99
0586 -      0.00 |    0.00 |     0.91 |   0.94
0587 -     92.33 |   87.49 |     0.83 |   0.97
0588 -      0.00 |    0.00 |     0.71 |   0.95
0589 -      0.00 |    0.00 |     0.83 |   0.90
0590 -      8.24 |   98.11 |     0.95 |   1.00
0591 -     54.27 |   57.46 |     0.86 |   0.96
0592 -     34.82 |  100.00 |     0.81 |   1.00
0593 -     92.97 |  100.00 |     0.98 |   1.00
0594 -     20.70 |   32.44 |     0.89 |   0.89
0595 -     28.18 |  100.00 |     0.96 |   1.00
0596 -      0.00 |    0.00 |     0.89 |   0.83
0597 -      0.00 |    3.87 |     0.77 |   0.84
0598 -     18.00 |   94.44 |     0.96 |   0.99
0599 -      5.36 |    9.99 |     0.80 |   0.95
0600 -     20.08 |   64.67 |     0.75 |   1.00
0601 -     37.38 |   29.77 |     0.89 |   0.99
0602 -      0.00 |    0.00 |     0.91 |   1.00
0603 -     38.57 |   93.75 |     0.85 |   0.96
0604 -     11.86 |   24.27 |     0.81 |   0.93
0605 -     37.85 |   98.69 |     0.91 |   0.97
0606 -     26.09 |   68.00 |     0.94 |   0.99
0607 -     11.84 |   10.64 |     0.93 |   0.98
0608 -      0.00 |    0.00 |     0.89 |   1.00
0609 -      0.00 |   13.94 |     0.63 |   0.71
0610 -      0.00 |    0.00 |     0.84 |   0.95
0611 -     73.21 |   88.39 |     0.81 |   0.92
0612 -     28.34 |   26.76 |     0.93 |   0.98
0613 -     15.28 |   13.77 |     0.92 |   0.91
0614 -      0.00 |    0.00 |     0.85 |   0.93
0615 -     71.85 |   92.83 |     0.89 |   0.99
0616 -      0.00 |    0.00 |     0.79 |   0.91
0617 -      0.00 |    0.00 |     0.91 |   0.97
0618 -     82.80 |    0.00 |     0.88 |   1.00
0619 -      9.04 |   98.18 |     0.92 |   1.00
0620 -     60.49 |   98.44 |     0.96 |   1.00
0621 -     35.53 |   98.13 |     0.95 |   1.00
0622 -     67.67 |  100.00 |     0.93 |   1.00
0623 -     13.03 |   38.48 |     0.90 |   0.93
0624 -      0.00 |    0.00 |     0.93 |   0.99
0625 -     27.28 |   42.76 |     0.92 |   0.96
0626 -     75.30 |  100.00 |     0.95 |   1.00
0627 -      0.00 |    0.00 |     0.95 |   1.00
0628 -      6.95 |    6.95 |     0.88 |   0.89
0629 -      0.00 |    0.00 |     0.90 |   0.93
0630 -      6.10 |   98.74 |     0.96 |   0.99
0631 -      0.00 |    0.00 |     0.64 |   0.78
0632 -     51.05 |   98.78 |     0.75 |   0.98
0633 -     59.11 |   61.55 |     0.98 |   1.00
0634 -     12.72 |   73.22 |     0.51 |   0.92
0635 -    100.00 |   68.49 |     0.85 |   0.91
0636 -      0.00 |    0.00 |     0.84 |   0.86
0637 -     21.50 |   70.11 |     0.83 |   1.00
0638 -      0.00 |    0.00 |     0.81 |   0.91
0639 -      0.00 |    0.00 |     0.79 |   0.84
0640 -      0.00 |    0.00 |     0.84 |   0.87
0641 -     30.91 |   97.48 |     0.90 |   0.98
0642 -     44.97 |   55.80 |     0.91 |   0.94
0643 -     48.62 |   95.51 |     0.98 |   0.99
0644 -     22.20 |   99.07 |     0.86 |   0.96
0645 -      0.00 |    0.00 |     0.86 |   0.97
0646 -     21.47 |   90.06 |     0.73 |   0.96
0647 -     67.16 |   47.32 |     0.73 |   0.87
0648 -      8.80 |    7.56 |     0.74 |   0.82
0649 -      0.00 |    0.00 |     0.86 |   1.00
0650 -     79.68 |   98.86 |     0.92 |   1.00
0651 -      0.00 |    0.00 |     0.90 |   0.94
0652 -      8.71 |  100.00 |     0.96 |   1.00
0653 -     15.16 |   18.68 |     0.96 |   0.99
0654 -     11.77 |   39.28 |     0.73 |   0.97
0655 -      0.00 |   34.99 |     0.78 |   0.97
0656 -     54.17 |   99.78 |     0.98 |   1.00
0657 -      0.00 |    3.82 |     0.98 |   0.99
0658 -      0.00 |    0.00 |     0.91 |   0.92
0659 -     51.62 |   80.85 |     0.85 |   0.93
0660 -     24.91 |  100.00 |     0.84 |   1.00
0661 -      0.00 |  100.00 |     0.67 |   1.00
0662 -     35.19 |   30.20 |     0.88 |   0.95
0663 -     15.83 |   73.43 |     0.83 |   0.97
0664 -     28.03 |   28.03 |     0.72 |   0.80
0665 -      0.00 |    0.00 |     0.95 |   0.97
0666 -      0.00 |    0.00 |     0.78 |   0.78
0667 -     48.59 |   24.08 |     0.98 |   0.95
0668 -     47.27 |   48.93 |     0.76 |   0.91
0669 -     37.74 |   26.67 |     0.83 |   0.87
0670 -     19.32 |   20.97 |     0.88 |   0.99
0671 -     22.82 |    0.00 |     0.89 |   0.98
0672 -     74.32 |  100.00 |     0.96 |   1.00
0673 -     40.27 |   99.30 |     0.88 |   0.96
0674 -     15.02 |   98.18 |     0.99 |   1.00
0675 -      0.00 |    0.00 |     0.75 |   0.84
0676 -     50.11 |   78.05 |     0.88 |   0.99
0677 -      6.52 |   98.44 |     0.76 |   0.95
0678 -     16.11 |   14.39 |     0.89 |   0.99
0679 -     12.40 |    0.00 |     0.94 |   0.95
0680 -     73.07 |   54.85 |     0.92 |   0.93
0681 -      0.00 |    0.00 |     0.90 |   0.94
0682 -      0.00 |   97.27 |     0.96 |   0.96
0683 -      0.00 |    0.00 |     0.87 |   0.93
0684 -     29.90 |  100.00 |     0.66 |   1.00
0685 -     45.42 |   95.01 |     0.95 |   0.98
0686 -     44.71 |  100.00 |     0.86 |   1.00
0687 -      0.00 |  100.00 |     0.95 |   1.00
0688 -     48.80 |   91.87 |     0.86 |   0.92
0689 -     13.70 |   13.35 |     0.92 |   0.94
0690 -     36.74 |   99.46 |     0.96 |   0.98
0691 -     73.94 |   60.97 |     0.94 |   0.98
0692 -     86.35 |   86.80 |     0.89 |   0.93
0693 -      0.00 |    0.00 |     0.90 |   0.91
0694 -      0.00 |    0.00 |     0.54 |   0.57
0695 -     75.86 |  100.00 |     0.97 |   1.00
0696 -      0.00 |    0.00 |     0.89 |   0.94
0697 -     61.69 |  100.00 |     0.89 |   1.00
0698 -      0.00 |    0.00 |     0.69 |   0.97
0699 -     32.73 |  100.00 |     0.90 |   1.00
0700 -     48.03 |    0.00 |     0.84 |   0.93
0701 -      0.00 |    0.00 |     0.80 |   0.93
0702 -      0.00 |   86.84 |     0.91 |   0.96
0703 -      5.43 |    6.01 |     0.98 |   0.99
0704 -      0.00 |    0.00 |     0.87 |   0.86
0705 -      0.00 |    0.00 |     0.74 |   0.90
0706 -     75.11 |  100.00 |     0.89 |   1.00
0707 -     56.66 |   68.10 |     0.94 |   0.93
0708 -      0.00 |    0.00 |     0.82 |   0.96
0709 -     21.68 |    0.00 |     0.86 |   0.86
0710 -      0.00 |   98.74 |     0.93 |   0.97
0711 -     31.91 |  100.00 |     0.71 |   1.00
0712 -      0.00 |  100.00 |     0.69 |   1.00
0713 -      0.00 |   11.15 |     0.91 |   0.99
0714 -     14.52 |   39.10 |     0.85 |   0.96
0715 -     58.97 |   90.84 |     0.89 |   0.93
0716 -     27.21 |    0.00 |     0.90 |   0.99
0717 -     19.30 |   17.26 |     0.82 |   0.92
0718 -     84.86 |  100.00 |     0.92 |   1.00
0719 -     91.29 |   92.89 |     0.92 |   0.99
0720 -      0.00 |    0.00 |     0.83 |   0.85
0721 -     29.34 |   10.98 |     0.84 |   0.86
0722 -      0.00 |    0.00 |     0.89 |   0.98
0723 -     69.11 |   98.90 |     0.90 |   0.97
0724 -      0.00 |    0.00 |     0.88 |   0.96
0725 -     14.64 |   15.79 |     0.93 |   0.95
0726 -      4.44 |  100.00 |     0.94 |   0.97
0727 -     18.54 |  100.00 |     0.88 |   1.00
0728 -    100.00 |  100.00 |     0.76 |   1.00
0729 -     90.47 |  100.00 |     0.96 |   1.00
0730 -     71.18 |   90.18 |     0.81 |   0.95
0731 -     33.25 |   59.79 |     0.80 |   0.94
0732 -     61.14 |  100.00 |     0.95 |   1.00
0733 -     43.68 |   81.02 |     0.89 |   0.92
0734 -      0.00 |   28.92 |     0.92 |   0.98
0735 -      0.00 |    0.00 |     0.78 |   0.93
0736 -     39.27 |   30.47 |     0.92 |   0.98
0737 -      0.00 |    0.00 |     0.66 |   0.78
0738 -     85.71 |  100.00 |     0.87 |   1.00
0739 -     17.46 |   48.33 |     0.91 |   0.94
0740 -     16.25 |  100.00 |     0.92 |   1.00
0741 -      0.00 |  100.00 |     0.92 |   1.00
0742 -      0.00 |    0.00 |     0.82 |   0.93
0743 -     40.14 |   97.77 |     0.92 |   0.96
0744 -      0.00 |    0.00 |     0.93 |   0.99
0745 -     17.79 |   23.51 |     0.79 |   0.84
0746 -      0.00 |    0.00 |     0.80 |   0.87
0747 -     71.73 |  100.00 |     0.91 |   1.00
0748 -      0.00 |    0.00 |     0.86 |   0.94
0749 -     18.93 |    0.00 |     0.80 |   0.91
0750 -      0.00 |    0.00 |     0.93 |   0.96
0751 -      0.00 |    0.00 |     0.80 |   0.77
0752 -     38.21 |   98.83 |     0.85 |   1.00
0753 -     38.99 |   95.60 |     0.94 |   0.96
0754 -     10.91 |    9.15 |     0.88 |   0.96
0755 -     45.45 |   45.45 |     0.59 |   0.87
0756 -      0.00 |    0.00 |     0.78 |   0.84
0757 -      5.32 |    0.00 |     0.92 |   0.93
0758 -      0.00 |   93.91 |     0.92 |   0.98
0759 -      0.00 |    0.00 |     0.89 |   0.95
0760 -      0.00 |    0.00 |     0.68 |   0.94
0761 -     32.25 |   98.68 |     0.93 |   0.97
0762 -      0.00 |   28.06 |     0.77 |   0.96
0763 -     21.76 |   19.82 |     0.89 |   0.93
0764 -      0.00 |    0.00 |     0.67 |   0.79
0765 -      0.00 |    0.00 |     0.87 |   0.98
0766 -     82.46 |   75.78 |     0.77 |   0.78
0767 -     44.39 |   42.90 |     0.98 |   1.00
0768 -     84.58 |  100.00 |     0.95 |   1.00
0769 -      7.91 |    5.64 |     0.76 |   0.79
0770 -     15.94 |   71.02 |     0.86 |   0.92
0771 -      0.00 |    0.00 |     0.63 |   0.86
0772 -      0.00 |    5.96 |     0.81 |   0.94
0773 -      0.00 |    0.00 |     0.77 |   0.86
0774 -     22.77 |   17.20 |     0.73 |   0.78
0775 -     18.43 |  100.00 |     0.89 |   1.00
0776 -      0.00 |    0.00 |     0.80 |   0.94
0777 -     73.73 |  100.00 |     0.81 |   1.00
0778 -      0.00 |    0.00 |     0.75 |   0.93
0779 -     58.31 |   60.92 |     0.97 |   1.00
0780 -      0.00 |    0.00 |     0.62 |   0.83
0781 -     32.86 |   22.33 |     0.59 |   0.83
0782 -     17.32 |  100.00 |     0.86 |   1.00
0783 -     93.31 |   79.06 |     0.96 |   0.99
0784 -     12.74 |   13.19 |     0.80 |   0.94
0785 -     32.74 |   47.97 |     0.96 |   0.97
0786 -     62.73 |   92.60 |     0.81 |   0.97
0787 -      0.00 |    0.00 |     0.81 |   0.91
0788 -     53.76 |  100.00 |     0.81 |   1.00
0789 -      9.59 |   96.34 |     0.70 |   0.94
0790 -     22.46 |   44.08 |     0.90 |   0.99
0791 -     57.96 |   89.01 |     0.83 |   0.96
0792 -      0.00 |    0.00 |     0.89 |   1.00
0793 -      0.00 |    0.00 |     0.76 |   0.78
0794 -     69.18 |   74.64 |     0.95 |   0.98
0795 -     46.01 |   98.14 |     0.91 |   0.99
0796 -      0.00 |    0.00 |     0.89 |   0.90
0797 -      0.00 |    0.00 |     0.73 |   0.79
0798 -      0.00 |    0.00 |     0.93 |   1.00
0799 -      0.00 |   93.10 |     0.81 |   1.00
0800 -      0.00 |    0.00 |     0.74 |   0.94
0801 -     17.92 |  100.00 |     0.83 |   1.00
0802 -     11.07 |    0.00 |     0.73 |   0.74
0803 -      0.00 |   43.15 |     0.51 |   0.98
0804 -      0.00 |   72.05 |     0.76 |   0.93
0805 -     14.66 |  100.00 |     0.88 |   1.00
0806 -     94.25 |   95.95 |     0.97 |   0.99
0807 -      0.00 |  100.00 |     0.91 |   1.00
0808 -      0.00 |    0.00 |     0.96 |   1.00
0809 -     26.89 |   26.04 |     0.90 |   0.94
0810 -      0.00 |    0.00 |     0.84 |   0.92
0811 -     15.93 |   85.19 |     0.95 |   0.97
0812 -     20.88 |   92.90 |     0.76 |   0.93
0813 -      0.00 |    0.00 |     0.89 |   0.97
0814 -      8.87 |   17.87 |     0.86 |   0.90
0815 -     12.05 |   10.35 |     0.79 |   0.83
0816 -      0.00 |   96.47 |     0.82 |   0.99
0817 -      0.00 |    0.00 |     0.65 |   0.86
0818 -      0.00 |   28.06 |     0.80 |   0.93
0819 -     33.20 |   33.38 |     0.90 |   0.89
0820 -     77.98 |    0.00 |     0.86 |   0.92
0821 -     10.07 |    9.62 |     0.83 |   0.88
0822 -      0.00 |    0.00 |     0.82 |   0.93
0823 -     17.57 |  100.00 |     0.89 |   1.00
0824 -      5.36 |   66.48 |     0.86 |   0.98
0825 -     46.93 |   76.06 |     0.92 |   0.95
0826 -     49.73 |   95.61 |     0.98 |   0.99
0827 -      0.00 |    0.00 |     0.96 |   0.99
0828 -      0.00 |   13.44 |     0.75 |   0.92
0829 -     18.65 |   94.45 |     0.75 |   0.94
0830 -     75.30 |   97.94 |     0.86 |   0.88
0831 -      0.00 |    0.00 |     0.71 |   0.87
0832 -     11.85 |   10.27 |     0.89 |   1.00
0833 -     51.47 |   60.39 |     0.95 |   1.00
0834 -     58.66 |   90.02 |     0.95 |   0.97
0835 -      0.00 |    0.00 |     0.93 |   0.98
0836 -      0.00 |   83.13 |     0.85 |   1.00
0837 -     80.72 |   34.32 |     0.89 |   0.94
0838 -      7.12 |    0.00 |     0.93 |   0.95
0839 -      0.00 |    0.00 |     0.89 |   0.96
0840 -      0.00 |   15.81 |     0.80 |   0.95
0841 -      5.70 |    6.41 |     0.91 |   0.93
0842 -      0.00 |   94.02 |     0.93 |   0.99
0843 -      0.00 |   19.68 |     0.87 |   0.97
0844 -      0.00 |  100.00 |     0.95 |   1.00
0845 -     53.40 |   28.14 |     0.94 |   0.97
0846 -     12.29 |   18.48 |     0.92 |   0.96
0847 -      9.64 |   10.10 |     0.82 |   0.94
0848 -     71.79 |   70.47 |     0.93 |   0.95
0849 -      0.00 |    0.00 |     0.90 |   0.98
0850 -      0.00 |    0.00 |     0.73 |   0.88
0851 -     83.80 |   89.65 |     0.88 |   0.98
0852 -     51.46 |   58.51 |     0.74 |   0.80
0853 -     10.37 |    9.90 |     0.93 |   0.99
0854 -      0.00 |    0.00 |     0.87 |   0.96
0855 -     26.62 |   23.32 |     0.94 |   0.97
0856 -     50.61 |  100.00 |     0.92 |   1.00
0857 -     10.15 |  100.00 |     0.97 |   1.00
0858 -     58.95 |  100.00 |     0.98 |   1.00
0859 -     14.40 |   99.13 |     0.82 |   1.00
0860 -      0.00 |    0.00 |     0.69 |   0.86
0861 -     72.35 |  100.00 |     0.85 |   1.00
0862 -     27.29 |   21.51 |     0.84 |   0.96
0863 -     57.49 |   77.03 |     0.89 |   0.97
0864 -     43.38 |   64.33 |     0.95 |   0.97
0865 -     28.64 |  100.00 |     0.92 |   1.00
0866 -     10.97 |  100.00 |     0.94 |   1.00
0867 -      0.00 |    0.00 |     0.93 |   0.93
0868 -      0.00 |   21.86 |     0.91 |   0.98
0869 -      8.59 |   17.14 |     0.90 |   0.90
0870 -     62.40 |   75.46 |     0.99 |   1.00
0871 -     81.30 |   98.21 |     0.89 |   0.95
0872 -     55.28 |   74.42 |     0.91 |   0.98
0873 -     27.89 |   52.68 |     0.81 |   0.93
0874 -      0.00 |    0.00 |     0.79 |   0.93
0875 -     92.61 |   94.16 |     0.95 |   0.98
0876 -     46.95 |   34.07 |     0.90 |   0.98
0877 -      0.00 |    0.00 |     0.76 |   0.79
0878 -      0.00 |    0.00 |     0.61 |   0.81
0879 -     19.21 |  100.00 |     0.90 |   1.00
0880 -      0.00 |    0.00 |     0.75 |   1.00
0881 -     43.89 |  100.00 |     0.94 |   1.00
0882 -     88.94 |   87.18 |     0.88 |   0.97
0883 -      0.00 |   50.87 |     0.87 |   0.98
0884 -     28.51 |   88.06 |     0.93 |   1.00
0885 -      0.00 |    0.00 |     0.96 |   0.97
0886 -     53.87 |   80.92 |     0.79 |   0.93
0887 -      0.00 |   73.25 |     0.88 |   0.93
0888 -     43.04 |  100.00 |     0.85 |   1.00
0889 -      0.00 |    0.00 |     0.84 |   0.91
0890 -      0.00 |    0.00 |     0.93 |   0.98
0891 -     26.97 |   43.46 |     0.91 |   0.98
0892 -     54.54 |   51.55 |     0.92 |   0.98
0893 -     64.20 |    7.09 |     0.96 |   0.96
0894 -      0.00 |    0.00 |     0.70 |   0.75
0895 -     46.28 |  100.00 |     0.75 |   1.00
0896 -      0.00 |    9.13 |     0.70 |   0.79
0897 -      0.00 |    0.00 |     0.84 |   0.84
0898 -     18.11 |   99.18 |     0.96 |   1.00
0899 -     99.28 |  100.00 |     0.86 |   1.00
0900 -     51.18 |   54.67 |     0.86 |   0.90
0901 -     12.09 |  100.00 |     0.96 |   1.00
0902 -     30.61 |  100.00 |     0.90 |   1.00
0903 -      0.00 |   26.80 |     0.82 |   0.96
0904 -      8.78 |    8.89 |     0.92 |   0.99
0905 -      0.00 |   91.31 |     0.89 |   0.97
0906 -     30.30 |  100.00 |     0.88 |   1.00
0907 -      0.00 |    0.00 |     0.78 |   0.85
0908 -      0.00 |    0.00 |     0.92 |   0.97
0909 -      0.00 |    0.00 |     0.94 |   1.00
0910 -      0.00 |    0.00 |     0.97 |   0.99
0911 -      0.00 |    0.00 |     0.72 |   0.86
0912 -      0.00 |   64.56 |     0.91 |   0.99
0913 -     19.05 |   30.47 |     0.92 |   0.97
0914 -      9.65 |   45.88 |     0.81 |   0.97
0915 -      0.00 |   26.68 |     0.94 |   0.96
0916 -      0.00 |   91.19 |     0.88 |   1.00
0917 -     87.24 |  100.00 |     0.95 |   1.00
0918 -     81.98 |   93.81 |     0.93 |   0.99
0919 -      0.00 |    0.00 |     0.95 |   0.98
0920 -     74.30 |   65.42 |     0.74 |   0.90
0921 -     15.33 |  100.00 |     0.88 |   1.00
0922 -      0.00 |    0.00 |     0.86 |   0.97
0923 -     70.48 |   65.98 |     0.81 |   0.99
0924 -      0.00 |   15.18 |     0.96 |   0.98
0925 -      0.00 |    0.00 |     0.90 |   0.80
0926 -     11.51 |   11.31 |     0.95 |   0.97
0927 -     96.31 |   79.46 |     0.75 |   0.93
0928 -     26.75 |   76.96 |     0.93 |   0.99
0929 -     28.46 |   97.84 |     0.94 |   0.97
0930 -      0.00 |    0.00 |     0.95 |   0.98
0931 -      3.70 |    3.17 |     0.71 |   0.79
0932 -     50.68 |   39.02 |     0.91 |   0.88
0933 -      0.00 |    0.00 |     0.83 |   0.85
0934 -     29.13 |    0.00 |     0.94 |   0.87
0935 -     56.90 |   34.22 |     0.92 |   0.91
0936 -      0.00 |    0.00 |     0.81 |   0.88
0937 -     70.47 |   89.55 |     0.91 |   0.99
0938 -     44.46 |    6.62 |     0.85 |   0.90
0939 -     94.43 |   95.91 |     0.96 |   0.99
0940 -     61.71 |  100.00 |     0.88 |   1.00
0941 -     37.25 |   84.95 |     0.72 |   0.86
0942 -      0.00 |    0.00 |     0.96 |   0.91
0943 -     39.93 |    0.00 |     0.91 |   0.98
0944 -     83.95 |  100.00 |     0.89 |   1.00
0945 -     21.35 |   98.02 |     0.86 |   0.88
0946 -      0.00 |    0.00 |     0.89 |   0.91
0947 -     42.28 |  100.00 |     0.88 |   1.00
0948 -     14.51 |   70.78 |     0.84 |   0.93
0949 -      0.00 |    0.00 |     0.73 |   0.85
0950 -      0.00 |    0.00 |     0.65 |   0.92
0951 -      9.32 |    9.10 |     0.83 |   0.83
0952 -     40.23 |   28.34 |     0.87 |   0.98
0953 -      0.00 |    0.00 |     0.91 |   0.89
0954 -     10.58 |   94.93 |     0.90 |   0.93
0955 -      0.00 |    0.00 |     0.70 |   0.78
0956 -      0.00 |    0.00 |     0.72 |   0.98
0957 -      0.00 |    0.00 |     0.87 |   0.96
0958 -     85.68 |   98.10 |     0.89 |   0.96
0959 -     88.32 |   98.69 |     0.95 |   1.00
0960 -      9.41 |  100.00 |     0.64 |   1.00
0961 -     18.61 |   98.75 |     0.84 |   0.97
0962 -     71.62 |   98.74 |     0.81 |   0.94
0963 -     37.35 |   37.42 |     0.78 |   0.99
0964 -      0.00 |    0.00 |     0.92 |   0.97
0965 -      0.00 |    0.00 |     0.91 |   0.93
0966 -     19.64 |   19.64 |     0.64 |   0.95
0967 -     10.67 |   10.67 |     0.82 |   0.99
0968 -      0.00 |   15.71 |     0.77 |   0.89
0969 -      0.00 |    0.00 |     0.74 |   0.91
0970 -      0.00 |    0.00 |     0.90 |   0.98
0971 -     66.67 |   28.93 |     0.82 |   0.92
0972 -      0.00 |    0.00 |     0.95 |   0.96
0973 -     27.70 |   96.07 |     0.91 |   0.97
0974 -     75.09 |    0.00 |     0.98 |   1.00
0975 -      0.00 |    0.00 |     0.87 |   0.95
0976 -     59.63 |   68.92 |     0.45 |   0.99
0977 -     30.03 |   42.91 |     0.88 |   0.92
0978 -     76.50 |   91.30 |     0.97 |   1.00
0979 -     23.89 |   23.49 |     0.88 |   1.00
0980 -      0.00 |   39.78 |     0.85 |   0.96
0981 -     98.96 |   91.24 |     0.95 |   0.97
0982 -      0.00 |   89.25 |     0.76 |   0.96
0983 -     84.80 |  100.00 |     0.83 |   1.00
0984 -      0.00 |    0.00 |     0.71 |   0.86
0985 -      0.00 |  100.00 |     0.75 |   1.00
0986 -      0.00 |   57.73 |     0.91 |   1.00
0987 -     79.01 |  100.00 |     0.95 |   0.97
0988 -      0.00 |   97.27 |     0.97 |   1.00
0989 -     27.16 |  100.00 |     0.60 |   1.00
0990 -      0.00 |   95.39 |     0.97 |   1.00
0991 -     78.83 |   66.63 |     0.83 |   0.88
0992 -      0.00 |    0.00 |     0.84 |   0.94
0993 -      0.00 |    0.00 |     0.81 |   0.90
0994 -     11.73 |   37.75 |     0.74 |   0.98
0995 -     71.01 |    0.00 |     0.94 |   0.96
0996 -     10.20 |   17.82 |     0.76 |   0.89
0997 -     47.92 |   46.25 |     0.86 |   0.91
0998 -     82.92 |   97.71 |     0.94 |   1.00
0999 -     26.32 |   93.07 |     0.92 |   0.98
1000 -      0.00 |    0.00 |     0.88 |   0.83
==============================================
