==============================================
BLEU GOLD:                               20.80
BLEU IN:                                 34.70
SIM GOLD:                               0.8180
SIM IN:                                 0.8918
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0143 -      0.00 |   29.41 |     0.81 |   0.88
0144 -     29.45 |   30.66 |     0.69 |   0.76
0145 -     31.46 |   99.26 |     0.95 |   0.98
0146 -     57.99 |   69.34 |     0.92 |   0.96
0147 -      4.44 |    0.00 |     0.65 |   0.79
0148 -      0.00 |    0.00 |     0.21 |   0.27
0149 -      0.00 |   38.97 |     0.84 |   0.87
0150 -     30.26 |   57.76 |     0.76 |   0.91
0151 -      0.00 |   18.10 |     0.63 |   0.83
0152 -     14.66 |   13.11 |     0.89 |   0.94
0153 -      0.00 |    0.00 |     0.90 |   0.92
0154 -     12.78 |   89.09 |     0.80 |   1.00
0155 -      0.00 |    0.00 |     0.88 |   0.93
0156 -      0.00 |    0.00 |     0.91 |   0.90
0157 -      0.00 |    8.83 |     0.82 |   1.00
0158 -      0.00 |    0.00 |     0.58 |   0.53
0159 -     43.04 |   11.01 |     0.85 |   0.83
0160 -     16.32 |    0.00 |     0.78 |   0.82
0161 -     72.01 |  100.00 |     0.88 |   1.00
0162 -     16.28 |   23.63 |     0.92 |   0.91
0163 -     35.67 |   34.42 |     0.93 |   0.94
0164 -     19.40 |   58.19 |     0.69 |   0.96
0165 -     39.21 |    7.94 |     0.79 |   0.78
0166 -      7.30 |    0.00 |     0.65 |   0.72
0167 -      0.00 |    0.00 |     0.79 |   0.79
0168 -     23.27 |   20.22 |     0.86 |   0.90
0169 -      0.00 |    0.00 |     0.64 |   0.85
0170 -     42.60 |   56.54 |     0.93 |   0.96
0171 -      0.00 |    0.00 |     0.93 |   0.93
0172 -     45.66 |   53.08 |     0.87 |   0.90
0173 -      0.00 |    0.00 |     0.78 |   0.93
0174 -      0.00 |    0.00 |     0.71 |   0.86
0175 -      0.00 |    0.00 |     0.87 |   0.94
0176 -     15.19 |  100.00 |     0.85 |   1.00
0177 -      0.00 |   18.26 |     0.86 |   0.93
0178 -      0.00 |    0.00 |     0.89 |   0.93
0179 -      0.00 |    0.00 |     0.87 |   0.93
0180 -     37.45 |   72.56 |     0.82 |   0.95
0181 -      0.00 |    0.00 |     0.74 |   0.85
0182 -      9.56 |   68.84 |     0.85 |   0.90
0183 -      0.00 |    0.00 |     0.66 |   0.65
0184 -      0.00 |    0.00 |     0.48 |   0.54
0185 -     33.83 |   98.77 |     0.56 |   0.95
0186 -      0.00 |   41.96 |     0.74 |   0.96
0187 -      0.00 |    0.00 |     0.87 |   0.80
0188 -      0.00 |    0.00 |     0.81 |   0.81
0189 -     13.55 |   16.50 |     0.88 |   0.95
0190 -     19.17 |   20.28 |     0.91 |   0.96
0191 -      0.00 |    0.00 |     0.96 |   0.98
0192 -      0.00 |   34.39 |     0.43 |   0.69
0193 -     67.24 |   97.08 |     0.88 |   1.00
0194 -     19.75 |   18.46 |     0.92 |   0.95
0195 -     29.33 |   27.32 |     0.89 |   0.93
0196 -     32.17 |   15.35 |     0.89 |   0.97
0197 -     96.42 |   99.01 |     0.88 |   1.00
0198 -      0.00 |    0.00 |     0.63 |   0.88
0199 -      0.00 |    0.00 |     0.88 |   0.93
0200 -      0.00 |    0.00 |     0.90 |   0.99
0201 -     29.83 |   28.98 |     0.84 |   0.97
0202 -      0.00 |    0.00 |     0.46 |   0.49
0203 -      0.00 |   99.10 |     0.94 |   0.98
0204 -      0.00 |   19.26 |     0.74 |   0.93
0205 -     92.21 |   97.15 |     0.96 |   0.98
0206 -     12.33 |   55.90 |     0.93 |   0.95
0207 -     39.79 |   38.38 |     0.97 |   0.98
0208 -      0.00 |   76.80 |     0.95 |   0.97
0209 -      8.26 |   25.02 |     0.92 |   0.89
0210 -     33.05 |   66.79 |     0.89 |   0.95
0211 -     11.47 |   91.17 |     0.84 |   0.99
0212 -     34.33 |   36.34 |     0.84 |   0.91
0213 -      0.00 |   15.14 |     0.82 |   0.86
0214 -      0.00 |    0.00 |     0.81 |   0.83
0215 -     33.57 |   34.53 |     0.73 |   0.77
0216 -      8.36 |   15.62 |     0.94 |   0.98
0217 -     16.30 |   47.36 |     0.57 |   0.63
0218 -      0.00 |   98.35 |     0.80 |   0.95
0219 -      7.15 |    0.00 |     0.88 |   0.95
0220 -     77.62 |   38.44 |     0.93 |   0.98
0221 -      0.00 |    0.00 |     0.80 |   0.81
0222 -      0.00 |   33.29 |     0.78 |   0.79
0223 -     56.30 |   54.77 |     0.94 |   0.98
0224 -     20.94 |   14.49 |     0.82 |   0.86
0225 -      0.00 |    0.00 |     0.81 |   0.96
0226 -     28.64 |   28.63 |     0.90 |   0.92
0227 -      7.73 |   99.35 |     0.91 |   0.95
0228 -      0.00 |    0.00 |     0.92 |   0.96
0229 -     49.99 |   97.88 |     0.51 |   1.00
0230 -      0.00 |    0.00 |     0.86 |   0.87
0231 -      0.00 |    6.18 |     0.84 |   0.83
0232 -      0.00 |   31.19 |     0.85 |   0.89
0233 -     43.98 |   75.55 |     0.92 |   0.99
0234 -     65.71 |   76.41 |     0.97 |   0.99
0235 -     27.92 |    0.00 |     0.71 |   0.79
0236 -     29.61 |   73.10 |     0.96 |   0.98
0237 -      8.85 |   98.32 |     0.92 |   0.99
0238 -      0.00 |    0.00 |     0.81 |   0.89
0239 -     49.33 |   41.62 |     0.92 |   0.97
0240 -     45.61 |   63.03 |     0.85 |   0.96
0241 -     17.82 |   98.73 |     0.95 |   0.97
0242 -      0.00 |    0.00 |     0.80 |   0.86
0243 -      0.00 |    0.00 |     0.93 |   0.96
0244 -      0.00 |    0.00 |     0.73 |   0.73
0245 -     57.50 |   82.69 |     0.82 |   0.96
0246 -      0.00 |  100.00 |     0.86 |   1.00
0247 -      0.00 |    0.00 |     0.67 |   0.71
0248 -     95.24 |  100.00 |     0.97 |   1.00
0249 -     19.30 |   69.44 |     0.87 |   0.90
0250 -      0.00 |    0.00 |     0.65 |   0.62
0251 -      0.00 |    0.00 |     0.67 |   0.73
0252 -     24.80 |   75.53 |     0.73 |   0.85
0253 -      0.00 |    0.00 |     0.81 |   0.92
0254 -      0.00 |    0.00 |     0.67 |   0.70
0255 -     27.47 |   67.57 |     0.79 |   0.93
0256 -      0.00 |    0.00 |     0.77 |   0.82
0257 -      0.00 |   14.53 |     0.67 |   0.76
0258 -     44.83 |   91.65 |     0.75 |   0.89
0259 -     36.70 |   23.40 |     0.70 |   0.80
0260 -     69.17 |    0.00 |     0.92 |   0.97
0261 -      0.00 |    0.00 |     0.86 |   0.88
0262 -      0.00 |    0.00 |     0.75 |   0.79
0263 -     36.28 |   93.09 |     0.81 |   0.94
0264 -     20.60 |   74.22 |     0.96 |   0.97
0265 -     37.41 |   82.07 |     0.73 |   0.99
0266 -     18.64 |   17.00 |     0.95 |   0.97
0267 -      0.00 |    0.00 |     0.66 |   0.65
0268 -     66.81 |   95.60 |     0.79 |   1.00
0269 -     44.73 |   94.89 |     0.91 |   0.99
0270 -     75.75 |   75.61 |     0.97 |   0.98
0271 -     22.51 |   24.97 |     0.90 |   0.92
0272 -     33.55 |   98.12 |     0.87 |   1.00
0273 -      0.00 |    0.00 |     0.94 |   0.96
0274 -     16.27 |   16.48 |     0.89 |   0.91
0275 -     51.27 |   37.48 |     0.73 |   0.88
0276 -     10.52 |    0.00 |     0.91 |   0.96
0277 -     46.62 |  100.00 |     0.91 |   1.00
0278 -     24.83 |   23.14 |     0.81 |   0.96
0279 -     42.73 |   37.03 |     0.84 |   0.97
0280 -     90.52 |   81.10 |     0.84 |   0.94
0281 -     92.97 |   99.25 |     0.82 |   0.88
0282 -      0.00 |    0.00 |     0.90 |   0.90
0283 -     43.38 |   89.50 |     0.88 |   1.00
0284 -     23.94 |   93.75 |     0.88 |   0.99
0285 -     64.96 |   70.51 |     0.78 |   0.85
0286 -      0.00 |    0.00 |     0.88 |   0.94
0287 -     64.47 |   52.74 |     0.93 |   0.84
0288 -     18.25 |   18.31 |     0.88 |   0.90
0289 -     39.21 |   51.74 |     0.85 |   0.95
0290 -      0.00 |    0.00 |     0.77 |   0.87
0291 -     32.75 |   39.34 |     0.87 |   0.98
0292 -     55.74 |  100.00 |     0.93 |   1.00
0293 -     39.55 |  100.00 |     0.99 |   1.00
0294 -      0.00 |    0.00 |     0.81 |   0.89
0295 -      0.00 |    0.00 |     0.94 |   0.99
0296 -      0.00 |    0.00 |     0.92 |   0.93
0297 -      8.13 |    7.41 |     0.93 |   0.97
0298 -      0.00 |   18.34 |     0.78 |   0.81
0299 -     15.67 |    5.12 |     0.97 |   0.97
0300 -      0.00 |    0.00 |     0.83 |   0.90
0301 -     52.10 |   90.53 |     0.93 |   0.98
0302 -     66.78 |  100.00 |     0.95 |   1.00
0303 -      0.00 |    0.00 |     0.88 |   0.94
0304 -      0.00 |   84.08 |     0.71 |   0.95
0305 -     36.18 |   29.44 |     0.93 |   0.99
0306 -      0.00 |    0.00 |     0.80 |   0.84
0307 -     25.39 |   76.17 |     0.83 |   0.98
0308 -     55.14 |   38.05 |     0.80 |   0.88
0309 -     11.25 |   53.09 |     0.85 |   0.94
0310 -      8.26 |    7.93 |     0.93 |   0.98
0311 -      0.00 |    0.00 |     0.69 |   0.79
0312 -     64.25 |   84.15 |     0.80 |   0.98
0313 -      0.00 |    0.00 |     0.78 |   0.81
0314 -      0.00 |   44.01 |     0.94 |   0.97
0315 -     84.35 |  100.00 |     0.90 |   1.00
0316 -      0.00 |    0.00 |     0.71 |   0.69
0317 -     13.94 |   31.52 |     0.89 |   0.94
0318 -      0.00 |    0.00 |     0.83 |   0.86
0319 -     10.81 |    8.37 |     0.92 |   0.94
0320 -     78.79 |  100.00 |     0.99 |   1.00
0321 -      0.00 |    0.00 |     0.86 |   0.92
0322 -      9.92 |    0.00 |     0.63 |   0.81
0323 -     22.55 |   69.83 |     0.88 |   0.90
0324 -      0.00 |    0.00 |     0.94 |   0.95
0325 -     76.99 |   24.12 |     0.93 |   0.99
0326 -      0.00 |  100.00 |     0.97 |   1.00
0327 -     43.23 |  100.00 |     0.80 |   1.00
0328 -      0.00 |    0.00 |     0.91 |   0.95
0329 -      0.00 |    0.00 |     0.72 |   0.74
0330 -     82.90 |   96.83 |     0.91 |   1.00
0331 -      0.00 |    0.00 |     0.48 |   0.66
0332 -     41.20 |   99.14 |     0.78 |   0.92
0333 -      0.00 |    0.00 |     0.92 |   0.97
0334 -      8.46 |    3.83 |     0.82 |   0.83
0335 -      0.00 |   35.85 |     0.91 |   0.95
0336 -      6.93 |   43.23 |     0.90 |   0.96
0337 -     85.76 |   85.95 |     0.93 |   0.95
0338 -      0.00 |    0.00 |     0.64 |   0.67
0339 -     60.02 |   60.02 |     0.84 |   0.85
0340 -     88.44 |   69.68 |     0.81 |   0.78
0341 -     62.76 |   75.86 |     0.78 |   0.96
0342 -     47.53 |  100.00 |     0.96 |   1.00
0343 -      0.00 |   13.14 |     0.70 |   0.77
0344 -     40.96 |    6.04 |     0.89 |   0.95
0345 -      0.00 |    0.00 |     0.76 |   0.77
0346 -      0.00 |    0.00 |     0.86 |   0.93
0347 -      0.00 |    5.60 |     0.89 |   0.90
0348 -      0.00 |    0.00 |     0.91 |   0.92
0349 -      0.00 |    5.57 |     0.73 |   0.82
0350 -      0.00 |    0.00 |     0.82 |   0.97
0351 -     23.04 |   97.70 |     0.83 |   0.90
0352 -      7.68 |    6.91 |     0.72 |   0.80
0353 -     39.19 |   60.09 |     0.92 |   0.95
0354 -      0.00 |   10.70 |     0.91 |   0.94
0355 -     14.33 |   50.59 |     0.79 |   0.89
0356 -     27.75 |   39.71 |     0.89 |   0.94
0357 -     16.10 |   16.58 |     0.73 |   0.78
0358 -     17.66 |   33.86 |     0.84 |   0.94
0359 -     36.64 |   29.36 |     0.86 |   0.93
0360 -      0.00 |    0.00 |     0.90 |   0.93
0361 -     74.11 |   97.90 |     0.98 |   1.00
0362 -      0.00 |    0.00 |     0.65 |   0.65
0363 -      0.00 |    0.00 |     0.79 |   0.84
0364 -     56.57 |   98.73 |     0.96 |   1.00
0365 -      0.00 |    0.00 |     0.81 |   0.88
0366 -      5.44 |    4.09 |     0.94 |   0.96
0367 -      0.00 |    9.78 |     0.81 |   0.84
0368 -     47.48 |  100.00 |     0.76 |   1.00
0369 -     52.11 |  100.00 |     0.93 |   1.00
0370 -      0.00 |    0.00 |     0.96 |   0.99
0371 -      0.00 |   13.38 |     0.95 |   0.96
0372 -     67.67 |   75.09 |     0.85 |   0.90
0373 -      0.00 |   51.75 |     0.68 |   0.79
0374 -     30.39 |  100.00 |     0.98 |   1.00
0375 -     51.35 |   84.45 |     0.93 |   0.98
0376 -      0.00 |    0.00 |     0.82 |   0.80
0377 -     45.65 |  100.00 |     0.81 |   1.00
0378 -      0.00 |    0.00 |     0.78 |   0.84
0379 -      0.00 |    0.00 |     0.93 |   1.00
0380 -      0.00 |    0.00 |     0.83 |   0.85
0381 -      0.00 |    0.00 |     0.81 |   0.89
0382 -     14.66 |   12.72 |     0.82 |   0.87
0383 -      0.00 |    0.00 |     0.81 |   0.90
0384 -      0.00 |    0.00 |     0.93 |   0.95
0385 -      0.00 |    0.00 |     0.94 |   0.97
0386 -      0.00 |    0.00 |     0.42 |   0.49
0387 -      0.00 |    0.00 |     0.90 |   0.90
0388 -     29.22 |    7.59 |     0.86 |   0.94
0389 -     82.82 |   91.03 |     0.90 |   0.94
0390 -     91.83 |    0.00 |     0.92 |   0.95
0391 -     30.71 |   30.06 |     0.53 |   0.66
0392 -     79.39 |   53.85 |     0.89 |   0.97
0393 -      0.00 |   71.02 |     0.79 |   0.97
0394 -      0.00 |    8.90 |     0.70 |   0.84
0395 -     45.95 |   43.62 |     0.79 |   0.82
0396 -     36.74 |   43.12 |     0.92 |   0.91
0397 -     55.59 |   52.22 |     0.75 |   0.75
0398 -      0.00 |    0.00 |     0.90 |   0.89
0399 -      0.00 |    0.00 |     0.76 |   0.89
0400 -     58.01 |   65.54 |     0.79 |   0.91
0401 -     21.41 |   96.33 |     0.89 |   0.90
0402 -      0.00 |    0.00 |     0.80 |   0.85
0403 -     70.73 |   91.97 |     0.89 |   0.97
0404 -      0.00 |    9.33 |     0.92 |   0.98
0405 -      6.90 |    6.03 |     0.85 |   0.90
0406 -      0.00 |    0.00 |     0.86 |   0.95
0407 -     61.97 |  100.00 |     0.86 |   1.00
0408 -      7.62 |   37.82 |     0.92 |   0.93
0409 -      0.00 |   49.03 |     0.85 |   0.92
0410 -     57.83 |   54.97 |     0.91 |   0.95
0411 -      0.00 |   12.68 |     0.56 |   0.62
0412 -     57.40 |   98.67 |     0.97 |   1.00
0413 -      0.00 |    0.00 |     0.67 |   0.83
0414 -      6.71 |    0.00 |     0.61 |   0.60
0415 -      0.00 |    0.00 |     0.86 |   0.93
0416 -      0.00 |    7.97 |     0.91 |   0.96
0417 -      0.00 |   96.77 |     0.74 |   0.96
0418 -      0.00 |    0.00 |     0.85 |   0.84
0419 -     14.75 |   11.01 |     0.54 |   0.78
0420 -      0.00 |    0.00 |     0.94 |   0.96
0421 -      0.00 |    0.00 |     0.85 |   0.83
0422 -     53.54 |   68.83 |     0.74 |   1.00
0423 -     18.06 |   17.08 |     0.86 |   0.87
0424 -     26.90 |  100.00 |     0.92 |   0.97
0425 -      0.00 |    0.00 |     0.48 |   0.62
0426 -     44.19 |    0.00 |     0.78 |   0.87
0427 -     16.28 |   17.44 |     0.82 |   0.85
0428 -      6.77 |   99.26 |     0.89 |   0.96
0429 -      0.00 |    0.00 |     0.59 |   0.74
0430 -      4.06 |    3.24 |     0.89 |   0.92
0431 -      0.00 |   24.18 |     0.82 |   0.86
0432 -     26.20 |   51.48 |     0.96 |   0.94
0433 -      0.00 |   10.03 |     0.72 |   0.92
0434 -      0.00 |    0.00 |     0.87 |   0.94
0435 -     19.90 |   14.73 |     0.84 |   0.94
0436 -      0.00 |    0.00 |     0.92 |   0.93
0437 -      0.00 |   41.12 |     0.78 |   0.93
0438 -     56.51 |   54.33 |     0.77 |   0.81
0439 -      0.00 |    0.00 |     0.77 |   0.88
0440 -     12.27 |   11.48 |     0.90 |   0.96
0441 -     31.24 |   72.40 |     0.73 |   0.97
0442 -      0.00 |    0.00 |     0.91 |   0.93
0443 -     11.59 |   12.28 |     0.88 |   0.88
0444 -      0.00 |    0.00 |     0.84 |   0.82
0445 -     23.72 |    0.00 |     0.93 |   0.94
0446 -      0.00 |    0.00 |     0.88 |   0.90
0447 -      0.00 |    0.00 |     0.72 |   0.94
0448 -      0.00 |    0.00 |     0.45 |   0.75
0449 -     35.38 |   87.46 |     0.86 |   0.92
0450 -      0.00 |    0.00 |     0.85 |   0.88
0451 -      0.00 |   95.79 |     0.81 |   0.98
0452 -      0.00 |   78.94 |     0.78 |   0.99
0453 -      0.00 |    0.00 |     0.53 |   0.83
0454 -      0.00 |    0.00 |     0.87 |   0.94
0455 -      5.38 |    4.08 |     0.79 |   0.92
0456 -     98.93 |   99.14 |     0.95 |   0.98
0457 -      0.00 |    0.00 |     0.88 |   0.92
0458 -     51.47 |  100.00 |     0.69 |   1.00
0459 -     77.54 |    0.00 |     0.84 |   0.93
0460 -     17.96 |   32.87 |     0.89 |   0.92
0461 -      8.77 |   60.90 |     0.86 |   0.92
0462 -     73.11 |   79.07 |     0.89 |   0.97
0463 -      0.00 |    0.00 |     0.45 |   0.48
0464 -      0.00 |    0.00 |     0.65 |   0.76
0465 -      0.00 |    0.00 |     0.95 |   0.96
0466 -     38.74 |  100.00 |     0.90 |   1.00
0467 -     13.82 |   22.81 |     0.92 |   0.92
0468 -      0.00 |    0.00 |     0.81 |   0.83
0469 -      0.00 |    0.00 |     0.93 |   0.98
0470 -     21.46 |    0.00 |     0.94 |   0.98
0471 -      3.28 |    3.72 |     0.80 |   0.84
0472 -      8.20 |   11.00 |     0.48 |   0.61
0473 -     16.25 |   13.83 |     0.81 |   0.87
0474 -      0.00 |   16.94 |     0.80 |   0.84
0475 -     39.52 |  100.00 |     0.96 |   1.00
0476 -      6.06 |   18.02 |     0.80 |   0.83
0477 -     34.88 |   35.73 |     0.97 |   1.00
0478 -     70.00 |   55.06 |     0.81 |   0.95
0479 -      0.00 |    0.00 |     0.77 |   0.80
0480 -      0.00 |   66.43 |     0.64 |   0.76
0481 -     81.78 |  100.00 |     0.98 |   1.00
0482 -      8.81 |   52.00 |     0.90 |   0.95
0483 -     18.90 |   97.32 |     0.96 |   1.00
0484 -     17.14 |   50.12 |     0.81 |   0.91
0485 -     63.60 |   83.43 |     0.90 |   0.93
0486 -      0.00 |    0.00 |     0.83 |   0.89
0487 -     44.89 |   36.87 |     0.92 |   0.96
0488 -      0.00 |    0.00 |     0.86 |   0.87
0489 -      0.00 |    0.00 |     0.63 |   0.67
0490 -     40.73 |   98.76 |     0.95 |   0.98
0491 -      0.00 |    0.00 |     0.65 |   0.66
0492 -      0.00 |    0.00 |     0.79 |   0.90
0493 -     25.18 |   20.60 |     0.91 |   0.99
0494 -     24.64 |   71.90 |     0.67 |   0.84
0495 -     43.59 |   47.91 |     0.93 |   0.94
0496 -     25.47 |   24.96 |     0.88 |   0.95
0497 -     40.91 |   64.94 |     0.85 |   0.98
0498 -     29.27 |   98.98 |     0.96 |   1.00
0499 -      0.00 |    0.00 |     0.76 |   0.81
0500 -      0.00 |    0.00 |     0.88 |   0.99
0501 -     62.81 |  100.00 |     0.91 |   1.00
0502 -     21.27 |   71.60 |     0.86 |   0.98
0503 -      0.00 |    0.00 |     0.51 |   0.57
0504 -     22.17 |   32.37 |     0.77 |   0.98
0505 -      0.00 |    0.00 |     0.52 |   0.69
0506 -     67.80 |   59.04 |     0.92 |   0.96
0507 -      0.00 |    0.00 |     0.61 |   0.90
0508 -     18.86 |   97.13 |     0.94 |   1.00
0509 -     97.99 |   77.70 |     0.88 |   0.94
0510 -      0.00 |    0.00 |     0.92 |   0.92
0511 -     49.77 |   47.97 |     0.87 |   0.89
