==============================================
BLEU GOLD:                               32.64
BLEU IN:                                 43.54
SIM GOLD:                               0.8837
SIM IN:                                 0.9164
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0096 -     63.21 |    0.00 |     0.91 |   0.90
0097 -     58.54 |   59.73 |     0.85 |   0.87
0098 -     82.32 |   80.45 |     0.95 |   0.99
0099 -     62.56 |   62.68 |     0.96 |   0.98
0100 -      0.00 |    0.00 |     0.86 |   0.83
0101 -     38.21 |   34.74 |     0.82 |   0.85
0102 -     49.51 |   45.96 |     0.86 |   0.88
0103 -     72.99 |   38.55 |     0.88 |   0.94
0104 -     72.97 |   15.06 |     0.97 |   0.98
0105 -      0.00 |    0.00 |     0.94 |   0.96
0106 -      0.00 |   29.68 |     0.61 |   0.59
0107 -      0.00 |   10.94 |     0.90 |   0.91
0108 -      0.00 |    0.00 |     0.73 |   0.95
0109 -      0.00 |    0.00 |     0.90 |   0.92
0110 -     54.20 |   52.07 |     0.97 |   0.96
0111 -     82.42 |  100.00 |     0.96 |   1.00
0112 -      0.00 |    0.00 |     0.53 |   0.52
0113 -      0.00 |    3.75 |     0.97 |   0.98
0114 -     22.67 |  100.00 |     0.99 |   1.00
0115 -      4.81 |    4.92 |     0.79 |   0.81
0116 -     75.31 |  100.00 |     0.95 |   1.00
0117 -     18.78 |    0.00 |     0.77 |   0.76
0118 -      0.00 |    0.00 |     0.89 |   0.90
0119 -      0.00 |    6.43 |     0.64 |   0.68
0120 -     77.94 |  100.00 |     0.87 |   1.00
0121 -      0.00 |    0.00 |     0.74 |   0.78
0122 -     96.56 |  100.00 |     0.94 |   0.98
0123 -     39.39 |   74.04 |     0.85 |   0.89
0124 -      8.42 |    8.86 |     0.98 |   1.00
0125 -     84.88 |   91.28 |     0.93 |   0.94
0126 -     86.99 |   91.05 |     0.90 |   0.95
0127 -     25.45 |   24.85 |     0.93 |   0.97
0128 -     89.85 |   34.41 |     0.88 |   0.91
0129 -     84.40 |   84.62 |     0.89 |   0.83
0130 -      0.00 |    0.00 |     0.90 |   0.91
0131 -      0.00 |   98.44 |     0.96 |   0.99
0132 -     40.64 |   70.76 |     0.87 |   0.94
0133 -     50.98 |   50.98 |     0.88 |   0.93
0134 -     12.30 |   91.96 |     0.91 |   0.96
0135 -     51.01 |   86.40 |     0.90 |   0.91
0136 -      0.00 |    0.00 |     0.77 |   0.92
0137 -     28.39 |  100.00 |     0.99 |   1.00
0138 -      0.00 |    0.00 |     0.90 |   0.97
0139 -      0.00 |   84.24 |     0.94 |   0.97
0140 -     33.78 |   54.75 |     0.90 |   1.00
0141 -      0.00 |    0.00 |     0.90 |   0.88
0142 -      0.00 |   11.30 |     0.96 |   0.97
0143 -     36.52 |   88.72 |     0.96 |   0.98
0144 -     18.95 |    6.53 |     0.94 |   0.95
0145 -      0.00 |    0.00 |     0.53 |   0.51
0146 -      0.00 |    0.00 |     0.90 |   0.96
0147 -     77.79 |   82.10 |     0.90 |   0.91
0148 -     10.34 |  100.00 |     0.98 |   1.00
0149 -     39.13 |   44.47 |     0.96 |   0.99
0150 -     30.86 |   43.37 |     0.91 |   0.93
0151 -      6.48 |   86.52 |     0.98 |   1.00
0152 -      0.00 |    0.00 |     0.83 |   0.89
0153 -     20.71 |   20.71 |     0.69 |   0.81
0154 -     26.14 |   86.15 |     0.94 |   0.97
0155 -      0.00 |    0.00 |     0.97 |   1.00
0156 -     98.39 |  100.00 |     0.99 |   1.00
0157 -      0.00 |    0.00 |     0.88 |   0.87
0158 -     21.35 |   37.48 |     0.96 |   0.99
0159 -     17.31 |    0.00 |     0.63 |   0.67
0160 -      0.00 |    0.00 |     0.77 |   0.79
0161 -      0.00 |    0.00 |     0.90 |   0.94
0162 -     29.58 |   30.53 |     0.97 |   0.97
0163 -     10.99 |   31.97 |     0.76 |   0.76
0164 -     36.85 |   42.61 |     0.98 |   0.99
0165 -     27.66 |   25.47 |     0.73 |   0.75
0166 -     60.42 |   33.83 |     0.94 |   0.94
0167 -     27.96 |   28.20 |     0.70 |   0.73
0168 -      0.00 |    0.00 |     0.92 |   0.93
0169 -     91.41 |   98.47 |     0.94 |   0.95
0170 -     47.51 |   61.64 |     0.87 |   0.92
0171 -      0.00 |    0.00 |     0.92 |   0.95
0172 -     86.94 |  100.00 |     0.98 |   1.00
0173 -     16.91 |   25.23 |     0.97 |   0.99
0174 -     48.45 |   77.70 |     0.86 |   0.90
0175 -     21.59 |   23.29 |     0.94 |   0.97
0176 -     79.51 |  100.00 |     0.99 |   1.00
0177 -     76.08 |   76.08 |     0.95 |   0.94
0178 -     79.16 |  100.00 |     0.91 |   1.00
0179 -     52.47 |   49.07 |     1.00 |   0.91
0180 -     47.03 |   48.27 |     0.84 |   0.85
0181 -      0.00 |    0.00 |     0.57 |   0.57
0182 -      0.00 |    0.00 |     0.77 |   0.75
0183 -     73.94 |   92.58 |     0.89 |   0.93
0184 -     92.89 |  100.00 |     0.96 |   1.00
0185 -      0.00 |    0.00 |     0.90 |   0.94
0186 -      0.00 |    0.00 |     0.82 |   0.84
0187 -     21.03 |   74.82 |     0.81 |   0.87
0188 -     82.11 |   89.37 |     0.89 |   0.94
0189 -     36.72 |   27.81 |     0.76 |   0.93
0190 -      0.00 |    0.00 |     0.54 |   0.54
0191 -     32.18 |  100.00 |     0.94 |   1.00
0192 -      0.00 |    0.00 |     0.96 |   1.00
0193 -      0.00 |    0.00 |     0.79 |   0.81
0194 -      0.00 |    0.00 |     0.93 |   0.95
0195 -     70.45 |  100.00 |     0.99 |   1.00
0196 -      0.00 |   80.40 |     0.89 |   0.90
0197 -      0.00 |    0.00 |     0.90 |   0.96
0198 -     56.51 |   56.51 |     0.95 |   0.97
0199 -     92.39 |  100.00 |     0.93 |   1.00
0200 -      0.00 |    0.00 |     0.98 |   1.00
0201 -     38.61 |    0.00 |     0.83 |   0.83
0202 -     33.36 |   32.69 |     0.88 |   0.90
0203 -     77.24 |   83.21 |     0.89 |   0.92
0204 -     20.12 |   99.36 |     0.99 |   0.99
0205 -      0.00 |    0.00 |     0.86 |   0.88
0206 -     26.08 |   31.31 |     0.94 |   0.95
0207 -     86.89 |   95.49 |     0.97 |   0.99
0208 -      0.00 |    0.00 |     0.98 |   0.94
0209 -     75.53 |   85.83 |     0.89 |   0.93
0210 -     53.26 |   27.18 |     0.88 |   0.90
0211 -     77.16 |   13.21 |     0.97 |   1.00
0212 -     30.45 |   95.20 |     0.97 |   0.99
0213 -      9.23 |    9.17 |     0.97 |   0.99
0214 -     75.09 |   26.97 |     0.95 |   0.99
0215 -     50.60 |   59.98 |     0.88 |   0.95
0216 -     74.36 |   79.42 |     0.98 |   0.99
0217 -      0.00 |    0.00 |     0.65 |   0.78
0218 -     51.03 |   63.23 |     0.87 |   0.89
0219 -     37.47 |   92.19 |     0.92 |   0.96
0220 -     50.67 |   53.60 |     0.90 |   0.99
0221 -     74.13 |   90.15 |     0.84 |   0.95
0222 -     77.33 |    9.23 |     0.97 |   0.97
0223 -      0.00 |    0.00 |     0.81 |   0.86
0224 -     88.07 |   92.44 |     0.97 |   0.98
0225 -     42.61 |   98.20 |     0.92 |   0.95
0226 -     91.53 |  100.00 |     0.96 |   1.00
0227 -      0.00 |    6.11 |     0.88 |   0.93
0228 -      6.68 |    6.72 |     0.91 |   0.93
0229 -      0.00 |    0.00 |     0.83 |   0.86
0230 -     68.36 |   61.62 |     0.93 |   0.96
0231 -     89.79 |  100.00 |     0.99 |   1.00
0232 -      0.00 |    0.00 |     0.88 |   0.91
0233 -      0.00 |    0.00 |     0.94 |   0.99
0234 -     12.39 |   12.29 |     0.96 |   0.98
0235 -      0.00 |    0.00 |     0.83 |   0.90
0236 -      0.00 |  100.00 |     0.94 |   1.00
0237 -      0.00 |    0.00 |     0.92 |   0.95
0238 -     65.56 |  100.00 |     0.98 |   1.00
0239 -      0.00 |   40.01 |     0.91 |   0.94
0240 -     11.68 |   59.93 |     0.94 |   0.96
0241 -     40.97 |   82.05 |     0.88 |   0.91
0242 -     49.26 |    8.92 |     0.97 |   0.97
0243 -     67.08 |   87.74 |     0.77 |   0.88
0244 -     26.08 |   99.40 |     0.98 |   1.00
0245 -      0.00 |    0.00 |     0.93 |   0.94
0246 -      0.00 |    0.00 |     0.67 |   0.79
0247 -     96.91 |  100.00 |     0.99 |   1.00
0248 -      0.00 |    0.00 |     0.82 |   0.86
0249 -     25.58 |   24.37 |     0.87 |   0.98
0250 -      0.00 |   15.79 |     0.90 |   0.91
0251 -      0.00 |    0.00 |     0.94 |   1.00
0252 -      0.00 |    0.00 |     0.87 |   0.90
0253 -      4.41 |    0.00 |     0.89 |   0.92
0254 -      5.18 |   66.26 |     0.91 |   0.94
0255 -     85.86 |   89.92 |     0.92 |   0.95
0256 -     14.91 |  100.00 |     0.98 |   1.00
0257 -      0.00 |    0.00 |     0.69 |   0.69
0258 -      0.00 |    0.00 |     0.86 |   0.91
0259 -     43.13 |   40.04 |     0.86 |   0.92
0260 -     78.85 |   96.50 |     0.68 |   0.81
0261 -     82.71 |   98.22 |     0.81 |   0.91
0262 -      5.70 |    0.00 |     0.88 |   0.87
0263 -     82.21 |   81.61 |     0.82 |   0.97
0264 -     86.48 |  100.00 |     0.90 |   1.00
0265 -     87.61 |  100.00 |     0.94 |   1.00
0266 -     67.92 |   92.37 |     0.92 |   0.97
0267 -      0.00 |    0.00 |     0.97 |   0.99
0268 -     42.08 |   41.62 |     0.90 |   0.97
0269 -      0.00 |    0.00 |     0.96 |   0.96
0270 -     46.35 |  100.00 |     0.96 |   1.00
0271 -     17.86 |   97.47 |     0.98 |   1.00
0272 -      0.00 |    0.00 |     0.27 |   0.26
0273 -      8.52 |   22.03 |     0.87 |   0.93
0274 -     10.29 |   10.66 |     0.91 |   0.92
0275 -     92.53 |  100.00 |     1.00 |   1.00
0276 -     29.09 |   29.22 |     0.95 |   0.96
0277 -     74.80 |   74.93 |     0.98 |   1.00
0278 -     74.84 |   82.14 |     0.85 |   0.94
0279 -     70.20 |   80.23 |     0.85 |   0.87
0280 -     50.62 |   68.67 |     0.95 |   0.96
0281 -      0.00 |    0.00 |     0.92 |   0.94
0282 -     17.26 |   54.95 |     0.86 |   0.87
0283 -    100.00 |   53.61 |     1.00 |   0.98
0284 -     74.76 |   82.70 |     0.95 |   0.97
0285 -     21.18 |   17.15 |     0.88 |   0.88
0286 -     64.16 |   62.94 |     0.74 |   0.76
0287 -     42.22 |   90.90 |     0.89 |   0.91
0288 -      0.00 |   53.25 |     0.97 |   0.97
0289 -     15.78 |    0.00 |     0.90 |   0.92
0290 -     64.98 |   90.32 |     0.95 |   0.97
0291 -     62.20 |  100.00 |     0.87 |   1.00
0292 -      9.65 |    0.00 |     0.73 |   0.73
0293 -     58.35 |   75.04 |     0.95 |   0.99
0294 -      0.00 |    0.00 |     0.89 |   0.91
0295 -     10.47 |   25.28 |     0.71 |   0.84
0296 -     94.69 |   98.65 |     0.95 |   0.96
0297 -      9.84 |   10.28 |     0.92 |   0.93
0298 -      0.00 |    0.00 |     0.90 |   0.92
0299 -     21.82 |   81.72 |     0.93 |   0.94
0300 -     30.49 |   13.95 |     0.93 |   0.95
0301 -     75.85 |   89.10 |     0.87 |   0.95
0302 -     28.43 |   79.55 |     0.94 |   0.95
0303 -     51.40 |   45.42 |     0.94 |   0.99
0304 -      0.00 |    0.00 |     0.57 |   0.61
0305 -     25.61 |   24.50 |     0.95 |   0.96
0306 -      0.00 |    0.00 |     0.87 |   0.89
0307 -     27.39 |  100.00 |     0.93 |   1.00
0308 -      0.00 |    0.00 |     0.78 |   0.78
0309 -     39.88 |   54.19 |     0.83 |   0.85
0310 -     35.42 |   37.91 |     0.94 |   0.99
0311 -     70.57 |   98.75 |     0.95 |   0.96
0312 -      0.00 |    0.00 |     0.93 |   0.94
0313 -     87.52 |   99.15 |     0.87 |   0.95
0314 -      0.00 |    0.00 |     0.81 |   0.85
0315 -     85.16 |  100.00 |     0.97 |   1.00
0316 -     96.98 |   98.97 |     0.99 |   1.00
0317 -      0.00 |    0.00 |     0.91 |   0.92
0318 -     15.32 |   15.32 |     0.85 |   0.98
0319 -     47.90 |   48.78 |     0.96 |   0.99
0320 -      0.00 |   24.78 |     0.90 |   0.93
0321 -     55.47 |   80.39 |     0.93 |   0.94
0322 -     41.44 |   41.60 |     0.95 |   0.96
0323 -     12.04 |   11.88 |     0.92 |   0.93
0324 -      0.00 |   63.16 |     0.80 |   0.89
0325 -      0.00 |    0.00 |     0.80 |   0.91
0326 -     35.86 |   35.86 |     0.96 |   0.98
0327 -     92.88 |   98.94 |     0.97 |   0.99
0328 -     14.00 |  100.00 |     1.00 |   1.00
0329 -     19.06 |   16.91 |     0.78 |   0.82
0330 -     47.88 |   47.88 |     0.90 |   1.00
0331 -     22.02 |   35.61 |     0.84 |   0.88
0332 -     62.28 |   53.66 |     0.99 |   0.95
0333 -      6.04 |    6.22 |     0.95 |   1.00
0334 -      0.00 |   19.89 |     0.93 |   0.96
0335 -     13.96 |   13.96 |     0.75 |   0.74
0336 -     59.25 |   98.39 |     0.88 |   0.96
0337 -     20.54 |   33.56 |     0.94 |   0.95
0338 -      0.00 |   83.18 |     0.91 |   0.90
0339 -     22.51 |  100.00 |     0.97 |   1.00
0340 -     12.96 |   20.18 |     0.93 |   0.93
0341 -      0.00 |    0.00 |     0.82 |   0.83
0342 -      0.00 |    0.00 |     0.73 |   0.77
0343 -      5.27 |    5.73 |     0.93 |   0.94
0344 -     43.95 |   78.85 |     0.88 |   0.90
0345 -     92.10 |   99.15 |     0.96 |   0.98
0346 -      0.00 |    0.00 |     0.81 |   0.81
0347 -      0.00 |   16.87 |     0.71 |   0.71
0348 -     15.66 |   15.09 |     0.95 |   0.97
0349 -    100.00 |   72.74 |     1.00 |   0.98
0350 -     45.52 |  100.00 |     0.95 |   1.00
0351 -      0.00 |    0.00 |     0.96 |   0.98
0352 -     84.54 |  100.00 |     0.87 |   1.00
0353 -     64.12 |   63.59 |     0.94 |   0.95
0354 -     15.02 |   14.07 |     0.93 |   0.93
0355 -     85.36 |   97.18 |     0.94 |   0.95
0356 -     10.30 |   13.86 |     0.92 |   0.92
0357 -     81.18 |  100.00 |     0.98 |   1.00
0358 -     73.84 |  100.00 |     0.92 |   1.00
0359 -     33.55 |   38.87 |     0.97 |   0.99
0360 -     86.54 |   99.31 |     0.94 |   1.00
0361 -      0.00 |    0.00 |     0.79 |   0.79
0362 -     21.33 |    0.00 |     0.98 |   1.00
0363 -      7.01 |   74.16 |     0.86 |   0.89
0364 -     70.31 |   71.50 |     0.89 |   0.95
0365 -     35.06 |   37.45 |     0.96 |   0.98
0366 -     54.60 |   69.08 |     0.53 |   0.61
0367 -     27.84 |   27.89 |     0.96 |   0.99
0368 -      0.00 |    0.00 |     0.81 |   0.86
0369 -     63.77 |   88.50 |     0.93 |   0.94
0370 -     55.85 |   62.08 |     0.92 |   0.94
0371 -     19.33 |   88.89 |     0.97 |   0.99
0372 -     56.13 |   46.72 |     0.98 |   0.98
0373 -     79.66 |   83.27 |     0.94 |   0.98
0374 -      0.00 |   42.83 |     0.95 |   0.97
0375 -     91.28 |  100.00 |     0.91 |   1.00
0376 -      0.00 |    0.00 |     0.93 |   0.96
0377 -     39.18 |   39.01 |     0.87 |   0.90
0378 -     23.36 |   50.52 |     0.70 |   0.77
0379 -     11.90 |   11.84 |     0.91 |   0.94
0380 -      0.00 |    0.00 |     0.92 |   0.93
0381 -      0.00 |    0.00 |     0.81 |   0.82
0382 -     72.62 |   69.24 |     0.95 |   0.91
0383 -     27.32 |   35.02 |     0.94 |   0.99
0384 -     14.35 |   94.72 |     0.96 |   0.99
0385 -     22.40 |   14.30 |     0.91 |   0.93
0386 -     14.17 |   13.31 |     0.72 |   0.73
0387 -     87.35 |   35.00 |     0.92 |   0.93
0388 -     23.70 |   99.32 |     0.96 |   0.98
0389 -     91.37 |  100.00 |     0.95 |   1.00
0390 -     60.80 |   16.37 |     0.73 |   0.73
0391 -      0.00 |    0.00 |     0.27 |   0.30
0392 -      5.84 |    5.54 |     0.92 |   0.94
0393 -     11.81 |   60.47 |     0.87 |   0.85
0394 -      0.00 |    0.00 |     0.93 |   0.95
0395 -     85.20 |   96.61 |     0.99 |   1.00
0396 -     23.76 |   23.76 |     0.91 |   0.92
0397 -     14.28 |   19.86 |     0.73 |   0.76
0398 -     23.82 |   52.55 |     0.92 |   0.94
0399 -     42.86 |  100.00 |     0.96 |   1.00
0400 -      0.00 |    0.00 |     0.84 |   0.84
0401 -      7.96 |    7.96 |     0.94 |   0.96
0402 -     35.33 |   99.04 |     0.97 |   0.98
0403 -     66.07 |    0.00 |     0.96 |   0.99
0404 -     46.66 |   52.51 |     0.84 |   0.85
0405 -     67.64 |   85.30 |     0.89 |   0.91
0406 -     53.37 |   57.27 |     0.92 |   0.96
0407 -     52.00 |   51.55 |     0.94 |   0.97
0408 -      0.00 |    0.00 |     0.98 |   0.99
0409 -      0.00 |    0.00 |     0.85 |   0.87
0410 -     81.14 |   88.77 |     0.96 |   0.99
0411 -      0.00 |    0.00 |     0.94 |   0.92
0412 -      0.00 |    0.00 |     0.66 |   0.69
0413 -      0.00 |    0.00 |     0.87 |   0.88
0414 -      0.00 |    0.00 |     0.85 |   0.87
0415 -     62.03 |   49.39 |     0.94 |   0.96
0416 -     42.26 |   42.26 |     0.93 |   0.96
0417 -      0.00 |    0.00 |     0.94 |   0.98
0418 -     30.76 |   30.88 |     0.94 |   0.96
0419 -      0.00 |    0.00 |     0.93 |   0.93
0420 -      0.00 |    0.00 |     0.81 |   0.89
0421 -      0.00 |    0.00 |     0.87 |   0.90
0422 -      0.00 |    0.00 |     0.99 |   0.99
0423 -      0.00 |    0.00 |     0.71 |   0.73
0424 -      0.00 |    0.00 |     0.96 |   0.98
0425 -      0.00 |    7.81 |     0.95 |   0.96
0426 -      0.00 |    0.00 |     0.67 |   0.63
0427 -     84.54 |   94.62 |     0.93 |   0.96
0428 -     60.00 |   57.26 |     0.91 |   0.93
0429 -      5.51 |    5.51 |     0.96 |   1.00
0430 -     87.69 |  100.00 |     0.94 |   1.00
0431 -     56.86 |   91.65 |     0.92 |   0.94
0432 -     94.31 |   99.39 |     0.99 |   1.00
0433 -     27.46 |   27.18 |     0.94 |   0.95
0434 -     59.76 |   87.72 |     0.94 |   0.98
0435 -     36.15 |   87.70 |     0.96 |   0.98
0436 -      7.76 |   98.48 |     0.98 |   1.00
0437 -      6.30 |    5.32 |     0.81 |   0.83
0438 -     75.42 |   79.33 |     0.91 |   0.92
0439 -      0.00 |    0.00 |     0.63 |   0.64
0440 -      0.00 |    0.00 |     0.88 |   0.89
0441 -     87.35 |   94.41 |     0.96 |   0.97
0442 -     20.89 |   46.79 |     0.96 |   0.98
0443 -     47.40 |  100.00 |     0.74 |   0.80
0444 -      7.52 |    0.00 |     0.81 |   0.83
0445 -     86.13 |  100.00 |     0.91 |   1.00
0446 -     44.30 |   75.22 |     0.99 |   1.00
0447 -     46.61 |  100.00 |     0.90 |   1.00
0448 -     93.71 |  100.00 |     0.99 |   1.00
0449 -     67.93 |  100.00 |     0.96 |   1.00
0450 -     92.89 |  100.00 |     1.00 |   1.00
0451 -     27.20 |   33.45 |     0.98 |   1.00
0452 -     94.94 |   94.94 |     0.98 |   0.99
0453 -     23.57 |   10.61 |     0.93 |   0.96
0454 -     90.82 |   93.23 |     0.96 |   0.99
0455 -      0.00 |    0.00 |     0.73 |   0.73
0456 -      0.00 |    0.00 |     0.86 |   0.88
0457 -      0.00 |    0.00 |     0.91 |   0.97
0458 -     23.02 |   83.65 |     1.00 |   1.00
0459 -     34.35 |   46.18 |     0.84 |   0.93
0460 -     34.72 |   99.15 |     0.99 |   0.99
0461 -     52.92 |   81.28 |     0.80 |   0.86
0462 -     65.60 |   98.93 |     0.95 |   0.97
0463 -     22.27 |  100.00 |     0.95 |   1.00
0464 -      0.00 |   27.54 |     0.68 |   0.73
0465 -     87.30 |   88.02 |     0.94 |   0.95
0466 -     17.08 |   30.24 |     0.84 |   0.94
0467 -     11.44 |   22.73 |     0.95 |   0.96
0468 -     13.75 |   25.90 |     0.77 |   0.92
0469 -     79.93 |  100.00 |     0.89 |   1.00
0470 -      0.00 |    0.00 |     0.95 |   1.00
0471 -     18.53 |   98.49 |     0.98 |   0.99
0472 -     50.90 |   58.67 |     0.93 |   0.95
0473 -     19.06 |  100.00 |     0.94 |   1.00
0474 -      4.61 |    4.76 |     0.91 |   0.97
0475 -     40.61 |   79.69 |     0.97 |   0.97
0476 -     58.75 |   74.25 |     0.85 |   0.88
0477 -      0.00 |    0.00 |     0.70 |   0.69
0478 -      0.00 |    0.00 |     0.90 |   0.90
0479 -      0.00 |    0.00 |     0.82 |   0.79
0480 -     31.23 |   30.19 |     0.83 |   0.89
0481 -     35.97 |  100.00 |     0.98 |   1.00
0482 -      0.00 |    0.00 |     0.77 |   0.83
0483 -     12.70 |   60.01 |     0.95 |   0.97
0484 -      0.00 |    0.00 |     0.91 |   0.92
0485 -      0.00 |    0.00 |     0.74 |   0.84
0486 -      0.00 |    0.00 |     0.91 |   0.93
0487 -     13.75 |    9.30 |     0.89 |   0.89
0488 -      0.00 |  100.00 |     0.97 |   1.00
0489 -      0.00 |    0.00 |     0.93 |   0.95
0490 -     57.31 |   87.76 |     0.91 |   0.94
0491 -     36.21 |   66.26 |     0.93 |   0.94
0492 -      0.00 |   10.09 |     0.96 |   0.98
0493 -      0.00 |    0.00 |     0.55 |   0.58
0494 -     56.42 |  100.00 |     0.97 |   1.00
0495 -      0.00 |    0.00 |     0.92 |   0.93
0496 -      0.00 |   70.81 |     0.72 |   0.81
0497 -     31.46 |   34.49 |     0.96 |   0.99
0498 -      0.00 |    0.00 |     0.84 |   0.91
0499 -     58.02 |   24.81 |     0.97 |   1.00
0500 -     57.91 |   56.02 |     0.96 |   0.97
0501 -      0.00 |   15.32 |     0.90 |   0.91
0502 -     20.52 |   21.01 |     0.92 |   0.96
0503 -     24.41 |   35.56 |     0.78 |   0.90
0504 -    100.00 |   93.35 |     1.00 |   0.96
0505 -     43.05 |   42.63 |     0.88 |   0.93
0506 -     89.86 |  100.00 |     0.98 |   1.00
0507 -     14.13 |   95.66 |     0.97 |   0.99
0508 -      0.00 |    0.00 |     0.74 |   0.77
0509 -     21.09 |   19.85 |     0.84 |   0.86
0510 -      0.00 |    0.00 |     0.46 |   0.50
0511 -      0.00 |   24.54 |     0.93 |   0.96
