==============================================
BLEU GOLD:                               41.66
BLEU IN:                                 59.73
SIM GOLD:                               0.9287
SIM IN:                                 0.9644
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0497 -      0.00 |    0.00 |     0.90 |   0.92
0498 -     53.30 |   53.42 |     0.91 |   1.00
0499 -     24.73 |   24.31 |     0.97 |   1.00
0500 -     57.61 |   55.72 |     0.97 |   0.97
0501 -      0.00 |   98.59 |     0.96 |   0.97
0502 -     20.79 |   21.06 |     0.93 |   0.97
0503 -     82.16 |   92.05 |     0.84 |   0.93
0504 -    100.00 |   93.35 |     1.00 |   0.96
0505 -     43.71 |  100.00 |     0.95 |   1.00
0506 -     89.86 |  100.00 |     0.98 |   1.00
0507 -     14.45 |  100.00 |     0.99 |   1.00
0508 -      0.00 |    0.00 |     0.80 |   0.84
0509 -     19.19 |   20.71 |     0.87 |   0.88
0510 -     11.59 |   96.99 |     0.96 |   0.98
0511 -      0.00 |    0.00 |     0.92 |   0.93
0512 -     90.82 |   99.26 |     0.92 |   0.97
0513 -     76.23 |  100.00 |     0.88 |   1.00
0514 -     73.39 |  100.00 |     0.70 |   1.00
0515 -     98.03 |  100.00 |     0.99 |   1.00
0516 -     82.87 |  100.00 |     0.99 |   1.00
0517 -      4.67 |    4.64 |     0.94 |   0.96
0518 -     50.11 |  100.00 |     0.98 |   1.00
0519 -     55.99 |   94.77 |     0.92 |   1.00
0520 -      0.00 |    0.00 |     0.90 |   0.91
0521 -     32.64 |   98.90 |     0.96 |   1.00
0522 -     70.54 |   63.76 |     0.97 |   0.98
0523 -      0.00 |    0.00 |     0.93 |   1.00
0524 -     16.22 |   15.83 |     0.87 |   0.88
0525 -      0.00 |    0.00 |     0.95 |   0.95
0526 -     65.45 |   93.65 |     0.94 |   0.99
0527 -     96.33 |  100.00 |     0.96 |   1.00
0528 -     96.37 |  100.00 |     0.95 |   0.98
0529 -      0.00 |    0.00 |     0.84 |   0.86
0530 -      0.00 |    0.00 |     0.97 |   1.00
0531 -     87.48 |  100.00 |     0.93 |   1.00
0532 -      0.00 |   95.76 |     0.96 |   0.99
0533 -     80.82 |   80.82 |     0.93 |   0.99
0534 -     83.57 |   87.58 |     0.98 |   0.99
0535 -      0.00 |    0.00 |     0.99 |   1.00
0536 -     39.53 |   36.55 |     0.92 |   0.98
0537 -     45.70 |  100.00 |     0.79 |   1.00
0538 -      0.00 |    4.33 |     0.97 |   0.99
0539 -      0.00 |    0.00 |     0.92 |   0.95
0540 -      0.00 |    0.00 |     0.67 |   0.70
0541 -      0.00 |    0.00 |     0.90 |   0.95
0542 -     43.03 |  100.00 |     0.99 |   1.00
0543 -      0.00 |    0.00 |     0.95 |   1.00
0544 -     68.25 |   81.64 |     0.90 |   0.96
0545 -     85.25 |   74.00 |     0.95 |   0.98
0546 -     93.35 |   99.56 |     0.97 |   1.00
0547 -     50.19 |   95.01 |     0.93 |   0.99
0548 -     93.86 |  100.00 |     0.97 |   1.00
0549 -      0.00 |    0.00 |     0.92 |   0.94
0550 -      0.00 |    0.00 |     0.88 |   0.89
0551 -     22.76 |  100.00 |     0.90 |   1.00
0552 -     31.03 |  100.00 |     0.98 |   1.00
0553 -     54.79 |  100.00 |     0.95 |   1.00
0554 -     63.13 |  100.00 |     0.99 |   1.00
0555 -     22.72 |   22.72 |     0.93 |   0.97
0556 -      0.00 |    0.00 |     0.94 |   0.91
0557 -     61.12 |   96.55 |     0.93 |   0.99
0558 -     98.13 |  100.00 |     0.99 |   1.00
0559 -     73.06 |  100.00 |     0.98 |   1.00
0560 -      0.00 |    0.00 |     0.94 |   0.98
0561 -      0.00 |    0.00 |     0.79 |   0.81
0562 -     94.15 |   70.40 |     0.82 |   0.90
0563 -     39.54 |  100.00 |     0.96 |   1.00
0564 -     89.37 |   36.08 |     0.97 |   1.00
0565 -     84.70 |  100.00 |     0.99 |   1.00
0566 -     90.79 |  100.00 |     0.99 |   1.00
0567 -     43.25 |  100.00 |     0.95 |   1.00
0568 -     93.18 |  100.00 |     0.99 |   1.00
0569 -     80.22 |    0.00 |     0.98 |   0.99
0570 -     97.40 |  100.00 |     0.98 |   1.00
0571 -     41.54 |   97.20 |     0.99 |   1.00
0572 -      0.00 |    0.00 |     0.94 |   0.96
0573 -      5.71 |  100.00 |     0.99 |   1.00
0574 -      7.89 |    0.00 |     0.74 |   0.81
0575 -     95.03 |  100.00 |     0.96 |   1.00
0576 -     71.36 |   80.12 |     0.97 |   0.99
0577 -     15.41 |  100.00 |     0.96 |   1.00
0578 -     15.79 |  100.00 |     0.99 |   1.00
0579 -     81.32 |   39.42 |     0.96 |   0.97
0580 -     50.16 |   59.28 |     0.88 |   0.95
0581 -      0.00 |    0.00 |     0.94 |   0.94
0582 -     90.68 |  100.00 |     0.98 |   1.00
0583 -     31.41 |   38.16 |     0.95 |   0.91
0584 -     11.29 |   98.69 |     0.98 |   1.00
0585 -     49.33 |   80.29 |     0.95 |   0.98
0586 -     58.35 |  100.00 |     0.98 |   1.00
0587 -      6.59 |    0.00 |     0.84 |   0.86
0588 -     24.48 |   93.63 |     0.92 |   0.94
0589 -      0.00 |    0.00 |     0.85 |   0.75
0590 -      0.00 |    0.00 |     0.97 |   0.99
0591 -     81.16 |   50.83 |     0.97 |   0.99
0592 -     90.88 |   96.65 |     0.98 |   0.99
0593 -     14.65 |   73.14 |     0.88 |   0.93
0594 -     92.19 |   96.01 |     0.97 |   0.98
0595 -     11.50 |   11.50 |     0.88 |   0.93
0596 -      0.00 |    0.00 |     0.71 |   0.75
0597 -      0.00 |    0.00 |     0.95 |   0.97
0598 -     32.11 |   32.31 |     0.97 |   0.99
0599 -      7.01 |  100.00 |     0.98 |   1.00
0600 -      0.00 |    7.67 |     0.84 |   0.87
0601 -      0.00 |    7.70 |     0.93 |   0.99
0602 -     86.84 |   91.68 |     0.93 |   0.91
0603 -     89.11 |   88.52 |     0.93 |   0.96
0604 -      0.00 |    0.00 |     0.96 |   0.98
0605 -     92.00 |  100.00 |     0.96 |   1.00
0606 -     78.27 |   99.16 |     0.98 |   1.00
0607 -      0.00 |    0.00 |     0.94 |   0.98
0608 -     61.17 |   90.44 |     0.95 |   0.97
0609 -      7.98 |    7.38 |     0.90 |   0.91
0610 -      0.00 |    0.00 |     0.87 |   0.92
0611 -      0.00 |    0.00 |     0.91 |   0.93
0612 -     76.96 |   75.66 |     0.91 |   0.92
0613 -     35.24 |  100.00 |     0.99 |   1.00
0614 -     85.33 |  100.00 |     0.97 |   1.00
0615 -      0.00 |    0.00 |     0.93 |   0.93
0616 -      8.65 |    8.65 |     0.88 |   0.92
0617 -      0.00 |    0.00 |     0.74 |   0.89
0618 -     50.46 |   50.46 |     0.87 |   0.88
0619 -     20.87 |   98.93 |     0.96 |   0.98
0620 -     89.88 |  100.00 |     0.94 |   1.00
0621 -      0.00 |    0.00 |     0.95 |   0.98
0622 -      0.00 |    0.00 |     0.87 |   0.89
0623 -      5.59 |    5.62 |     0.90 |   0.91
0624 -     98.70 |  100.00 |     0.99 |   1.00
0625 -     70.03 |   70.03 |     0.96 |   0.97
0626 -      0.00 |    0.00 |     0.93 |   0.97
0627 -      0.00 |    0.00 |     0.91 |   0.96
0628 -     36.02 |  100.00 |     0.96 |   1.00
0629 -      0.00 |    0.00 |     0.97 |   0.99
0630 -     59.00 |    0.00 |     0.91 |   0.97
0631 -     95.92 |   98.94 |     0.97 |   0.98
0632 -      0.00 |    0.00 |     0.83 |   0.85
0633 -     95.99 |   21.87 |     0.99 |   1.00
0634 -      0.00 |    0.00 |     0.76 |   0.78
0635 -     59.31 |   66.18 |     0.90 |   0.95
0636 -     18.38 |  100.00 |     0.99 |   1.00
0637 -     77.12 |  100.00 |     0.99 |   1.00
0638 -      0.00 |    0.00 |     0.87 |   0.89
0639 -     93.60 |  100.00 |     0.98 |   1.00
0640 -     12.06 |   12.43 |     0.89 |   0.98
0641 -     49.67 |  100.00 |     0.97 |   1.00
0642 -     36.50 |   38.89 |     0.91 |   0.91
0643 -     20.52 |   20.84 |     0.90 |   0.93
0644 -     90.08 |   94.14 |     0.95 |   0.96
0645 -     15.42 |  100.00 |     0.97 |   1.00
0646 -     56.83 |    0.00 |     0.96 |   0.97
0647 -      0.00 |    0.00 |     0.86 |   0.87
0648 -      0.00 |    0.00 |     0.98 |   1.00
0649 -     79.65 |   83.00 |     0.96 |   0.98
0650 -      0.00 |    0.00 |     0.77 |   0.82
0651 -     92.50 |  100.00 |     0.98 |   1.00
0652 -      0.00 |    0.00 |     0.97 |   1.00
0653 -      0.00 |  100.00 |     0.94 |   1.00
0654 -     51.90 |   49.51 |     0.96 |   0.96
0655 -     82.05 |  100.00 |     0.97 |   1.00
0656 -     77.90 |   98.09 |     0.97 |   1.00
0657 -      0.00 |    0.00 |     0.78 |   0.86
0658 -      0.00 |    0.00 |     0.86 |   0.93
0659 -      0.00 |    0.00 |     0.93 |   0.99
0660 -      0.00 |  100.00 |     0.90 |   1.00
0661 -     92.59 |  100.00 |     0.97 |   1.00
0662 -     27.32 |   92.74 |     0.97 |   1.00
0663 -      0.00 |    0.00 |     0.97 |   1.00
0664 -      0.00 |    0.00 |     0.67 |   0.67
0665 -      0.00 |   22.49 |     0.77 |   1.00
0666 -     75.29 |   83.51 |     0.94 |   0.97
0667 -     33.69 |   97.80 |     0.95 |   0.97
0668 -      0.00 |    0.00 |     0.94 |   0.99
0669 -     77.17 |  100.00 |     0.90 |   1.00
0670 -     91.95 |  100.00 |     0.96 |   1.00
0671 -     80.65 |  100.00 |     0.88 |   1.00
0672 -      0.00 |    0.00 |     0.85 |   0.92
0673 -     19.16 |  100.00 |     0.98 |   1.00
0674 -     28.95 |   88.37 |     0.89 |   0.94
0675 -     11.13 |   12.44 |     0.94 |   0.96
0676 -     93.97 |  100.00 |     0.96 |   1.00
0677 -     33.00 |  100.00 |     0.99 |   1.00
0678 -     67.78 |   98.77 |     0.96 |   0.97
0679 -     89.98 |   97.10 |     0.96 |   0.98
0680 -     42.90 |  100.00 |     0.93 |   1.00
0681 -      0.00 |    0.00 |     0.61 |   0.80
0682 -     16.98 |    9.68 |     0.91 |   0.89
0683 -      0.00 |    0.00 |     0.91 |   0.96
0684 -      0.00 |    0.00 |     0.95 |   0.99
0685 -      0.00 |    0.00 |     0.81 |   0.87
0686 -     72.44 |   96.36 |     0.94 |   0.99
0687 -      0.00 |  100.00 |     0.97 |   1.00
0688 -     78.92 |   81.35 |     0.94 |   0.99
0689 -     77.47 |   77.34 |     0.98 |   1.00
0690 -     26.27 |  100.00 |     0.99 |   1.00
0691 -     94.40 |  100.00 |     0.98 |   1.00
0692 -      6.68 |    7.03 |     0.94 |   0.94
0693 -      0.00 |    0.00 |     0.71 |   0.75
0694 -     95.39 |   99.38 |     0.94 |   0.97
0695 -     24.62 |  100.00 |     0.99 |   1.00
0696 -     49.73 |   95.40 |     0.99 |   1.00
0697 -      0.00 |   26.56 |     0.96 |   0.96
0698 -     38.61 |   98.35 |     0.94 |   0.97
0699 -      0.00 |    0.00 |     0.66 |   0.73
0700 -     93.60 |   97.39 |     0.98 |   1.00
0701 -     78.98 |   89.05 |     0.90 |   0.96
0702 -     78.12 |   90.55 |     0.94 |   0.97
0703 -      0.00 |    0.00 |     0.86 |   0.91
0704 -     60.42 |  100.00 |     0.97 |   1.00
0705 -      0.00 |    0.00 |     0.90 |   0.95
0706 -     40.33 |   40.61 |     0.95 |   0.99
0707 -     81.25 |   93.27 |     0.98 |   1.00
0708 -     14.07 |   14.07 |     0.89 |   1.00
0709 -     67.16 |   67.16 |     0.74 |   0.98
0710 -     30.03 |   49.15 |     0.82 |   0.83
0711 -     71.35 |  100.00 |     0.94 |   1.00
0712 -     78.68 |  100.00 |     0.99 |   1.00
0713 -     87.16 |   97.22 |     0.93 |   0.94
0714 -     54.26 |   58.66 |     0.96 |   0.98
0715 -      0.00 |    0.00 |     0.93 |   0.95
0716 -     92.35 |  100.00 |     0.93 |   1.00
0717 -     65.41 |  100.00 |     0.83 |   1.00
0718 -     43.03 |  100.00 |     0.99 |   1.00
0719 -      0.00 |    0.00 |     0.84 |   0.84
0720 -     94.55 |  100.00 |     0.98 |   1.00
0721 -      0.00 |    0.00 |     0.97 |   1.00
0722 -     95.83 |  100.00 |     0.97 |   1.00
0723 -     38.99 |   38.45 |     0.94 |   0.97
0724 -      0.00 |    0.00 |     0.96 |   0.97
0725 -     54.39 |  100.00 |     0.98 |   1.00
0726 -     17.66 |    0.00 |     0.91 |   0.91
0727 -     27.09 |  100.00 |     0.99 |   1.00
0728 -     50.68 |  100.00 |     0.99 |   1.00
0729 -     94.02 |   99.14 |     0.94 |   0.96
0730 -      0.00 |   88.57 |     0.96 |   0.99
0731 -     17.96 |  100.00 |     0.95 |   1.00
0732 -     19.98 |   42.08 |     0.97 |   0.99
0733 -     20.89 |   92.84 |     0.97 |   0.97
0734 -     47.68 |  100.00 |     0.99 |   1.00
0735 -     61.83 |  100.00 |     0.96 |   1.00
0736 -     55.88 |   82.38 |     0.99 |   1.00
0737 -     71.09 |   93.27 |     0.98 |   0.99
0738 -     83.95 |  100.00 |     0.93 |   1.00
0739 -     87.04 |   86.13 |     0.92 |   0.98
0740 -     94.78 |  100.00 |     0.99 |   1.00
0741 -     86.24 |  100.00 |     0.90 |   1.00
0742 -     35.93 |   35.93 |     0.98 |   0.99
0743 -     52.38 |   55.44 |     0.99 |   0.99
0744 -     71.33 |   98.91 |     0.95 |   0.96
0745 -      0.00 |    0.00 |     0.91 |   0.91
0746 -     61.13 |   63.21 |     0.99 |   0.99
0747 -      0.00 |    0.00 |     0.94 |   0.99
0748 -     33.82 |   33.82 |     0.95 |   0.96
0749 -     96.64 |   98.71 |     0.98 |   1.00
0750 -      0.00 |    0.00 |     0.92 |   0.95
0751 -     37.17 |  100.00 |     0.91 |   1.00
0752 -     91.36 |   99.07 |     0.97 |   0.98
0753 -      0.00 |    0.00 |     0.94 |   1.00
0754 -     37.40 |   16.90 |     0.95 |   0.98
0755 -      0.00 |    0.00 |     0.91 |   0.95
0756 -     83.68 |  100.00 |     0.98 |   1.00
0757 -     77.16 |  100.00 |     0.98 |   1.00
0758 -    100.00 |   84.38 |     1.00 |   0.90
0759 -      5.70 |    5.78 |     0.92 |   0.92
0760 -     93.17 |  100.00 |     0.93 |   1.00
0761 -     77.17 |  100.00 |     0.94 |   1.00
0762 -     86.97 |   98.69 |     0.94 |   1.00
0763 -     54.89 |  100.00 |     0.97 |   1.00
0764 -     95.87 |  100.00 |     0.99 |   1.00
0765 -     78.61 |  100.00 |     0.87 |   1.00
0766 -     84.38 |   98.49 |     0.95 |   0.96
0767 -     93.62 |  100.00 |     0.97 |   1.00
0768 -     58.19 |   96.99 |     0.65 |   0.87
0769 -     22.06 |   95.28 |     0.89 |   0.99
0770 -      0.00 |    0.00 |     0.92 |   0.93
0771 -      0.00 |    0.00 |     0.94 |   0.96
0772 -      0.00 |  100.00 |     0.97 |   1.00
0773 -     65.90 |   97.30 |     0.95 |   0.96
0774 -     20.24 |  100.00 |     0.96 |   1.00
0775 -     25.89 |  100.00 |     0.97 |   1.00
0776 -     81.76 |  100.00 |     0.78 |   1.00
0777 -     47.85 |   50.93 |     0.82 |   1.00
0778 -     93.54 |   97.95 |     0.96 |   0.97
0779 -      0.00 |    0.00 |     0.90 |   0.91
0780 -     63.80 |   53.15 |     0.97 |   1.00
0781 -      0.00 |   21.11 |     0.92 |   1.00
0782 -      0.00 |   85.93 |     0.88 |   0.97
0783 -     24.80 |   90.34 |     0.97 |   0.98
0784 -     42.31 |    0.00 |     0.93 |   0.94
0785 -     81.41 |  100.00 |     0.98 |   1.00
0786 -     88.81 |   99.11 |     0.92 |   0.95
0787 -      0.00 |    0.00 |     0.95 |   0.97
0788 -      0.00 |    0.00 |     0.99 |   1.00
0789 -      0.00 |    0.00 |     0.92 |   1.00
0790 -     93.19 |  100.00 |     0.97 |   1.00
0791 -     17.30 |   98.28 |     0.99 |   1.00
0792 -     57.91 |   57.91 |     0.89 |   1.00
0793 -      0.00 |    0.00 |     0.97 |   0.98
0794 -     39.09 |   36.29 |     0.93 |   0.95
0795 -     94.56 |  100.00 |     0.97 |   1.00
0796 -     80.42 |   94.30 |     0.87 |   0.99
0797 -     80.17 |   84.75 |     0.94 |   1.00
0798 -     25.12 |  100.00 |     0.97 |   1.00
0799 -     70.57 |   63.41 |     0.97 |   1.00
0800 -      0.00 |    0.00 |     0.92 |   0.99
0801 -      0.00 |    0.00 |     0.97 |   0.98
0802 -     84.20 |   95.82 |     0.97 |   0.99
0803 -     10.26 |   10.30 |     0.98 |   1.00
0804 -     49.95 |   20.15 |     0.96 |   1.00
0805 -      0.00 |    0.00 |     0.90 |   0.92
0806 -     86.85 |  100.00 |     0.96 |   1.00
0807 -     34.35 |   30.63 |     0.93 |   0.95
0808 -      0.00 |    0.00 |     0.96 |   0.97
0809 -      6.00 |    5.96 |     0.94 |   1.00
0810 -     32.50 |   32.38 |     0.96 |   0.97
0811 -     38.12 |   38.23 |     0.88 |   0.90
0812 -      0.00 |    0.00 |     0.96 |   1.00
0813 -      0.00 |    0.00 |     0.99 |   1.00
0814 -      0.00 |   28.33 |     0.82 |   0.90
0815 -     26.17 |   89.52 |     0.90 |   0.97
0816 -      0.00 |    0.00 |     0.82 |   0.82
0817 -     22.46 |  100.00 |     0.97 |   1.00
0818 -      0.00 |    0.00 |     0.96 |   0.97
0819 -     29.07 |   91.33 |     0.94 |   0.98
0820 -     28.21 |   92.54 |     0.95 |   0.99
0821 -     36.97 |   97.98 |     0.92 |   0.96
0822 -     25.35 |   24.99 |     0.98 |   0.99
0823 -     45.97 |   99.13 |     0.97 |   0.97
0824 -     73.05 |  100.00 |     0.99 |   1.00
0825 -     22.82 |   86.23 |     0.93 |   0.93
0826 -      0.00 |    0.00 |     0.77 |   0.88
0827 -      0.00 |    0.00 |     0.88 |   0.92
0828 -      0.00 |    0.00 |     0.95 |   0.97
0829 -     26.39 |   92.22 |     0.93 |   0.95
0830 -     34.36 |   33.07 |     0.97 |   0.98
0831 -     82.75 |  100.00 |     0.85 |   1.00
0832 -     48.77 |   98.28 |     0.95 |   0.99
==============================================
