==============================================
BLEU GOLD:                               37.68
BLEU IN:                                 53.91
SIM GOLD:                               0.9207
SIM IN:                                 0.9558
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0038 -     39.43 |  100.00 |     0.96 |   1.00
0039 -     63.99 |  100.00 |     0.99 |   1.00
0040 -     49.53 |   98.92 |     0.96 |   0.97
0041 -     21.00 |   20.98 |     0.90 |   0.91
0042 -     29.04 |  100.00 |     0.92 |   1.00
0043 -      0.00 |    0.00 |     0.97 |   0.97
0044 -      0.00 |    0.00 |     0.95 |   0.97
0045 -     94.07 |  100.00 |     0.97 |   1.00
0046 -      0.00 |    0.00 |     0.87 |   0.91
0047 -     65.48 |  100.00 |     0.58 |   1.00
0048 -     48.01 |   54.42 |     0.94 |   0.96
0049 -     63.72 |  100.00 |     0.98 |   1.00
0050 -      0.00 |    0.00 |     0.94 |   0.96
0051 -      0.00 |   85.98 |     0.85 |   0.96
0052 -     16.36 |  100.00 |     0.97 |   1.00
0053 -     42.31 |  100.00 |     0.98 |   1.00
0054 -      0.00 |    0.00 |     0.98 |   0.99
0055 -     89.68 |  100.00 |     0.96 |   1.00
0056 -     75.66 |   91.74 |     0.94 |   0.98
0057 -     21.08 |   21.49 |     0.94 |   0.98
0058 -     60.43 |   77.31 |     0.87 |   0.92
0059 -     73.64 |  100.00 |     0.98 |   1.00
0060 -     33.97 |   81.58 |     0.99 |   1.00
0061 -     93.07 |   97.65 |     0.98 |   0.99
0062 -      0.00 |    0.00 |     0.90 |   0.97
0063 -     37.69 |   37.32 |     0.89 |   0.99
0064 -      4.90 |    5.12 |     0.88 |   0.89
0065 -     67.12 |  100.00 |     0.96 |   1.00
0066 -     63.72 |   92.99 |     0.95 |   0.97
0067 -      0.00 |    0.00 |     0.99 |   1.00
0068 -      0.00 |    0.00 |     0.82 |   0.86
0069 -     31.11 |   70.90 |     0.91 |   0.95
0070 -      0.00 |    0.00 |     0.90 |   0.91
0071 -      5.41 |    0.00 |     0.92 |   0.94
0072 -     26.33 |   96.35 |     0.98 |   0.99
0073 -     81.06 |    0.00 |     0.91 |   0.99
0074 -      0.00 |    0.00 |     0.89 |   0.92
0075 -     89.79 |   98.09 |     0.92 |   0.95
0076 -     28.03 |   94.82 |     0.98 |   1.00
0077 -     62.49 |   74.03 |     0.94 |   0.98
0078 -      0.00 |    0.00 |     0.77 |   0.81
0079 -     34.83 |   96.68 |     0.93 |   0.96
0080 -      0.00 |    0.00 |     0.86 |   0.91
0081 -      0.00 |    0.00 |     0.89 |   0.92
0082 -      0.00 |    0.00 |     0.97 |   0.99
0083 -      0.00 |    0.00 |     0.81 |   0.87
0084 -     81.19 |  100.00 |     0.93 |   1.00
0085 -      4.62 |    5.61 |     0.92 |   0.93
0086 -     39.82 |   39.82 |     0.87 |   1.00
0087 -     14.23 |   31.49 |     0.79 |   0.82
0088 -     36.03 |   31.40 |     0.99 |   1.00
0089 -      0.00 |    0.00 |     0.95 |   1.00
0090 -     85.92 |   99.13 |     0.92 |   0.97
0091 -     91.56 |  100.00 |     0.92 |   1.00
0092 -     66.25 |  100.00 |     0.94 |   1.00
0093 -     65.61 |   72.35 |     0.93 |   1.00
0094 -     54.96 |   78.30 |     0.40 |   0.84
0095 -     26.41 |   26.70 |     0.96 |   0.98
0096 -     30.16 |   27.62 |     0.90 |   0.89
0097 -     90.43 |  100.00 |     0.98 |   1.00
0098 -     82.32 |   80.45 |     0.95 |   0.99
0099 -      0.00 |    0.00 |     0.96 |   0.97
0100 -      0.00 |    0.00 |     0.94 |   0.98
0101 -     58.20 |   54.62 |     0.84 |   0.86
0102 -     50.22 |   50.02 |     0.94 |   0.98
0103 -     44.82 |  100.00 |     0.95 |   1.00
0104 -     38.12 |  100.00 |     0.99 |   1.00
0105 -     33.67 |   70.00 |     0.90 |   0.92
0106 -      0.00 |    0.00 |     0.50 |   0.48
0107 -     47.70 |  100.00 |     0.97 |   0.98
0108 -     86.69 |  100.00 |     0.78 |   1.00
0109 -      0.00 |    0.00 |     0.80 |   0.82
0110 -     80.99 |  100.00 |     0.93 |   1.00
0111 -     28.85 |   16.60 |     0.93 |   0.98
0112 -      0.00 |    0.00 |     0.90 |   0.92
0113 -      0.00 |    8.06 |     0.98 |   0.99
0114 -     99.59 |   22.58 |     1.00 |   0.99
0115 -     43.62 |   50.39 |     0.87 |   0.90
0116 -     75.31 |  100.00 |     0.95 |   1.00
0117 -     13.69 |  100.00 |     0.98 |   0.99
0118 -     59.77 |   97.02 |     0.97 |   0.99
0119 -      0.00 |    0.00 |     0.83 |   0.85
0120 -     50.36 |   71.33 |     0.87 |   1.00
0121 -     57.02 |   80.88 |     0.93 |   0.96
0122 -     96.56 |  100.00 |     0.94 |   0.98
0123 -     49.90 |   92.35 |     0.94 |   0.98
0124 -     94.77 |  100.00 |     0.99 |   1.00
0125 -     37.31 |   43.68 |     0.97 |   0.99
0126 -     95.88 |  100.00 |     0.95 |   1.00
0127 -     74.54 |   50.76 |     0.98 |   0.93
0128 -     37.35 |  100.00 |     0.96 |   1.00
0129 -      4.80 |    4.80 |     0.91 |   0.90
0130 -     12.61 |   12.68 |     0.94 |   0.96
0131 -      0.00 |    0.00 |     0.89 |   0.86
0132 -     29.63 |   98.50 |     0.93 |   1.00
0133 -     71.64 |   71.28 |     0.86 |   0.90
0134 -     12.30 |  100.00 |     0.94 |   1.00
0135 -     56.86 |  100.00 |     0.99 |   1.00
0136 -      0.00 |    0.00 |     0.78 |   0.93
0137 -     28.39 |  100.00 |     0.99 |   1.00
0138 -      0.00 |    0.00 |     0.73 |   0.80
0139 -      0.00 |    0.00 |     0.91 |   0.94
0140 -     50.56 |   61.33 |     0.88 |   0.94
0141 -      0.00 |    0.00 |     0.93 |   0.95
0142 -      0.00 |   33.40 |     0.98 |   0.99
0143 -      0.00 |    0.00 |     0.87 |   0.90
0144 -     73.15 |   90.91 |     0.93 |   0.95
0145 -      0.00 |    0.00 |     0.86 |   0.88
0146 -     91.66 |  100.00 |     0.93 |   1.00
0147 -      0.00 |    0.00 |     0.96 |   0.97
0148 -     26.28 |   85.11 |     0.98 |   1.00
0149 -     93.68 |  100.00 |     0.97 |   1.00
0150 -      7.31 |  100.00 |     0.99 |   1.00
0151 -     73.10 |    0.00 |     0.93 |   0.95
0152 -      0.00 |    0.00 |     0.91 |   0.96
0153 -     90.75 |  100.00 |     0.90 |   1.00
0154 -     25.83 |   80.05 |     0.91 |   0.94
0155 -     30.82 |   32.71 |     0.95 |   0.98
0156 -     98.39 |  100.00 |     0.99 |   1.00
0157 -     74.95 |   82.97 |     0.93 |   0.99
0158 -     84.51 |  100.00 |     0.97 |   1.00
0159 -      0.00 |    0.00 |     0.93 |   0.96
0160 -     46.62 |    0.00 |     0.84 |   0.91
0161 -      0.00 |    0.00 |     0.93 |   0.98
0162 -     29.54 |   98.89 |     0.96 |   0.98
0163 -     59.16 |   62.84 |     0.92 |   0.93
0164 -     55.05 |   55.52 |     0.91 |   0.93
0165 -      0.00 |    0.00 |     0.96 |   0.98
0166 -     38.22 |   98.84 |     0.98 |   0.99
0167 -      0.00 |    0.00 |     0.89 |   0.99
0168 -     63.69 |   21.09 |     0.98 |   0.99
0169 -     91.41 |   98.47 |     0.96 |   0.95
0170 -      0.00 |    0.00 |     0.86 |   0.90
0171 -      0.00 |    0.00 |     0.95 |   0.98
0172 -     86.94 |  100.00 |     0.98 |   1.00
0173 -     92.81 |  100.00 |     0.98 |   1.00
0174 -     69.82 |  100.00 |     0.98 |   1.00
0175 -      0.00 |    0.00 |     0.91 |   0.93
0176 -     79.51 |  100.00 |     0.99 |   1.00
0177 -     70.88 |   70.67 |     0.96 |   0.95
0178 -     79.16 |  100.00 |     0.91 |   1.00
0179 -    100.00 |   86.61 |     1.00 |   0.91
0180 -     69.93 |   68.19 |     0.94 |   0.94
0181 -      8.75 |    8.79 |     0.92 |   0.90
0182 -      0.00 |    0.00 |     0.79 |   0.81
0183 -     73.94 |   94.31 |     0.95 |   0.99
0184 -     89.66 |   94.72 |     0.95 |   0.99
0185 -     49.81 |   96.97 |     0.97 |   0.99
0186 -      0.00 |    7.09 |     0.90 |   0.91
0187 -     49.81 |   66.42 |     0.91 |   0.98
0188 -     89.39 |  100.00 |     0.95 |   1.00
0189 -     36.47 |  100.00 |     0.84 |   1.00
0190 -      8.75 |    0.00 |     0.74 |   0.80
0191 -     36.25 |   74.04 |     0.96 |   0.91
0192 -     54.28 |    0.00 |     0.81 |   0.85
0193 -      0.00 |    0.00 |     0.94 |   1.00
0194 -     11.83 |   11.31 |     0.98 |   0.99
0195 -     70.45 |  100.00 |     0.99 |   1.00
0196 -      0.00 |    6.85 |     0.92 |   0.92
0197 -     25.28 |   24.53 |     0.93 |   1.00
0198 -     89.73 |   93.64 |     0.94 |   0.98
0199 -     92.39 |  100.00 |     0.93 |   1.00
0200 -      0.00 |    0.00 |     0.89 |   0.89
0201 -     14.80 |   71.10 |     0.91 |   0.94
0202 -     60.44 |   97.49 |     0.96 |   1.00
0203 -     87.82 |   93.65 |     0.94 |   0.99
0204 -     20.12 |  100.00 |     1.00 |   1.00
0205 -      0.00 |    0.00 |     0.86 |   0.92
0206 -     26.09 |   31.80 |     0.99 |   1.00
0207 -     91.41 |  100.00 |     0.98 |   1.00
0208 -      0.00 |    0.00 |     0.95 |   0.91
0209 -     87.17 |   98.40 |     0.84 |   0.88
0210 -     61.64 |   22.42 |     0.96 |   0.98
0211 -     26.07 |  100.00 |     0.97 |   1.00
0212 -     30.18 |   99.21 |     0.98 |   1.00
0213 -     96.55 |  100.00 |     0.98 |   1.00
0214 -      8.12 |   98.38 |     0.96 |   1.00
0215 -      0.00 |    0.00 |     0.88 |   0.91
0216 -     29.20 |   35.11 |     0.93 |   0.94
0217 -      0.00 |    0.00 |     0.71 |   0.88
0218 -     86.21 |   98.98 |     0.91 |   0.92
0219 -     37.49 |   99.17 |     0.90 |   0.93
0220 -     46.55 |   51.94 |     0.85 |   0.93
0221 -     82.03 |  100.00 |     0.89 |   1.00
0222 -      0.00 |   95.83 |     0.97 |   0.98
0223 -      0.00 |    0.00 |     0.93 |   1.00
0224 -      0.00 |    0.00 |     0.99 |   1.00
0225 -      0.00 |    0.00 |     0.97 |   1.00
0226 -     91.53 |  100.00 |     0.96 |   1.00
0227 -      0.00 |    0.00 |     0.94 |   1.00
0228 -      0.00 |    0.00 |     0.91 |   0.95
0229 -      0.00 |    0.00 |     0.91 |   0.92
0230 -     79.31 |   90.42 |     0.95 |   0.97
0231 -      0.00 |    0.00 |     0.90 |   0.91
0232 -      0.00 |    0.00 |     0.97 |   0.96
0233 -     61.57 |   76.66 |     0.91 |   0.96
0234 -     11.94 |   11.89 |     0.94 |   0.95
0235 -      0.00 |    0.00 |     0.85 |   0.91
0236 -      0.00 |  100.00 |     0.94 |   1.00
0237 -      0.00 |    0.00 |     0.95 |   0.99
0238 -     65.56 |  100.00 |     0.98 |   1.00
0239 -     58.87 |  100.00 |     0.97 |   1.00
0240 -     11.79 |   98.53 |     0.94 |   0.96
0241 -     16.46 |   16.35 |     0.85 |   0.87
0242 -     17.15 |   52.25 |     0.99 |   1.00
0243 -     78.68 |  100.00 |     0.89 |   1.00
0244 -     12.86 |   10.68 |     0.89 |   0.92
0245 -      0.00 |    0.00 |     0.89 |   0.90
0246 -      0.00 |    0.00 |     0.87 |   0.88
0247 -     96.91 |  100.00 |     0.99 |   1.00
0248 -     20.95 |   86.42 |     0.91 |   0.95
0249 -     78.50 |   98.83 |     0.89 |   1.00
0250 -      0.00 |   15.68 |     0.93 |   0.94
0251 -     69.04 |  100.00 |     0.94 |   1.00
0252 -      0.00 |   43.52 |     0.97 |   0.96
0253 -      4.58 |    6.36 |     0.95 |   0.98
0254 -     39.40 |   67.88 |     0.93 |   0.96
0255 -     95.91 |  100.00 |     0.95 |   1.00
0256 -     14.91 |  100.00 |     0.98 |   1.00
0257 -      0.00 |    0.00 |     0.88 |   0.87
0258 -      0.00 |    0.00 |     0.88 |   0.92
0259 -     91.04 |  100.00 |     0.94 |   1.00
0260 -     82.17 |  100.00 |     0.85 |   1.00
0261 -     90.36 |   98.22 |     0.80 |   0.94
0262 -     15.43 |    0.00 |     0.93 |   0.93
0263 -     79.93 |  100.00 |     0.84 |   1.00
0264 -     86.48 |  100.00 |     0.90 |   1.00
0265 -      0.00 |    0.00 |     0.75 |   0.80
0266 -     21.58 |   19.19 |     0.94 |   0.99
0267 -      0.00 |    0.00 |     0.97 |   0.99
0268 -     12.04 |   11.90 |     0.84 |   0.92
0269 -     71.95 |  100.00 |     0.99 |   0.99
0270 -     46.35 |  100.00 |     0.96 |   1.00
0271 -     17.86 |   97.65 |     0.96 |   0.98
0272 -     72.30 |   32.77 |     0.90 |   0.96
0273 -      8.38 |   98.66 |     0.92 |   0.98
0274 -     58.28 |   62.72 |     0.94 |   0.95
0275 -     91.56 |   99.08 |     0.97 |   0.97
0276 -     91.28 |  100.00 |     0.98 |   1.00
0277 -     36.54 |   35.60 |     0.97 |   0.99
0278 -     80.31 |   88.12 |     0.86 |   0.95
0279 -     24.40 |   26.55 |     0.85 |   0.85
0280 -     50.72 |   99.24 |     0.95 |   0.95
0281 -      0.00 |    0.00 |     0.97 |   0.95
0282 -     18.22 |   66.64 |     0.97 |   0.99
0283 -     53.32 |  100.00 |     0.98 |   1.00
0284 -     91.53 |  100.00 |     0.96 |   0.97
0285 -     82.45 |   84.12 |     0.96 |   0.94
0286 -     10.56 |   10.23 |     0.94 |   0.96
0287 -     34.57 |   32.24 |     0.92 |   0.95
0288 -      0.00 |    0.00 |     0.77 |   0.77
0289 -      0.00 |   94.44 |     0.96 |   0.98
0290 -     73.35 |  100.00 |     0.98 |   1.00
0291 -     62.20 |  100.00 |     0.87 |   1.00
0292 -      0.00 |    0.00 |     0.89 |   0.89
0293 -     58.35 |   75.04 |     0.95 |   0.99
0294 -     57.50 |   67.99 |     0.98 |   0.99
0295 -     10.04 |   24.83 |     0.72 |   0.85
0296 -     93.99 |   98.49 |     0.98 |   1.00
0297 -     31.01 |   32.20 |     0.95 |   0.99
0298 -      0.00 |   69.79 |     0.95 |   0.97
0299 -     22.88 |   98.88 |     0.95 |   0.96
0300 -     21.45 |   22.35 |     0.94 |   0.96
0301 -     85.29 |   98.38 |     0.91 |   0.99
0302 -     15.47 |    0.00 |     0.88 |   0.86
0303 -     55.43 |   49.72 |     0.95 |   1.00
0304 -     17.38 |    0.00 |     0.83 |   0.85
0305 -     25.66 |   25.18 |     0.98 |   1.00
0306 -      0.00 |   78.69 |     0.91 |   0.93
0307 -     27.39 |  100.00 |     0.93 |   1.00
0308 -      0.00 |    9.76 |     0.82 |   0.85
0309 -     81.59 |   31.75 |     0.97 |   0.99
0310 -     97.72 |  100.00 |     0.95 |   1.00
0311 -     70.57 |  100.00 |     0.99 |   1.00
0312 -      0.00 |    0.00 |     0.88 |   0.89
0313 -     87.52 |   99.15 |     0.90 |   0.97
0314 -      0.00 |    0.00 |     0.97 |   1.00
0315 -     85.16 |  100.00 |     0.97 |   1.00
0316 -     96.98 |   98.97 |     0.98 |   0.99
0317 -     11.21 |   10.76 |     0.96 |   0.97
0318 -     80.58 |  100.00 |     0.87 |   1.00
0319 -     47.90 |   48.78 |     0.96 |   0.99
0320 -     14.45 |   24.61 |     0.93 |   0.96
0321 -     52.05 |   80.00 |     0.92 |   0.93
0322 -     35.72 |   40.57 |     0.98 |   0.99
0323 -      0.00 |    0.00 |     0.98 |   1.00
0324 -      0.00 |   58.09 |     0.83 |   0.90
0325 -      0.00 |    0.00 |     0.66 |   0.81
0326 -     45.81 |   45.68 |     0.97 |   0.98
0327 -     92.88 |   98.94 |     0.97 |   0.99
0328 -     13.89 |   92.47 |     0.98 |   0.99
0329 -     19.71 |   17.48 |     0.95 |   0.99
0330 -     94.00 |  100.00 |     0.91 |   1.00
0331 -     52.68 |    0.00 |     0.94 |   0.99
0332 -     86.59 |   95.64 |     0.89 |   0.92
0333 -      6.04 |    6.22 |     0.95 |   1.00
0334 -     84.45 |   98.21 |     0.96 |   1.00
0335 -      4.54 |    4.52 |     0.92 |   0.94
0336 -     64.05 |   99.12 |     0.89 |   0.97
0337 -      0.00 |    0.00 |     0.99 |   0.99
0338 -      0.00 |   85.00 |     0.89 |   0.96
0339 -     16.01 |   96.00 |     0.97 |   1.00
0340 -     15.98 |   19.19 |     0.97 |   0.97
0341 -     14.16 |   14.09 |     0.94 |   0.95
0342 -      0.00 |    0.00 |     0.84 |   0.86
0343 -      0.00 |    5.65 |     0.97 |   0.98
0344 -     45.90 |   82.21 |     0.92 |   0.94
0345 -     92.90 |  100.00 |     0.98 |   1.00
0346 -     84.19 |   90.55 |     0.91 |   0.91
0347 -      0.00 |    0.00 |     0.89 |   0.90
0348 -     15.87 |   15.72 |     0.96 |   0.97
0349 -     76.40 |  100.00 |     0.98 |   1.00
0350 -     45.52 |  100.00 |     0.95 |   1.00
0351 -     96.37 |  100.00 |     0.98 |   1.00
0352 -     84.54 |  100.00 |     0.87 |   1.00
0353 -     65.50 |   65.29 |     0.98 |   0.99
0354 -     15.97 |   15.04 |     0.92 |   0.93
0355 -     14.91 |   13.94 |     0.91 |   0.92
0356 -     59.86 |  100.00 |     1.00 |   1.00
0357 -     81.18 |  100.00 |     0.98 |   1.00
0358 -     73.84 |  100.00 |     0.92 |   1.00
0359 -     93.07 |   98.63 |     0.98 |   1.00
0360 -     85.49 |   98.36 |     0.90 |   0.97
0361 -      0.00 |    0.00 |     0.93 |   0.92
0362 -     21.33 |    0.00 |     0.98 |   1.00
0363 -      6.39 |   87.44 |     0.96 |   0.98
0364 -     93.64 |  100.00 |     0.96 |   1.00
0365 -     96.15 |  100.00 |     0.99 |   1.00
0366 -     88.45 |  100.00 |     0.94 |   1.00
0367 -      0.00 |   39.11 |     0.94 |   0.98
0368 -      0.00 |    0.00 |     0.82 |   0.89
0369 -     70.08 |   98.41 |     0.90 |   0.91
0370 -      0.00 |    0.00 |     0.96 |   0.97
0371 -     15.65 |   73.94 |     0.83 |   0.85
0372 -      0.00 |   70.06 |     0.98 |   0.98
0373 -     94.81 |   98.84 |     0.95 |   0.99
0374 -      0.00 |   38.24 |     0.94 |   0.96
0375 -     91.28 |  100.00 |     0.91 |   1.00
0376 -      0.00 |    0.00 |     0.85 |   0.85
0377 -     79.49 |   79.49 |     0.93 |   0.95
0378 -     14.86 |   44.16 |     0.78 |   0.87
0379 -     37.55 |   26.57 |     0.96 |   0.99
0380 -      0.00 |    0.00 |     0.98 |   1.00
0381 -      0.00 |   71.36 |     0.84 |   0.85
0382 -     88.68 |  100.00 |     0.93 |   1.00
0383 -     25.22 |   25.39 |     0.94 |   0.99
0384 -      0.00 |    0.00 |     0.92 |   0.95
0385 -      0.00 |   79.02 |     0.96 |   0.98
0386 -     73.50 |  100.00 |     0.99 |   1.00
0387 -     92.51 |   38.83 |     0.93 |   0.94
0388 -     23.70 |   99.06 |     0.95 |   0.97
0389 -     91.37 |  100.00 |     0.95 |   1.00
0390 -     85.40 |   18.39 |     0.98 |   0.99
0391 -     31.38 |   31.38 |     0.75 |   0.93
0392 -     48.46 |   15.78 |     0.87 |   0.89
0393 -     36.99 |   94.43 |     0.94 |   0.99
0394 -     33.46 |   57.09 |     0.90 |   0.93
0395 -      0.00 |    0.00 |     0.99 |   0.99
0396 -      0.00 |    0.00 |     0.98 |   0.99
0397 -     69.79 |   77.50 |     0.89 |   0.93
0398 -     23.71 |  100.00 |     0.97 |   1.00
0399 -     42.86 |  100.00 |     0.96 |   1.00
0400 -      0.00 |    0.00 |     0.91 |   0.93
0401 -      7.96 |    7.96 |     0.94 |   0.96
0402 -     35.33 |   99.04 |     0.96 |   0.98
0403 -     27.03 |   97.18 |     0.88 |   0.91
0404 -     49.17 |   97.22 |     0.93 |   0.94
0405 -     68.77 |  100.00 |     0.97 |   1.00
0406 -     85.07 |   88.82 |     0.92 |   0.95
0407 -     74.49 |   97.73 |     0.96 |   1.00
0408 -      0.00 |    0.00 |     0.94 |   0.96
0409 -     94.70 |  100.00 |     0.99 |   1.00
0410 -     91.88 |  100.00 |     0.97 |   1.00
0411 -      0.00 |    0.00 |     0.92 |   0.94
0412 -      9.09 |   85.56 |     0.93 |   0.91
0413 -     52.78 |   89.02 |     0.95 |   0.97
0414 -     39.32 |   39.32 |     0.93 |   0.96
0415 -      0.00 |    0.00 |     0.94 |   0.97
0416 -      0.00 |    0.00 |     0.97 |   1.00
0417 -      0.00 |    0.00 |     0.95 |   1.00
0418 -      0.00 |    0.00 |     0.95 |   0.97
0419 -     57.47 |  100.00 |     0.99 |   1.00
0420 -      0.00 |    0.00 |     0.85 |   0.90
0421 -     65.56 |   66.27 |     0.97 |   1.00
0422 -     27.95 |   98.62 |     0.97 |   0.98
0423 -     96.10 |   99.12 |     0.97 |   1.00
0424 -     78.25 |   73.54 |     0.94 |   0.97
0425 -      0.00 |    0.00 |     0.82 |   0.84
0426 -     85.57 |   92.64 |     0.88 |   0.95
0427 -     79.54 |   89.78 |     0.97 |   0.99
0428 -     85.23 |   59.91 |     0.91 |   0.92
0429 -     80.77 |   86.99 |     0.95 |   0.99
0430 -     87.69 |  100.00 |     0.94 |   1.00
0431 -     55.02 |   89.99 |     0.97 |   1.00
0432 -      0.00 |    0.00 |     0.98 |   0.99
0433 -      0.00 |    0.00 |     0.68 |   0.70
0434 -     69.08 |  100.00 |     0.95 |   1.00
0435 -     37.62 |   98.79 |     0.96 |   0.98
0436 -     39.67 |   66.37 |     0.97 |   0.99
0437 -      6.59 |    5.65 |     0.95 |   0.96
0438 -     93.38 |   99.26 |     0.93 |   0.96
0439 -     24.35 |   37.00 |     0.93 |   0.95
0440 -     16.33 |   16.14 |     0.94 |   0.95
0441 -     86.96 |   93.99 |     0.98 |   0.98
0442 -     62.32 |    8.75 |     0.98 |   1.00
0443 -     47.40 |  100.00 |     0.92 |   1.00
0444 -      0.00 |    0.00 |     0.89 |   0.90
0445 -     86.13 |  100.00 |     0.91 |   1.00
0446 -     43.63 |   75.08 |     0.95 |   0.96
0447 -     46.61 |  100.00 |     0.90 |   1.00
0448 -     91.73 |   97.99 |     0.97 |   0.98
0449 -     67.93 |  100.00 |     0.96 |   1.00
0450 -      0.00 |    0.00 |     0.96 |   0.97
0451 -      9.89 |   17.24 |     0.97 |   0.98
0452 -      0.00 |    0.00 |     0.92 |   0.93
0453 -      0.00 |    0.00 |     0.89 |   0.91
0454 -      0.00 |    0.00 |     0.93 |   0.95
0455 -      0.00 |    0.00 |     0.99 |   1.00
0456 -      8.26 |   97.60 |     0.89 |   0.90
0457 -     88.23 |  100.00 |     0.94 |   1.00
0458 -     46.47 |   44.64 |     0.99 |   1.00
0459 -      0.00 |    0.00 |     0.85 |   0.93
0460 -     70.26 |    0.00 |     0.96 |   0.96
0461 -     69.87 |   98.61 |     0.93 |   0.99
0462 -     65.60 |  100.00 |     0.97 |   1.00
0463 -     22.27 |  100.00 |     0.95 |   1.00
0464 -     23.89 |   60.55 |     0.90 |   0.94
0465 -     88.61 |  100.00 |     0.97 |   1.00
0466 -     16.85 |   29.92 |     0.84 |   0.94
0467 -     91.21 |  100.00 |     0.99 |   1.00
0468 -     73.45 |   95.58 |     0.81 |   0.98
0469 -     79.93 |  100.00 |     0.89 |   1.00
0470 -      0.00 |    0.00 |     0.91 |   0.97
0471 -     18.53 |   98.49 |     0.97 |   0.98
0472 -     50.90 |   58.67 |     0.93 |   0.95
0473 -     19.06 |  100.00 |     0.94 |   1.00
0474 -     92.56 |  100.00 |     0.94 |   1.00
0475 -     39.66 |  100.00 |     0.98 |   1.00
0476 -     64.44 |   81.58 |     0.92 |   0.97
0477 -      0.00 |    0.00 |     0.99 |   1.00
0478 -     86.78 |   95.33 |     0.97 |   0.98
0479 -     38.52 |   36.03 |     0.78 |   0.82
0480 -     65.15 |   96.92 |     0.91 |   0.99
0481 -     45.63 |   83.55 |     0.96 |   0.99
0482 -      0.00 |    0.00 |     0.73 |   0.86
0483 -     13.31 |  100.00 |     0.99 |   1.00
0484 -     24.51 |   34.48 |     0.94 |   0.95
0485 -      0.00 |    0.00 |     0.59 |   0.75
0486 -      0.00 |    0.00 |     0.93 |   0.94
0487 -     26.87 |   63.81 |     0.96 |   0.97
0488 -      0.00 |  100.00 |     0.97 |   1.00
0489 -      0.00 |    0.00 |     0.88 |   0.91
0490 -     55.84 |   97.78 |     0.95 |   0.98
0491 -      0.00 |    0.00 |     0.93 |   0.92
0492 -      0.00 |   99.16 |     0.97 |   0.98
0493 -      0.00 |    0.00 |     0.89 |   0.90
0494 -     56.42 |  100.00 |     0.97 |   1.00
0495 -     91.64 |   99.26 |     0.96 |   0.97
0496 -     36.82 |   66.84 |     0.89 |   0.97
0497 -      0.00 |    0.00 |     0.91 |   0.94
0498 -      0.00 |    0.00 |     0.84 |   0.92
0499 -     24.73 |   24.31 |     0.97 |   1.00
0500 -     87.05 |   91.01 |     0.95 |   0.96
0501 -      0.00 |   14.01 |     0.88 |   0.89
0502 -      0.00 |    0.00 |     0.95 |   0.98
0503 -     89.03 |  100.00 |     0.90 |   1.00
0504 -     79.79 |   75.57 |     0.92 |   0.87
0505 -     43.47 |   36.84 |     0.76 |   0.91
0506 -     89.86 |   98.54 |     0.94 |   0.96
0507 -     14.45 |   99.18 |     0.97 |   0.98
0508 -      0.00 |    0.00 |     0.94 |   0.97
0509 -     43.16 |   81.97 |     0.91 |   0.92
0510 -     11.52 |  100.00 |     0.98 |   1.00
0511 -     60.77 |    0.00 |     0.96 |   0.98
