==============================================
BLEU GOLD:                               31.45
BLEU IN:                                 58.27
SIM GOLD:                               0.8794
SIM IN:                                 0.9640
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0040 -     60.53 |   43.10 |     0.90 |   1.00
0041 -     47.76 |  100.00 |     0.93 |   1.00
0042 -     76.41 |   95.05 |     0.89 |   0.97
0043 -      0.00 |    0.00 |     0.91 |   0.91
0044 -     98.29 |  100.00 |     0.92 |   1.00
0045 -     38.31 |   32.37 |     0.91 |   0.98
0046 -      0.00 |    0.00 |     0.98 |   1.00
0047 -     19.15 |    0.00 |     0.90 |   0.99
0048 -     26.21 |   19.47 |     0.91 |   0.98
0049 -     57.99 |   97.94 |     0.98 |   1.00
0050 -     44.80 |   62.27 |     0.90 |   0.95
0051 -     19.74 |   44.34 |     0.88 |   0.94
0052 -     70.95 |   99.21 |     0.95 |   0.99
0053 -     89.19 |  100.00 |     0.93 |   1.00
0054 -      5.51 |    0.00 |     0.80 |   0.84
0055 -     99.08 |    4.86 |     0.92 |   1.00
0056 -     48.53 |   75.51 |     0.98 |   1.00
0057 -      3.92 |    3.59 |     0.98 |   0.96
0058 -      0.00 |    0.00 |     0.91 |   0.92
0059 -      0.00 |    0.00 |     0.73 |   0.92
0060 -      0.00 |    0.00 |     0.82 |   0.87
0061 -     17.76 |  100.00 |     0.99 |   0.99
0062 -     79.31 |   54.03 |     0.96 |   0.99
0063 -     25.80 |  100.00 |     0.96 |   1.00
0064 -      0.00 |    0.00 |     0.74 |   0.79
0065 -      6.24 |    7.01 |     0.97 |   0.99
0066 -     43.71 |  100.00 |     0.93 |   1.00
0067 -     63.12 |   95.15 |     0.98 |   0.99
0068 -     74.48 |  100.00 |     0.73 |   1.00
0069 -      0.00 |   76.41 |     0.93 |   1.00
0070 -      0.00 |    0.00 |     0.94 |   0.97
0071 -      4.33 |    8.68 |     0.91 |   0.95
0072 -      0.00 |    0.00 |     0.84 |   0.99
0073 -      0.00 |    0.00 |     0.77 |   0.69
0074 -      0.00 |    0.00 |     0.80 |   0.82
0075 -     12.36 |   12.50 |     0.95 |   0.98
0076 -     27.27 |   22.19 |     0.82 |   0.98
0077 -     48.97 |   57.33 |     0.89 |   0.94
0078 -      0.00 |    0.00 |     0.76 |   0.89
0079 -      0.00 |  100.00 |     0.96 |   1.00
0080 -     66.36 |  100.00 |     0.94 |   1.00
0081 -     82.45 |  100.00 |     0.94 |   1.00
0082 -      0.00 |   98.86 |     0.89 |   0.99
0083 -     19.54 |   98.51 |     0.96 |   0.97
0084 -     19.94 |   55.23 |     0.84 |   0.99
0085 -     57.91 |  100.00 |     0.73 |   1.00
0086 -      0.00 |   94.34 |     0.90 |   0.99
0087 -     81.95 |  100.00 |     0.90 |   1.00
0088 -     85.16 |   99.29 |     0.98 |   0.99
0089 -     29.68 |   30.23 |     0.93 |   0.95
0090 -     75.46 |   91.35 |     0.84 |   0.99
0091 -      0.00 |  100.00 |     0.91 |   1.00
0092 -     53.78 |   83.33 |     0.95 |   0.99
0093 -     10.67 |    0.00 |     0.85 |   0.98
0094 -      6.36 |   70.60 |     0.83 |   0.93
0095 -     98.06 |  100.00 |     0.94 |   1.00
0096 -      0.00 |    0.00 |     0.88 |   0.94
0097 -      0.00 |    0.00 |     0.91 |   0.99
0098 -     53.02 |   81.21 |     0.79 |   0.86
0099 -     76.50 |  100.00 |     0.87 |   1.00
0100 -     63.37 |   75.32 |     0.69 |   1.00
0101 -     39.95 |   98.76 |     0.84 |   0.98
0102 -     74.41 |  100.00 |     0.96 |   1.00
0103 -      0.00 |    0.00 |     0.89 |   0.92
0104 -     49.64 |   98.84 |     0.93 |   0.98
0105 -     12.01 |   10.08 |     0.93 |   1.00
0106 -     91.91 |   98.98 |     0.96 |   0.98
0107 -     51.37 |    0.00 |     0.81 |   0.93
0108 -     45.17 |   97.76 |     0.78 |   0.92
0109 -     98.26 |   87.07 |     0.88 |   0.94
0110 -     11.76 |   73.34 |     0.81 |   0.88
0111 -     56.54 |  100.00 |     0.95 |   1.00
0112 -      0.00 |    0.00 |     0.93 |   0.99
0113 -     15.24 |   92.49 |     0.93 |   0.99
0114 -     36.43 |   93.18 |     0.94 |   0.93
0115 -     66.04 |  100.00 |     0.99 |   1.00
0116 -     55.21 |  100.00 |     0.91 |   1.00
0117 -     19.16 |  100.00 |     0.99 |   1.00
0118 -     13.46 |   12.84 |     0.92 |   0.98
0119 -      0.00 |    0.00 |     0.91 |   0.99
0120 -      0.00 |   92.12 |     0.91 |   0.96
0121 -      0.00 |    0.00 |     0.83 |   0.99
0122 -      0.00 |    0.00 |     0.68 |   0.72
0123 -     25.14 |   62.21 |     0.92 |   0.98
0124 -     43.07 |  100.00 |     0.58 |   1.00
0125 -      0.00 |   95.97 |     0.95 |   1.00
0126 -      0.00 |   51.48 |     0.94 |   0.98
0127 -     71.34 |  100.00 |     0.94 |   1.00
0128 -      6.36 |    0.00 |     0.86 |   0.97
0129 -     11.71 |   10.56 |     0.71 |   0.94
0130 -     56.78 |   81.31 |     0.95 |   0.99
0131 -     68.96 |  100.00 |     0.96 |   1.00
0132 -     59.76 |  100.00 |     0.81 |   1.00
0133 -      0.00 |    0.00 |     0.92 |   0.96
0134 -     64.61 |   68.17 |     0.95 |   0.98
0135 -     41.14 |   95.54 |     0.97 |   1.00
0136 -      6.39 |    5.79 |     0.90 |   0.94
0137 -     13.34 |   83.70 |     0.92 |   0.96
0138 -      0.00 |  100.00 |     0.80 |   1.00
0139 -     60.84 |   99.54 |     0.95 |   1.00
0140 -     21.00 |   94.69 |     0.91 |   0.99
0141 -     97.61 |   98.59 |     0.87 |   0.99
0142 -     64.43 |   98.50 |     0.75 |   0.95
0143 -     70.19 |   60.03 |     0.88 |   0.93
0144 -      0.00 |    0.00 |     0.77 |   0.88
0145 -     31.46 |   99.49 |     0.97 |   0.99
0146 -     56.94 |   72.69 |     0.96 |   0.99
0147 -      0.00 |    3.29 |     0.73 |   0.89
0148 -      0.00 |    0.00 |     0.10 |   0.12
0149 -      0.00 |  100.00 |     0.96 |   1.00
0150 -     36.99 |   79.58 |     0.80 |   0.98
0151 -      0.00 |   23.52 |     0.69 |   0.87
0152 -     98.08 |  100.00 |     0.95 |   1.00
0153 -      0.00 |    0.00 |     0.93 |   0.94
0154 -     14.04 |  100.00 |     0.80 |   1.00
0155 -     61.45 |   93.36 |     0.92 |   1.00
0156 -     58.10 |    0.00 |     0.96 |   0.94
0157 -      0.00 |  100.00 |     0.82 |   1.00
0158 -     59.36 |  100.00 |     0.88 |   1.00
0159 -     25.40 |   59.60 |     0.90 |   0.93
0160 -     37.91 |   64.45 |     0.87 |   0.99
0161 -      0.00 |    0.00 |     0.85 |   0.98
0162 -     29.16 |   35.10 |     0.90 |   0.89
0163 -     76.74 |  100.00 |     0.99 |   1.00
0164 -      0.00 |    0.00 |     0.65 |   0.85
0165 -      0.00 |    0.00 |     0.61 |   0.63
0166 -     21.23 |  100.00 |     0.88 |   1.00
0167 -      0.00 |    0.00 |     0.89 |   0.90
0168 -     30.89 |   95.87 |     0.77 |   0.96
0169 -      0.00 |   17.16 |     0.72 |   0.93
0170 -     42.81 |  100.00 |     0.95 |   1.00
0171 -     51.27 |   49.33 |     0.92 |   0.93
0172 -     44.63 |   97.50 |     0.95 |   0.99
0173 -     96.11 |  100.00 |     0.85 |   1.00
0174 -      0.00 |    0.00 |     0.73 |   1.00
0175 -     25.84 |   99.05 |     0.91 |   0.96
0176 -     12.82 |   26.12 |     0.85 |   1.00
0177 -      0.00 |   42.65 |     0.90 |   1.00
0178 -      0.00 |    0.00 |     0.94 |   0.98
0179 -      0.00 |    6.63 |     0.87 |   1.00
0180 -     37.45 |   73.86 |     0.83 |   0.97
0181 -      9.80 |    7.49 |     0.90 |   0.97
0182 -     11.04 |   97.76 |     0.85 |   0.96
0183 -     91.08 |   97.72 |     0.89 |   0.90
0184 -      0.00 |  100.00 |     0.98 |   1.00
0185 -     33.83 |  100.00 |     0.59 |   1.00
0186 -      0.00 |   45.37 |     0.76 |   0.99
0187 -      0.00 |    0.00 |     0.91 |   0.93
0188 -      0.00 |    0.00 |     0.95 |   1.00
0189 -      0.00 |    0.00 |     0.83 |   0.93
0190 -     20.92 |   21.79 |     0.95 |   1.00
0191 -      8.39 |  100.00 |     0.98 |   1.00
0192 -      0.00 |   44.77 |     0.56 |   0.84
0193 -      0.00 |    0.00 |     0.83 |   0.83
0194 -     70.08 |   93.35 |     0.94 |   0.97
0195 -     16.99 |   16.25 |     0.92 |   0.97
0196 -     30.62 |   29.43 |     0.91 |   0.99
0197 -     97.88 |  100.00 |     0.89 |   1.00
0198 -      0.00 |    0.00 |     0.63 |   0.88
0199 -     20.45 |  100.00 |     0.96 |   1.00
0200 -      0.00 |    0.00 |     0.90 |   1.00
0201 -     58.05 |  100.00 |     0.86 |   1.00
0202 -     11.16 |    5.18 |     0.88 |   0.93
0203 -      0.00 |   98.71 |     0.94 |   0.98
0204 -      0.00 |   13.31 |     0.69 |   0.85
0205 -     94.03 |   99.04 |     0.95 |   0.97
0206 -     11.00 |   11.19 |     0.95 |   0.97
0207 -     40.20 |   40.69 |     0.98 |   0.99
0208 -      0.00 |  100.00 |     0.98 |   1.00
0209 -     52.60 |   88.89 |     0.93 |   1.00
0210 -      0.00 |    0.00 |     0.92 |   0.96
0211 -      0.00 |    0.00 |     0.72 |   0.92
0212 -     37.00 |   38.15 |     0.91 |   1.00
0213 -     39.40 |   98.81 |     0.86 |   0.98
0214 -     68.50 |   22.26 |     0.88 |   0.98
0215 -     86.43 |   81.73 |     0.96 |   1.00
0216 -      6.30 |  100.00 |     0.96 |   1.00
0217 -      0.00 |    0.00 |     0.94 |   0.98
0218 -      0.00 |   98.35 |     0.81 |   0.94
0219 -      0.00 |    0.00 |     0.93 |   1.00
0220 -     77.63 |   37.66 |     0.94 |   0.98
0221 -     19.90 |    8.20 |     0.97 |   0.99
0222 -      0.00 |   43.97 |     0.82 |   0.92
0223 -     79.78 |   98.99 |     0.94 |   0.99
0224 -      0.00 |   35.72 |     0.85 |   0.89
0225 -     11.50 |   10.11 |     0.80 |   0.98
0226 -     82.31 |  100.00 |     0.94 |   1.00
0227 -      0.00 |   27.99 |     0.94 |   0.97
0228 -     27.70 |   96.12 |     0.94 |   1.00
0229 -     51.48 |  100.00 |     0.51 |   1.00
0230 -     10.38 |    0.00 |     0.90 |   0.99
0231 -     41.45 |   34.48 |     0.90 |   0.98
0232 -      0.00 |   50.28 |     0.95 |   1.00
0233 -     18.09 |   98.92 |     0.93 |   1.00
0234 -     88.79 |  100.00 |     0.98 |   1.00
0235 -     51.67 |    0.00 |     0.95 |   0.91
0236 -     29.81 |   71.23 |     0.96 |   0.99
0237 -      9.04 |   65.28 |     0.86 |   0.93
0238 -      0.00 |    0.00 |     0.87 |   0.98
0239 -     12.17 |   10.45 |     0.85 |   0.92
0240 -     43.61 |  100.00 |     0.88 |   1.00
0241 -     17.82 |  100.00 |     0.98 |   1.00
0242 -      0.00 |    0.00 |     0.89 |   0.93
0243 -      0.00 |    0.00 |     0.97 |   0.99
0244 -     70.70 |   91.02 |     0.91 |   0.98
0245 -     57.50 |   97.49 |     0.83 |   1.00
0246 -      0.00 |   26.64 |     0.77 |   0.92
0247 -      0.00 |    0.00 |     0.92 |   0.96
0248 -     95.24 |  100.00 |     0.97 |   1.00
0249 -     16.25 |  100.00 |     0.98 |   1.00
0250 -      0.00 |    0.00 |     0.77 |   0.71
0251 -      0.00 |   99.10 |     0.95 |   0.98
0252 -      0.00 |   21.49 |     0.74 |   0.88
0253 -      4.26 |    4.11 |     0.81 |   1.00
0254 -      0.00 |    0.00 |     0.94 |   0.96
0255 -      0.00 |   22.03 |     0.88 |   0.99
0256 -      0.00 |    0.00 |     0.80 |   0.82
0257 -      0.00 |    0.00 |     0.71 |   0.86
0258 -     44.19 |   97.35 |     0.84 |   0.99
0259 -     60.58 |   89.49 |     0.85 |   0.96
0260 -     42.15 |   99.11 |     0.95 |   1.00
0261 -      0.00 |    0.00 |     0.97 |   0.96
0262 -     65.33 |   86.66 |     0.94 |   0.99
0263 -     69.37 |   18.50 |     0.81 |   0.92
0264 -     18.76 |   98.53 |     0.96 |   0.97
0265 -     43.33 |  100.00 |     0.74 |   1.00
0266 -     20.06 |   97.43 |     0.96 |   0.98
0267 -      0.00 |  100.00 |     0.89 |   1.00
0268 -     56.53 |   82.69 |     0.77 |   0.97
0269 -     48.19 |  100.00 |     0.92 |   1.00
0270 -     99.40 |  100.00 |     0.97 |   1.00
0271 -     20.22 |   23.66 |     0.96 |   1.00
0272 -     33.73 |  100.00 |     0.86 |   1.00
0273 -      6.95 |   31.47 |     0.98 |   1.00
0274 -     89.10 |   98.97 |     0.96 |   0.98
0275 -     98.40 |  100.00 |     0.88 |   1.00
0276 -      0.00 |    0.00 |     0.96 |   1.00
0277 -     46.62 |  100.00 |     0.91 |   1.00
0278 -     69.02 |  100.00 |     0.86 |   1.00
0279 -     42.73 |   37.03 |     0.84 |   0.99
0280 -     90.52 |   97.77 |     0.86 |   1.00
0281 -      0.00 |    0.00 |     0.92 |   1.00
0282 -      0.00 |    0.00 |     0.95 |   0.96
0283 -     41.87 |  100.00 |     0.88 |   1.00
0284 -     22.76 |   89.32 |     0.87 |   0.98
0285 -     58.87 |  100.00 |     0.95 |   1.00
0286 -     63.43 |   98.91 |     0.92 |   0.98
0287 -     86.32 |   91.86 |     0.86 |   0.98
0288 -     16.09 |   15.91 |     0.94 |   0.99
0289 -     52.34 |   67.85 |     0.86 |   0.95
0290 -     98.62 |  100.00 |     0.93 |   1.00
0291 -     35.72 |  100.00 |     0.87 |   0.98
0292 -     55.37 |   90.31 |     0.94 |   0.98
0293 -     39.55 |  100.00 |     0.99 |   1.00
0294 -      0.00 |    0.00 |     0.87 |   0.96
0295 -     22.12 |  100.00 |     0.95 |   1.00
0296 -      0.00 |   42.26 |     0.98 |   1.00
0297 -     56.87 |  100.00 |     0.95 |   1.00
0298 -     11.55 |   51.80 |     0.93 |   1.00
0299 -     21.36 |   99.45 |     0.98 |   1.00
0300 -      0.00 |    0.00 |     0.89 |   0.95
0301 -     52.10 |   90.53 |     0.93 |   0.98
0302 -     66.78 |  100.00 |     0.95 |   1.00
0303 -      0.00 |    0.00 |     0.90 |   0.94
0304 -      0.00 |  100.00 |     0.72 |   1.00
0305 -     99.00 |  100.00 |     0.94 |   1.00
0306 -     13.34 |    5.83 |     0.89 |   0.86
0307 -     27.10 |  100.00 |     0.87 |   1.00
0308 -     98.40 |  100.00 |     0.91 |   1.00
0309 -     13.42 |   58.36 |     0.90 |   0.99
0310 -     51.99 |  100.00 |     0.95 |   1.00
0311 -     35.47 |   94.57 |     0.77 |   0.99
0312 -     64.20 |   61.46 |     0.81 |   0.99
0313 -      0.00 |    0.00 |     0.86 |   0.93
0314 -      0.00 |    0.00 |     0.96 |   0.99
0315 -     84.35 |  100.00 |     0.90 |   1.00
0316 -     14.75 |   10.38 |     0.96 |   1.00
0317 -      0.00 |    0.00 |     0.90 |   0.95
0318 -     44.54 |   42.46 |     0.96 |   0.99
0319 -     71.74 |   39.21 |     0.97 |   0.99
0320 -     78.79 |  100.00 |     0.99 |   1.00
0321 -      0.00 |    0.00 |     0.93 |   0.99
0322 -      0.00 |    0.00 |     0.65 |   0.82
0323 -     21.44 |   93.04 |     0.97 |   1.00
0324 -      0.00 |   98.69 |     0.94 |   0.95
0325 -     11.96 |   12.31 |     0.88 |   0.95
0326 -      0.00 |   54.49 |     0.97 |   1.00
0327 -     43.23 |  100.00 |     0.80 |   1.00
0328 -     44.34 |   87.08 |     0.93 |   0.96
0329 -      0.00 |    0.00 |     0.95 |   1.00
0330 -     85.91 |  100.00 |     0.92 |   1.00
0331 -     33.37 |  100.00 |     0.86 |   1.00
0332 -      0.00 |    0.00 |     0.82 |   1.00
0333 -      0.00 |    0.00 |     0.93 |   0.97
0334 -     30.91 |    0.00 |     0.95 |   0.97
0335 -      0.00 |   37.51 |     0.95 |   0.99
0336 -      7.02 |  100.00 |     0.95 |   1.00
0337 -     82.76 |   84.98 |     0.97 |   0.98
0338 -     11.15 |   97.74 |     0.90 |   0.99
0339 -      0.00 |    0.00 |     0.93 |   0.97
0340 -     86.87 |   97.84 |     0.90 |   1.00
0341 -     58.16 |   78.26 |     0.72 |   0.92
0342 -     47.53 |  100.00 |     0.96 |   1.00
0343 -     19.14 |   38.08 |     0.80 |   0.87
0344 -     46.09 |   59.22 |     0.91 |   0.99
0345 -      0.00 |    8.39 |     0.92 |   0.95
0346 -     16.74 |   18.35 |     0.93 |   0.98
0347 -     76.74 |   97.45 |     0.96 |   0.98
0348 -     65.75 |   99.10 |     0.92 |   0.97
0349 -     31.79 |   33.85 |     0.77 |   0.98
0350 -     61.46 |  100.00 |     0.83 |   1.00
0351 -     27.98 |   20.84 |     0.94 |   0.99
0352 -     98.73 |  100.00 |     0.95 |   1.00
0353 -     39.78 |  100.00 |     0.97 |   1.00
0354 -     11.45 |    9.90 |     0.96 |   0.99
0355 -     15.24 |   15.29 |     0.87 |   0.96
0356 -     97.84 |  100.00 |     0.94 |   1.00
0357 -     77.69 |  100.00 |     0.96 |   1.00
0358 -     18.39 |   29.08 |     0.72 |   0.92
0359 -     38.33 |   34.53 |     0.87 |   0.92
0360 -     10.83 |    0.00 |     0.94 |   0.96
0361 -     74.47 |   66.38 |     0.98 |   1.00
0362 -     30.51 |   71.85 |     0.96 |   0.98
0363 -     53.92 |   93.22 |     0.93 |   0.97
0364 -     56.43 |  100.00 |     0.96 |   1.00
0365 -     13.34 |   12.96 |     0.89 |   1.00
0366 -     73.26 |  100.00 |     0.97 |   1.00
0367 -      0.00 |  100.00 |     0.97 |   1.00
0368 -     47.48 |  100.00 |     0.76 |   1.00
0369 -     52.11 |  100.00 |     0.93 |   1.00
0370 -      0.00 |  100.00 |     0.96 |   1.00
0371 -      0.00 |   24.84 |     0.96 |   0.99
0372 -      0.00 |   50.71 |     0.95 |   1.00
0373 -     17.23 |   99.38 |     0.85 |   0.97
0374 -     30.39 |  100.00 |     0.98 |   1.00
0375 -     49.82 |   95.97 |     0.94 |   0.99
0376 -      0.00 |    0.00 |     0.93 |   1.00
0377 -     45.65 |  100.00 |     0.81 |   1.00
0378 -     68.64 |   95.20 |     0.91 |   0.98
0379 -     31.55 |   93.28 |     0.92 |   0.99
0380 -      0.00 |    4.98 |     0.96 |   0.96
0381 -     62.13 |   92.43 |     0.92 |   0.98
0382 -      0.00 |    0.00 |     0.87 |   1.00
0383 -      0.00 |    0.00 |     0.81 |   1.00
0384 -     26.00 |   98.04 |     0.98 |   1.00
0385 -      0.00 |    0.00 |     0.95 |   0.92
0386 -      0.00 |    5.64 |     0.89 |   0.93
0387 -      5.62 |    0.00 |     0.85 |   0.85
0388 -     56.28 |  100.00 |     0.94 |   1.00
0389 -     83.71 |   92.21 |     0.86 |   0.89
0390 -     90.02 |    0.00 |     0.89 |   0.95
0391 -     25.06 |   36.17 |     0.72 |   0.90
0392 -     97.97 |  100.00 |     0.93 |   1.00
0393 -      0.00 |  100.00 |     0.79 |   1.00
0394 -     50.22 |  100.00 |     0.91 |   1.00
0395 -     57.62 |   98.54 |     0.93 |   0.95
0396 -     48.43 |  100.00 |     0.98 |   1.00
0397 -     78.29 |   98.33 |     0.93 |   0.96
0398 -      0.00 |    0.00 |     0.90 |   0.98
0399 -     70.76 |  100.00 |     0.87 |   1.00
0400 -      0.00 |    0.00 |     0.84 |   0.93
0401 -      0.00 |   45.20 |     0.87 |   0.87
0402 -     40.34 |   37.23 |     0.94 |   0.96
0403 -     76.10 |   97.92 |     0.90 |   0.98
0404 -      0.00 |   75.39 |     0.96 |   1.00
0405 -     79.98 |   97.58 |     0.95 |   1.00
0406 -      0.00 |    0.00 |     0.93 |   1.00
0407 -     61.97 |  100.00 |     0.86 |   1.00
0408 -      7.87 |   99.48 |     0.99 |   1.00
0409 -     17.68 |    0.00 |     0.70 |   0.80
0410 -     15.18 |    0.00 |     0.81 |   0.85
0411 -      0.00 |   92.67 |     0.85 |   1.00
0412 -     57.40 |   98.67 |     0.97 |   1.00
0413 -      0.00 |    9.25 |     0.85 |   1.00
0414 -     15.21 |   98.79 |     0.80 |   1.00
0415 -      0.00 |    8.18 |     0.92 |   0.98
0416 -      6.76 |   10.49 |     0.89 |   0.95
0417 -      0.00 |    0.00 |     0.91 |   0.90
0418 -     74.84 |   71.22 |     0.90 |   0.92
0419 -      0.00 |    0.00 |     0.73 |   0.97
0420 -     22.95 |   50.22 |     0.95 |   0.98
0421 -      0.00 |    0.00 |     0.73 |   0.91
0422 -     47.25 |   99.09 |     0.71 |   0.92
0423 -     41.57 |   34.83 |     0.85 |   0.96
0424 -     26.90 |  100.00 |     0.95 |   1.00
0425 -     30.19 |   57.27 |     0.84 |   0.99
0426 -      0.00 |    0.00 |     0.80 |   0.82
0427 -     25.41 |   98.26 |     0.94 |   0.96
0428 -      6.77 |  100.00 |     0.94 |   1.00
0429 -      0.00 |    0.00 |     0.82 |   0.91
0430 -     28.40 |   21.81 |     0.95 |   0.96
0431 -      0.00 |    0.00 |     0.78 |   0.87
0432 -     70.23 |  100.00 |     0.97 |   1.00
0433 -     36.55 |   87.67 |     0.72 |   1.00
0434 -     25.73 |   45.53 |     0.87 |   0.95
0435 -     99.27 |  100.00 |     0.89 |   1.00
0436 -     21.63 |   14.64 |     0.99 |   0.97
0437 -      0.00 |   86.31 |     0.85 |   0.97
0438 -     64.12 |   64.34 |     0.96 |   0.96
0439 -      8.01 |  100.00 |     0.91 |   1.00
0440 -     20.48 |   16.24 |     0.96 |   1.00
0441 -     27.59 |   26.84 |     0.69 |   0.90
0442 -      0.00 |   93.11 |     0.92 |   0.93
0443 -      0.00 |    0.00 |     0.81 |   0.94
0444 -      0.00 |    0.00 |     0.75 |   0.75
0445 -     75.72 |   99.17 |     0.99 |   1.00
0446 -     94.43 |  100.00 |     0.98 |   1.00
0447 -      0.00 |    0.00 |     0.78 |   0.93
0448 -      0.00 |    0.00 |     0.64 |   0.90
0449 -     34.56 |   91.76 |     0.91 |   0.99
0450 -      0.00 |    0.00 |     0.87 |   0.90
0451 -      0.00 |   98.77 |     0.80 |   0.98
0452 -      0.00 |  100.00 |     0.79 |   1.00
0453 -     46.93 |  100.00 |     0.60 |   1.00
0454 -     59.54 |  100.00 |     0.93 |   1.00
0455 -     97.52 |   99.31 |     0.89 |   1.00
0456 -     57.44 |   49.99 |     0.92 |   0.95
0457 -     38.88 |   19.52 |     0.96 |   1.00
0458 -     51.47 |  100.00 |     0.69 |   1.00
0459 -      0.00 |  100.00 |     0.89 |   0.96
0460 -     89.32 |    5.10 |     0.97 |   0.98
0461 -      7.87 |   82.34 |     0.87 |   0.97
0462 -     53.53 |  100.00 |     0.91 |   1.00
0463 -     98.96 |   79.44 |     0.92 |   1.00
0464 -      7.00 |    0.00 |     0.76 |   0.86
0465 -      0.00 |    0.00 |     0.91 |   0.93
0466 -      0.00 |    0.00 |     0.87 |   0.97
0467 -     21.39 |   32.81 |     0.98 |   1.00
0468 -      0.00 |    0.00 |     0.98 |   1.00
0469 -      8.36 |    0.00 |     0.87 |   0.93
0470 -     95.19 |    0.00 |     0.93 |   0.97
0471 -     43.06 |   36.32 |     0.95 |   0.99
0472 -     13.09 |   17.69 |     0.44 |   0.59
0473 -      5.93 |   98.83 |     0.93 |   0.97
0474 -      0.00 |   42.44 |     0.94 |   1.00
0475 -     39.52 |  100.00 |     0.96 |   1.00
0476 -      4.70 |    8.42 |     0.88 |   0.93
0477 -     35.04 |   35.21 |     0.97 |   1.00
0478 -     70.00 |   54.39 |     0.81 |   0.90
0479 -     84.69 |  100.00 |     0.94 |   1.00
0480 -      0.00 |   65.18 |     0.85 |   1.00
0481 -     80.39 |   97.90 |     0.97 |   1.00
0482 -     21.44 |  100.00 |     0.94 |   1.00
0483 -     18.91 |   99.26 |     0.96 |   1.00
0484 -     17.14 |   49.94 |     0.81 |   0.92
0485 -     63.15 |   91.85 |     0.92 |   0.96
0486 -     75.30 |   99.30 |     0.94 |   0.97
0487 -     98.98 |  100.00 |     0.95 |   0.99
0488 -      0.00 |    0.00 |     0.88 |   0.91
0489 -     43.85 |   43.94 |     0.92 |   0.94
0490 -     40.73 |  100.00 |     0.97 |   1.00
0491 -      0.00 |    0.00 |     0.91 |   0.92
0492 -      0.00 |   60.97 |     0.77 |   0.92
0493 -     98.79 |  100.00 |     0.92 |   1.00
0494 -     24.64 |  100.00 |     0.81 |   1.00
0495 -     23.34 |   54.05 |     0.91 |   0.92
0496 -     29.28 |   93.16 |     0.88 |   0.96
0497 -      8.04 |  100.00 |     0.87 |   1.00
0498 -     29.49 |  100.00 |     0.97 |   1.00
0499 -      0.00 |    0.00 |     0.79 |   0.84
0500 -     11.85 |  100.00 |     0.90 |   1.00
0501 -     62.81 |  100.00 |     0.91 |   1.00
0502 -     20.82 |   99.06 |     0.86 |   0.98
0503 -      0.00 |    0.00 |     0.81 |   0.86
0504 -     25.11 |   31.66 |     0.78 |   0.99
0505 -      9.91 |   80.87 |     0.71 |   0.92
0506 -     70.69 |  100.00 |     0.98 |   1.00
0507 -      0.00 |  100.00 |     0.65 |   1.00
0508 -      0.00 |    0.00 |     0.91 |   0.96
0509 -     99.26 |  100.00 |     0.94 |   1.00
0510 -     92.79 |  100.00 |     0.95 |   1.00
0511 -     48.45 |   46.03 |     0.92 |   0.95
