==============================================
BLEU GOLD:                               24.97
BLEU IN:                                 41.69
SIM GOLD:                               0.8458
SIM IN:                                 0.9248
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0058 -     79.57 |   74.80 |     0.88 |   0.92
0059 -     73.26 |   76.54 |     0.66 |   0.69
0060 -      0.00 |    0.00 |     0.83 |   0.86
0061 -     13.93 |   94.59 |     0.96 |   0.97
0062 -     75.56 |   52.17 |     0.91 |   0.92
0063 -     30.02 |   42.97 |     0.31 |   0.42
0064 -     74.26 |   73.17 |     0.92 |   0.96
0065 -      7.05 |    6.82 |     0.89 |   0.90
0066 -     43.71 |  100.00 |     0.93 |   1.00
0067 -     10.31 |    9.60 |     0.98 |   0.99
0068 -      0.00 |    0.00 |     0.42 |   0.67
0069 -      0.00 |    0.00 |     0.90 |   0.96
0070 -      0.00 |    0.00 |     0.87 |   0.92
0071 -      0.00 |    6.80 |     0.82 |   0.87
0072 -     28.90 |   32.86 |     0.83 |   0.99
0073 -      0.00 |    0.00 |     0.78 |   0.91
0074 -      0.00 |    0.00 |     0.78 |   0.84
0075 -     37.16 |   38.32 |     0.94 |   0.99
0076 -     26.61 |   21.74 |     0.75 |   0.91
0077 -     43.91 |   59.45 |     0.88 |   0.91
0078 -     49.60 |  100.00 |     0.87 |   1.00
0079 -      0.00 |   98.13 |     0.94 |   0.99
0080 -     63.88 |   61.43 |     0.93 |   0.98
0081 -     70.91 |   70.20 |     0.93 |   0.97
0082 -      0.00 |   25.39 |     0.80 |   0.85
0083 -     18.51 |   56.58 |     0.91 |   0.92
0084 -     50.64 |   59.43 |     0.83 |   0.96
0085 -      9.69 |   53.36 |     0.69 |   0.94
0086 -      0.00 |   90.79 |     0.88 |   0.99
0087 -     81.95 |  100.00 |     0.90 |   1.00
0088 -      5.37 |    5.38 |     0.95 |   0.96
0089 -     30.72 |   31.10 |     0.93 |   0.95
0090 -     68.82 |   87.93 |     0.83 |   0.99
0091 -     67.51 |    0.00 |     0.76 |   0.69
0092 -     58.65 |   46.33 |     0.94 |   0.93
0093 -      0.00 |    9.74 |     0.85 |   0.98
0094 -      6.17 |   74.90 |     0.87 |   0.99
0095 -     40.36 |   40.45 |     0.80 |   0.87
0096 -      6.72 |    0.00 |     0.68 |   0.77
0097 -      0.00 |    0.00 |     0.77 |   0.83
0098 -     56.72 |   54.23 |     0.87 |   0.94
0099 -     76.50 |  100.00 |     0.87 |   1.00
0100 -     34.02 |   51.10 |     0.64 |   0.96
0101 -     39.95 |   99.18 |     0.82 |   0.95
0102 -      3.91 |    4.20 |     0.95 |   0.96
0103 -      0.00 |    0.00 |     0.90 |   0.93
0104 -     51.12 |   71.66 |     0.89 |   0.94
0105 -      0.00 |   52.73 |     0.88 |   0.96
0106 -      0.00 |    0.00 |     0.93 |   0.95
0107 -     51.21 |    0.00 |     0.81 |   0.92
0108 -      0.00 |    0.00 |     0.86 |   0.95
0109 -     47.34 |   41.03 |     0.77 |   0.85
0110 -      0.00 |    0.00 |     0.81 |   0.91
0111 -     56.17 |   93.88 |     0.95 |   1.00
0112 -     49.91 |  100.00 |     0.95 |   1.00
0113 -     15.17 |   90.02 |     0.93 |   0.99
0114 -     37.33 |   55.64 |     0.91 |   0.91
0115 -     66.04 |  100.00 |     0.99 |   1.00
0116 -      0.00 |    0.00 |     0.89 |   0.99
0117 -     19.16 |   96.90 |     0.94 |   0.95
0118 -     30.90 |  100.00 |     0.94 |   1.00
0119 -     31.09 |   33.52 |     0.71 |   0.80
0120 -      0.00 |    0.00 |     0.64 |   0.65
0121 -      0.00 |  100.00 |     0.82 |   1.00
0122 -     30.70 |   27.86 |     0.76 |   0.81
0123 -     28.29 |   54.72 |     0.81 |   0.85
0124 -     43.07 |  100.00 |     0.58 |   1.00
0125 -      0.00 |   95.97 |     0.95 |   1.00
0126 -      0.00 |   83.14 |     0.92 |   0.96
0127 -     70.56 |   69.94 |     0.90 |   0.96
0128 -      6.58 |    0.00 |     0.88 |   0.98
0129 -      0.00 |    0.00 |     0.61 |   0.84
0130 -      0.00 |    0.00 |     0.87 |   0.93
0131 -     62.20 |   87.58 |     0.94 |   0.96
0132 -     36.47 |   36.37 |     0.81 |   1.00
0133 -     12.86 |   12.56 |     0.91 |   0.95
0134 -     22.71 |    0.00 |     0.93 |   0.97
0135 -     14.95 |   17.40 |     0.83 |   0.85
0136 -     25.50 |   94.78 |     0.95 |   0.99
0137 -     13.22 |   58.25 |     0.96 |   1.00
0138 -      0.00 |   36.10 |     0.78 |   0.98
0139 -     60.84 |   99.54 |     0.95 |   1.00
0140 -     21.91 |   84.97 |     0.88 |   0.97
0141 -     45.31 |   27.64 |     0.85 |   0.95
0142 -      6.39 |    0.00 |     0.72 |   0.95
0143 -     42.35 |   39.55 |     0.89 |   0.95
0144 -      9.06 |   10.11 |     0.65 |   0.73
0145 -     29.95 |   78.45 |     0.95 |   0.98
0146 -     57.72 |   71.58 |     0.95 |   0.98
0147 -      0.00 |    0.00 |     0.61 |   0.75
0148 -     39.71 |   75.69 |     0.84 |   0.96
0149 -     35.39 |   38.33 |     0.94 |   0.97
0150 -     29.46 |   78.79 |     0.76 |   0.93
0151 -      0.00 |   15.43 |     0.64 |   0.86
0152 -     72.11 |   56.28 |     0.92 |   0.96
0153 -      0.00 |    0.00 |     0.87 |   0.88
0154 -     25.06 |   57.94 |     0.60 |   0.79
0155 -     56.91 |   79.27 |     0.91 |   0.94
0156 -     59.02 |    0.00 |     0.87 |   0.94
0157 -      0.00 |   98.96 |     0.76 |   0.96
0158 -     59.36 |  100.00 |     0.88 |   1.00
0159 -      0.00 |    0.00 |     0.87 |   0.91
0160 -     36.63 |   40.66 |     0.68 |   0.77
0161 -      0.00 |    0.00 |     0.40 |   0.58
0162 -      0.00 |    0.00 |     0.83 |   0.83
0163 -     76.74 |   99.01 |     0.96 |   0.98
0164 -      7.81 |    0.00 |     0.53 |   0.60
0165 -      0.00 |   34.31 |     0.92 |   0.89
0166 -      0.00 |    0.00 |     0.87 |   0.97
0167 -      0.00 |    0.00 |     0.89 |   0.88
0168 -     30.89 |   95.87 |     0.77 |   0.96
0169 -     13.89 |   38.03 |     0.73 |   0.91
0170 -     42.81 |  100.00 |     0.95 |   1.00
0171 -      0.00 |    0.00 |     0.94 |   0.96
0172 -     44.37 |   49.64 |     0.90 |   0.96
0173 -      0.00 |    0.00 |     0.76 |   0.69
0174 -      0.00 |    0.00 |     0.73 |   1.00
0175 -     25.84 |   99.05 |     0.92 |   0.98
0176 -     12.82 |   26.12 |     0.85 |   1.00
0177 -      0.00 |   30.23 |     0.90 |   0.97
0178 -      0.00 |    0.00 |     0.88 |   0.83
0179 -      0.00 |    0.00 |     0.88 |   0.96
0180 -      0.00 |    0.00 |     0.79 |   0.95
0181 -      0.00 |    0.00 |     0.60 |   0.72
0182 -     11.71 |   53.90 |     0.90 |   0.98
0183 -      0.00 |    0.00 |     0.67 |   0.69
0184 -      0.00 |   23.19 |     0.89 |   0.92
0185 -      0.00 |    0.00 |     0.58 |   1.00
0186 -      0.00 |   40.69 |     0.72 |   0.92
0187 -      9.85 |    8.21 |     0.78 |   0.82
0188 -      0.00 |   26.43 |     0.89 |   0.90
0189 -     37.63 |   34.43 |     0.88 |   0.94
0190 -     18.91 |   20.33 |     0.94 |   0.98
0191 -      0.00 |    0.00 |     0.92 |   0.94
0192 -      0.00 |  100.00 |     0.76 |   1.00
0193 -      0.00 |    0.00 |     0.81 |   0.85
0194 -     68.09 |   97.45 |     0.91 |   0.96
0195 -     44.50 |   40.41 |     0.92 |   0.98
0196 -      8.23 |   91.45 |     0.90 |   0.98
0197 -     96.42 |   98.02 |     0.87 |   0.98
0198 -      0.00 |    0.00 |     0.64 |   0.67
0199 -     18.53 |   53.15 |     0.88 |   0.93
0200 -      0.00 |    0.00 |     0.91 |   1.00
0201 -     58.05 |  100.00 |     0.86 |   1.00
0202 -      0.00 |    0.00 |     0.74 |   0.79
0203 -      0.00 |   75.56 |     0.87 |   0.95
0204 -      0.00 |   12.94 |     0.91 |   0.94
0205 -     84.25 |   89.28 |     0.94 |   0.96
0206 -     11.03 |    8.97 |     0.84 |   0.85
0207 -     43.63 |   41.70 |     0.92 |   0.94
0208 -      0.00 |   75.86 |     0.91 |   0.93
0209 -     56.00 |   91.75 |     0.86 |   0.94
0210 -     38.77 |   97.13 |     0.93 |   0.99
0211 -      4.13 |    0.00 |     0.73 |   0.92
0212 -     36.46 |   37.09 |     0.89 |   0.98
0213 -     36.32 |   52.04 |     0.86 |   0.93
0214 -      6.57 |    6.75 |     0.87 |   0.98
0215 -     70.96 |   71.35 |     0.89 |   0.89
0216 -      6.08 |   68.61 |     0.93 |   0.97
0217 -      0.00 |    0.00 |     0.80 |   0.79
0218 -      0.00 |    0.00 |     0.24 |   0.35
0219 -      0.00 |    0.00 |     0.89 |   0.96
0220 -     27.80 |   17.14 |     0.89 |   0.88
0221 -     63.39 |   57.38 |     0.92 |   0.93
0222 -      0.00 |    0.00 |     0.77 |   0.80
0223 -     79.78 |   98.99 |     0.95 |   0.99
0224 -     49.50 |   61.98 |     0.93 |   0.99
0225 -      0.00 |    0.00 |     0.77 |   0.96
0226 -      9.42 |    8.73 |     0.80 |   0.88
0227 -      0.00 |    9.54 |     0.96 |   1.00
0228 -      0.00 |    0.00 |     0.91 |   0.91
0229 -     51.48 |  100.00 |     0.51 |   1.00
0230 -      5.98 |    0.00 |     0.87 |   0.94
0231 -     26.92 |   26.53 |     0.89 |   0.97
0232 -      0.00 |   28.06 |     0.84 |   0.88
0233 -     18.22 |   84.41 |     0.81 |   0.89
0234 -      0.00 |    0.00 |     0.94 |   0.96
0235 -      0.00 |    0.00 |     0.64 |   0.70
0236 -     29.81 |   71.19 |     0.94 |   0.97
0237 -      9.16 |   13.92 |     0.82 |   0.89
0238 -      0.00 |    0.00 |     0.72 |   0.84
0239 -     50.88 |   42.73 |     0.89 |   0.97
0240 -     42.72 |   94.26 |     0.86 |   0.98
0241 -     17.89 |   96.83 |     0.98 |   1.00
0242 -      0.00 |    0.00 |     0.79 |   0.83
0243 -      0.00 |    0.00 |     0.95 |   0.97
0244 -     76.54 |   98.07 |     0.90 |   0.98
0245 -     57.50 |   80.61 |     0.82 |   0.98
0246 -      0.00 |   25.35 |     0.91 |   0.93
0247 -      9.59 |    0.00 |     0.77 |   0.76
0248 -      0.00 |    0.00 |     0.97 |   0.99
0249 -     39.63 |   17.60 |     0.88 |   0.90
0250 -      0.00 |    0.00 |     0.62 |   0.75
0251 -      0.00 |   98.22 |     0.95 |   0.98
0252 -     20.43 |   60.46 |     0.73 |   0.85
0253 -      0.00 |   22.64 |     0.81 |   0.99
0254 -      5.58 |    0.00 |     0.92 |   0.92
0255 -     27.47 |   67.57 |     0.79 |   0.94
0256 -      0.00 |    0.00 |     0.77 |   0.81
0257 -     29.79 |    0.00 |     0.87 |   0.91
0258 -     42.70 |   96.08 |     0.84 |   0.99
0259 -     38.75 |   79.88 |     0.73 |   0.88
0260 -     40.22 |   36.55 |     0.95 |   0.99
0261 -      8.44 |    8.45 |     0.96 |   0.98
0262 -     10.23 |   10.58 |     0.75 |   0.74
0263 -      7.06 |    6.32 |     0.84 |   0.95
0264 -     17.41 |   91.79 |     0.95 |   0.97
0265 -     37.41 |   82.07 |     0.73 |   0.99
0266 -     20.06 |   97.43 |     0.95 |   0.97
0267 -      0.00 |   34.59 |     0.85 |   0.95
0268 -     63.61 |   96.52 |     0.79 |   0.99
0269 -     72.13 |   62.12 |     0.92 |   0.99
0270 -     58.95 |   51.58 |     0.96 |   0.94
0271 -     20.22 |   23.66 |     0.96 |   1.00
0272 -     33.73 |  100.00 |     0.86 |   1.00
0273 -      0.00 |    0.00 |     0.90 |   0.92
0274 -     60.20 |   63.75 |     0.93 |   0.95
0275 -     68.49 |   77.18 |     0.82 |   0.94
0276 -      0.00 |    0.00 |     0.95 |   0.99
0277 -     47.31 |   98.87 |     0.92 |   0.99
0278 -     69.02 |   84.34 |     0.82 |   0.94
0279 -     12.43 |   10.75 |     0.77 |   0.91
0280 -     90.52 |   92.50 |     0.87 |   0.96
0281 -     35.74 |   21.86 |     0.84 |   0.91
0282 -      0.00 |    0.00 |     0.93 |   0.93
0283 -     41.87 |  100.00 |     0.88 |   1.00
0284 -     25.39 |   99.20 |     0.86 |   0.97
0285 -     27.63 |   25.42 |     0.93 |   0.97
0286 -     55.29 |   91.97 |     0.87 |   0.93
0287 -     10.74 |    8.17 |     0.82 |   0.95
0288 -     62.73 |   72.39 |     0.92 |   0.95
0289 -     68.77 |   90.78 |     0.88 |   0.97
0290 -     14.34 |   11.29 |     0.87 |   0.94
0291 -      0.00 |    0.00 |     0.79 |   0.92
0292 -      7.75 |   12.99 |     0.87 |   0.95
0293 -     93.59 |   38.73 |     0.99 |   0.98
0294 -      0.00 |    0.00 |     0.80 |   0.93
0295 -      0.00 |    0.00 |     0.95 |   1.00
0296 -      0.00 |   93.70 |     0.89 |   0.91
0297 -     39.65 |   65.53 |     0.82 |   0.86
0298 -     12.31 |   63.40 |     0.81 |   0.89
0299 -      7.25 |    6.27 |     0.93 |   0.95
0300 -      0.00 |    0.00 |     0.80 |   0.87
0301 -     40.11 |   85.96 |     0.91 |   0.95
0302 -     66.78 |  100.00 |     0.95 |   1.00
0303 -      0.00 |    0.00 |     0.85 |   0.90
0304 -      0.00 |   74.06 |     0.71 |   1.00
0305 -     95.73 |   96.62 |     0.92 |   0.98
0306 -     10.48 |   10.48 |     0.30 |   0.25
0307 -     15.81 |   87.49 |     0.78 |   0.90
0308 -     28.11 |   22.25 |     0.78 |   0.87
0309 -     13.42 |   58.19 |     0.87 |   0.96
0310 -     51.99 |   99.40 |     0.93 |   0.98
0311 -      0.00 |    0.00 |     0.52 |   0.78
0312 -     42.60 |   48.13 |     0.83 |   0.87
0313 -      0.00 |    0.00 |     0.86 |   0.91
0314 -      0.00 |    0.00 |     0.92 |   0.97
0315 -      6.14 |    6.05 |     0.88 |   0.99
0316 -      0.00 |   13.06 |     0.94 |   0.96
0317 -      0.00 |    0.00 |     0.90 |   0.93
0318 -     70.78 |   99.06 |     0.93 |   0.96
0319 -      9.61 |    7.82 |     0.94 |   0.96
0320 -     74.90 |   85.56 |     0.98 |   0.98
0321 -      6.90 |    7.80 |     0.91 |   0.96
0322 -      9.06 |    0.00 |     0.70 |   0.84
0323 -     22.06 |   35.47 |     0.91 |   0.94
0324 -      0.00 |   68.18 |     0.96 |   0.97
0325 -     12.43 |   14.58 |     0.90 |   0.97
0326 -      0.00 |    0.00 |     0.92 |   0.96
0327 -     41.09 |   95.04 |     0.79 |   0.99
0328 -     11.20 |   10.87 |     0.95 |   0.97
0329 -      0.00 |    5.72 |     0.92 |   0.95
0330 -     68.19 |   80.38 |     0.89 |   0.97
0331 -     33.37 |  100.00 |     0.86 |   1.00
0332 -     41.19 |   36.64 |     0.79 |   0.89
0333 -      0.00 |    0.00 |     0.94 |   0.97
0334 -      0.00 |    0.00 |     0.95 |   0.96
0335 -      0.00 |   16.67 |     0.95 |   0.98
0336 -      7.18 |   38.25 |     0.92 |   0.95
0337 -     62.63 |   62.28 |     0.85 |   0.86
0338 -      0.00 |    0.00 |     0.89 |   0.93
0339 -      0.00 |    0.00 |     0.90 |   0.94
0340 -     89.39 |  100.00 |     0.91 |   1.00
0341 -     68.16 |   74.77 |     0.78 |   0.92
0342 -     47.53 |  100.00 |     0.96 |   1.00
0343 -     47.14 |   45.82 |     0.71 |   0.76
0344 -      0.00 |   78.66 |     0.90 |   0.93
0345 -     10.19 |    7.17 |     0.96 |   0.97
0346 -     13.40 |   39.42 |     0.88 |   0.96
0347 -     79.43 |  100.00 |     0.98 |   1.00
0348 -     66.99 |  100.00 |     0.97 |   1.00
0349 -     41.04 |   76.17 |     0.76 |   0.94
0350 -      0.00 |    0.00 |     0.84 |   0.94
0351 -     21.03 |   88.87 |     0.92 |   0.97
0352 -     41.57 |   35.45 |     0.90 |   0.95
0353 -     39.78 |  100.00 |     0.97 |   1.00
0354 -      0.00 |    0.00 |     0.80 |   0.84
0355 -     60.22 |   56.44 |     0.86 |   0.97
0356 -     97.84 |   95.32 |     0.90 |   0.95
0357 -      0.00 |    0.00 |     0.81 |   0.80
0358 -      0.00 |    0.00 |     0.77 |   0.91
0359 -      0.00 |    0.00 |     0.82 |   0.79
0360 -     21.49 |   99.16 |     0.96 |   0.99
0361 -     67.78 |   45.62 |     0.85 |   0.87
0362 -     13.70 |   58.57 |     0.88 |   0.90
0363 -      0.00 |    0.00 |     0.89 |   0.92
0364 -     54.12 |   96.76 |     0.94 |   0.98
0365 -      6.48 |    0.00 |     0.88 |   0.99
0366 -     66.02 |   48.23 |     0.93 |   0.96
0367 -      0.00 |   23.86 |     0.89 |   0.92
0368 -     47.48 |  100.00 |     0.76 |   1.00
0369 -     45.70 |   92.35 |     0.91 |   0.98
0370 -      0.00 |    0.00 |     0.87 |   0.87
0371 -      0.00 |    0.00 |     0.84 |   0.87
0372 -     70.62 |  100.00 |     0.95 |   1.00
0373 -     39.41 |    0.00 |     0.85 |   0.96
0374 -     30.39 |  100.00 |     0.98 |   1.00
0375 -     50.55 |   83.80 |     0.93 |   0.98
0376 -      0.00 |    0.00 |     0.85 |   0.93
0377 -      0.00 |    0.00 |     0.79 |   0.97
0378 -     31.94 |   32.05 |     0.84 |   0.91
0379 -     32.15 |   80.25 |     0.91 |   0.98
0380 -      0.00 |    5.90 |     0.88 |   0.87
0381 -     55.92 |   90.27 |     0.89 |   0.95
0382 -      0.00 |    0.00 |     0.86 |   0.96
0383 -      0.00 |    0.00 |     0.75 |   0.96
0384 -     26.63 |   62.97 |     0.96 |   0.98
0385 -      0.00 |   96.09 |     0.93 |   0.96
0386 -     98.09 |    0.00 |     0.91 |   0.87
0387 -      0.00 |    0.00 |     0.86 |   0.83
0388 -      0.00 |    0.00 |     0.89 |   0.95
0389 -      0.00 |    0.00 |     0.81 |   0.88
0390 -     89.70 |    0.00 |     0.90 |   0.97
0391 -     22.14 |   33.61 |     0.71 |   0.87
0392 -     81.40 |   88.45 |     0.88 |   0.95
0393 -      0.00 |  100.00 |     0.79 |   1.00
0394 -      8.33 |    0.00 |     0.89 |   0.93
0395 -     43.79 |   42.99 |     0.96 |   0.98
0396 -     48.43 |   98.27 |     0.93 |   0.96
0397 -     26.98 |   24.87 |     0.93 |   0.94
0398 -      0.00 |    0.00 |     0.85 |   0.94
0399 -     70.76 |  100.00 |     0.87 |   1.00
0400 -      0.00 |    0.00 |     0.79 |   0.91
0401 -     23.53 |    0.00 |     0.94 |   0.95
0402 -     40.34 |   37.29 |     0.90 |   0.93
0403 -     38.27 |   31.57 |     0.86 |   0.95
0404 -      0.00 |   74.82 |     0.96 |   1.00
0405 -     79.98 |   94.25 |     0.91 |   0.95
0406 -     36.54 |   40.00 |     0.88 |   0.96
0407 -     61.97 |  100.00 |     0.86 |   1.00
0408 -      7.87 |   99.48 |     0.98 |   1.00
0409 -      0.00 |   39.55 |     0.90 |   0.98
0410 -      0.00 |    0.00 |     0.81 |   0.84
0411 -     65.12 |   14.24 |     0.82 |   0.85
0412 -     56.73 |   62.88 |     0.93 |   0.95
0413 -     29.79 |   23.66 |     0.74 |   0.93
0414 -      0.00 |    0.00 |     0.83 |   0.82
0415 -      0.00 |    5.83 |     0.89 |   0.94
0416 -     11.23 |    4.61 |     0.83 |   0.89
0417 -      0.00 |    0.00 |     0.79 |   0.96
0418 -     71.23 |   69.47 |     0.85 |   0.88
0419 -      0.00 |    0.00 |     0.66 |   0.88
0420 -     22.40 |  100.00 |     0.97 |   1.00
0421 -     28.47 |   57.14 |     0.77 |   0.93
0422 -     47.25 |   68.11 |     0.69 |   0.92
0423 -     41.57 |   34.83 |     0.85 |   0.96
0424 -     26.90 |  100.00 |     0.90 |   0.97
0425 -     22.46 |   21.53 |     0.77 |   0.91
0426 -      0.00 |    0.00 |     0.82 |   0.92
0427 -     17.79 |   15.27 |     0.92 |   0.94
0428 -      6.77 |   99.26 |     0.89 |   0.95
0429 -     97.47 |  100.00 |     0.83 |   1.00
0430 -     95.34 |   91.99 |     0.93 |   0.99
0431 -      0.00 |    0.00 |     0.63 |   0.66
0432 -     66.33 |   79.55 |     0.96 |   0.99
0433 -     35.78 |   54.71 |     0.72 |   0.95
0434 -     23.26 |   43.78 |     0.84 |   0.90
0435 -      7.09 |    5.73 |     0.82 |   0.95
0436 -      8.32 |    8.32 |     0.63 |   0.61
0437 -      0.00 |  100.00 |     0.89 |   1.00
0438 -      0.00 |    0.00 |     0.90 |   0.95
0439 -      0.00 |    0.00 |     0.50 |   0.68
0440 -     14.04 |   11.67 |     0.91 |   0.97
0441 -     25.80 |   43.13 |     0.71 |   0.92
0442 -      0.00 |   92.11 |     0.96 |   0.98
0443 -      0.00 |    0.00 |     0.76 |   0.88
0444 -      0.00 |    0.00 |     0.90 |   0.88
0445 -     75.72 |  100.00 |     0.99 |   1.00
0446 -      0.00 |    0.00 |     0.91 |   0.93
0447 -     17.96 |   15.28 |     0.74 |   0.95
0448 -      6.76 |    0.00 |     0.60 |   0.47
0449 -     33.24 |   39.81 |     0.86 |   0.94
0450 -     19.86 |    6.93 |     0.83 |   0.86
0451 -      0.00 |   96.58 |     0.81 |   0.96
0452 -      0.00 |  100.00 |     0.79 |   1.00
0453 -      0.00 |    0.00 |     0.47 |   0.80
0454 -     59.54 |  100.00 |     0.93 |   1.00
0455 -     97.52 |   99.31 |     0.89 |   1.00
0456 -     71.99 |   77.83 |     0.93 |   0.96
0457 -     68.05 |   92.13 |     0.95 |   0.98
0458 -     51.47 |  100.00 |     0.69 |   1.00
0459 -      0.00 |   98.93 |     0.91 |   0.98
0460 -     27.60 |    3.92 |     0.93 |   0.95
0461 -      8.41 |    0.00 |     0.72 |   0.87
0462 -     57.80 |   91.24 |     0.90 |   0.98
0463 -     98.96 |   76.67 |     0.87 |   0.96
0464 -      6.29 |    0.00 |     0.68 |   0.82
0465 -      5.09 |    4.77 |     0.87 |   0.88
0466 -      0.00 |    0.00 |     0.86 |   0.96
0467 -     21.06 |   32.15 |     0.89 |   0.91
0468 -     38.67 |   33.37 |     0.97 |   1.00
0469 -      0.00 |    0.00 |     0.88 |   0.93
0470 -      0.00 |   89.64 |     0.90 |   0.96
0471 -     25.35 |   21.88 |     0.87 |   0.93
0472 -     26.37 |   26.37 |     0.66 |   0.81
0473 -     15.24 |    5.32 |     0.89 |   0.86
0474 -     32.22 |    0.00 |     0.88 |   0.92
0475 -     39.52 |  100.00 |     0.96 |   1.00
0476 -      0.00 |    0.00 |     0.89 |   0.95
0477 -     35.04 |   35.21 |     0.97 |   1.00
0478 -     68.00 |   55.32 |     0.82 |   0.92
0479 -      0.00 |    0.00 |     0.82 |   0.87
0480 -      0.00 |   65.18 |     0.85 |   1.00
0481 -      0.00 |    0.00 |     0.79 |   0.81
0482 -     11.41 |    8.87 |     0.84 |   0.91
0483 -      8.20 |    4.98 |     0.83 |   0.86
0484 -     17.14 |   50.41 |     0.88 |   1.00
0485 -     39.39 |   33.64 |     0.89 |   0.95
0486 -     77.06 |   85.29 |     0.90 |   0.94
0487 -     44.81 |   36.72 |     0.94 |   0.99
0488 -      0.00 |    0.00 |     0.91 |   0.94
0489 -     45.04 |   99.16 |     0.94 |   1.00
0490 -     90.69 |   40.39 |     0.98 |   1.00
0491 -      0.00 |    0.00 |     0.52 |   0.59
0492 -      0.00 |    0.00 |     0.58 |   0.72
0493 -     98.79 |  100.00 |     0.92 |   1.00
0494 -      0.00 |    0.00 |     0.55 |   0.50
0495 -     19.38 |   53.07 |     0.97 |   0.98
0496 -     29.28 |   93.16 |     0.88 |   0.96
0497 -      8.36 |   97.01 |     0.86 |   0.99
0498 -     28.71 |   99.13 |     0.93 |   0.95
0499 -      0.00 |    0.00 |     0.95 |   0.97
0500 -     11.85 |  100.00 |     0.90 |   1.00
0501 -     62.81 |  100.00 |     0.91 |   1.00
0502 -     19.62 |   93.54 |     0.82 |   0.93
0503 -      0.00 |    0.00 |     0.82 |   0.86
0504 -      0.00 |    0.00 |     0.76 |   0.93
0505 -     26.38 |   78.37 |     0.77 |   0.99
0506 -     70.69 |  100.00 |     0.98 |   1.00
0507 -      0.00 |   19.14 |     0.67 |   0.97
0508 -     18.43 |   44.34 |     0.94 |   1.00
0509 -     99.26 |   87.18 |     0.91 |   0.92
0510 -      0.00 |    0.00 |     0.87 |   0.87
0511 -     55.16 |   58.16 |     0.91 |   0.94
