==============================================
BLEU GOLD:                               59.97
BLEU IN:                                 80.31
SIM GOLD:                               0.8661
SIM IN:                                 0.9473
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0053 -      0.00 |    0.00 |     0.70 |   0.81
0054 -     34.57 |   34.83 |     0.87 |   0.87
0055 -     93.97 |    0.00 |     0.99 |   0.91
0056 -     73.97 |  100.00 |     0.98 |   1.00
0057 -     13.67 |   12.45 |     0.96 |   0.94
0058 -      0.00 |    0.00 |     0.93 |   0.92
0059 -      0.00 |  100.00 |     0.83 |   1.00
0060 -      0.00 |    0.00 |     0.72 |   0.78
0061 -     17.35 |  100.00 |     0.99 |   0.99
0062 -     22.04 |    0.00 |     0.93 |   0.97
0063 -     23.70 |   21.49 |     0.81 |   0.86
0064 -      0.00 |    0.00 |     0.70 |   0.75
0065 -      5.79 |    5.79 |     0.93 |   0.95
0066 -     30.17 |   86.85 |     0.91 |   0.99
0067 -     18.22 |   17.06 |     0.98 |   0.98
0068 -      0.00 |   13.95 |     0.48 |   0.82
0069 -      0.00 |   51.99 |     0.92 |   0.99
0070 -      0.00 |    0.00 |     0.89 |   0.93
0071 -      6.75 |   57.18 |     0.92 |   0.98
0072 -      6.56 |    0.00 |     0.72 |   0.82
0073 -     77.96 |   53.13 |     0.84 |   0.99
0074 -      0.00 |    0.00 |     0.75 |   0.84
0075 -      9.95 |   11.44 |     0.75 |   0.79
0076 -     65.24 |   93.94 |     0.83 |   0.99
0077 -     63.70 |   56.85 |     0.95 |   0.99
0078 -      0.00 |    0.00 |     0.80 |   0.92
0079 -      0.00 |    0.00 |     0.91 |   0.93
0080 -     67.53 |   99.82 |     0.92 |   0.97
0081 -      8.41 |    8.38 |     0.92 |   0.98
0082 -      0.00 |   21.56 |     0.89 |   0.97
0083 -      0.00 |   73.20 |     0.98 |   1.00
0084 -     19.29 |   17.07 |     0.85 |   1.00
0085 -      0.00 |  100.00 |     0.73 |   1.00
0086 -      0.00 |  100.00 |     0.89 |   1.00
0087 -     12.87 |   12.76 |     0.90 |   1.00
0088 -      0.00 |    0.00 |     0.95 |   0.96
0089 -     29.53 |   30.08 |     0.93 |   0.95
0090 -     77.41 |   92.57 |     0.83 |   0.98
0091 -      0.00 |   51.40 |     0.69 |   0.74
0092 -     60.96 |  100.00 |     0.96 |   1.00
0093 -      0.00 |    0.00 |     0.83 |   0.96
0094 -      0.00 |   49.19 |     0.81 |   0.93
0095 -     93.94 |  100.00 |     0.94 |   1.00
0096 -      0.00 |    0.00 |     0.99 |   0.92
0097 -     40.80 |   82.16 |     0.81 |   0.89
0098 -     50.95 |   70.33 |     0.79 |   0.86
0099 -     84.25 |  100.00 |     0.87 |   1.00
0100 -     54.67 |   74.43 |     0.69 |   1.00
0101 -     39.55 |  100.00 |     0.84 |   1.00
0102 -      0.00 |    0.00 |     0.81 |   0.86
0103 -      0.00 |    0.00 |     0.20 |   0.23
0104 -     41.87 |   93.14 |     0.95 |   0.96
0105 -     12.41 |   11.33 |     0.93 |   1.00
0106 -     69.45 |   72.28 |     0.97 |   0.99
0107 -      0.00 |    0.00 |     0.81 |   0.85
0108 -     54.61 |   98.20 |     0.69 |   0.85
0109 -     97.14 |   87.14 |     0.88 |   0.94
0110 -      0.00 |    0.00 |     0.73 |   0.89
0111 -     55.75 |  100.00 |     0.95 |   1.00
0112 -     49.54 |   54.21 |     0.92 |   0.97
0113 -     15.43 |   14.60 |     0.90 |   0.95
0114 -      0.00 |    0.00 |     0.82 |   0.83
0115 -     58.94 |  100.00 |     0.99 |   1.00
0116 -     55.67 |   82.87 |     0.88 |   0.97
0117 -     19.51 |   43.53 |     0.97 |   0.98
0118 -     28.05 |   27.82 |     0.93 |   0.99
0119 -      0.00 |    0.00 |     0.92 |   1.00
0120 -     15.45 |   98.65 |     0.93 |   0.97
0121 -      0.00 |  100.00 |     0.82 |   1.00
0122 -      0.00 |    0.00 |     0.55 |   0.60
0123 -     22.27 |   99.84 |     0.92 |   0.99
0124 -     43.18 |  100.00 |     0.58 |   1.00
0125 -      0.00 |  100.00 |     0.95 |   1.00
0126 -      0.00 |   44.77 |     0.93 |   0.97
0127 -      0.00 |   64.21 |     0.95 |   0.98
0128 -      7.59 |    0.00 |     0.88 |   0.99
0129 -     14.08 |   12.60 |     0.80 |   0.98
0130 -     70.54 |   82.87 |     0.95 |   0.99
0131 -     62.80 |   99.82 |     0.94 |   0.98
0132 -     59.60 |  100.00 |     0.81 |   1.00
0133 -     19.69 |   19.28 |     0.92 |   0.96
0134 -     65.39 |   98.77 |     0.94 |   0.99
0135 -     39.24 |   99.86 |     0.94 |   0.97
0136 -     31.71 |   99.85 |     0.94 |   0.97
0137 -     12.12 |   86.70 |     0.92 |   0.96
0138 -      0.00 |  100.00 |     0.80 |   1.00
0139 -     61.02 |  100.00 |     0.94 |   1.00
0140 -     20.64 |   56.08 |     0.90 |   0.98
0141 -     99.69 |  100.00 |     0.89 |   0.99
0142 -     67.74 |  100.00 |     0.75 |   1.00
0143 -      0.00 |    0.00 |     0.92 |   0.97
0144 -      0.00 |    0.00 |     0.81 |   0.90
0145 -     31.40 |  100.00 |     0.97 |   1.00
0146 -     48.59 |   71.17 |     0.97 |   1.00
0147 -      7.19 |   36.15 |     0.87 |   1.00
0148 -      0.00 |    0.00 |     0.83 |   0.95
0149 -      0.00 |  100.00 |     0.96 |   1.00
0150 -     17.51 |   23.07 |     0.79 |   0.93
0151 -      0.00 |    0.00 |     0.62 |   0.81
0152 -     64.43 |   55.89 |     0.95 |   0.99
0153 -      0.00 |    0.00 |     0.94 |   0.95
0154 -     16.01 |   17.59 |     0.83 |   0.87
0155 -     26.10 |   22.29 |     0.92 |   1.00
0156 -      0.00 |   18.83 |     0.88 |   0.94
0157 -     79.35 |  100.00 |     0.82 |   1.00
0158 -      0.00 |    0.00 |     0.89 |   0.83
0159 -      0.00 |    0.00 |     0.95 |   0.98
0160 -      0.00 |    6.71 |     0.92 |   0.96
0161 -      4.38 |    4.12 |     0.83 |   0.96
0162 -      0.00 |    0.00 |     0.81 |   0.80
0163 -     78.04 |   86.87 |     0.99 |   1.00
0164 -     27.19 |   54.94 |     0.74 |   1.00
0165 -      0.00 |   44.16 |     0.95 |   0.99
0166 -     18.22 |  100.00 |     0.88 |   1.00
0167 -      0.00 |    0.00 |     0.86 |   0.94
0168 -     26.67 |   70.67 |     0.55 |   0.72
0169 -     10.68 |   17.76 |     0.63 |   0.85
0170 -     38.58 |   95.99 |     0.95 |   1.00
0171 -      0.00 |    0.00 |     0.99 |   1.00
0172 -     44.31 |   92.82 |     0.94 |   0.99
0173 -     56.50 |   98.69 |     0.83 |   0.96
0174 -      8.59 |   12.07 |     0.72 |   0.99
0175 -     22.01 |   99.86 |     0.92 |   0.97
0176 -     16.31 |  100.00 |     0.85 |   1.00
0177 -      0.00 |    0.00 |     0.47 |   0.74
0178 -      0.00 |    0.00 |     0.71 |   0.74
0179 -     12.60 |   12.13 |     0.82 |   0.91
0180 -     28.53 |   86.71 |     0.81 |   0.98
0181 -     32.04 |   94.99 |     0.88 |   0.95
0182 -     79.91 |   10.87 |     0.81 |   0.83
0183 -      0.00 |    0.00 |     0.88 |   0.91
0184 -      0.00 |    0.00 |     0.93 |   0.90
0185 -     14.78 |    0.00 |     0.58 |   1.00
0186 -      0.00 |   46.87 |     0.76 |   0.99
0187 -     25.36 |   18.02 |     0.92 |   0.85
0188 -     10.87 |    0.00 |     0.94 |   0.99
0189 -      0.00 |    0.00 |     0.78 |   0.90
0190 -     19.40 |   99.40 |     0.95 |   0.99
0191 -      6.11 |  100.00 |     0.98 |   1.00
0192 -      0.00 |   40.10 |     0.60 |   0.90
0193 -      0.00 |    0.00 |     0.88 |   0.95
0194 -     37.32 |   29.55 |     0.91 |   0.95
0195 -     90.85 |   95.36 |     0.95 |   0.99
0196 -      0.00 |   27.82 |     0.91 |   0.99
0197 -     51.18 |   39.48 |     0.88 |   1.00
0198 -      0.00 |    0.00 |     0.61 |   0.87
0199 -     16.58 |  100.00 |     0.96 |   1.00
0200 -      0.00 |    0.00 |     0.91 |   1.00
0201 -     63.58 |  100.00 |     0.86 |   1.00
0202 -      0.00 |    0.00 |     0.91 |   0.93
0203 -      0.00 |   98.52 |     0.92 |   0.96
0204 -      0.00 |    0.00 |     0.85 |   1.00
0205 -      0.00 |    0.00 |     0.97 |   1.00
0206 -      8.98 |   90.29 |     0.93 |   0.94
0207 -     39.81 |   36.01 |     0.97 |   0.98
0208 -      0.00 |  100.00 |     0.98 |   1.00
0209 -    100.00 |   60.33 |     1.00 |   0.93
0210 -     33.79 |  100.00 |     0.94 |   1.00
0211 -      9.33 |  100.00 |     0.86 |   1.00
0212 -     41.97 |   87.38 |     0.88 |   0.97
0213 -     46.30 |   39.91 |     0.87 |   0.97
0214 -     58.58 |   74.56 |     0.87 |   0.98
0215 -     76.84 |   89.28 |     0.93 |   0.94
0216 -      0.00 |  100.00 |     0.96 |   1.00
0217 -      0.00 |    0.00 |     0.92 |   0.96
0218 -      0.00 |   89.90 |     0.75 |   0.88
0219 -      0.00 |    0.00 |     0.93 |   1.00
0220 -     19.06 |   97.76 |     0.90 |   0.93
0221 -     68.57 |   53.09 |     0.98 |   1.00
0222 -     19.08 |    0.00 |     0.83 |   0.80
0223 -     53.10 |   51.68 |     0.95 |   0.95
0224 -     46.35 |  100.00 |     0.95 |   1.00
0225 -     28.92 |    7.87 |     0.85 |   0.98
0226 -     27.27 |   25.38 |     0.93 |   0.99
0227 -      7.56 |   97.14 |     0.96 |   0.99
0228 -     58.77 |    0.00 |     0.85 |   0.94
0229 -     50.79 |   99.71 |     0.55 |   0.94
0230 -     11.57 |   44.72 |     0.92 |   0.99
0231 -      6.89 |    6.59 |     0.90 |   0.98
0232 -      0.00 |   52.33 |     0.93 |   0.98
0233 -     18.78 |   15.00 |     0.93 |   1.00
0234 -     71.63 |   83.16 |     0.96 |   0.98
0235 -      0.00 |    0.00 |     0.76 |   0.83
0236 -     27.53 |  100.00 |     0.98 |   1.00
0237 -      8.54 |    7.89 |     0.80 |   0.76
0238 -      0.00 |   31.76 |     0.89 |   1.00
0239 -     30.19 |   25.21 |     0.92 |   0.99
0240 -      6.38 |    6.07 |     0.87 |   0.99
0241 -     13.92 |   71.17 |     0.95 |   0.96
0242 -      0.00 |    0.00 |     0.82 |   0.84
0243 -      0.00 |    0.00 |     0.96 |   0.98
0244 -     13.33 |    0.00 |     0.83 |   0.92
0245 -     54.35 |   50.34 |     0.81 |   0.98
0246 -      0.00 |  100.00 |     0.87 |   0.99
0247 -      0.00 |    0.00 |     0.86 |   0.91
0248 -     95.22 |  100.00 |     0.97 |   1.00
0249 -     14.46 |   43.92 |     0.95 |   0.97
0250 -      0.00 |  100.00 |     0.87 |   1.00
0251 -      0.00 |   99.86 |     0.94 |   0.98
0252 -     27.30 |   78.90 |     0.75 |   0.86
0253 -     41.98 |   22.52 |     0.81 |   0.99
0254 -      0.00 |    0.00 |     0.73 |   0.75
0255 -      0.00 |   24.71 |     0.69 |   0.78
0256 -      0.00 |    0.00 |     0.90 |   0.96
0257 -      0.00 |    8.19 |     0.69 |   0.81
0258 -     42.57 |   97.27 |     0.84 |   0.99
0259 -     63.65 |  100.00 |     0.88 |   1.00
0260 -      0.00 |    0.00 |     0.95 |   0.99
0261 -      0.00 |    0.00 |     0.93 |   0.94
0262 -     79.08 |   99.56 |     0.95 |   1.00
0263 -      9.59 |    8.72 |     0.84 |   0.96
0264 -     20.82 |   99.78 |     0.92 |   0.94
0265 -     34.90 |  100.00 |     0.74 |   1.00
0266 -     22.02 |   96.76 |     0.99 |   0.98
0267 -      0.00 |    0.00 |     0.85 |   0.95
0268 -     67.87 |  100.00 |     0.79 |   1.00
0269 -     51.76 |  100.00 |     0.92 |   1.00
0270 -     99.52 |  100.00 |     0.97 |   1.00
0271 -     19.02 |   22.32 |     0.96 |   1.00
0272 -     33.73 |  100.00 |     0.86 |   1.00
0273 -      0.00 |    0.00 |     0.95 |   0.96
0274 -     19.05 |   15.82 |     0.81 |   0.82
0275 -     92.85 |   98.20 |     0.87 |   1.00
0276 -      0.00 |    0.00 |     0.73 |   0.80
0277 -     61.93 |  100.00 |     0.91 |   1.00
0278 -     71.11 |   95.28 |     0.83 |   0.94
0279 -     98.29 |  100.00 |     0.87 |   1.00
0280 -     28.21 |   23.23 |     0.86 |   1.00
0281 -      0.00 |    0.00 |     0.76 |   0.88
0282 -      0.00 |    0.00 |     0.98 |   0.99
0283 -     33.30 |  100.00 |     0.88 |   1.00
0284 -     20.18 |   92.82 |     0.88 |   0.98
0285 -     61.07 |   99.86 |     0.94 |   0.99
0286 -     55.13 |   94.87 |     0.84 |   0.91
0287 -     99.66 |  100.00 |     0.88 |   1.00
0288 -     20.06 |   15.67 |     0.93 |   0.97
0289 -     34.52 |   77.79 |     0.87 |   0.97
0290 -     99.76 |   99.43 |     0.92 |   0.99
0291 -      0.00 |    0.00 |     0.84 |   0.78
0292 -     54.32 |  100.00 |     0.93 |   1.00
0293 -    100.00 |   36.31 |     1.00 |   0.99
0294 -      0.00 |    0.00 |     0.87 |   0.96
0295 -      0.00 |    0.00 |     0.62 |   0.72
0296 -     10.00 |    0.00 |     0.98 |   1.00
0297 -     56.01 |   98.63 |     0.95 |   0.99
0298 -      9.00 |  100.00 |     0.93 |   1.00
0299 -     11.21 |   10.93 |     0.99 |   0.99
0300 -      4.87 |    4.65 |     0.89 |   0.97
0301 -     47.54 |   46.16 |     0.94 |   0.99
0302 -     65.37 |  100.00 |     0.95 |   1.00
0303 -      0.00 |    0.00 |     0.93 |   0.97
0304 -      0.00 |   91.28 |     0.72 |   0.93
0305 -     99.23 |  100.00 |     0.94 |   1.00
0306 -      0.00 |   12.14 |     0.88 |   0.88
0307 -     25.67 |  100.00 |     0.87 |   1.00
0308 -      0.00 |    0.00 |     0.82 |   0.93
0309 -     14.92 |   94.93 |     0.89 |   0.98
0310 -     53.45 |   99.86 |     0.93 |   0.98
0311 -     34.25 |   91.09 |     0.78 |   0.99
0312 -     67.00 |  100.00 |     0.81 |   0.99
0313 -      0.00 |    0.00 |     0.72 |   0.77
0314 -      0.00 |   82.22 |     0.87 |   0.91
0315 -     85.93 |   99.54 |     0.89 |   1.00
0316 -      7.25 |    0.00 |     0.84 |   0.86
0317 -      0.00 |    0.00 |     0.94 |   0.98
0318 -      0.00 |    5.98 |     0.90 |   0.93
0319 -      9.67 |   78.15 |     0.96 |   0.98
0320 -     67.11 |  100.00 |     0.99 |   1.00
0321 -     42.24 |   43.22 |     0.93 |   0.98
0322 -     33.47 |   45.47 |     0.71 |   0.89
0323 -     19.98 |  100.00 |     0.97 |   1.00
0324 -      0.00 |   97.80 |     0.97 |   0.96
0325 -     23.09 |  100.00 |     0.93 |   1.00
0326 -      0.00 |   26.53 |     0.93 |   0.95
0327 -     33.88 |  100.00 |     0.80 |   1.00
0328 -     30.71 |   93.30 |     0.96 |   0.99
0329 -     41.98 |   91.16 |     0.95 |   1.00
0330 -     20.04 |  100.00 |     0.92 |   1.00
0331 -      0.00 |    0.00 |     0.76 |   0.68
0332 -     40.80 |  100.00 |     0.82 |   1.00
0333 -      3.99 |    0.00 |     0.93 |   0.97
0334 -      2.85 |    8.22 |     0.91 |   0.94
0335 -      0.00 |   35.82 |     0.95 |   0.99
0336 -      7.20 |   90.14 |     0.93 |   0.97
0337 -     76.71 |   85.54 |     0.92 |   0.94
0338 -     13.68 |   98.21 |     0.89 |   0.97
0339 -      0.00 |    0.00 |     0.83 |   0.85
0340 -     81.04 |   97.87 |     0.90 |   1.00
0341 -     64.95 |   76.00 |     0.76 |   0.89
0342 -     36.37 |   24.11 |     0.96 |   1.00
0343 -     21.63 |   44.28 |     0.86 |   0.95
0344 -     42.50 |    6.32 |     0.89 |   0.95
0345 -     12.23 |   86.21 |     0.95 |   0.97
0346 -     16.71 |   17.59 |     0.93 |   0.97
0347 -      0.00 |    0.00 |     0.85 |   0.87
0348 -     66.84 |  100.00 |     0.97 |   1.00
0349 -     28.20 |   33.53 |     0.77 |   0.97
0350 -      0.00 |    0.00 |     0.86 |   0.96
0351 -     19.31 |  100.00 |     0.94 |   0.99
0352 -     99.81 |  100.00 |     0.95 |   1.00
0353 -     36.55 |  100.00 |     0.97 |   1.00
0354 -      9.08 |    8.33 |     0.96 |   0.97
0355 -     14.02 |   14.90 |     0.84 |   0.91
0356 -     99.68 |   96.23 |     0.95 |   1.00
0357 -     14.39 |   14.37 |     0.90 |   0.93
0358 -     72.16 |   16.22 |     0.85 |   0.96
0359 -     18.60 |   18.96 |     0.82 |   0.77
0360 -      0.00 |    0.00 |     0.97 |   1.00
0361 -     72.93 |  100.00 |     0.98 |   1.00
0362 -     14.04 |   81.14 |     0.96 |   0.98
0363 -     54.75 |   60.29 |     0.84 |   0.89
0364 -     51.73 |  100.00 |     0.96 |   1.00
0365 -     65.45 |    0.00 |     0.88 |   0.99
0366 -     87.03 |  100.00 |     0.97 |   1.00
0367 -      5.41 |    5.32 |     0.86 |   0.87
0368 -     41.12 |  100.00 |     0.76 |   1.00
0369 -     47.92 |   94.72 |     0.93 |   1.00
0370 -      0.00 |   62.05 |     0.96 |   1.00
0371 -      0.00 |   57.42 |     0.96 |   0.99
0372 -     73.76 |  100.00 |     0.95 |   1.00
0373 -      0.00 |    0.00 |     0.87 |   0.99
0374 -     31.28 |   71.99 |     0.97 |   0.98
0375 -     44.08 |   79.13 |     0.93 |   0.98
0376 -      0.00 |    0.00 |     0.93 |   1.00
0377 -      0.00 |    0.00 |     0.61 |   0.89
0378 -      0.00 |    0.00 |     0.90 |   0.98
0379 -     28.77 |   99.61 |     0.82 |   0.94
0380 -      0.00 |    0.00 |     0.96 |   0.95
0381 -     62.04 |   96.09 |     0.93 |   0.99
0382 -      0.00 |    0.00 |     0.87 |   1.00
0383 -      0.00 |    0.00 |     0.45 |   0.84
0384 -     26.03 |  100.00 |     0.98 |   1.00
0385 -      0.00 |   94.88 |     0.95 |   0.99
0386 -      0.00 |    0.00 |     0.90 |   0.95
0387 -      0.00 |    0.00 |     0.87 |   0.87
0388 -      6.95 |    7.47 |     0.91 |   0.98
0389 -     86.55 |   99.66 |     0.89 |   0.93
0390 -     42.37 |    0.00 |     0.90 |   0.97
0391 -     16.23 |   71.54 |     0.65 |   0.85
0392 -     99.72 |   99.37 |     0.86 |   0.94
0393 -      0.00 |  100.00 |     0.79 |   1.00
0394 -      0.00 |    0.00 |     0.88 |   0.97
0395 -     55.92 |   99.34 |     0.94 |   0.96
0396 -     45.57 |   99.74 |     0.95 |   0.97
0397 -     70.90 |   67.92 |     0.96 |   0.98
0398 -      0.00 |    0.00 |     0.92 |   1.00
0399 -      0.00 |    0.00 |     0.81 |   0.92
0400 -     70.46 |   81.39 |     0.81 |   0.95
0401 -      0.00 |    0.00 |     0.93 |   0.93
0402 -     40.97 |   35.33 |     0.90 |   0.95
0403 -     76.67 |   99.52 |     0.90 |   0.98
0404 -      0.00 |    0.00 |     0.94 |   0.99
0405 -      0.00 |    0.00 |     0.88 |   0.93
0406 -      0.00 |    0.00 |     0.62 |   0.79
0407 -     64.42 |  100.00 |     0.86 |   1.00
0408 -      7.80 |  100.00 |     0.99 |   1.00
0409 -     20.07 |   91.23 |     0.88 |   0.96
0410 -     90.05 |   82.30 |     0.96 |   1.00
0411 -      0.00 |   93.94 |     0.85 |   1.00
0412 -     51.79 |  100.00 |     0.97 |   1.00
0413 -      0.00 |   10.51 |     0.72 |   0.84
0414 -     14.24 |   23.99 |     0.82 |   0.96
0415 -      0.00 |    0.00 |     0.81 |   0.95
0416 -     14.48 |    6.18 |     0.61 |   0.57
0417 -      0.00 |    0.00 |     0.91 |   0.90
0418 -     95.99 |   96.40 |     0.94 |   0.96
0419 -      0.00 |    0.00 |     0.58 |   0.82
0420 -     19.25 |   30.09 |     0.88 |   0.91
0421 -     49.35 |   31.45 |     0.81 |   1.00
0422 -     41.33 |   62.35 |     0.73 |   0.93
0423 -     49.35 |  100.00 |     0.90 |   1.00
0424 -     28.73 |  100.00 |     0.95 |   1.00
0425 -     24.33 |   23.82 |     0.76 |   0.89
0426 -      0.00 |    0.00 |     0.68 |   0.74
0427 -     22.98 |   99.70 |     0.94 |   0.96
0428 -      6.72 |   97.44 |     0.91 |   0.98
0429 -     25.26 |   20.33 |     0.27 |   0.21
0430 -     69.79 |   51.80 |     0.90 |   0.98
0431 -      0.00 |    0.00 |     0.95 |   0.98
0432 -     24.46 |   24.14 |     0.94 |   0.97
0433 -      0.00 |    0.00 |     0.69 |   0.87
0434 -     22.00 |   20.44 |     0.93 |   1.00
0435 -     89.05 |   92.93 |     0.88 |   0.99
0436 -     53.05 |   52.70 |     0.93 |   0.94
0437 -      0.00 |   86.63 |     0.88 |   1.00
0438 -     69.51 |   62.90 |     0.96 |   0.99
0439 -      0.00 |  100.00 |     0.91 |   1.00
0440 -     20.95 |   16.53 |     0.96 |   0.99
0441 -     68.28 |   40.73 |     0.75 |   1.00
0442 -      0.00 |   90.38 |     0.95 |   0.97
0443 -     13.34 |   13.97 |     0.69 |   0.80
0444 -     14.85 |   13.90 |     0.94 |   0.99
0445 -      9.04 |    9.77 |     0.99 |   1.00
0446 -     44.71 |   98.18 |     0.97 |   1.00
0447 -     23.91 |   81.01 |     0.71 |   0.86
0448 -      0.00 |    0.00 |     0.64 |   0.91
0449 -     39.85 |   61.40 |     0.91 |   0.99
0450 -     15.10 |  100.00 |     0.98 |   1.00
0451 -      0.00 |   69.17 |     0.80 |   0.96
0452 -      0.00 |  100.00 |     0.79 |   1.00
0453 -     39.53 |  100.00 |     0.60 |   1.00
0454 -     59.22 |  100.00 |     0.93 |   1.00
0455 -     32.11 |   28.91 |     0.84 |   0.96
0456 -     99.81 |   99.49 |     0.95 |   0.98
0457 -     24.31 |   21.48 |     0.92 |   0.98
0458 -     50.15 |  100.00 |     0.69 |   1.00
0459 -      0.00 |    0.00 |     0.46 |   0.49
0460 -     89.78 |    5.06 |     0.98 |   0.99
0461 -      0.00 |    0.00 |     0.83 |   0.94
0462 -     89.79 |  100.00 |     0.91 |   1.00
0463 -     36.68 |   25.88 |     0.92 |   1.00
0464 -      6.95 |    6.52 |     0.82 |   0.94
0465 -      0.00 |    0.00 |     0.90 |   0.90
0466 -     40.23 |  100.00 |     0.90 |   1.00
0467 -     80.48 |   90.86 |     0.93 |   0.95
0468 -      0.00 |    0.00 |     0.91 |   0.93
0469 -      0.00 |    0.00 |     0.87 |   0.92
0470 -      0.00 |    0.00 |     0.92 |   0.89
0471 -      7.94 |    7.29 |     0.76 |   0.84
0472 -     12.38 |   13.24 |     0.60 |   0.80
0473 -      7.56 |   95.29 |     0.93 |   0.96
0474 -     21.59 |   31.18 |     0.92 |   0.98
0475 -     42.95 |   32.30 |     0.95 |   0.99
0476 -     24.56 |   53.43 |     0.91 |   0.94
0477 -     35.43 |   33.98 |     0.97 |   1.00
0478 -     69.98 |  100.00 |     0.84 |   1.00
0479 -     54.81 |  100.00 |     0.94 |   1.00
0480 -      0.00 |   42.39 |     0.91 |   0.95
0481 -      0.00 |    0.00 |     0.96 |   0.97
0482 -     22.18 |   90.19 |     0.93 |   0.98
0483 -     23.38 |   23.11 |     0.95 |   0.98
0484 -     17.07 |   49.14 |     0.84 |   0.94
0485 -      0.00 |    0.00 |     0.91 |   0.98
0486 -     77.34 |   98.78 |     0.90 |   0.94
0487 -     79.10 |   63.91 |     0.93 |   0.98
0488 -      0.00 |    0.00 |     0.94 |   0.96
0489 -     37.08 |   34.86 |     0.92 |   0.99
0490 -     89.27 |   99.81 |     0.93 |   0.96
0491 -      0.00 |    0.00 |     0.84 |   0.90
0492 -      0.00 |    0.00 |     0.80 |   0.94
0493 -     99.81 |  100.00 |     0.92 |   1.00
0494 -      0.00 |    0.00 |     0.71 |   0.92
0495 -      0.00 |    0.00 |     0.92 |   0.93
0496 -     27.03 |   25.94 |     0.78 |   0.84
0497 -     30.64 |    8.36 |     0.86 |   1.00
0498 -      0.00 |    0.00 |     0.89 |   0.96
0499 -     53.87 |  100.00 |     0.97 |   1.00
0500 -      0.00 |   19.20 |     0.75 |   0.81
0501 -     64.30 |  100.00 |     0.91 |   1.00
0502 -     17.28 |   29.82 |     0.83 |   0.94
0503 -      0.00 |    0.00 |     0.73 |   0.71
0504 -     25.34 |   31.74 |     0.78 |   0.99
0505 -     10.06 |   79.71 |     0.70 |   0.91
0506 -     70.74 |  100.00 |     0.98 |   1.00
0507 -      0.00 |  100.00 |     0.65 |   1.00
0508 -      0.00 |    0.00 |     0.87 |   0.92
0509 -     98.71 |   82.89 |     0.95 |   0.93
0510 -      0.00 |    3.60 |     0.93 |   0.97
0511 -     45.65 |   74.23 |     0.91 |   0.95
