==============================================
BLEU GOLD:                               20.78
BLEU IN:                                 31.26
SIM GOLD:                               0.7955
SIM IN:                                 0.8661
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0504 -      9.61 |   19.77 |     0.72 |   0.93
0505 -     11.06 |   11.92 |     0.44 |   0.44
0506 -     51.68 |   85.79 |     0.88 |   0.90
0507 -      0.00 |    8.30 |     0.06 |   0.41
0508 -      0.00 |    0.00 |     0.94 |   0.99
0509 -     53.35 |   42.30 |     0.88 |   0.86
0510 -      0.00 |    0.00 |     0.88 |   0.87
0511 -     48.44 |   43.69 |     0.93 |   0.96
0512 -     11.91 |   12.33 |     0.90 |   0.98
0513 -     18.17 |   18.68 |     0.97 |   1.00
0514 -     54.91 |   88.13 |     0.80 |   0.90
0515 -     29.06 |   29.86 |     0.92 |   0.93
0516 -      0.00 |    0.00 |     0.80 |   0.95
0517 -     13.26 |   13.49 |     0.89 |   0.98
0518 -     11.49 |   11.01 |     0.77 |   0.82
0519 -     59.51 |   84.13 |     0.97 |   0.99
0520 -      0.00 |    0.00 |     0.89 |   0.91
0521 -      0.00 |    0.00 |     0.73 |   0.80
0522 -     89.42 |   22.71 |     0.94 |   0.90
0523 -     31.55 |   30.25 |     0.97 |   0.99
0524 -      0.00 |    0.00 |     0.76 |   0.89
0525 -     29.25 |   27.14 |     0.90 |   0.94
0526 -      0.00 |    0.00 |     0.69 |   0.69
0527 -     46.70 |   44.45 |     0.93 |   0.95
0528 -     15.55 |   54.91 |     0.89 |   0.90
0529 -      6.16 |   23.28 |     0.65 |   0.76
0530 -      0.00 |   96.72 |     0.84 |   0.97
0531 -     45.04 |   65.33 |     0.76 |   0.88
0532 -     75.37 |   57.73 |     0.83 |   0.97
0533 -      0.00 |    0.00 |     0.18 |   0.17
0534 -     92.64 |   99.30 |     0.93 |   0.97
0535 -      0.00 |  100.00 |     0.81 |   1.00
0536 -     26.23 |   23.19 |     0.83 |   0.86
0537 -      5.54 |    5.23 |     0.68 |   0.84
0538 -     43.14 |   38.63 |     0.89 |   0.93
0539 -      0.00 |    0.00 |     0.81 |   0.85
0540 -      0.00 |    0.00 |     0.39 |   0.42
0541 -      0.00 |    0.00 |     0.60 |   0.71
0542 -      9.32 |    0.00 |     0.80 |   0.87
0543 -      0.00 |    0.00 |     0.74 |   0.80
0544 -      0.00 |    0.00 |     0.70 |   0.77
0545 -     89.19 |   92.62 |     0.85 |   0.99
0546 -     66.62 |   84.91 |     0.86 |   0.96
0547 -      0.00 |    0.00 |     0.93 |   0.96
0548 -     14.95 |   13.65 |     0.87 |   0.96
0549 -     55.35 |   51.86 |     0.89 |   0.95
0550 -     36.48 |   25.44 |     0.77 |   0.81
0551 -     37.65 |   30.96 |     0.90 |   0.99
0552 -     82.80 |   94.07 |     0.90 |   0.94
0553 -      0.00 |   89.42 |     0.89 |   0.92
0554 -     38.21 |   58.17 |     0.86 |   0.93
0555 -     11.78 |   11.44 |     0.88 |   0.87
0556 -      0.00 |    0.00 |     0.74 |   0.79
0557 -     70.72 |  100.00 |     0.76 |   1.00
0558 -      0.00 |    0.00 |     0.85 |   0.86
0559 -      0.00 |   16.16 |     0.52 |   0.79
0560 -     31.38 |   54.04 |     0.78 |   0.87
0561 -     91.17 |   89.15 |     0.86 |   0.95
0562 -     32.91 |   70.75 |     0.94 |   0.94
0563 -      0.00 |    0.00 |     0.88 |   0.90
0564 -      0.00 |    0.00 |     0.72 |   0.77
0565 -     14.00 |  100.00 |     0.90 |   1.00
0566 -      0.00 |    0.00 |     0.78 |   0.84
0567 -      0.00 |    9.62 |     0.91 |   0.96
0568 -      0.00 |    0.00 |     0.76 |   0.89
0569 -     39.42 |    0.00 |     0.89 |   0.86
0570 -     34.56 |   50.59 |     0.92 |   0.99
0571 -      0.00 |    4.46 |     0.68 |   0.75
0572 -      0.00 |    0.00 |     0.74 |   0.75
0573 -     59.47 |   71.58 |     0.90 |   0.95
0574 -      0.00 |   12.04 |     0.89 |   0.88
0575 -      0.00 |    0.00 |     0.74 |   0.94
0576 -      6.98 |   12.58 |     0.84 |   0.81
0577 -     82.88 |   69.91 |     0.95 |   0.96
0578 -     26.84 |   25.96 |     0.85 |   0.84
0579 -     58.67 |   45.54 |     0.83 |   0.88
0580 -      0.00 |    0.00 |     0.80 |   0.80
0581 -     59.95 |   35.09 |     0.89 |   0.96
0582 -     33.55 |   34.66 |     0.86 |   0.98
0583 -    100.00 |   74.26 |     1.00 |   0.97
0584 -     18.27 |   75.27 |     0.93 |   0.99
0585 -     57.91 |   57.74 |     0.86 |   0.98
0586 -     27.92 |   27.14 |     0.92 |   0.96
0587 -     15.40 |   13.74 |     0.70 |   0.83
0588 -      0.00 |    0.00 |     0.73 |   0.94
0589 -      0.00 |   13.49 |     0.56 |   0.65
0590 -     47.15 |   62.33 |     0.87 |   0.90
0591 -     39.73 |    0.00 |     0.78 |   0.86
0592 -      0.00 |    0.00 |     0.76 |   0.95
0593 -     92.97 |  100.00 |     0.98 |   1.00
0594 -     40.19 |   44.39 |     0.90 |   0.98
0595 -     28.18 |  100.00 |     0.96 |   1.00
0596 -     26.47 |   19.04 |     0.86 |   0.79
0597 -      0.00 |    0.00 |     0.67 |   0.73
0598 -      0.00 |    0.00 |     0.73 |   0.75
0599 -      4.28 |    0.00 |     0.64 |   0.74
0600 -      9.54 |   56.13 |     0.71 |   0.97
0601 -     43.61 |   43.39 |     0.58 |   0.68
0602 -      0.00 |    0.00 |     0.91 |   1.00
0603 -     39.37 |   82.15 |     0.83 |   0.93
0604 -      0.00 |   18.03 |     0.84 |   0.92
0605 -     37.78 |   88.60 |     0.92 |   0.99
0606 -      4.42 |    0.00 |     0.91 |   0.92
0607 -     10.76 |    9.88 |     0.57 |   0.61
0608 -      0.00 |   46.24 |     0.80 |   0.91
0609 -     45.10 |   11.97 |     0.70 |   0.76
0610 -      0.00 |    0.00 |     0.56 |   0.76
0611 -      0.00 |    0.00 |     0.82 |   0.93
0612 -      0.00 |    0.00 |     0.83 |   0.82
0613 -     11.79 |   31.06 |     0.95 |   0.94
0614 -     33.11 |    0.00 |     0.90 |   0.98
0615 -     68.20 |   75.99 |     0.87 |   0.85
0616 -      0.00 |    0.00 |     0.72 |   0.88
0617 -      0.00 |    0.00 |     0.76 |   0.87
0618 -      0.00 |    0.00 |     0.58 |   0.54
0619 -     27.33 |    6.63 |     0.40 |   0.45
0620 -     60.49 |  100.00 |     0.96 |   1.00
0621 -     35.24 |   97.40 |     0.95 |   1.00
0622 -     67.80 |   56.80 |     0.85 |   0.85
0623 -     39.95 |    0.00 |     0.88 |   0.89
0624 -      0.00 |    0.00 |     0.89 |   0.96
0625 -      0.00 |   25.52 |     0.94 |   0.93
0626 -     75.30 |   79.87 |     0.92 |   0.97
0627 -     24.29 |   91.25 |     0.89 |   0.93
0628 -     93.51 |   92.88 |     0.97 |   0.97
0629 -      0.00 |    0.00 |     0.85 |   0.89
0630 -      4.84 |   12.75 |     0.93 |   0.95
0631 -     78.13 |   99.32 |     0.88 |   1.00
0632 -     45.36 |   45.62 |     0.67 |   0.92
0633 -     28.06 |   31.02 |     0.82 |   0.85
0634 -      0.00 |   17.82 |     0.58 |   0.85
0635 -    100.00 |   68.70 |     0.93 |   0.99
0636 -      0.00 |    0.00 |     0.78 |   0.84
0637 -     20.20 |   39.85 |     0.80 |   0.95
0638 -      0.00 |    0.00 |     0.72 |   0.80
0639 -      0.00 |    0.00 |     0.77 |   0.79
0640 -     37.39 |   30.67 |     0.89 |   0.92
0641 -     30.45 |   97.48 |     0.90 |   0.98
0642 -     20.07 |   20.75 |     0.93 |   0.96
0643 -      6.01 |    5.80 |     0.88 |   0.90
0644 -     21.65 |   35.36 |     0.76 |   0.88
0645 -     11.25 |    0.00 |     0.85 |   0.94
0646 -     21.47 |  100.00 |     0.77 |   1.00
0647 -      0.00 |    0.00 |     0.56 |   0.54
0648 -      9.18 |    8.56 |     0.83 |   0.84
0649 -      0.00 |    0.00 |     0.33 |   0.39
0650 -     67.60 |   83.92 |     0.88 |   0.96
0651 -      4.09 |    4.29 |     0.87 |   0.91
0652 -      0.00 |    0.00 |     0.55 |   0.61
0653 -     14.15 |   89.96 |     0.77 |   0.79
0654 -     70.27 |   55.09 |     0.66 |   0.94
0655 -      8.35 |    0.00 |     0.69 |   0.85
0656 -     31.14 |   29.89 |     0.88 |   0.90
0657 -      4.96 |    0.00 |     0.81 |   0.83
0658 -      0.00 |    0.00 |     0.92 |   0.93
0659 -     36.45 |   37.58 |     0.81 |   0.91
0660 -      0.00 |    4.72 |     0.66 |   0.75
0661 -      0.00 |   23.16 |     0.51 |   0.87
0662 -     35.04 |   30.21 |     0.87 |   0.94
0663 -     15.82 |   71.37 |     0.79 |   0.94
0664 -     46.80 |  100.00 |     0.92 |   1.00
0665 -      0.00 |    0.00 |     0.76 |   0.75
0666 -      0.00 |    0.00 |     0.57 |   0.57
0667 -     23.11 |   25.70 |     0.98 |   0.94
0668 -      0.00 |    0.00 |     0.56 |   0.57
0669 -     29.50 |    0.00 |     0.72 |   0.76
0670 -      0.00 |    0.00 |     0.81 |   0.93
0671 -     57.95 |   67.92 |     0.92 |   1.00
0672 -     74.84 |   66.75 |     0.98 |   0.96
0673 -     29.15 |   21.53 |     0.85 |   0.89
0674 -     14.57 |   87.82 |     0.99 |   0.98
0675 -      0.00 |   37.20 |     0.80 |   0.84
0676 -      0.00 |    0.00 |     0.70 |   0.78
0677 -      6.83 |  100.00 |     0.80 |   1.00
0678 -      0.00 |    0.00 |     0.83 |   0.93
0679 -      9.28 |    9.60 |     0.84 |   0.87
0680 -      0.00 |    0.00 |     0.82 |   0.90
0681 -     36.96 |   38.48 |     0.81 |   0.87
0682 -      0.00 |   10.18 |     0.66 |   0.66
0683 -      0.00 |    0.00 |     0.90 |   0.97
0684 -     20.80 |   17.44 |     0.57 |   0.88
0685 -      3.89 |    3.86 |     0.78 |   0.81
0686 -     25.38 |   31.19 |     0.84 |   0.97
0687 -      0.00 |   56.31 |     0.93 |   0.98
0688 -     22.17 |   18.39 |     0.89 |   0.94
0689 -      4.69 |    4.36 |     0.66 |   0.65
0690 -      0.00 |    0.00 |     0.94 |   0.98
0691 -     73.94 |   68.82 |     0.95 |   0.98
0692 -      0.00 |    0.00 |     0.65 |   0.67
0693 -      0.00 |    0.00 |     0.82 |   0.82
0694 -      0.00 |    0.00 |     0.79 |   0.77
0695 -      7.55 |    7.34 |     0.66 |   0.71
0696 -     13.69 |   12.63 |     0.90 |   0.91
0697 -     61.69 |  100.00 |     0.89 |   1.00
0698 -      0.00 |    0.00 |     0.69 |   0.96
0699 -      0.00 |    0.00 |     0.67 |   0.71
0700 -      0.00 |    0.00 |     0.38 |   0.51
0701 -      0.00 |    0.00 |     0.72 |   0.78
0702 -     14.01 |    0.00 |     0.86 |   0.95
0703 -     20.84 |    0.00 |     0.78 |   0.78
0704 -     29.27 |   87.80 |     0.85 |   0.99
0705 -      0.00 |    0.00 |     0.72 |   0.79
0706 -     63.29 |   86.06 |     0.76 |   0.87
0707 -     49.90 |   52.06 |     0.71 |   0.74
0708 -     12.38 |   10.82 |     0.84 |   0.77
0709 -      0.00 |    0.00 |     0.34 |   0.30
0710 -      0.00 |    5.93 |     0.94 |   0.99
0711 -      0.00 |   34.29 |     0.46 |   0.75
0712 -     31.40 |   43.45 |     0.58 |   0.83
0713 -      0.00 |   13.03 |     0.89 |   0.98
0714 -     10.42 |   98.04 |     0.89 |   1.00
0715 -     12.74 |   13.20 |     0.80 |   0.83
0716 -      0.00 |   41.71 |     0.85 |   0.90
0717 -     24.60 |    5.44 |     0.82 |   0.91
0718 -     76.22 |   91.38 |     0.91 |   0.99
0719 -     59.09 |   48.12 |     0.72 |   0.82
0720 -     11.84 |    0.00 |     0.79 |   0.81
0721 -     23.31 |   64.66 |     0.73 |   0.85
0722 -      0.00 |    9.83 |     0.84 |   0.79
0723 -     45.32 |   39.90 |     0.82 |   0.89
0724 -      3.95 |   94.95 |     0.89 |   0.97
0725 -     12.78 |    9.67 |     0.75 |   0.73
0726 -      0.00 |    0.00 |     0.86 |   0.90
0727 -     14.97 |   13.65 |     0.56 |   0.52
0728 -     95.86 |   96.74 |     0.75 |   0.99
0729 -     64.77 |   72.66 |     0.89 |   0.91
0730 -      0.00 |    0.00 |     0.68 |   0.62
0731 -      0.00 |    0.00 |     0.62 |   0.73
0732 -     32.91 |   29.46 |     0.85 |   0.89
0733 -      0.00 |    0.00 |     0.75 |   0.74
0734 -     15.82 |    0.00 |     0.96 |   0.96
0735 -      0.00 |    0.00 |     0.63 |   0.79
0736 -     89.79 |   93.00 |     0.92 |   0.99
0737 -     58.21 |   93.48 |     0.86 |   0.99
0738 -      0.00 |    0.00 |     0.79 |   0.92
0739 -      0.00 |   13.51 |     0.87 |   0.90
0740 -     16.16 |   88.63 |     0.91 |   0.99
0741 -      0.00 |    9.69 |     0.58 |   0.61
0742 -      8.67 |    0.00 |     0.76 |   0.87
0743 -      0.00 |   20.44 |     0.94 |   0.98
0744 -     60.13 |   61.67 |     0.90 |   0.96
0745 -     19.28 |   41.58 |     0.80 |   0.88
0746 -      0.00 |    0.00 |     0.69 |   0.74
0747 -     71.73 |  100.00 |     0.91 |   1.00
0748 -     20.02 |    9.19 |     0.84 |   0.91
0749 -     51.81 |   70.50 |     0.75 |   0.84
0750 -      0.00 |    0.00 |     0.49 |   0.56
0751 -      0.00 |    0.00 |     0.70 |   0.82
0752 -      0.00 |    0.00 |     0.81 |   0.96
0753 -     41.42 |   60.41 |     0.92 |   0.94
0754 -     10.08 |   95.22 |     0.87 |   0.96
0755 -     37.68 |   36.46 |     0.70 |   0.67
0756 -      0.00 |    0.00 |     0.43 |   0.50
0757 -      9.86 |    9.82 |     0.94 |   0.95
0758 -      0.00 |   76.78 |     0.91 |   0.97
0759 -      0.00 |    0.00 |     0.82 |   0.90
0760 -      0.00 |    0.00 |     0.25 |   0.26
0761 -     18.99 |   16.38 |     0.97 |   1.00
0762 -      0.00 |    0.00 |     0.62 |   0.78
0763 -     43.73 |   41.03 |     0.86 |   0.82
0764 -      0.00 |    0.00 |     0.79 |   0.92
0765 -      0.00 |    0.00 |     0.81 |   0.88
0766 -     79.02 |   65.12 |     0.74 |   0.86
0767 -     99.06 |   95.96 |     0.96 |   0.94
0768 -     84.58 |  100.00 |     0.95 |   1.00
0769 -     15.39 |   16.90 |     0.90 |   0.97
0770 -     24.16 |   29.17 |     0.83 |   0.90
0771 -      0.00 |    0.00 |     0.57 |   0.73
0772 -      0.00 |   41.63 |     0.78 |   0.70
0773 -     15.19 |    0.00 |     0.77 |   0.79
0774 -      0.00 |    0.00 |     0.48 |   0.57
0775 -      9.34 |    0.00 |     0.83 |   0.83
0776 -     34.63 |    0.00 |     0.79 |   0.95
0777 -     73.73 |   88.03 |     0.80 |   0.98
0778 -      0.00 |    0.00 |     0.79 |   0.95
0779 -     58.31 |   60.92 |     0.97 |   1.00
0780 -      0.00 |    0.00 |     0.38 |   0.66
0781 -     46.46 |   38.47 |     0.61 |   0.84
0782 -     15.37 |   76.07 |     0.74 |   0.89
0783 -     93.31 |   79.06 |     0.96 |   0.99
0784 -      0.00 |    0.00 |     0.82 |   0.89
0785 -     34.41 |   96.36 |     0.98 |   1.00
0786 -      0.00 |    0.00 |     0.26 |   0.25
0787 -      0.00 |    0.00 |     0.63 |   0.77
0788 -     56.07 |   72.60 |     0.70 |   0.83
0789 -      9.56 |   29.73 |     0.47 |   0.67
0790 -      0.00 |    0.00 |     0.75 |   0.80
0791 -      0.00 |    0.00 |     0.83 |   0.96
0792 -      0.00 |    0.00 |     0.78 |   0.90
0793 -     31.49 |   31.92 |     0.83 |   0.84
0794 -     67.44 |   71.67 |     0.93 |   0.95
0795 -      0.00 |    6.15 |     0.86 |   0.93
0796 -      0.00 |    0.00 |     0.63 |   0.67
0797 -     56.26 |   57.96 |     0.71 |   0.87
0798 -      0.00 |  100.00 |     0.93 |   1.00
0799 -      0.00 |    0.00 |     0.63 |   0.73
0800 -      0.00 |   32.40 |     0.77 |   0.95
0801 -      0.00 |    0.00 |     0.06 |   0.09
0802 -     80.86 |   97.57 |     0.98 |   0.99
0803 -     38.60 |  100.00 |     0.52 |   1.00
0804 -      0.00 |   56.58 |     0.78 |   0.89
0805 -      0.00 |   61.36 |     0.83 |   0.84
0806 -     94.25 |   95.95 |     0.96 |   0.98
0807 -      0.00 |   50.81 |     0.91 |   1.00
0808 -     22.22 |   18.00 |     0.92 |   0.95
0809 -     27.71 |   27.19 |     0.78 |   0.83
0810 -     98.36 |   95.68 |     0.85 |   0.95
0811 -     16.99 |   21.84 |     0.94 |   0.95
0812 -     21.25 |   72.58 |     0.80 |   0.99
0813 -     21.36 |   15.82 |     0.87 |   0.98
0814 -     12.63 |   99.13 |     0.95 |   1.00
0815 -     10.55 |    9.43 |     0.70 |   0.72
0816 -      0.00 |   52.91 |     0.82 |   1.00
0817 -      7.75 |    8.02 |     0.69 |   0.91
0818 -      0.00 |    0.00 |     0.79 |   0.93
0819 -     29.33 |   24.06 |     0.94 |   0.99
0820 -      0.00 |    0.00 |     0.73 |   0.77
0821 -      0.00 |    0.00 |     0.52 |   0.53
0822 -      0.00 |    0.00 |     0.16 |   0.27
0823 -     11.21 |   13.34 |     0.79 |   0.87
0824 -     10.88 |   62.19 |     0.80 |   0.90
0825 -      0.00 |    0.00 |     0.74 |   0.76
0826 -      9.42 |   11.31 |     0.96 |   0.97
0827 -      0.00 |    8.22 |     0.94 |   0.98
0828 -      6.65 |    0.00 |     0.66 |   0.70
0829 -      0.00 |    0.00 |     0.75 |   0.90
0830 -     75.30 |   97.94 |     0.93 |   0.96
0831 -      0.00 |    0.00 |     0.70 |   0.80
0832 -     49.45 |   48.64 |     0.88 |   0.96
0833 -     48.01 |   92.85 |     0.93 |   0.97
0834 -      0.00 |    0.00 |     0.51 |   0.53
0835 -      0.00 |    0.00 |     0.94 |   0.99
0836 -      0.00 |   74.83 |     0.84 |   0.98
0837 -     41.05 |   39.63 |     0.91 |   0.93
0838 -     29.99 |    0.00 |     0.87 |   0.89
0839 -     15.97 |   43.58 |     0.76 |   0.81
0840 -      0.00 |   72.87 |     0.85 |   0.96
0841 -      5.56 |    5.58 |     0.90 |   0.92
0842 -      0.00 |   54.46 |     0.92 |   0.98
0843 -      0.00 |   19.29 |     0.85 |   0.95
0844 -      9.47 |    0.00 |     0.87 |   0.93
0845 -     13.44 |   12.90 |     0.96 |   0.99
0846 -     14.10 |   67.43 |     0.81 |   0.87
0847 -     20.90 |   20.95 |     0.70 |   0.81
0848 -      0.00 |    0.00 |     0.53 |   0.58
0849 -      0.00 |    0.00 |     0.88 |   0.96
0850 -     68.22 |  100.00 |     0.83 |   1.00
0851 -      0.00 |    0.00 |     0.80 |   0.89
0852 -     82.44 |   89.41 |     0.88 |   0.93
0853 -     77.45 |   93.57 |     0.93 |   0.98
0854 -      0.00 |    0.00 |     0.52 |   0.57
0855 -      0.00 |   19.40 |     0.94 |   0.98
0856 -     50.61 |  100.00 |     0.92 |   1.00
0857 -     10.24 |   93.09 |     0.87 |   0.90
0858 -      0.00 |    0.00 |     0.96 |   0.97
0859 -      0.00 |    0.00 |     0.73 |   0.81
0860 -      5.30 |    0.00 |     0.66 |   0.75
0861 -     47.79 |   54.38 |     0.80 |   0.87
0862 -     33.96 |  100.00 |     0.87 |   1.00
0863 -     78.58 |  100.00 |     0.91 |   1.00
0864 -      7.86 |    8.65 |     0.86 |   0.89
0865 -     56.89 |   36.43 |     0.92 |   1.00
0866 -     85.42 |   14.79 |     0.87 |   0.89
0867 -      0.00 |    6.37 |     0.97 |   0.95
0868 -     71.91 |    0.00 |     0.90 |   0.97
0869 -     23.49 |   23.51 |     0.92 |   0.92
0870 -     27.75 |   23.74 |     0.92 |   0.93
0871 -     78.37 |   95.65 |     0.89 |   0.96
0872 -     57.32 |   72.57 |     0.89 |   0.96
0873 -      0.00 |    0.00 |     0.86 |   0.99
0874 -      6.87 |    6.78 |     0.85 |   0.98
0875 -     15.82 |   14.54 |     0.95 |   0.93
0876 -     89.44 |   37.98 |     0.88 |   0.82
0877 -     12.59 |   27.51 |     0.86 |   0.89
0878 -      0.00 |    0.00 |     0.73 |   0.89
0879 -     13.55 |   96.69 |     0.87 |   0.97
0880 -      0.00 |    0.00 |     0.75 |   1.00
0881 -     44.64 |   37.11 |     0.89 |   0.96
0882 -     96.98 |   73.01 |     0.87 |   0.94
0883 -      5.91 |    0.00 |     0.83 |   0.95
0884 -     28.51 |   88.06 |     0.93 |   1.00
0885 -      0.00 |    0.00 |     0.92 |   0.93
0886 -     23.18 |    0.00 |     0.68 |   0.72
0887 -     27.86 |    0.00 |     0.64 |   0.73
0888 -     43.82 |   31.60 |     0.87 |   0.92
0889 -     15.71 |   12.76 |     0.93 |   1.00
0890 -      0.00 |    0.00 |     0.84 |   0.89
0891 -     75.97 |   77.21 |     0.90 |   0.97
0892 -     52.92 |   67.02 |     0.91 |   0.97
0893 -      0.00 |    5.96 |     0.71 |   0.72
0894 -     89.16 |   91.04 |     0.97 |   0.99
0895 -     28.69 |   67.13 |     0.55 |   0.71
0896 -     12.44 |   53.29 |     0.68 |   0.77
0897 -      0.00 |    4.43 |     0.91 |   0.94
0898 -      0.00 |    0.00 |     0.95 |   0.93
0899 -     99.28 |   99.19 |     0.82 |   0.96
0900 -     44.91 |   45.55 |     0.94 |   0.96
0901 -     12.39 |   37.40 |     0.92 |   0.95
0902 -      0.00 |    0.00 |     0.72 |   0.82
0903 -      0.00 |    5.23 |     0.76 |   0.91
0904 -     55.87 |   62.05 |     0.92 |   0.99
0905 -      0.00 |   83.30 |     0.92 |   0.99
0906 -     34.84 |   45.20 |     0.87 |   0.77
0907 -      0.00 |    0.00 |     0.66 |   0.76
0908 -      0.00 |    0.00 |     0.85 |   0.90
0909 -     14.13 |   12.87 |     0.87 |   0.96
0910 -      0.00 |    0.00 |     0.83 |   0.84
0911 -      0.00 |   34.57 |     0.62 |   0.72
0912 -      0.00 |   58.89 |     0.88 |   0.96
0913 -     18.02 |   49.07 |     0.88 |   0.91
0914 -      0.00 |   46.17 |     0.81 |   0.98
0915 -      0.00 |    0.00 |     0.66 |   0.73
0916 -      0.00 |   85.38 |     0.87 |   0.99
0917 -     85.16 |   97.31 |     0.94 |   1.00
0918 -     33.01 |   29.08 |     0.79 |   0.86
0919 -      0.00 |    0.00 |     0.50 |   0.53
0920 -     76.41 |   65.86 |     0.74 |   0.87
0921 -     14.31 |   63.74 |     0.86 |   0.99
0922 -      0.00 |    0.00 |     0.82 |   0.92
0923 -     71.79 |  100.00 |     0.81 |   1.00
0924 -      0.00 |    0.00 |     0.68 |   0.67
0925 -      0.00 |    0.00 |     0.79 |   0.84
0926 -     12.07 |  100.00 |     0.98 |   1.00
0927 -      0.00 |    0.00 |     0.71 |   0.92
0928 -      0.00 |    0.00 |     0.81 |   0.90
0929 -     28.46 |   98.52 |     0.84 |   0.89
0930 -      0.00 |    0.00 |     0.92 |   0.94
0931 -      0.00 |    0.00 |     0.67 |   0.75
0932 -      0.00 |    0.00 |     0.78 |   0.78
0933 -     12.49 |  100.00 |     0.99 |   1.00
0934 -      0.00 |    0.00 |     0.55 |   0.69
0935 -     64.06 |   35.03 |     0.91 |   0.91
0936 -      0.00 |    0.00 |     0.67 |   0.66
0937 -      0.00 |    0.00 |     0.67 |   0.68
0938 -     13.38 |   12.51 |     0.86 |   0.88
0939 -     46.29 |   49.34 |     0.85 |   0.90
0940 -      0.00 |    9.37 |     0.76 |   0.91
0941 -     38.18 |   37.39 |     0.70 |   0.77
0942 -      0.00 |    0.00 |     0.72 |   0.73
0943 -     11.36 |   56.21 |     0.91 |   0.98
0944 -     83.95 |   98.97 |     0.81 |   0.92
0945 -     21.35 |   96.88 |     0.90 |   0.93
0946 -      0.00 |    0.00 |     0.83 |   0.84
0947 -     36.82 |   70.63 |     0.88 |   0.99
0948 -     13.58 |   99.44 |     0.92 |   0.99
0949 -      0.00 |    6.99 |     0.77 |   0.94
0950 -     60.35 |   53.25 |     0.73 |   0.99
0951 -      0.00 |    0.00 |     0.91 |   0.93
0952 -     98.73 |   92.67 |     0.89 |   0.99
0953 -      0.00 |    0.00 |     0.77 |   0.77
0954 -     38.32 |    7.19 |     0.88 |   0.94
0955 -     17.75 |   29.38 |     0.92 |   0.96
0956 -      0.00 |    0.00 |     0.71 |   0.93
0957 -      0.00 |    0.00 |     0.47 |   0.47
0958 -     84.69 |   98.59 |     0.91 |   0.97
0959 -     39.58 |   38.80 |     0.88 |   0.92
0960 -     10.35 |   56.94 |     0.42 |   0.81
0961 -     11.25 |   92.48 |     0.83 |   0.99
0962 -     67.35 |   90.21 |     0.84 |   0.95
0963 -     16.67 |    0.00 |     0.48 |   0.70
0964 -     15.97 |   17.30 |     0.83 |   0.90
0965 -      0.00 |    0.00 |     0.74 |   0.82
0966 -     17.31 |   17.31 |     0.64 |   0.94
0967 -      8.93 |    8.93 |     0.67 |   0.89
0968 -      0.00 |    0.00 |     0.79 |   0.86
0969 -      4.06 |    0.00 |     0.72 |   0.82
0970 -      0.00 |   50.03 |     0.81 |   0.88
0971 -      0.00 |    0.00 |     0.88 |   0.85
0972 -      0.00 |    0.00 |     0.79 |   0.80
0973 -     27.70 |   86.94 |     0.84 |   0.88
0974 -      0.00 |    0.00 |     0.92 |   0.94
0975 -      0.00 |    0.00 |     0.30 |   0.31
0976 -      0.00 |   26.14 |     0.42 |   0.92
0977 -      0.00 |    0.00 |     0.86 |   0.85
0978 -      0.00 |    0.00 |     0.92 |   0.95
0979 -     23.89 |   23.49 |     0.88 |   1.00
0980 -      0.00 |    0.00 |     0.65 |   0.76
0981 -     98.96 |   99.06 |     0.94 |   0.98
0982 -      0.00 |   89.25 |     0.74 |   0.96
0983 -     84.52 |   58.12 |     0.82 |   0.92
0984 -     45.88 |   60.45 |     0.75 |   0.86
0985 -      0.00 |  100.00 |     0.74 |   0.99
0986 -      0.00 |    0.00 |     0.66 |   0.78
0987 -      0.00 |    0.00 |     0.78 |   0.77
0988 -      0.00 |    0.00 |     0.49 |   0.53
0989 -      0.00 |    0.00 |     0.43 |   0.68
0990 -     13.39 |  100.00 |     0.97 |   1.00
0991 -      0.00 |    0.00 |     0.87 |   0.89
0992 -      0.00 |    0.00 |     0.65 |   0.58
0993 -      0.00 |    0.00 |     0.68 |   0.75
0994 -      0.00 |    0.00 |     0.66 |   0.92
0995 -      0.00 |    0.00 |     0.86 |   0.86
0996 -     26.74 |   28.18 |     0.83 |   0.95
0997 -      0.00 |    0.00 |     0.85 |   0.90
0998 -     29.11 |   29.99 |     0.73 |   0.79
0999 -     32.46 |   66.14 |     0.93 |   0.98
1000 -     38.25 |    0.00 |     0.84 |   0.80
==============================================
