==============================================
BLEU GOLD:                               72.70
BLEU IN:                                 81.00
SIM GOLD:                               0.9155
SIM IN:                                 0.9496
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0184 -      5.05 |    5.92 |     0.92 |   0.95
0185 -      0.00 |    0.00 |     0.87 |   0.89
0186 -      0.00 |    0.00 |     0.78 |   0.79
0187 -     19.78 |  100.00 |     0.94 |   1.00
0188 -     76.31 |  100.00 |     0.95 |   1.00
0189 -     44.68 |  100.00 |     0.84 |   1.00
0190 -      0.00 |  100.00 |     0.96 |   1.00
0191 -     23.60 |  100.00 |     0.94 |   1.00
0192 -      0.00 |    0.00 |     0.96 |   1.00
0193 -      0.00 |    0.00 |     0.94 |   1.00
0194 -      0.00 |    0.00 |     0.95 |   0.97
0195 -     66.95 |  100.00 |     0.99 |   1.00
0196 -      0.00 |   98.89 |     0.95 |   0.97
0197 -      6.69 |   20.93 |     0.91 |   0.92
0198 -     83.80 |   97.03 |     0.95 |   0.99
0199 -     90.79 |  100.00 |     0.93 |   1.00
0200 -      0.00 |    5.08 |     0.86 |   0.87
0201 -     14.34 |   34.10 |     0.97 |   0.99
0202 -     56.41 |  100.00 |     0.97 |   1.00
0203 -      0.00 |    0.00 |     0.81 |   0.86
0204 -     86.54 |   30.60 |     0.96 |   0.97
0205 -      0.00 |    0.00 |     0.94 |   0.90
0206 -     29.37 |   35.02 |     0.96 |   0.97
0207 -     91.79 |  100.00 |     0.98 |   1.00
0208 -     70.94 |   53.49 |     0.97 |   0.92
0209 -     91.82 |   98.77 |     0.92 |   0.95
0210 -     77.75 |   26.74 |     0.98 |   1.00
0211 -     24.74 |  100.00 |     0.97 |   1.00
0212 -     26.78 |   56.66 |     0.97 |   0.98
0213 -     63.73 |    8.75 |     0.96 |   0.98
0214 -      3.82 |    4.79 |     0.94 |   0.98
0215 -     55.72 |  100.00 |     0.94 |   1.00
0216 -     29.40 |   35.43 |     0.92 |   0.94
0217 -      0.00 |    0.00 |     0.81 |   0.99
0218 -     70.47 |   32.33 |     0.95 |   0.97
0219 -     35.36 |  100.00 |     0.97 |   1.00
0220 -      0.00 |    0.00 |     0.90 |   0.99
0221 -     81.95 |  100.00 |     0.89 |   1.00
0222 -      0.00 |    0.00 |     0.97 |   0.98
0223 -      0.00 |    0.00 |     0.82 |   0.86
0224 -      0.00 |    0.00 |     0.95 |   0.96
0225 -      0.00 |    0.00 |     0.97 |   1.00
0226 -     67.75 |  100.00 |     0.96 |   1.00
0227 -      0.00 |   17.00 |     0.90 |   0.96
0228 -      0.00 |    0.00 |     0.93 |   0.96
0229 -      0.00 |    0.00 |     0.87 |   0.90
0230 -     27.31 |   25.15 |     0.73 |   0.76
0231 -      0.00 |    0.00 |     0.98 |   0.99
0232 -     10.48 |   87.28 |     0.94 |   0.97
0233 -     50.89 |  100.00 |     0.95 |   1.00
0234 -     77.52 |    9.89 |     0.95 |   0.96
0235 -      0.00 |    0.00 |     0.92 |   0.99
0236 -      0.00 |  100.00 |     0.94 |   1.00
0237 -      0.00 |    0.00 |     0.85 |   0.92
0238 -     66.52 |  100.00 |     0.98 |   1.00
0239 -     59.71 |   59.58 |     0.96 |   0.97
0240 -     11.10 |  100.00 |     0.98 |   1.00
0241 -     41.35 |  100.00 |     0.98 |   1.00
0242 -     16.73 |   52.66 |     0.99 |   1.00
0243 -     83.07 |   74.14 |     1.00 |   0.89
0244 -     25.03 |  100.00 |     0.99 |   1.00
0245 -      0.00 |  100.00 |     0.98 |   1.00
0246 -     27.38 |   29.45 |     0.75 |   0.88
0247 -     68.24 |   71.12 |     0.98 |   0.99
0248 -     16.34 |   66.30 |     0.86 |   0.90
0249 -     72.91 |  100.00 |     0.89 |   1.00
0250 -      0.00 |   13.72 |     0.64 |   0.65
0251 -     69.54 |  100.00 |     0.94 |   1.00
0252 -      0.00 |    0.00 |     0.86 |   0.89
0253 -      7.95 |    0.00 |     0.91 |   0.88
0254 -     39.47 |  100.00 |     0.96 |   1.00
0255 -     13.58 |  100.00 |     0.95 |   1.00
0256 -      9.20 |  100.00 |     0.98 |   1.00
0257 -     94.22 |   99.86 |     0.99 |   0.99
0258 -     55.49 |  100.00 |     0.98 |   1.00
0259 -     86.47 |  100.00 |     0.94 |   1.00
0260 -     25.51 |   25.08 |     0.84 |   0.99
0261 -     77.77 |   84.14 |     0.77 |   0.90
0262 -      0.00 |   33.70 |     0.78 |   0.78
0263 -     55.07 |  100.00 |     0.84 |   1.00
0264 -     29.68 |  100.00 |     0.90 |   1.00
0265 -      0.00 |    0.00 |     0.85 |   0.91
0266 -     59.78 |   95.57 |     0.94 |   0.99
0267 -     14.36 |  100.00 |     0.98 |   1.00
0268 -     93.41 |  100.00 |     0.93 |   1.00
0269 -      0.00 |    0.00 |     0.91 |   0.91
0270 -     45.53 |  100.00 |     0.96 |   1.00
0271 -     17.72 |   99.48 |     0.98 |   1.00
0272 -      0.00 |    0.00 |     0.24 |   0.23
0273 -      7.05 |   99.81 |     0.89 |   0.97
0274 -     67.53 |   72.32 |     0.98 |   0.99
0275 -     92.41 |  100.00 |     1.00 |   1.00
0276 -     82.41 |   65.97 |     0.93 |   0.95
0277 -      0.00 |    0.00 |     0.97 |   0.99
0278 -     21.90 |   51.87 |     0.89 |   0.99
0279 -     20.65 |   20.24 |     0.91 |   0.91
0280 -     49.68 |   99.41 |     0.94 |   0.95
0281 -      0.00 |    0.00 |     0.89 |   0.89
0282 -     41.79 |   37.98 |     0.97 |   0.99
0283 -     49.02 |  100.00 |     0.98 |   1.00
0284 -     75.47 |   83.88 |     0.93 |   0.95
0285 -     22.26 |   23.66 |     0.87 |   0.88
0286 -     10.97 |    9.87 |     0.93 |   0.95
0287 -     39.24 |   97.52 |     0.96 |   0.98
0288 -      0.00 |    0.00 |     0.32 |   0.32
0289 -      0.00 |   91.17 |     0.96 |   0.99
0290 -     89.84 |   69.39 |     0.96 |   0.94
0291 -     45.67 |  100.00 |     0.87 |   1.00
0292 -      0.00 |    0.00 |     0.89 |   0.88
0293 -     37.34 |   74.96 |     0.97 |   0.99
0294 -      0.00 |    0.00 |     0.92 |   0.94
0295 -     11.37 |  100.00 |     0.90 |   1.00
0296 -     14.41 |   14.55 |     0.95 |   0.96
0297 -     48.94 |   51.47 |     0.96 |   1.00
0298 -      0.00 |   16.13 |     0.90 |   0.92
0299 -     21.48 |   99.80 |     0.96 |   0.97
0300 -     25.36 |   25.17 |     0.94 |   0.97
0301 -     86.61 |  100.00 |     0.91 |   1.00
0302 -      0.00 |    0.00 |     0.91 |   0.92
0303 -     48.25 |   48.25 |     0.95 |   1.00
0304 -      0.00 |   98.22 |     0.93 |   0.95
0305 -     80.71 |  100.00 |     0.98 |   1.00
0306 -      0.00 |    0.00 |     0.94 |   0.95
0307 -     24.26 |  100.00 |     0.93 |   1.00
0308 -      0.00 |    0.00 |     0.94 |   0.97
0309 -      0.00 |    0.00 |     0.85 |   0.88
0310 -      0.00 |    0.00 |     0.95 |   1.00
0311 -     65.27 |  100.00 |     0.99 |   1.00
0312 -     14.73 |   20.69 |     0.91 |   0.92
0313 -     58.46 |  100.00 |     0.89 |   0.97
0314 -      0.00 |    0.00 |     0.70 |   0.73
0315 -     84.36 |  100.00 |     0.97 |   1.00
0316 -     53.47 |  100.00 |     0.98 |   0.99
0317 -      0.00 |    0.00 |     0.97 |   0.98
0318 -     61.58 |  100.00 |     0.87 |   1.00
0319 -     47.47 |   47.57 |     0.97 |   1.00
0320 -      0.00 |   35.61 |     0.84 |   0.88
0321 -     48.64 |   83.99 |     0.89 |   0.88
0322 -    100.00 |   93.18 |     1.00 |   0.99
0323 -      0.00 |    7.02 |     0.86 |   0.87
0324 -      0.00 |  100.00 |     0.94 |   1.00
0325 -     83.38 |  100.00 |     0.86 |   1.00
0326 -     36.52 |   36.30 |     0.98 |   1.00
0327 -     93.00 |  100.00 |     0.98 |   1.00
0328 -     12.83 |  100.00 |     1.00 |   1.00
0329 -     19.59 |   19.00 |     0.90 |   0.95
0330 -    100.00 |   67.74 |     1.00 |   0.91
0331 -      0.00 |    0.00 |     0.67 |   0.72
0332 -     56.70 |   54.74 |     0.92 |   0.96
0333 -     68.42 |   20.69 |     0.89 |   0.94
0334 -     85.06 |  100.00 |     0.97 |   1.00
0335 -     19.26 |    0.00 |     0.94 |   0.95
0336 -     53.76 |   30.12 |     0.89 |   0.99
0337 -      0.00 |    0.00 |     0.96 |   0.96
0338 -      0.00 |  100.00 |     0.94 |   1.00
0339 -     22.36 |  100.00 |     0.97 |   1.00
0340 -     18.85 |   14.51 |     0.93 |   0.94
0341 -     14.41 |   14.41 |     0.99 |   1.00
0342 -      0.00 |   17.22 |     0.93 |   0.95
0343 -     33.59 |   67.38 |     0.97 |   0.98
0344 -     59.25 |   94.36 |     0.94 |   0.96
0345 -     54.07 |  100.00 |     0.98 |   1.00
0346 -     40.04 |   45.82 |     0.89 |   0.90
0347 -      0.00 |   72.84 |     0.93 |   0.94
0348 -     48.96 |  100.00 |     0.98 |   1.00
0349 -      0.00 |    0.00 |     1.00 |   0.98
0350 -     42.00 |  100.00 |     0.95 |   1.00
0351 -     96.25 |  100.00 |     0.98 |   1.00
0352 -     90.12 |  100.00 |     0.87 |   1.00
0353 -      7.92 |    7.92 |     0.95 |   0.95
0354 -     15.65 |   15.10 |     0.92 |   0.92
0355 -     11.43 |   12.68 |     0.86 |   0.87
0356 -     69.70 |   47.97 |     0.98 |   0.99
0357 -     68.66 |   92.60 |     0.96 |   0.98
0358 -     72.66 |  100.00 |     0.92 |   1.00
0359 -     93.51 |  100.00 |     0.98 |   1.00
0360 -     33.27 |   99.71 |     0.90 |   0.97
0361 -      0.00 |    0.00 |     0.93 |   0.93
0362 -     15.04 |    0.00 |     0.98 |   1.00
0363 -      5.92 |  100.00 |     0.97 |   1.00
0364 -     35.40 |   35.58 |     0.96 |   1.00
0365 -     11.83 |   12.07 |     0.90 |   0.91
0366 -      0.00 |    0.00 |     0.83 |   0.90
0367 -     36.02 |   44.05 |     0.92 |   0.96
0368 -      0.00 |    0.00 |     0.96 |   1.00
0369 -     66.27 |   99.76 |     0.89 |   0.91
0370 -      9.05 |   95.70 |     0.98 |   0.99
0371 -     11.81 |   94.60 |     0.97 |   0.99
0372 -      0.00 |    0.00 |     0.92 |   0.92
0373 -      0.00 |    0.00 |     0.93 |   0.97
0374 -     50.81 |   40.96 |     0.97 |   0.99
0375 -     91.09 |  100.00 |     0.91 |   1.00
0376 -     19.80 |   18.11 |     0.98 |   0.99
0377 -     82.53 |  100.00 |     0.96 |   1.00
0378 -      0.00 |   62.08 |     0.77 |   0.89
0379 -      0.00 |    0.00 |     0.93 |   0.96
0380 -      0.00 |    0.00 |     0.94 |   0.96
0381 -      0.00 |   69.67 |     0.82 |   0.83
0382 -    100.00 |   88.04 |     1.00 |   0.93
0383 -     90.69 |  100.00 |     0.95 |   1.00
0384 -     11.80 |   55.38 |     0.95 |   0.98
0385 -      0.00 |    0.00 |     0.85 |   0.89
0386 -     74.17 |   88.97 |     0.96 |   0.97
0387 -     38.22 |   96.59 |     0.97 |   0.98
0388 -     75.04 |    0.00 |     0.98 |   1.00
0389 -     92.29 |  100.00 |     0.95 |   1.00
0390 -     16.81 |   20.48 |     0.98 |   0.99
0391 -     39.41 |   39.41 |     0.79 |   0.95
0392 -     61.46 |   97.76 |     0.98 |   1.00
0393 -     40.66 |   34.81 |     0.93 |   0.90
0394 -      0.00 |    0.00 |     0.79 |   0.75
0395 -      0.00 |    0.00 |     0.91 |   0.92
0396 -      0.00 |    0.00 |     0.99 |   1.00
0397 -     92.36 |  100.00 |     0.97 |   1.00
0398 -     23.07 |   52.37 |     0.94 |   0.97
0399 -     81.78 |  100.00 |     0.96 |   1.00
0400 -      0.00 |    0.00 |     0.93 |   0.96
0401 -      8.25 |    8.25 |     0.94 |   0.96
0402 -     31.82 |   73.18 |     0.97 |   0.99
0403 -     25.70 |   75.71 |     0.94 |   0.97
0404 -     44.78 |  100.00 |     0.99 |   1.00
0405 -      0.00 |    0.00 |     0.93 |   0.97
0406 -     22.49 |   89.35 |     0.93 |   0.96
0407 -     46.30 |   42.53 |     0.92 |   0.95
0408 -      4.40 |    4.40 |     0.97 |   0.98
0409 -      0.00 |    0.00 |     0.93 |   0.94
0410 -     92.57 |  100.00 |     0.97 |   1.00
0411 -      0.00 |    0.00 |     0.97 |   1.00
0412 -      7.74 |    8.62 |     0.92 |   0.95
0413 -     27.57 |   27.44 |     0.98 |   1.00
0414 -      6.38 |   52.15 |     0.95 |   0.99
0415 -     25.78 |  100.00 |     0.97 |   1.00
0416 -     44.56 |   44.56 |     0.94 |   0.97
0417 -     93.30 |  100.00 |     0.96 |   1.00
0418 -      0.00 |    0.00 |     0.95 |   0.96
0419 -      0.00 |    0.00 |     0.92 |   0.93
0420 -      0.00 |    0.00 |     0.61 |   0.66
0421 -      0.00 |    0.00 |     0.91 |   0.94
0422 -     24.36 |  100.00 |     0.99 |   1.00
0423 -     20.03 |   72.22 |     0.95 |   0.98
0424 -     76.98 |  100.00 |     0.97 |   1.00
0425 -     45.07 |    0.00 |     0.96 |   0.97
0426 -     78.47 |   90.54 |     0.88 |   0.95
0427 -      5.11 |  100.00 |     0.98 |   1.00
0428 -     71.16 |  100.00 |     0.99 |   1.00
0429 -     44.84 |   33.03 |     0.94 |   0.97
0430 -     88.01 |  100.00 |     0.94 |   1.00
0431 -      7.75 |    7.59 |     0.96 |   0.99
0432 -     63.82 |   63.96 |     0.96 |   0.97
0433 -      0.00 |    0.00 |     0.81 |   0.81
0434 -     21.09 |    0.00 |     0.87 |   0.91
0435 -     34.42 |  100.00 |     0.98 |   1.00
0436 -      8.83 |   99.53 |     0.97 |   0.99
0437 -      7.03 |    4.83 |     0.98 |   1.00
0438 -     49.70 |  100.00 |     0.97 |   1.00
0439 -      0.00 |    0.00 |     0.76 |   0.76
0440 -      4.24 |    4.26 |     0.99 |   1.00
0441 -     92.42 |   99.85 |     0.98 |   0.99
0442 -     60.95 |    5.74 |     0.98 |   1.00
0443 -     47.40 |  100.00 |     0.92 |   1.00
0444 -      0.00 |    0.00 |     0.83 |   0.87
0445 -     61.28 |  100.00 |     0.91 |   1.00
0446 -     19.18 |   99.41 |     0.95 |   0.96
0447 -     44.19 |  100.00 |     0.89 |   0.98
0448 -     49.57 |   52.97 |     0.98 |   0.98
0449 -     64.63 |  100.00 |     0.96 |   1.00
0450 -     35.58 |   35.26 |     0.99 |   1.00
0451 -      8.97 |   16.37 |     0.95 |   0.96
0452 -     79.09 |   86.24 |     0.95 |   0.97
0453 -      0.00 |    0.00 |     0.84 |   0.87
0454 -     66.76 |   99.86 |     0.97 |   1.00
0455 -      0.00 |    0.00 |     0.89 |   0.90
0456 -      7.83 |   96.87 |     0.97 |   0.98
0457 -     88.27 |  100.00 |     0.94 |   1.00
0458 -     62.53 |   43.99 |     1.00 |   1.00
0459 -     31.97 |  100.00 |     0.92 |   1.00
0460 -     26.36 |   89.92 |     0.99 |   1.00
0461 -      0.00 |    0.00 |     0.54 |   0.61
0462 -     68.83 |  100.00 |     0.97 |   1.00
0463 -     19.41 |  100.00 |     0.95 |   1.00
0464 -      0.00 |   78.44 |     0.89 |   0.94
0465 -     88.79 |  100.00 |     0.97 |   1.00
0466 -     87.31 |  100.00 |     0.91 |   1.00
0467 -      9.73 |    9.57 |     0.97 |   0.98
0468 -     65.64 |   89.10 |     0.86 |   0.90
0469 -     82.27 |  100.00 |     0.89 |   1.00
0470 -      0.00 |    0.00 |     0.72 |   0.80
0471 -     18.99 |  100.00 |     0.98 |   1.00
0472 -     47.58 |   59.38 |     0.93 |   0.95
0473 -     16.25 |  100.00 |     0.94 |   1.00
0474 -     78.53 |   56.76 |     0.93 |   0.99
0475 -     34.72 |  100.00 |     0.98 |   1.00
0476 -     42.85 |    0.00 |     0.86 |   0.92
0477 -      0.00 |    0.00 |     0.95 |   0.96
0478 -     84.85 |  100.00 |     0.99 |   1.00
0479 -      0.00 |    0.00 |     0.84 |   0.87
0480 -     30.77 |   32.02 |     0.85 |   0.96
0481 -     33.65 |  100.00 |     0.98 |   1.00
0482 -     49.64 |   79.64 |     0.85 |   0.94
0483 -     37.47 |   72.21 |     0.98 |   1.00
0484 -     13.15 |   33.12 |     0.90 |   0.91
0485 -     92.85 |   98.89 |     0.82 |   0.93
0486 -      0.00 |    0.00 |     0.95 |   0.96
0487 -      0.00 |    0.00 |     0.93 |   0.93
0488 -      0.00 |  100.00 |     0.97 |   1.00
0489 -      0.00 |    0.00 |     0.94 |   0.97
0490 -      0.00 |    0.00 |     0.89 |   0.91
0491 -      0.00 |   93.44 |     0.98 |   1.00
0492 -      0.00 |  100.00 |     0.99 |   1.00
0493 -      0.00 |    0.00 |     0.86 |   0.87
0494 -      0.00 |    0.00 |     0.94 |   0.97
0495 -     14.86 |    3.94 |     0.99 |   1.00
0496 -      0.00 |    0.00 |     0.82 |   0.93
0497 -     85.89 |   88.45 |     0.96 |   0.99
0498 -      0.00 |    0.00 |     0.91 |   0.99
0499 -     31.32 |   66.10 |     0.97 |   0.99
0500 -      0.00 |    0.00 |     0.95 |   0.96
0501 -     33.84 |    0.00 |     0.98 |   0.97
0502 -     20.09 |   20.16 |     0.93 |   0.97
0503 -     86.30 |   96.15 |     0.85 |   0.93
0504 -    100.00 |   64.00 |     1.00 |   0.96
0505 -     48.05 |   56.15 |     0.89 |   0.94
0506 -     21.74 |   20.95 |     0.94 |   0.96
0507 -     11.13 |   92.38 |     0.99 |   1.00
0508 -      5.30 |    5.33 |     0.97 |   1.00
0509 -      0.00 |    0.00 |     0.72 |   0.75
0510 -      0.00 |    0.00 |     0.63 |   0.66
0511 -      0.00 |    0.00 |     0.86 |   0.88
